© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Hereditary Breast Cancer Signaling	1.92E00	1.06E-01	NaN	ACTB,CDKN1A,GADD45G,HRAS,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,RAP1A,RASD1,RRAS,SMARCB1,Ubb,UBC	
Opioid Signaling Pathway	1.9E00	8.93E-02	-2.357	AP2A2,BAD,Calm1 (includes others),CAMK1,CDKN1B,CLTA,CREB3,FOS,FOSB,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,NFKBIA,OGFR,POMC,PRKAG1,RAP1A,RASD1,RGS12,RRAS,TCF3	
IL-8 Signaling	1.9E00	9.52E-02	-3.742	Cdc42,FOS,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,MYL12B,NFKBIA,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
Signaling by the B Cell Receptor (BCR)	1.88E00	1E-01	-4.123	BCL10,HRAS,NFKBIA,PSMA1,PSMA5,PSMA6,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD13,PSMD6,PSMD8,SEM1,UBC	
RHO GTPases Activate WASPs and WAVEs	1.88E00	1.67E-01	-2.449	ACTB,ACTG1,ARPC1A,ARPC4,BAIAP2,MAPK3	
Interferon Signaling	1.88E00	1.67E-01	-2.449	IFI35,IFIT3,IFNAR2,IFNGR1,IRF1,ISG15	
Gap Junction Signaling	1.87E00	8.62E-02	-3.780	ACTB,ACTG1,Calm1 (includes others),CDKN1B,CREB3,CSNK1E,GNAS,GSK3A,HRAS,HSPA8,LPAR6,MAPK3,NOTUM,NT5C,PRKAG1,RAP1A,RASD1,RRAS,TCF3,Tcf7,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VDAC1,VDAC2,VDAC3	
Activation of anterior HOX genes in hindbrain during early embryogenesis	1.87E00	1.23E-01	-3.162	DPY30,EZH2,JUN,POLR2C,POLR2D,POLR2E,POLR2I,POLR2K,RARG,RBBP4	
Regulation of lipid metabolism by PPARalpha	1.85E00	1.09E-01	-3.051	ALAS1,CCNC,CDK8,MED10,MED20,MED21,MED28,MED31,MED4,MED7,MED8,MED9,NR1H2	
Cholecystokinin/Gastrin-mediated Signaling	1.85E00	1.09E-01	-3.317	Cdc42,CREM,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Tryptophan Degradation X (Mammalian, via Tryptamine)	1.83E00	1.85E-01	-2.236	AKR1A1,ALDH2,DDC,RDH14,SMOX	
Gluconeogenesis I	1.83E00	1.85E-01	-2.236	ALDOA,ENO1,MDH1,MDH2,PGAM1	
Apelin Muscle Signaling Pathway	1.81E00	1.46E-01	NaN	GNA11,GNAS,GNB2,GNG11,GNG5,PRKAB1,PRKAG1	
Endocannabinoid Cancer Inhibition Pathway	1.8E00	1.02E-01	-0.775	AKT1S1,ATF3,BAD,CASP6,CDKN1A,CDKN1B,CREB3,MAPK3,PRKAB1,PRKAG1,RHOA,SMPD2,TCF3,Tcf7,VIM	
CCR3 Signaling in Eosinophils	1.79E00	1.04E-01	-2.236	Calm1 (includes others),CFL1,CFL2,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,RAP1A,RASD1,RHOA,RRAS	
Glutathione-mediated Detoxification	1.77E00	1.58E-01	-2.449	GGH,Gsta4,GSTK1,GSTM2,GSTM5,GSTT2/GSTT2B	
Spermine and Spermidine Degradation I	1.77E00	5E-01	NaN	SAT1,SMOX	
N-acetylglucosamine Degradation II	1.77E00	5E-01	NaN	GNPDA2,NAGK	
α-Adrenergic Signaling	1.77E00	1.1E-01	-2.449	Calm1 (includes others),GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,RAP1A,RASD1,RRAS	
RNA Polymerase I Transcription	1.72E00	1.4E-01	-2.646	MAPK3,MBD3,POLR1D,POLR2E,POLR2K,RBBP4,UBTF	
Melanoma Signaling	1.72E00	1.4E-01	-0.816	BAD,CDKN1A,HRAS,MAPK3,RAP1A,RASD1,RRAS	
SUMOylation of immune response proteins	1.7E00	2.73E-01	NaN	NFKBIA,SUMO1,UBE2I	
Pexophagy	1.7E00	2.73E-01	NaN	MAP1LC3B,SQSTM1,UBC	
Dolichyl-diphosphooligosaccharide Biosynthesis	1.7E00	2.73E-01	NaN	DPM1,DPM2,DPM3	
Superpathway of Cholesterol Biosynthesis	1.7E00	1.72E-01	-2.236	EBP,FDPS,HADHB,MSMO1,PMVK	
UFMylation Signaling Pathway	1.69E00	1.29E-01	-2.828	ABCG1,DDRGK1,EIF4A1,EIF4A3,EIF4E,GPX4,H3-3A/H3-3B,UBA5	
IL-2 Signaling	1.69E00	1.29E-01	-2.236	CSNK2B,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Granzyme A Signaling	1.69E00	1.22E-01	3.000	HMGB2,NDUFA1,NDUFA3,NDUFA6,NDUFA7,NDUFB10,NDUFB11,NDUFS2,NDUFS3	
VEGF Signaling	1.69E00	1.11E-01	-1.890	ACTB,ACTG1,BAD,EIF2B4,EIF2S2,HRAS,MAPK3,RAP1A,RASD1,RRAS,YWHAE	
PDGF Signaling	1.67E00	1.15E-01	-3.000	CSNK2B,FOS,HRAS,INPP5K,JUN,MAPK3,PDGFB,RAP1A,RASD1,RRAS	
SUMOylation of transcription factors	1.66E00	2E-01	-2.000	FOXL2,SUMO1,SUMO2,UBE2I	
Synthesis, secretion, and deacylation of Ghrelin	1.66E00	2E-01	-2.000	KLF4,SEC11A,SPCS1,SPCS2	
Class I peroxisomal membrane protein import	1.66E00	2E-01	-2.000	PEX13,PEX2,PEX3,SLC25A17	
HMGB1 Signaling	1.65E00	9.58E-02	-3.464	Cdc42,FOS,HRAS,IFNGR1,JUN,MAPK3,PLAT,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TNFSF12,TNFSF13	
Regulation of TP53 Activity through Acetylation	1.64E00	1.67E-01	-2.236	MBD3,MEAF6,PIN1,PIP4P1,RBBP4	
Protein ubiquitination	1.64E00	1.67E-01	-2.236	UBC,UBE2A,UBE2B,UBE2G2,UBE2S	
Endocannabinoid Developing Neuron Pathway	1.63E00	1.02E-01	-2.530	AKT1S1,CDKN1B,CREB3,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,RAP1A,RASD1,RHOA,RRAS	
Mechanisms of Viral Exit from Host Cells	1.62E00	1.46E-01	NaN	ACTB,ACTG1,CHMP2B,CHMP6,SH3GL1,SH3GLB1	
Circadian Rhythm Signaling	1.61E00	8.58E-02	NaN	AKT1S1,CIRBP,CREB3,CSNK1E,EIF4E,GNA11,GNAS,GNB2,GNG11,GNG5,GSK3A,H3-3A/H3-3B,HRAS,MAPK3,MKNK2,NOTUM,NT5C,PER1,PRKAB1,PRKAG1,RAP1A,RASD1,RRAS	
Thrombin Signaling	1.61E00	8.89E-02	-3.317	CAMK1,Cdc42,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MYL11,MYL12A,MYL12B,NOTUM,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Relaxin Signaling	1.61E00	9.68E-02	-2.333	FOS,GDE1,GNA11,GNAS,GNB2,GNG11,GNG5,JUN,MAPK3,NFKBIA,NT5C,PDE2A,PRKAG1,RAP1A,SMPDL3A	
RAB GEFs exchange GTP for GDP on RABs	1.61E00	1.12E-01	-3.162	CCZ1/CCZ1B,RAB18,RAB5A,RAB9A,TRAPPC1,TRAPPC2,TRAPPC3,TRAPPC4,TRAPPC5,YWHAE	
Sleep NREM Signaling Pathway	1.6E00	1.04E-01	3.464	ADRB2,CREB3,GNAS,HRAS,MAPK3,PRKAG1,RAP1A,RASD1,RRAS,YWHAE,YWHAH,YWHAQ	
Reversible hydration of carbon dioxide	1.6E00	2.5E-01	NaN	CA14,CA2,CA4	
Spliceosomal Cycle	1.59E00	1.32E-01	-2.646	BCAS2,DDX39B,EIF4A3,HSPA8,RBM8A,SF3B4,SF3B6	
Activation of IRF by Cytosolic Pattern Recognition Receptors	1.58E00	1.23E-01	-0.707	CD40,IRF7,ISG15,JUN,NFKBIA,PIN1,PPIB,SIKE1	
Tetrapyrrole Biosynthesis II	1.57E00	4E-01	NaN	ALAD,ALAS1	
Colorectal Cancer Metastasis Signaling	1.56E00	8.49E-02	-3.441	BAD,Cdc42,FOS,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,IFNGR1,JUN,MAPK3,PRKAG1,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SIAH1,TCF3,Tcf7	
Neurotrophin/TRK Signaling	1.56E00	1.15E-01	-2.121	CREB3,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS,SPRY1	
Apelin Adipocyte Signaling Pathway	1.55E00	1.1E-01	-3.162	GNA11,GPX1,GPX4,GSTK1,GSTM2,GSTT2/GSTT2B,MAPK3,PRDX6,PRKAB1,PRKAG1	
Apoptosis Signaling	1.55E00	1.06E-01	0.333	BAD,CASP6,CYC1,FAS,HRAS,MAPK3,MCL1,NFKBIA,RAP1A,RASD1,RRAS	
Serotonin Receptor Signaling	1.53E00	7.68E-02	-5.000	ADRB2,Calm1 (includes others),CAV2,Cdc42,COPS5,CPE,CREB3,DDC,EDN1,GNA11,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,HRAS,JUN,MAP1LC3B,MAPK3,NFKBIA,NOTUM,OCLN,PNPLA2,PRDX6,PRKAG1,RAB4A,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SMOX,SPR,SQSTM1	
Toll Like Receptor 3 (TLR3) Cascade	1.53E00	1.56E-01	-2.236	IRF7,UBC,UBE2D3,UBE2N,UBE2V1	
Thrombin signalling through proteinase activated receptors (PARs)	1.53E00	1.56E-01	-2.236	GNA11,GNB2,GNG11,GNG5,MAPK3	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	1.53E00	1.14E-01	-3.000	ATG5,IRF7,ISG15,NFKBIA,PIN1,SIKE1,UBC,UBE2D3,UBE2L6	
Thyroid Cancer Signaling	1.53E00	1.14E-01	-3.000	FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS,TCF3,Tcf7	
Virus Entry via Endocytic Pathways	1.53E00	1.02E-01	NaN	ACTB,ACTG1,AP1M1,AP2A2,CLTA,HLA-A,HLA-E,HRAS,RAP1A,RASD1,RRAS,TFRC	
Aryl Hydrocarbon Receptor Signaling	1.52E00	9.43E-02	-0.333	ALDH2,CDKN1A,CDKN1B,CTSD,FAS,FOS,GSTK1,GSTM2,GSTM5,GSTT2/GSTT2B,HSPB1,JUN,MAPK3,NFE2L2,RARG	
ABRA Signaling Pathway	1.52E00	1.09E-01	-1.897	ACTB,ACTG1,CCN2,CFL1,CFL2,FOS,FOSB,JUNB,JUND,RHOA	
Cell junction organization	1.52E00	1.09E-01	-3.162	ACTB,ACTG1,CD151,CLDN5,F11R,FERMT2,ILK,JUP,LIMS2,VASP	
Chaperone Mediated Autophagy	1.52E00	1.82E-01	-2.000	HSPA8,PLIN3,UBC,VIM	
Intrinsic Pathway for Apoptosis	1.51E00	1.27E-01	-2.646	BAD,DYNLL1,MAPK3,NMT1,YWHAE,YWHAH,YWHAQ	
Mitochondrial iron-sulfur cluster biogenesis	1.5E00	2.31E-01	NaN	ISCA1,ISCA2,ISCU	
Dissolution of Fibrin Clot	1.5E00	2.31E-01	NaN	PLAT,SERPINB6,SERPINE2	
Advanced glycosylation endproduct receptor signaling	1.5E00	2.31E-01	NaN	CAPZA2,DDOST,MAPK3	
Mitochondrial calcium ion transport	1.5E00	2.31E-01	NaN	VDAC1,VDAC2,VDAC3	
Processing of SMDT1	1.5E00	2.31E-01	NaN	MAIP1,PHB2,PMPCB	
P2Y Purigenic Receptor Signaling Pathway	1.49E00	9.77E-02	-3.317	CREB3,FOS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,NOTUM,PRKAG1,RAP1A,RASD1,RRAS	
Signal amplification	1.48E00	1.52E-01	-2.236	AAMP,GNA11,GNB2,GNG11,GNG5	
MAPK targets/ Nuclear events mediated by MAP kinases	1.48E00	1.52E-01	-2.236	DUSP7,FOS,JUN,MAPK3,PPP2CB	
Sphingosine-1-phosphate Signaling	1.48E00	1E-01	-2.714	CASP6,Cdc42,MAPK3,NOTUM,PDGFB,RHOA,RHOB,RHOC,RHOG,S1PR1,S1PR4,SMPD2	
Signaling by NTRK1 (TRKA)	1.47E00	1.11E-01	-3.000	AP2A2,CLTA,DUSP7,HRAS,MAPK3,PPP2CB,RAP1A,RHOA,RIT1	
Interferon gamma signaling	1.46E00	1.06E-01	-3.162	GBP2,GBP4,GBP5,HLA-A,HLA-E,IFNGR1,IRF1,IRF7,SUMO1,TRIM8	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.46E00	1.06E-01	-3.162	ACTB,ACTG1,ARF6,ARPC1A,ARPC4,ARPC5L,MAPK3,RAB11B,VAMP3,VASP	
Metabolism of porphyrins	1.45E00	1.74E-01	-2.000	ABCG2,ALAD,ALAS1,UROD	
Agrin Interactions at Neuromuscular Junction	1.45E00	1.16E-01	-2.646	ACTB,ACTG1,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.45E00	8.9E-02	-2.840	APOD,APOE,Cdc42,FOS,IFNGR1,IRF1,JUN,MAP3K8,MAPK3,NFKBIA,PPP1R11,PPP2CB,RAP1A,RHOA,RHOB,RHOC,RHOG	
ISGylation Signaling Pathway	1.44E00	1.02E-01	-2.111	CHMP5,EIF4E2,IFNAR2,IL10RB,IRF1,IRF7,ISG15,SQSTM1,UBE2L6,UBE2N,USP18	
JAK/STAT Signaling	1.44E00	1.1E-01	-1.414	CDKN1A,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS,SOCS2	
BEX2 Signaling Pathway	1.44E00	1.1E-01	-0.333	BAD,CDKN1A,JUN,LMO2,NFKBIA,PPP2CB,SMARCB1,TCF3,Tcf7	
Oncogene Induced Senescence	1.43E00	1.47E-01	-2.000	CDKN2B,CDKN2D,ID1,MAPK3,UBC	
Cargo concentration in the ER	1.43E00	1.47E-01	-2.236	CNIH1,CTSC,LMAN2L,SAR1B,TMED2	
Transcriptional Regulation by E2F6	1.43E00	1.47E-01	NaN	CBX3,EZH2,MAX,RBBP4,RNF2	
Fatty Acid β-oxidation I	1.43E00	1.47E-01	-2.236	ACAA1,ECHS1,ECI1,HADHB,SCP2	
Eicosanoid Signaling	1.42E00	8.21E-02	-3.962	AP1M1,BAD,CREB3,GNA11,GNAS,GNB2,GNG11,GNG5,GSK3A,HRAS,HSPB1,KLF4,MAPK3,NOTUM,PNPLA2,PRDX6,PRKAG1,RAP1A,RASD1,RHOA,RRAS,TCF3,Tcf7	
Axonal Guidance Signaling	1.42E00	7.45E-02	NaN	ADAMTS10,ARPC1A,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,COPS5,CXCL12,DPYSL2,EFNA1,EIF3F,EIF3H,EIF4E,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MYL11,MYL12A,MYL12B,NOTUM,PDGFB,PMPCB,PRKAG1,RAP1A,RASD1,RHOA,RRAS,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VASP	
3-phosphoinositide Degradation	1.41E00	8.81E-02	-3.606	ALPL,ATP1A2,DUSP1,DUSP11,ILKAP,INPP5K,MDP1,NOCT,NT5C,NUDT14,NUDT9,PIP4P1,PLPP6,PPP1R11,PPP2CB,PPP5C,PTPMT1	
SUMOylation of RNA binding proteins	1.4E00	1.3E-01	-2.449	HNRNPK,RNF2,SEC13,SUMO1,SUMO2,UBE2I	
RAC Signaling	1.4E00	9.49E-02	-3.464	ARPC1A,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,JUN,MAPK3,RAP1A,RASD1,RHOA,RRAS	
PTEN Signaling	1.4E00	9.27E-02	0.832	BAD,CDKN1A,CDKN1B,CSNK2B,GSK3A,HRAS,ILK,INPP5K,MAPK3,MCRS1,RAP1A,RASD1,RRAS,YWHAH	
Mitochondrial Fatty Acid Beta-Oxidation	1.39E00	1.67E-01	-2.000	ECHS1,ECI1,HADHB,MCEE	
Tight Junction Signaling	1.39E00	8.89E-02	NaN	ACTB,ACTG1,BET1L,CLDN5,F11R,FOS,JUN,NAPA,OCLN,PPP2CB,PRKAG1,RHOA,VAMP3,VAPA,VASP,VTI1B	
Activation of NMDA receptors and postsynaptic events	1.38E00	1.07E-01	-3.000	CAMK1,HRAS,MAPK3,PRKAB1,PRKAG1,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
PEDF Signaling	1.38E00	1.07E-01	-1.890	FAS,HRAS,MAPK3,NFKBIA,PNPLA2,RAP1A,RASD1,RHOA,RRAS	
iNOS Signaling	1.36E00	1.28E-01	-2.000	Calm1 (includes others),FOS,IFNGR1,IRF1,JUN,NFKBIA	
L1CAM interactions	1.36E00	9.6E-02	-3.464	ACTB,ACTG1,AP2A2,CLTA,CSNK2B,DPYSL2,HSPA8,MAPK3,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Glioma Signaling	1.36E00	9.6E-02	-2.646	Calm1 (includes others),CAMK1,CDKN1A,CDKN2B,CDKN2D,HRAS,IDH3G,MAPK3,PDGFB,RAP1A,RASD1,RRAS	
Synaptogenesis Signaling Pathway	1.35E00	7.94E-02	-3.545	AP2A2,APOE,ARPC1A,ARPC4,ARPC5L,BAD,BET1L,Calm1 (includes others),CFL1,CREB3,EFNA1,HRAS,HSPA8,MAPK3,NAPA,PRKAG1,RAB5A,RAP1A,RASD1,RASGRP2,RHOA,RRAS,SGTA,VAMP3,VTI1B	
Gαi Signaling	1.34E00	9.29E-02	-1.265	GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,RAP1A,RASD1,RGS12,RRAS,S1PR1	
Insulin Receptor Signaling	1.34E00	9.29E-02	-1.155	BAD,EIF2B4,EIF4E,GSK3A,HRAS,INPP5K,MAPK3,PPP1R11,PRKAG1,RAP1A,RASD1,RRAS,SGK1	
Cholesterol biosynthesis	1.33E00	1.6E-01	-2.000	EBP,FDPS,MSMO1,PLPP6	
Incretin synthesis, secretion, and inactivation	1.33E00	1.6E-01	-2.000	DPP4,SEC11A,SPCS1,SPCS2	
Response of EIF2AK1 (HRI) to heme deficiency	1.33E00	2E-01	NaN	ATF3,EIF2S2,PPP1R15A	
Endometrial Cancer Signaling	1.33E00	1.17E-01	-1.633	BAD,HRAS,ILK,MAPK3,RAP1A,RASD1,RRAS	
Oxidative Stress Induced Senescence	1.32E00	1.05E-01	-3.000	CDKN2B,CDKN2D,EZH2,FOS,JUN,MAPK3,RBBP4,RNF2,UBC	
Amyloid fiber formation	1.32E00	1.1E-01	-2.828	APOE,CST3,ITM2B,PSENEN,SIAH1,TTR,UBC,UBE2L6	
MyD88-independent TLR4 cascade	1.29E00	1.35E-01	-2.236	IRF7,UBC,UBE2D3,UBE2N,UBE2V1	
Noradrenaline and Adrenaline Degradation	1.29E00	1.35E-01	-2.236	ADH5,AKR1A1,ALDH2,COMT,SMOX	
Glioblastoma Multiforme Signaling	1.29E00	8.77E-02	-1.941	Cdc42,CDKN1A,CDKN1B,HRAS,MAPK3,NOTUM,PDGFB,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TCF3	
TP53 Regulates Transcription of Cell Cycle Genes	1.29E00	1.22E-01	-2.449	CDKN1A,CDKN1B,CNOT3,CNOT8,PRMT1,RGCC	
ERK/MAPK Signaling	1.28E00	8.37E-02	-1.807	BAD,CREB3,DUSP1,EIF4E,FOS,H3-3A/H3-3B,HRAS,HSPB1,MAPK3,MKNK2,PPP1R11,PPP2CB,PRKAG1,RAP1A,RASD1,RRAS,YWHAH,YWHAQ	
RAR Activation	1.28E00	7.46E-02	-3.536	ACTB,Cdc42,CDKN1A,CDKN1B,CDKN2B,CREB3,CSNK2B,DUSP1,F11R,FOS,GDE1,GNA11,JUN,KLF2,MAPK3,NR2F6,PDE2A,PRDM16,PRKAG1,PRMT1,RARG,RBP1,RDH14,RHOA,RHOB,RHOC,RHOG,SMARCB1,SMPDL3A,TNFSF12,TNFSF13,ZBTB16	
CDK5 Signaling	1.28E00	9.57E-02	-1.897	CABLES1,FOSB,GNAS,HRAS,MAPK3,PPP1R11,PPP2CB,PRKAG1,RAP1A,RASD1,RRAS	
Xenobiotic Metabolism General Signaling Pathway	1.28E00	9.09E-02	-3.464	FTL,GSTK1,GSTM2,GSTM5,GSTT2/GSTT2B,HRAS,MAP3K8,MAPK3,NFE2L2,NR1H2,RAP1A,RASD1,RRAS	
Erythrocytes take up oxygen and release carbon dioxide	1.27E00	2.86E-01	NaN	CA2,CA4	
TYSND1 cleaves peroxisomal proteins	1.27E00	2.86E-01	NaN	ACAA1,SCP2	
Ceramide Biosynthesis	1.27E00	2.86E-01	NaN	DEGS2,SPTSSA	
Aspartate Degradation II	1.27E00	2.86E-01	NaN	MDH1,MDH2	
G Beta Gamma Signaling	1.27E00	9.3E-02	-3.162	CAV2,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,RAP1A,RASD1,RRAS	
Cytoprotection by HMOX1	1.27E00	1.13E-01	-2.646	COX19,COX5A,COX7A2L,NFE2L2,STAP2,SURF1,TXNIP	
SUMOylation of DNA methylation proteins	1.26E00	1.88E-01	NaN	RNF2,SUMO1,UBE2I	
Acyl Carrier Protein Metabolism	1.26E00	1E00	NaN	AASDHPPT	
Glutamate Removal from Folates	1.26E00	1E00	NaN	GGH	
Phosphatidylethanolamine Biosynthesis III	1.26E00	1E00	NaN	PTDSS2	
Plasma lipoprotein assembly, remodeling, and clearance	1.24E00	1.05E-01	-2.828	ABCG1,AP2A2,APOE,CLTA,NR1H2,PLTP,SAR1B,UBC	
SUMOylation of DNA damage response and repair proteins	1.24E00	1.05E-01	-2.828	CETN2,NSMCE3,NSMCE4A,RNF2,SEC13,SUMO1,SUMO2,UBE2I	
GDNF Family Ligand-Receptor Interactions	1.24E00	1.05E-01	-2.646	DOK4,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Macropinocytosis Signaling	1.24E00	1.05E-01	-2.000	ARF6,HRAS,PDGFB,RAB5A,RAP1A,RASD1,RHOA,RRAS	
Thrombopoietin Signaling	1.24E00	1.11E-01	-2.449	FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
WNT/β-catenin Signaling	1.23E00	8.62E-02	0.000	CSNK1E,CSNK2B,GSK3A,ILK,JUN,PIN1,PPP2CB,RARG,SOX17,SOX18,SOX7,TCF3,Tcf7,Ubb,UBC	
PAK Signaling	1.23E00	9.4E-02	-2.828	CFL1,CFL2,HRAS,MAPK3,MYL11,MYL12A,MYL12B,PDGFB,RAP1A,RASD1,RRAS	
ATF4 activates genes in response to endoplasmic reticulum stress	1.23E00	1.48E-01	0.000	ATF3,EXOSC1,EXOSC8,HERPUD1	
Apelin Liver Signaling Pathway	1.23E00	1.48E-01	-2.000	EDN1,EDN3,FAS,GSK3A	
Mouse Embryonic Stem Cell Pluripotency	1.21E00	9.62E-02	-3.000	HRAS,ID1,ID2,ID3,MAPK3,RAP1A,RASD1,RRAS,TCF3,Tcf7	
Semaphorin interactions	1.21E00	1.09E-01	-2.646	CFL1,DPYSL2,MYL12B,RHOA,RHOB,RHOC,RRAS	
Myelination Signaling Pathway	1.2E00	7.65E-02	-3.000	ACVRL1,AKT1S1,ARF6,Calm1 (includes others),CREB3,EIF4E,FOS,HRAS,ID2,ILK,JUN,MAPK3,NDRG1,PDGFB,PLP1,PRKAG1,PSENEN,RAP1A,RASD1,RHEB,RHOA,RRAS,SLC2A1,XAF1,ZNF24	
GNRH Signaling	1.19E00	8.38E-02	-3.606	Calm1 (includes others),CREB3,FOS,GNA11,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAP3K8,MAPK3,PRKAG1,RAP1A,RASD1,RRAS	
Gα12/13 Signaling	1.19E00	9.02E-02	-3.162	HRAS,JUN,LPAR6,MAPK3,MYL11,MYL12A,MYL12B,NFKBIA,RAP1A,RASD1,RHOA,RRAS	
UVB-Induced MAPK Signaling	1.18E00	1.15E-01	-2.236	BAD,EIF4E,FOS,H3-3A/H3-3B,JUN,MAPK3	
SUMOylation of intracellular receptors	1.18E00	1.43E-01	-2.000	NR1H2,SUMO1,SUMO2,UBE2I	
NFE2L2 regulates pentose phosphate pathway genes	1.17E00	2.5E-01	NaN	NFE2L2,TALDO1	
Senescence Pathway	1.16E00	7.69E-02	-2.236	ANAPC10,ANAPC11,ANAPC13,ATF3,Calm1 (includes others),CDKN1A,CDKN1B,CDKN2B,EIF4E,EZH2,GADD45G,HRAS,JUN,MAPK3,PDHB,PHF1,PPP2CB,RAP1A,RASD1,RNF2,RRAS,SQSTM1,YPEL3	
IL-3 Signaling	1.16E00	1.01E-01	-1.890	BAD,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Post-translational protein phosphorylation	1.15E00	9.35E-02	-3.162	APOE,CCN1,CST3,GAS6,NOTUM,PDIA6,PNPLA2,PRSS23,SPARCL1,VWA1	
RNA Polymerase III Transcription	1.13E00	1.22E-01	-2.236	POLR1D,POLR2E,POLR2K,POLR3GL,SNAPC5	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1.13E00	1.67E-01	NaN	FDPS,HADHB,PMVK	
Prolactin Signaling	1.1E00	9.47E-02	-2.121	FOS,HRAS,IRF1,JUN,MAPK3,RAP1A,RASD1,RRAS,SOCS2	
Formation of WDR5-containing histone-modifying complexes	1.1E00	1.19E-01	-2.236	AKAP8L,BOD1,DPY30,MCRS1,TADA3	
April Mediated Signaling	1.1E00	1.19E-01	-1.342	FOS,JUN,NFKBIA,TNFSF13,TRAF5	
Sertoli Cell-Sertoli Cell Junction Signaling	1.09E00	7.82E-02	-4.359	ACTB,ACTG1,CLDN5,CREB3,F11R,HRAS,JUN,JUP,MAP3K8,MAPK3,OCLN,RAP1A,RASD1,RRAS,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B	
Signaling by CSF3 (G-CSF)	1.09E00	1.33E-01	-2.000	ELOC,RNF7,UBC,UBE2D3	
Metabolism of non-coding RNA	1.09E00	1.09E-01	-2.449	GEMIN7,NCBP2,PHAX,SEC13,SMN1/SMN2,SNRPB	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.08E00	9.76E-02	-1.890	BAD,CREB3,EIF4E,HRAS,MAPK3,RAP1A,RASD1,RRAS	
Estrogen-Dependent Breast Cancer Signaling	1.08E00	9.76E-02	-2.646	CREB3,FOS,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
IL-1 Signaling	1.08E00	9.38E-02	-2.236	FOS,GNA11,GNAS,GNB2,GNG11,GNG5,JUN,NFKBIA,PRKAG1	
TGF-β Signaling	1.08E00	9.38E-02	-1.414	FOS,HRAS,IRF7,JUN,MAPK3,PMEPA1,RAP1A,RASD1,RRAS	
IL-10 Signaling	1.07E00	8.44E-02	-0.277	CDKN1A,CDKN2D,CREB3,DUSP1,FOS,HLA-A,HLA-E,IFNGR1,IL10RB,JUN,NFKBIA,PRKAB1,PRKAG1	
Adrenomedullin signaling pathway	1.07E00	8.04E-02	-3.207	BAD,Calm1 (includes others),FOS,GNA11,GNAS,GSK3A,HRAS,MAPK3,MAX,NOTUM,NT5C,PRKAG1,RAMP2,RAP1A,RASD1,RRAS	
