© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Xenobiotic Metabolism AHR Signaling Pathway	6.17E-01	3.45E-02	NaN	ABCG2,HSP90AA1,HSP90AB1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	6.17E-01	3.45E-02	NaN	FZD4,JAG1,TCF4	
G Beta Gamma Signaling	6.1E-01	3.1E-02	2.000	CACNA1E,PRKACB,PRKAG2,SOS1	
IL-6 Signaling	6.1E-01	3.1E-02	2.000	HSPB1,NFKBIA,PIK3C2A,SOS1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	6.05E-01	4.08E-02	NaN	CDK8,STAT1	
Clathrin-mediated endocytosis	6.03E-01	3.08E-02	2.000	FZD4,M6PR,PICALM,PIK3C2A	
Netrin Signaling	6.02E-01	2.89E-02	1.342	CACNA1E,FMO2,PIK3C2A,PRKACB,PRKAG2	
Mitotic G1 phase and G1/S transition	5.96E-01	3.05E-02	2.000	CABLES1,CCND3,CDKN1A,PSME1	
Signaling by ERBB2	5.93E-01	4E-02	NaN	HSP90AA1,SOS1	
Melanoma Signaling	5.93E-01	4E-02	NaN	CDKN1A,PIK3C2A	
FAT10 Cancer Signaling Pathway	5.93E-01	4E-02	NaN	ACKR3,NFKBIA	
Mitotic Telophase/Cytokinesis	5.91E-01	6.67E-02	NaN	STAG2	
Response of EIF2AK1 (HRI) to heme deficiency	5.91E-01	6.67E-02	NaN	ATF3	
Calcium Signaling	5.83E-01	2.73E-02	2.000	ATP2A2,CACNA1E,MYH9,MYO10,PRKACB,PRKAG2	
Atherosclerosis Signaling	5.81E-01	3.01E-02	NaN	APOD,PDGFD,PNPLA2,TNFRSF12A	
Acute Myeloid Leukemia Signaling	5.81E-01	3.3E-02	NaN	PIK3C2A,SOS1,TCF4	
Amyloid Processing	5.8E-01	3.92E-02	NaN	PRKACB,PRKAG2	
Cardiac Hypertrophy Signaling (Enhanced)	5.79E-01	2.4E-02	3.606	ATP2A2,CACNA1E,FGFR1,FZD4,HSPB1,IGF1R,IL13RA1,MAP3K6,PDE2A,PDE7B,PIK3C2A,PRKACB,PRKAG2	
Cell junction organization	5.72E-01	3.26E-02	NaN	CTNND1,PARVB,PXN	
Signal regulatory protein family interactions	5.68E-01	6.25E-02	NaN	CD47	
SUMOylation of DNA methylation proteins	5.68E-01	6.25E-02	NaN	PHC1	
FOXO-mediated transcription of cell death genes	5.68E-01	6.25E-02	NaN	FOXO3	
Hepatic Cholestasis	5.67E-01	2.69E-02	1.633	INSR,IRAK2,NFKBIA,PRKACB,PRKAG2,TNFRSF12A	
Regulation of TP53 Activity through Phosphorylation	5.64E-01	3.23E-02	NaN	HIPK1,PRKAG2,TP53INP1	
Role of NFAT in Cardiac Hypertrophy	5.62E-01	2.68E-02	2.236	CACNA1E,IGF1R,PIK3C2A,PRKACB,PRKAG2,SOS1	
Spliceosomal Cycle	5.57E-01	3.77E-02	NaN	EFTUD2,WBP11	
Prolactin Signaling	5.47E-01	3.16E-02	NaN	PIK3C2A,SOS1,STAT1	
Reelin Signaling in Neurons	5.47E-01	2.9E-02	NaN	CRK,DNAH3,LRP8,PIK3C2A	
HER-2 Signaling in Breast Cancer	5.46E-01	2.64E-02	0.816	CDKN1A,FOXO3,NFKBIA,PIK3C2A,SOS1,XIAP	
Phototransduction Pathway	5.46E-01	3.7E-02	NaN	PRKACB,PRKAG2	
Transcriptional regulation of pluripotent stem cells	5.45E-01	5.88E-02	NaN	EPAS1	
Signaling by NTRK3 (TRKC)	5.45E-01	5.88E-02	NaN	SOS1	
Ion channel transport	5.41E-01	2.73E-02	2.236	ATP10A,ATP2A2,SGK1,STOM,TSC22D3	
GABAergic Receptor Signaling Pathway (Enhanced)	5.4E-01	2.88E-02	-1.000	CACNA1E,PRKACB,PRKAG2,SLC38A2	
Regulation of eIF4 and p70S6K Signaling	5.36E-01	2.72E-02	NaN	PIK3C2A,PPP2R2D,RPS28,RPS29,SOS1	
Interleukin-3, Interleukin-5 and GM-CSF signaling	5.35E-01	3.64E-02	NaN	CRK,SOS1	
Amino acids regulate mTORC1	5.35E-01	3.64E-02	NaN	CASTOR1,SESN1	
Acute Phase Response Signaling	5.3E-01	2.7E-02	1.342	CP,NFKBIA,OSMR,SOS1,TCF4	
Axonal Guidance Signaling	5.28E-01	2.35E-02	NaN	CRK,EFNB1,FZD4,PDGFD,PIK3C2A,PLXNA2,PRKACB,PRKAG2,PXN,SEMA6B,SEMA7A,SOS1	
Dopamine-DARPP32 Feedback in cAMP Signaling	5.25E-01	2.69E-02	NaN	ATP2A2,CACNA1E,PPP2R2D,PRKACB,PRKAG2	
Gastrin-CREB signalling pathway via PKC and MAPK	5.24E-01	5.56E-02	NaN	SOS1	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	5.24E-01	5.56E-02	NaN	HMGCS2	
CSDE1 Signaling Pathway	5.24E-01	3.57E-02	NaN	CCND3,CSDE1	
CREB Signaling in Neurons	5.22E-01	2.31E-02	3.606	ACKR3,ADGRF5,ADGRG1,ADGRL3,CACNA1E,FGFR1,FZD4,IGF1R,INSR,PIK3C2A,PRKACB,PRKAG2,S1PR1,SOS1	
Hereditary Breast Cancer Signaling	5.21E-01	2.82E-02	NaN	CCND3,CDKN1A,PIK3C2A,SMARCA2	
Gap Junction Signaling	5.18E-01	2.46E-02	2.828	GJA1,GJC1,PIK3C2A,PRKACB,PRKAG2,SMAD1,SOS1,TCF4	
Neurexins and neuroligins	5.14E-01	3.51E-02	NaN	EPB41,SHANK3	
Role of IL-17A in Arthritis	5.14E-01	3.51E-02	NaN	NFKBIA,PIK3C2A	
Opioid Signaling Pathway	5.12E-01	2.5E-02	0.816	CACNA1E,NFKBIA,PRKACB,PRKAG2,RGS12,SOS1,TCF4	
IL-12 Signaling and Production in Macrophages	5.07E-01	2.55E-02	-0.816	APOD,CD47,IFIH1,PIK3C2A,PRKAG2,STAT1	
NFE2L2 regulating anti-oxidant/detoxification enzymes	5.05E-01	5.26E-02	NaN	MAFK	
RUNX1 regulates megakaryocyte differentiation and platelet function	5.04E-01	3.45E-02	NaN	KMT2D,TNRC6C	
Iron uptake and transport	5.04E-01	3.45E-02	NaN	ABCG2,CP	
Role of CHK Proteins in Cell Cycle Checkpoint Control	5.04E-01	3.45E-02	NaN	CDKN1A,PPP2R2D	
Cancer Drug Resistance by Drug Efflux	5.04E-01	3.45E-02	NaN	ABCG2,FOXO3	
C-type lectin receptors (CLRs)	5.02E-01	2.76E-02	2.000	NFKBIA,PRKACB,PSME1,TAB2	
ABC-family proteins mediated transport	5.01E-01	2.97E-02	NaN	ABCC4,ABCG1,PSME1	
Neuropathic Pain Signaling in Dorsal Horn Neurons	5.01E-01	2.97E-02	NaN	PIK3C2A,PRKACB,PRKAG2	
Circadian Clock	4.94E-01	3.39E-02	NaN	NR1D1,PER1	
Receptor-type tyrosine-protein phosphatases	4.87E-01	5E-02	NaN	PPFIBP1	
Interleukin-12 family signaling	4.87E-01	5E-02	NaN	STAT1	
Inflammasome pathway	4.87E-01	5E-02	NaN	NEK7	
PCP (Planar Cell Polarity) Pathway	4.84E-01	3.33E-02	NaN	EFNB1,FZD4	
Acetylcholine Receptor Signaling Pathway	4.82E-01	2.58E-02	2.236	BCL2,CACNA1E,PIK3C2A,PRKACB,PRKAG2	
Xenobiotic Metabolism CAR Signaling Pathway	4.82E-01	2.58E-02	2.000	CHST2,FMO2,HSP90AA1,HSP90AB1,PPP2R2D	
Transport of inorganic cations/anions and amino acids/oligopeptides	4.79E-01	2.88E-02	NaN	SLC1A1,SLC38A2,SLC7A5	
Endocannabinoid Neuronal Synapse Pathway	4.78E-01	2.68E-02	NaN	CACNA1E,DNAH3,PRKACB,PRKAG2	
Xenobiotic Metabolism PXR Signaling Pathway	4.77E-01	2.56E-02	0.447	CHST2,HSP90AA1,HSP90AB1,PRKACB,PRKAG2	
RHO GTPases activate PAKs	4.69E-01	4.76E-02	NaN	MYH9	
Cytoprotection by HMOX1	4.66E-01	3.23E-02	NaN	MAFK,TXNIP	
IL-2 Signaling	4.66E-01	3.23E-02	NaN	PIK3C2A,SOS1	
Corticotropin Releasing Hormone Signaling	4.61E-01	2.63E-02	1.000	CACNA1E,NR4A1,PRKACB,PRKAG2	
Cargo recognition for clathrin-mediated endocytosis	4.59E-01	2.8E-02	NaN	FZD4,M6PR,PICALM	
TCF dependent signaling in response to WNT	4.58E-01	2.51E-02	2.236	FZD4,KMT2D,PSME1,TCF4,XIAP	
Xenobiotic Metabolism Signaling	4.54E-01	2.38E-02	NaN	CHST2,FMO2,HSP90AA1,HSP90AB1,MAP3K6,PIK3C2A,PPP2R2D	
Cellular hexose transport	4.53E-01	4.55E-02	NaN	SLC2A1	
Mitochondrial biogenesis	4.48E-01	3.12E-02	NaN	NR1D1,PRKAG2	
BBSome Signaling Pathway	4.44E-01	2.25E-02	2.714	ACKR3,ADGRF5,ADGRG1,ADGRL3,FZD4,IGF1R,INSR,PRKACB,PRKAG2,S1PR1,STX3	
Gustation Pathway	4.43E-01	2.48E-02	2.236	CACNA1E,LIPA,LRRC8A,PRKACB,PRKAG2	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	4.4E-01	2.56E-02	2.000	EIF2AK2,IFIH1,IRF7,PIK3C2A	
Macroautophagy	4.4E-01	3.08E-02	NaN	GABARAPL1,PRKAG2	
ERB2-ERBB3 Signaling	4.4E-01	3.08E-02	NaN	PIK3C2A,SOS1	
Intra-Golgi and retrograde Golgi-to-ER traffic	4.39E-01	2.46E-02	2.236	CYTH1,CYTH3,M6PR,MAN2A1,USP6NL	
Signaling by NODAL	4.38E-01	4.35E-02	NaN	FOXO3	
Metabolism of porphyrins	4.38E-01	4.35E-02	NaN	ABCG2	
Nephrin family interactions	4.38E-01	4.35E-02	NaN	ACTN4	
Formation of paraxial mesoderm	4.38E-01	4.35E-02	NaN	FGFR1	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	4.38E-01	4.35E-02	NaN	RSAD2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	4.38E-01	4.35E-02	NaN	CMPK2	
Binding and Uptake of Ligands by Scavenger Receptors	4.27E-01	2.68E-02	NaN	COL4A1,HSP90AA1,HSPH1	
Other interleukin signaling	4.23E-01	4.17E-02	NaN	STX3	
RAS processing	4.23E-01	4.17E-02	NaN	BCL2L1	
Growth hormone receptor signaling	4.23E-01	4.17E-02	NaN	STAT1	
IL-22 Signaling	4.23E-01	4.17E-02	NaN	STAT1	
Collagen biosynthesis and modifying enzymes	4.23E-01	2.99E-02	NaN	COL4A1,P4HA1	
CD40 Signaling	4.23E-01	2.99E-02	NaN	NFKBIA,PIK3C2A	
IL-17A Signaling in Airway Cells	4.23E-01	2.99E-02	NaN	NFKBIA,PIK3C2A	
ERBB4 Signaling	4.15E-01	2.94E-02	NaN	PIK3C2A,SOS1	
Antioxidant Action of Vitamin C	4.14E-01	2.63E-02	NaN	NFKBIA,PNPLA2,SLC2A1	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	4.14E-01	2.63E-02	NaN	BCL2,NFKBIA,PNPLA2	
Phagosome Formation	4.14E-01	2.16E-02	3.742	ACKR3,ADGRF5,ADGRG1,ADGRL3,CLIP1,ELMO1,FZD4,MYH9,MYO10,PIK3C2A,PNPLA2,RAPGEF4,S1PR1,SOS1,WASF2	
Cholesterol biosynthesis	4.1E-01	4E-02	NaN	PLPP6	
Insulin processing	4.1E-01	4E-02	NaN	MYRIP	
Signaling by NTRK2 (TRKB)	4.1E-01	4E-02	NaN	SOS1	
Signaling by Erythropoietin	4.1E-01	4E-02	NaN	SOS1	
SRP-dependent cotranslational protein targeting to membrane	4.09E-01	2.61E-02	NaN	RPS28,RPS29,SSR3	
Role of JAK1 and JAK3 in γc Cytokine Signaling	4.07E-01	2.9E-02	NaN	PIK3C2A,STAT1	
Cell Cycle: G1/S Checkpoint Regulation	4.07E-01	2.9E-02	NaN	CCND3,CDKN1A	
Cell surface interactions at the vascular wall	4.03E-01	2.37E-02	2.236	ANGPT2,CD47,SDC3,SLC7A5,SOS1	
Signaling by ROBO receptors	4.03E-01	2.59E-02	NaN	PRKACB,PSME1,SOS1	
Signaling by BMP	3.96E-01	3.85E-02	NaN	SMAD1	
Miscellaneous transport and binding events	3.96E-01	3.85E-02	NaN	LRRC8A	
Estrogen-mediated S-phase Entry	3.96E-01	3.85E-02	NaN	CDKN1A	
Virus Entry via Endocytic Pathways	3.91E-01	2.54E-02	NaN	B2M,HLA-A,PIK3C2A	
Cholecystokinin/Gastrin-mediated Signaling	3.86E-01	2.52E-02	NaN	PXN,RHOB,SOS1	
MSP-RON Signaling in Macrophages Pathway	3.86E-01	2.52E-02	NaN	PIK3C2A,SOS1,STAT1	
Melatonin Signaling	3.85E-01	2.78E-02	NaN	PRKACB,PRKAG2	
Basal Cell Carcinoma Signaling	3.85E-01	2.78E-02	NaN	FZD4,TCF4	
Ephrin B Signaling	3.85E-01	2.78E-02	NaN	EFNB1,PXN	
HMGB1 Signaling	3.85E-01	2.4E-02	2.000	KAT6A,PIK3C2A,PLAT,RHOB	
Effects of PIP2 hydrolysis	3.84E-01	3.7E-02	NaN	DGKH	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	3.84E-01	3.7E-02	NaN	NOCT	
Syndecan interactions	3.84E-01	3.7E-02	NaN	SDC3	
ATF4 activates genes in response to endoplasmic reticulum stress	3.84E-01	3.7E-02	NaN	ATF3	
Pyroptosis	3.84E-01	3.7E-02	NaN	IRF2	
Fatty acyl-CoA biosynthesis	3.84E-01	3.7E-02	NaN	TECRL	
Cardiomyocyte Differentiation via BMP Receptors	3.84E-01	3.7E-02	NaN	SMAD1	
NAD Salvage Pathway II	3.84E-01	3.7E-02	NaN	NT5C2	
Apelin Liver Signaling Pathway	3.84E-01	3.7E-02	NaN	FAS	
Regulation of RUNX2 expression and activity	3.78E-01	2.74E-02	NaN	PSME1,STAT1	
Amyloid fiber formation	3.78E-01	2.74E-02	NaN	B2M,TSPAN14	
Androgen Signaling	3.76E-01	2.37E-02	NaN	CACNA1E,HSP90AA1,PRKACB,PRKAG2	
CDP-diacylglycerol Biosynthesis I	3.72E-01	3.57E-02	NaN	CDS2	
ERK5 Signaling	3.71E-01	2.7E-02	NaN	FOXO3,SGK1	
Circadian Rhythm Signaling	3.71E-01	2.24E-02	NaN	CACNA1E,HLF,NR1D1,PER1,PRKACB,PRKAG2	
Eukaryotic Translation Initiation	3.7E-01	2.46E-02	NaN	CP,RPS28,RPS29	
Cellular response to hypoxia	3.64E-01	2.67E-02	NaN	EPAS1,PSME1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	3.64E-01	2.67E-02	NaN	PRKACB,PRKAG2	
Energy dependent regulation of mTOR by LKB1-AMPK	3.61E-01	3.45E-02	NaN	PRKAG2	
Myogenesis	3.61E-01	3.45E-02	NaN	TCF4	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	3.61E-01	3.45E-02	NaN	TEAD1	
Superpathway of Cholesterol Biosynthesis	3.61E-01	3.45E-02	NaN	HMGCS2	
Pathogen Induced Cytokine Storm Signaling Pathway	3.58E-01	2.16E-02	2.828	COL4A1,CX3CL1,IFIH1,IRF7,IRF9,PRDM1,SLC2A1,STAT1	
SUMOylation of DNA damage response and repair proteins	3.58E-01	2.63E-02	NaN	PHC1,STAG2	
GDNF Family Ligand-Receptor Interactions	3.58E-01	2.63E-02	NaN	PIK3C2A,SOS1	
WNT/β-catenin Signaling	3.54E-01	2.3E-02	NaN	FZD4,GJA1,PPP2R2D,TCF4	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	3.54E-01	2.07E-02	3.357	BCL2,BCL2L1,CCND3,FOXO3,IFIH1,IFIT2,IFIT3,IRF7,IRF9,ISG15,ISG20,PIK3C2A,SOS1,STAT1,STAT2	
Antiproliferative Role of Somatostatin Receptor 2	3.51E-01	2.6E-02	NaN	CDKN1A,PIK3C2A	
Regulation of TP53 Activity through Acetylation	3.5E-01	3.33E-02	NaN	KAT6A	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	3.5E-01	3.33E-02	NaN	FOXO3	
Signaling by CSF3 (G-CSF)	3.5E-01	3.33E-02	NaN	STAT1	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	3.5E-01	3.33E-02	NaN	CDS2	
Role of p14/p19ARF in Tumor Suppression	3.5E-01	3.33E-02	NaN	PIK3C2A	
TCR signaling	3.49E-01	2.38E-02	NaN	NFKBIA,PSME1,TAB2	
Gαs Signaling	3.49E-01	2.38E-02	NaN	PRKACB,PRKAG2,RAPGEF4	
VDR/RXR Activation	3.45E-01	2.56E-02	NaN	CDKN1A,HES1	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	3.45E-01	2.56E-02	NaN	FZD4,TCF4	
Endocannabinoid Developing Neuron Pathway	3.44E-01	2.36E-02	NaN	PIK3C2A,PRKACB,PRKAG2	
RHO GTPases activate IQGAPs	3.39E-01	3.23E-02	NaN	CLIP1	
Dopamine Degradation	3.3E-01	3.12E-02	NaN	Sult1a1	
Neurovascular Coupling Signaling Pathway	3.23E-01	2.16E-02	1.000	CACNA1E,GJA1,PNPLA2,PRKACB,PRKAG2	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	3.23E-01	2.1E-02	NaN	CEBPD,FZD4,IRAK2,NFKBIA,PDGFD,PIK3C2A,TCF4	
PI Metabolism	3.21E-01	2.44E-02	NaN	PIK3C2A,SBF2	
Estrogen-Dependent Breast Cancer Signaling	3.21E-01	2.44E-02	NaN	IGF1R,PIK3C2A	
Gα12/13 Signaling	3.16E-01	2.26E-02	NaN	NFKBIA,PIK3C2A,PXN	
P2Y Purigenic Receptor Signaling Pathway	3.16E-01	2.26E-02	NaN	PIK3C2A,PRKACB,PRKAG2	
Heparan Sulfate Biosynthesis (Late Stages)	3.15E-01	2.41E-02	NaN	CHST2,EXTL3	
Gap junction trafficking and regulation	3.11E-01	2.94E-02	NaN	GJA1	
Oncogene Induced Senescence	3.11E-01	2.94E-02	NaN	TNRC6C	
Transcriptional Regulation by E2F6	3.11E-01	2.94E-02	NaN	PHC1	
4-1BB Signaling in T Lymphocytes	3.11E-01	2.94E-02	NaN	NFKBIA	
Inhibition of Angiogenesis by TSP1	3.11E-01	2.94E-02	NaN	CD47	
Activation of NMDA receptors and postsynaptic events	3.09E-01	2.38E-02	NaN	PRKACB,PRKAG2	
Role of MAPK Signaling in the Pathogenesis of Influenza	3.09E-01	2.38E-02	NaN	BCL2,PNPLA2	
VEGF Family Ligand-Receptor Interactions	3.09E-01	2.38E-02	NaN	PIK3C2A,SOS1	
Breast Cancer Regulation by Stathmin1	3.07E-01	2.02E-02	1.508	ACKR3,ADGRF5,ADGRG1,ADGRL3,CCND3,FZD4,PIK3C2A,PRKACB,PRKAG2,S1PR1,SOS1,UHMK1	
Integrin cell surface interactions	3.04E-01	2.35E-02	NaN	CD47,COL4A1	
LPS-stimulated MAPK Signaling	3.04E-01	2.35E-02	NaN	NFKBIA,PIK3C2A	
Orexin Signaling Pathway	3.03E-01	2.1E-02	2.236	CACNA1E,PIK3C2A,PRKACB,PRKAG2,SMAD1	
IL-17 Signaling	3.03E-01	2.14E-02	2.000	HSP90AA1,HSP90AB1,PIK3C2A,TAB2	
GPVI-mediated activation cascade	3.02E-01	2.86E-02	NaN	RHOB	
DHCR24 Signaling Pathway	2.99E-01	2.19E-02	NaN	APOD,PDGFD,PIK3C2A	
Oxidative Stress Induced Senescence	2.99E-01	2.33E-02	NaN	PHC1,TNRC6C	
Iron homeostasis signaling pathway	2.95E-01	2.17E-02	NaN	CP,EPAS1,SMAD1	
RHO GTPases Activate WASPs and WAVEs	2.94E-01	2.78E-02	NaN	WASF2	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	2.94E-01	2.78E-02	NaN	CDKN1A	
MIF-mediated Glucocorticoid Regulation	2.94E-01	2.78E-02	NaN	NFKBIA	
RHO GTPases Activate Formins	2.91E-01	2.16E-02	NaN	CLIP1,FMNL2,RHOB	
Regulation of mitotic cell cycle	2.88E-01	2.27E-02	NaN	CDC14A,PSME1	
Gene and protein expression by JAK-STAT signaling after IL-12 stimulation	2.85E-01	2.7E-02	NaN	PDCD4	
Heparan Sulfate Biosynthesis	2.78E-01	2.22E-02	NaN	CHST2,EXTL3	
Crosstalk between Dendritic Cells and Natural Killer Cells	2.73E-01	2.2E-02	NaN	FAS,HLA-A	
Apelin Adipocyte Signaling Pathway	2.73E-01	2.2E-02	NaN	PRKACB,PRKAG2	
Inhibition of Matrix Metalloproteases	2.7E-01	2.56E-02	NaN	TIMP3	
Degradation of beta-catenin by the destruction complex	2.68E-01	2.17E-02	NaN	PSME1,TCF4	
G alpha (s) signalling events	2.67E-01	2.07E-02	NaN	ADM,PDE2A,PDE7B	
Synaptic Long Term Depression	2.66E-01	2.02E-02	NaN	CACNA1E,IGF1R,PNPLA2,PPP2R2D	
Actin Nucleation by ARP-WASP Complex	2.64E-01	2.15E-02	NaN	RHOB,SOS1	
ERBB Signaling	2.64E-01	2.15E-02	NaN	PIK3C2A,SOS1	
Signaling by FGFR3	2.63E-01	2.5E-02	NaN	SOS1	
Transcriptional Regulation by VENTX	2.63E-01	2.5E-02	NaN	TNRC6C	
Pyrimidine Ribonucleotides Interconversion	2.63E-01	2.5E-02	NaN	CMPK2	
Mitotic G2-G2/M phases	2.62E-01	2.01E-02	2.000	CDKN1A,HSP90AA1,HSP90AB1,PSME1	
Wound Healing Signaling Pathway	2.61E-01	1.98E-02	1.342	COL4A1,NFKBIA,PDGFD,SOS1,STAT1	
EPH-Ephrin signaling	2.59E-01	2.13E-02	NaN	EFNB1,MYH9	
Eukaryotic Translation Termination	2.59E-01	2.13E-02	NaN	RPS28,RPS29	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	2.59E-01	2.13E-02	NaN	CRK,PXN	
DAG and IP3 signaling	2.56E-01	2.44E-02	NaN	PRKACB	
Activation of gene expression by SREBF (SREBP)	2.56E-01	2.44E-02	NaN	ACACB	
Transport of vitamins, nucleosides, and related molecules	2.56E-01	2.44E-02	NaN	APOD	
Signaling by FGFR4	2.56E-01	2.44E-02	NaN	SOS1	
RNA Polymerase III Transcription	2.56E-01	2.44E-02	NaN	NFIB	
Eukaryotic Translation Elongation	2.55E-01	2.11E-02	NaN	RPS28,RPS29	
Gene Silencing by RNA	2.55E-01	2.11E-02	NaN	HSP90AA1,TNRC6C	
CDX Gastrointestinal Cancer Signaling Pathway	2.53E-01	1.98E-02	0.000	EFNB1,FZD4,PIK3C2A,TCF4	
Class B/2 (Secretin family receptors)	2.5E-01	2.08E-02	NaN	ADM,FZD4	
Mitotic Prometaphase	2.5E-01	1.97E-02	2.000	CLIP1,HSP90AA1,NEK7,STAG2	
Regulation of beta-cell development	2.49E-01	2.38E-02	NaN	HES1	
Formation of WDR5-containing histone-modifying complexes	2.49E-01	2.38E-02	NaN	KMT2D	
April Mediated Signaling	2.49E-01	2.38E-02	NaN	NFKBIA	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	2.49E-01	2.38E-02	NaN	Sult1a1	
Vasopressin regulates renal water homeostasis via Aquaporins	2.43E-01	2.33E-02	NaN	PRKACB	
Aggrephagy	2.43E-01	2.33E-02	NaN	HSP90AA1	
B Cell Activating Factor Signaling	2.43E-01	2.33E-02	NaN	NFKBIA	
Pyrimidine Ribonucleotides De Novo Biosynthesis	2.43E-01	2.33E-02	NaN	CMPK2	
Transcriptional regulation by RUNX1	2.42E-01	1.97E-02	NaN	PHC1,PSME1,SMARCA2	
Factors Promoting Cardiogenesis in Vertebrates	2.39E-01	1.96E-02	NaN	FZD4,SMAD1,TCF4	
Apelin Cardiomyocyte Signaling Pathway	2.37E-01	2.02E-02	NaN	ATP2A2,PIK3C2A	
PI3K Cascade	2.36E-01	2.27E-02	NaN	FGFR1	
SUMOylation of transcription cofactors	2.36E-01	2.27E-02	NaN	PHC1	
Collagen chain trimerization	2.36E-01	2.27E-02	NaN	COL4A1	
MIF Regulation of Innate Immunity	2.36E-01	2.27E-02	NaN	NFKBIA	
BER (Base Excision Repair) Pathway	2.36E-01	2.27E-02	NaN	NF1	
Carboxyterminal post-translational modifications of tubulin	2.3E-01	2.22E-02	NaN	TTLL7	
GPER1 signaling	2.3E-01	2.22E-02	NaN	PRKACB	
Coronavirus Replication Pathway	2.3E-01	2.22E-02	NaN	IFITM3	
Beta-catenin independent WNT signaling	2.25E-01	1.96E-02	NaN	FZD4,TNRC6C	
SUMOylation of RNA binding proteins	2.24E-01	2.17E-02	NaN	PHC1	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	2.24E-01	2.17E-02	NaN	PHC1	
Ephrin A Signaling	2.19E-01	2.13E-02	NaN	PIK3C2A	
XBP1(S) activates chaperone genes	2.13E-01	2.08E-02	NaN	EXTL3	
DNA Damage Bypass	2.13E-01	2.08E-02	NaN	ISG15	
nNOS Signaling in Skeletal Muscle Cells	2.13E-01	2.08E-02	NaN	CACNA1E	
Retinol Biosynthesis	2.13E-01	2.08E-02	NaN	PNPLA2	
Apelin Muscle Signaling Pathway	2.13E-01	2.08E-02	NaN	PRKAG2	
Netrin-1 signaling	2.02E-01	2E-02	NaN	MYO10	
Dermatan Sulfate Biosynthesis (Late Stages)	2.02E-01	2E-02	NaN	CHST2	
Transcriptional regulation of granulopoiesis	1.97E-01	1.96E-02	NaN	CDKN1A	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.97E-01	1.96E-02	NaN	CDKN1A	
Oxytocin in Brain Signaling Pathway	-0E00	1.51E-02	NaN	CACNA1E,PIK3C2A,PNPLA2	
Neutrophil Extracellular Trap Signaling Pathway	-0E00	1E-02	1.000	COL4A1,PIK3C2A,PNPLA2,SLC2A1	
Synaptic Long Term Potentiation	-0E00	1.52E-02	NaN	PRKACB,PRKAG2	
Fc Epsilon RI Signaling	-0E00	1.69E-02	NaN	PIK3C2A,SOS1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	1.57E-02	0.632	HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,IGF1R,NFKBIA,PIK3C2A,PRKAG2,PSME1,STIP1	
Adrenergic Receptor Signaling Pathway (Enhanced)	-0E00	1.5E-02	NaN	CACNA1E,PRKACB,PRKAG2	
Microautophagy Signaling Pathway	-0E00	1.87E-02	NaN	COL4A1,PRKAG2,PSME1	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	1.95E-02	NaN	ABCC4,ABCG1,CHST2,FMO2,HMGCS2	
Opioid Signalling	-0E00	1.11E-02	NaN	PRKACB	
G alpha (i) signalling events	-0E00	1.16E-02	NaN	ACKR3,CX3CL1,RGS12	
Meiotic synapsis	-0E00	1.82E-02	NaN	STAG2	
Collagen degradation	-0E00	1.64E-02	NaN	COL4A1	
Extracellular matrix organization	-0E00	9.43E-03	NaN	COL4A1	
Glycosaminoglycan metabolism	-0E00	1.25E-02	NaN	SDC3	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	-0E00	7.81E-03	NaN	UCP2	
Regulation of Apoptosis	-0E00	1.89E-02	NaN	PSME1	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	-0E00	9.9E-03	NaN	B2M,HLA-A	
Assembly of collagen fibrils and other multimeric structures	-0E00	1.64E-02	NaN	COL4A1	
Generic Transcription Pathway	-0E00	1.17E-02	2.236	CDK8,NOTCH4,NR1D1,NR4A1,ZNF664	
