© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
NOD1/2 Signaling Pathway	1.94E00	5.29E-02	-3.162	FOS,HSPA1A/HSPA1B,Hspa1b,IFNAR1,IFNAR2,JUN,MAP3K8,NOD1,TGFB2,TNFSF10	
Regulation of TP53 Expression and Degradation	1.94E00	1.03E-01	-2.000	AKT3,PHF20,PRR5L,RICTOR	
Transport of bile salts and organic acids, metal ions and amine compounds	1.94E00	7.23E-02	-2.449	SLC16A1,SLC31A1,SLC39A10,SLC39A8,SLC40A1,SLC6A6	
PEDF Signaling	1.91E00	7.14E-02	-2.449	AKT3,PIK3C2A,PIK3CB,PIK3R3,RRAS2,TCF12	
Role of PKR in Interferon Induction and Antiviral Response	1.9E00	5.88E-02	-1.414	FOS,HSPA1A/HSPA1B,Hspa1b,IFNAR1,IFNAR2,JUN,PDGFB,STAT3	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.87E00	5.15E-02	NaN	EDN1,FGFR2,FN1,IFNAR1,IFNAR2,KDR,PDGFB,SMAD7,TGFA,TGFB2	
Cyclins and Cell Cycle Regulation	1.87E00	6.98E-02	NaN	BTRC,GSK3B,HDAC7,HDAC8,PPP2R3A,TGFB2	
Iron homeostasis signaling pathway	1.86E00	5.8E-02	NaN	ATP6V1A,BMPR2,BTRC,HIF1A,PDGFB,SLC40A1,STAT3,TFRC	
White Adipose Tissue Browning Pathway	1.86E00	5.8E-02	-2.449	ADCY4,CACNA1A,FGFR2,ITPR1,KDR,PRDM16,PRKG1,SLC16A1	
DAG and IP3 signaling	1.86E00	9.76E-02	NaN	ADCY4,CAMK2D,ITPR1,NBEA	
Xenobiotic Metabolism PXR Signaling Pathway	1.85E00	5.13E-02	-1.265	ALDH2,CAMK2D,CHST11,GSTT2/GSTT2B,HS3ST1,MAOA,MAOB,NCOA1,PRKCB,PRKCH	
Sphingolipid metabolism	1.84E00	6.9E-02	-2.449	CERS4,DEGS2,ESYT1,ESYT2,SGPP2,SPTLC2	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	1.84E00	6.9E-02	-1.000	AXIN2,FZD6,GSK3B,HIF1A,LEF1,Tcf7	
NAFLD Signaling Pathway	1.83E00	4.87E-02	-0.905	AKT3,FOS,GSK3B,JUN,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A,STAT3,TGFB2,TNFSF10	
Apelin Cardiac Fibroblast Signaling Pathway	1.83E00	1.3E-01	NaN	AKT3,NOS3,TGFB2	
Insulin Receptor Signaling	1.83E00	5.71E-02	-1.414	AKT3,EIF2B4,GSK3B,INPP5F,PIK3C2A,PIK3CB,PIK3R3,RRAS2	
Formation of WDR5-containing histone-modifying complexes	1.83E00	9.52E-02	-2.000	KANSL1,KMT2C,OGT,PHF20	
Growth hormone receptor signaling	1.78E00	1.25E-01	NaN	GHR,LYN,STAT3	
Opioid Signalling	1.78E00	6.67E-02	-2.236	ADCY4,CAMK2D,GNAQ,ITPR1,NBEA,PLCB1	
WNT/Ca+ pathway	1.77E00	7.58E-02	-2.236	FZD6,GSK3B,NFAT5,NOTUM,PLCB1	
PAK Signaling	1.76E00	5.98E-02	-2.449	ITGA1,PDGFB,PIK3C2A,PIK3CB,PIK3R3,PTK2,RRAS2	
KEAP1-NFE2L2 pathway	1.76E00	6.59E-02	-2.449	AKT3,BTRC,FBXL17,GSK3B,PSMC1,SQSTM1	
Deubiquitination	1.75E00	4.56E-02	-3.464	ASXL2,AXIN2,HIF1A,INO80B,MBD5,NOD1,OGT,PSMC1,SMAD7,SMURF2,UIMC1,USP34	
ESR-mediated signaling	1.74E00	5.93E-02	-2.646	FOS,FOSB,JUN,JUND,NCOA1,POU2F1,TGFA	
Cell junction organization	1.73E00	6.52E-02	-2.449	CADM1,CDH2,CLDN5,CTNNA1,LIMS1,PLEC	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.69E00	6.38E-02	-2.449	AKT3,GAB2,LYN,PIK3R3,PRKCB,PRKCH	
Role of JAK1 and JAK3 in γc Cytokine Signaling	1.69E00	7.25E-02	NaN	PIK3C2A,PIK3CB,PIK3R3,RRAS2,STAT3	
Neurotransmitter clearance	1.69E00	2E-01	NaN	ALDH2,MAOA	
Signaling by BMP	1.69E00	1.15E-01	NaN	BMPR2,SMAD7,SMURF2	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1.69E00	1.15E-01	NaN	IFNAR1,IFNAR2,STAT3	
3-phosphoinositide Biosynthesis	1.68E00	4.81E-02	-3.000	INPP5F,PIK3C2A,PIK3CB,PIK3R3,PPP1R13B,PPP2R3A,PTPRM,RASA1,SGPP2,SSH2	
Cellular Effects of Sildenafil (Viagra)	1.67E00	5.33E-02	NaN	ADCY4,CACNA1A,ITPR1,NOS3,NOTUM,PABPC4,PLCB1,PRKG1	
IL-15 Production	1.65E00	5.69E-02	-2.646	CLK1,EPHA4,FGFR2,KDR,LYN,PTK2,TEK	
Adenine and Adenosine Salvage VI	1.64E00	1E00	NaN	ADK	
Tryptophan Degradation X (Mammalian, via Tryptamine)	1.64E00	1.11E-01	NaN	ALDH2,MAOA,MAOB	
AMPK Signaling	1.64E00	4.55E-02	-1.633	AKT3,ARID2,BRD7,GNAQ,NOS3,ORAI1,PHLPP1,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A	
Type II Diabetes Mellitus Signaling	1.62E00	5.23E-02	-2.449	AKT3,CACNA1A,ITPR1,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PRKCH	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	1.61E00	4.22E-02	-2.309	ADAM10,AKT3,BRAF,CTNNA1,FOS,GSK3B,JUN,MMP28,PIK3C2A,PIK3CB,PIK3R3,RHOBTB1,RRAS2	
Signaling by ALK	1.6E00	1.07E-01	NaN	HIF1A,PIK3CB,STAT3	
Regulation of eIF4 and p70S6K Signaling	1.6E00	4.89E-02	-1.633	AKT3,EIF2B4,ITGA1,PABPC1,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A,RRAS2	
Senescence-Associated Secretory Phenotype (SASP)	1.6E00	6.85E-02	-2.236	CDC27,FOS,JUN,RPS6KA3,STAT3	
Serotonin Degradation	1.6E00	6.85E-02	-2.236	ALDH2,CSGALNACT1,LARGE1,MAOA,MAOB	
IL-33 Signaling Pathway	1.59E00	4.86E-02	-3.000	AKT3,FOS,JUN,MAP3K8,NOS3,PIK3C2A,PIK3CB,PIK3R3,STAT3	
Acute Phase Response Signaling	1.59E00	4.86E-02	-2.121	AKT3,FN1,FOS,JUN,PIK3CB,PIK3R3,RRAS2,STAT3,VWF	
Glucocorticoid Receptor Signaling	1.58E00	3.61E-02	NaN	AKT3,ARID2,BRD7,CAV1,DCAF6,FOS,GHR,HSPA1A/HSPA1B,Hspa1b,IFNAR1,JUN,NCOA1,NFAT5,NOS3,NR3C2,PIK3C2A,PIK3CB,PIK3R3,RRAS2,STAT3,TGFB2	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	1.58E00	5.13E-02	-2.449	NOD1,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PRKCH,TGFB2,TNFSF10	
p75 NTR receptor-mediated signalling	1.58E00	6E-02	-2.449	AKAP13,ARHGEF2,ARHGEF5,KALRN,SQSTM1,TIAM1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.55E00	6.67E-02	0.447	ADCY4,GNAQ,ITPR1,NOTUM,PLCB1	
Aryl Hydrocarbon Receptor Signaling	1.54E00	5.03E-02	-1.633	ALDH2,FOS,GSTT2/GSTT2B,JUN,NFIA,NFIC,NFIX,TGFB2	
Reversible hydration of carbon dioxide	1.53E00	1.67E-01	NaN	CA14,CA2	
Hypoxia Signaling in the Cardiovascular System	1.53E00	6.58E-02	NaN	EDN1,HIF1A,JUN,NOS3,UBE2G1	
Wound Healing Signaling Pathway	1.52E00	4.37E-02	-2.714	BMPR2,FGFR2,FN1,FOS,HBEGF,JUN,PDGFB,RRAS2,TGFA,TGFB2,TNFSF10	
Signaling by CSF3 (G-CSF)	1.52E00	1E-01	NaN	GAB2,LYN,STAT3	
Role of p14/p19ARF in Tumor Suppression	1.52E00	1E-01	NaN	PIK3C2A,PIK3CB,PIK3R3	
Antiproliferative Role of Somatostatin Receptor 2	1.51E00	6.49E-02	-2.236	BRAF,PIK3C2A,PIK3CB,PIK3R3,RRAS2	
Extracellular matrix organization	1.47E00	5.66E-02	-2.449	AGRN,FN1,ITGA1,LAMA4,PDGFB,TGFB2	
Cargo recognition for clathrin-mediated endocytosis	1.45E00	5.61E-02	-2.449	AP2A2,Ap2b1,EPN2,HBEGF,TFRC,TGFA	
Paxillin Signaling	1.45E00	5.61E-02	-2.236	ITGA1,PIK3C2A,PIK3CB,PIK3R3,PTK2,RRAS2	
PD-1, PD-L1 cancer immunotherapy pathway	1.45E00	5.61E-02	2.236	AKT3,GSK3B,PIK3C2A,PIK3CB,PIK3R3,TGFB2	
Dopamine Degradation	1.45E00	9.38E-02	NaN	ALDH2,MAOA,MAOB	
G alpha (12/13) signalling events	1.45E00	6.25E-02	-2.236	AKAP13,ARHGEF2,ARHGEF5,KALRN,TIAM1	
Signaling by PTK6	1.44E00	7.27E-02	-2.000	HBEGF,HIF1A,RASA1,STAT3	
Lymphotoxin β Receptor Signaling	1.44E00	7.27E-02	-2.000	AKT3,PIK3C2A,PIK3CB,PIK3R3	
ISGylation Signaling Pathway	1.43E00	5.56E-02	-1.633	ARIH1,HIF1A,IFNAR1,IFNAR2,NFAT5,SQSTM1	
Activation of anterior HOX genes in hindbrain during early embryogenesis	1.43E00	6.17E-02	-2.236	EZH2,JUN,KMT2C,PBX1,PIAS2	
α-Adrenergic Signaling	1.42E00	5.5E-02	-2.236	ADCY4,GNAQ,ITPR1,PRKCB,PRKCH,RRAS2	
Interleukin-15 signaling	1.41E00	1.43E-01	NaN	GAB2,STAT3	
Interleukin-4 and Interleukin-13 signaling	1.4E00	5.45E-02	-2.449	FN1,FOS,HIF1A,MAOA,POU2F1,STAT3	
Androgen Signaling	1.4E00	4.73E-02	-2.449	CACNA1A,GNAQ,ITPR1,JUN,NCOA1,NCOA4,PRKCB,PRKCH	
CD27 Signaling in Lymphocytes	1.39E00	7.02E-02	NaN	FOS,JUN,MAP3K3,MAP3K8	
O-linked glycosylation	1.39E00	5.41E-02	-2.449	ADAMTS1,ADAMTS10,LARGE1,ST6GAL1,ST6GALNAC3,THSD1	
Transcriptional Regulation by E2F6	1.38E00	8.82E-02	NaN	CBX3,EZH2,MAX	
Signaling by PDGF	1.37E00	6.9E-02	-2.000	PDGFB,PIK3CB,RASA1,STAT3	
Th1 and Th2 Activation Pathway	1.36E00	4.65E-02	NaN	BMPR2,CHD4,IFNAR1,JUN,PIK3C2A,PIK3CB,PIK3R3,STAT3	
Coronavirus Pathogenesis Pathway	1.36E00	4.41E-02	0.333	ATP6V1A,FOS,HDAC7,HDAC8,HIF1A,IFNAR1,IFNAR2,JUN,STAT3	
Integrin cell surface interactions	1.35E00	5.88E-02	-2.236	AGRN,FN1,ITGA1,KDR,VWF	
Mitotic Telophase/Cytokinesis	1.35E00	1.33E-01	NaN	NIPBL,PDS5B	
GPVI-mediated activation cascade	1.35E00	8.57E-02	NaN	LYN,PIK3CB,PIK3R3	
Lipoate Biosynthesis and Incorporation II	1.35E00	5E-01	NaN	LIAS	
Platelet homeostasis	1.34E00	5.81E-02	-2.236	ATP2B1,ITPR1,NOS3,ORAI1,PRKG1	
PCP (Planar Cell Polarity) Pathway	1.32E00	6.67E-02	-1.000	FZD6,JUN,JUND,PRICKLE1	
CDK5 Signaling	1.32E00	5.22E-02	-1.633	ADCY4,CACNA1A,FOSB,MAPK6,PPP2R3A,RRAS2	
Prolactin receptor signaling	1.3E00	1.25E-01	NaN	BTRC,GHR	
Rap1 signalling	1.3E00	1.25E-01	NaN	PRKG1,RAPGEF4	
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	1.29E00	8.11E-02	NaN	CBX3,CHD4,GATAD2B	
Noradrenaline and Adrenaline Degradation	1.29E00	8.11E-02	NaN	ALDH2,MAOA,MAOB	
RAB GEFs exchange GTP for GDP on RABs	1.28E00	5.62E-02	-2.236	AKT3,DENND1A,DENND4C,DENND5B,TRAPPC9	
UFMylation Signaling Pathway	1.28E00	6.45E-02	-1.000	AKT3,GSK3B,NCOA1,PABPC1	
Endocannabinoid Neuronal Synapse Pathway	1.27E00	4.7E-02	-1.890	ADCY4,CACNA1A,GNAQ,ITPR1,MAPK6,NOTUM,PLCB1	
Immunogenic Cell Death Signaling Pathway	1.27E00	5.56E-02	-2.236	ATG12,HSPA1A/HSPA1B,Hspa1b,IFNAR1,IFNAR2	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	1.25E00	1.18E-01	NaN	INPP5F,ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	1.25E00	1.18E-01	NaN	INPP5F,ITPKB	
Semaphorin interactions	1.24E00	6.25E-02	-2.000	GSK3B,ITGA1,NRP1,SEMA6A	
MAP kinase activation	1.23E00	7.69E-02	NaN	BTRC,MAP3K8,NOD1	
ABRA Signaling Pathway	1.23E00	5.43E-02	-2.236	FOS,FOSB,JUND,MEF2C,MRTFA	
Pyridoxal 5'-phosphate Salvage Pathway	1.22E00	6.15E-02	-2.000	BRAF,MAP3K8,MAPK6,PRKCH	
Gastrin-CREB signalling pathway via PKC and MAPK	1.21E00	1.11E-01	NaN	HBEGF,RPS6KA3	
Neurotransmitter release cycle	1.21E00	7.5E-02	NaN	MAOA,SLC38A2,UNC13B	
IL-10 Signaling	1.21E00	4.55E-02	0.378	AKT3,FOS,GSK3B,HIF1A,JUN,PBX1,STAT3	
Degradation of the extracellular matrix	1.2E00	6.06E-02	-2.000	ADAM10,ADAMTS1,FN1,HTRA1	
MicroRNA Biogenesis Signaling Pathway	1.19E00	4.28E-02	-2.828	AKT3,PDGFB,PIK3C2A,PIK3CB,PIK3R3,RRAS2,TGFA,TGFB2	
RET signaling	1.18E00	7.32E-02	NaN	GAB2,PIK3CB,PIK3R3	
Macrophage Classical Activation Signaling Pathway	1.17E00	4.23E-02	-1.342	EZH2,HIF1A,IFNAR1,IFNAR2,STAT3,STK38,TGFB2,TNFSF10	
Remodeling of Epithelial Adherens Junctions	1.16E00	5.88E-02	NaN	CTNNA1,DNM3,IQGAP1,TUBB	
Macrophage Alternative Activation Signaling Pathway	1.16E00	4.21E-02	-1.414	FOS,JUN,KLF4,PIK3C2A,PIK3CB,PIK3R3,STAT3,TGFB2	
Hepatic Cholestasis	1.16E00	4.04E-02	-1.000	ADCY4,AKT3,JUN,PRKCB,PRKCH,SLCO1C1,TGFB2,TJP2,TNFSF10	
Sirtuin Signaling Pathway	1.16E00	3.78E-02	-0.632	ADAM10,ATG12,CLOCK,GSK3B,HIF1A,JUN,MAPK6,NAMPT,NOS3,STAT3,ZIC2	
April Mediated Signaling	1.16E00	7.14E-02	NaN	FOS,JUN,NFAT5	
LPS/IL-1 Mediated Inhibition of RXR Function	1.16E00	3.89E-02	NaN	ACOX1,ALAS1,ALDH2,CHST11,GSTT2/GSTT2B,HS3ST1,JUN,MAOA,MAOB,NCOA1	
Agrin Interactions at Neuromuscular Junction	1.14E00	5.8E-02	-2.000	AGRN,JUN,PTK2,RRAS2	
Superpathway of Melatonin Degradation	1.14E00	5.8E-02	-2.000	CSGALNACT1,LARGE1,MAOA,MAOB	
DNA Methylation and Transcriptional Repression Signaling	1.14E00	5.1E-02	-2.000	CDK12,CDK17,CHD4,GATAD2B,TCF12	
Smooth Muscle Contraction	1.13E00	6.98E-02	NaN	ALDH2,DYSF,ITGA1	
B Cell Activating Factor Signaling	1.13E00	6.98E-02	NaN	FOS,JUN,NFAT5	
TP53 Regulates Transcription of DNA Repair Genes	1.13E00	5.71E-02	-2.000	AP1S2,CDK12,FOS,JUN	
Xenobiotic Metabolism CAR Signaling Pathway	1.12E00	4.12E-02	-1.414	ALDH2,CHST11,GSTT2/GSTT2B,HS3ST1,NCOA1,PPP2R3A,PRKCB,PRKCH	
S Phase	1.11E00	5E-02	-2.236	AKT3,GSK3B,MAX,PDS5B,PSMC1	
PI3K Cascade	1.11E00	6.82E-02	NaN	FGFR2,GAB2,PIK3CB	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.11E00	6.82E-02	NaN	HSPA1A/HSPA1B,PABPC1,ZFP36L1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.1E00	4.29E-02	0.000	AKT3,CNOT3,MAPK6,PPP2R3A,PSMC1,TNFSF10,ZFP36L1	
Response to elevated platelet cytosolic Ca2+	1.09E00	4.55E-02	-2.449	FN1,LHFPL2,PDGFB,PRKCB,TGFB2,VWF	
GABA Receptor Signaling	1.09E00	4.55E-02	NaN	ADCY4,AP2A2,Ap2b1,CACNA1A,GNAQ,ITPR1	
COPII-mediated vesicle transport	1.09E00	5.56E-02	-2.000	CTSC,SCFD1,TGFA,TRAPPC9	
Basal Cell Carcinoma Signaling	1.09E00	5.56E-02	-1.000	FZD6,GSK3B,LEF1,Tcf7	
Interleukin-7 signaling	1.09E00	9.52E-02	NaN	PIK3R3,STAT3	
D-myo-inositol-5-phosphate Metabolism	1.08E00	4.04E-02	-2.646	INPP5F,PLCB1,PPP1R13B,PPP2R3A,PTPRM,RASA1,SGPP2,SSH2	
Sumoylation Pathway	1.07E00	4.85E-02	-1.000	ETS1,FOS,JUN,RHOBTB1,SENP5	
Apelin Pancreas Signaling Pathway	1.06E00	6.52E-02	NaN	PIK3C2A,PIK3CB,PIK3R3	
Wax and plasmalogen biosynthesis	1.06E00	2.5E-01	NaN	FAR2	
Spermine and Spermidine Degradation I	1.06E00	2.5E-01	NaN	SAT1	
Phenylethylamine Degradation I	1.06E00	2.5E-01	NaN	ALDH2	
Methylmalonyl Pathway	1.06E00	2.5E-01	NaN	PCCA	
Class I MHC mediated antigen processing and presentation	1.06E00	3.47E-02	-3.606	BTRC,CDC27,FBXL7,FBXO11,LMO7,NEDD4L,NPEPPS,PJA2,PSMC1,RBBP6,SH3RF1,SMURF2,UBE2G1	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	1.05E00	9.09E-02	NaN	INPP5F,ITPKB	
Heme signaling	1.04E00	6.38E-02	NaN	CLOCK,MEF2C,NCOA1	
Th2 Pathway	1.03E00	4.38E-02	-1.633	BMPR2,CHD4,JUN,PIK3C2A,PIK3CB,PIK3R3	
Nephrin family interactions	1.02E00	8.7E-02	NaN	IQGAP1,PIK3CB	
G alpha (z) signalling events	1.02E00	6.25E-02	NaN	ADCY4,PRKCB,PRKCH	
nNOS Signaling in Skeletal Muscle Cells	1.02E00	6.25E-02	NaN	CACNA1A,ITPR1,SNTB2	
Apelin Muscle Signaling Pathway	1.02E00	6.25E-02	NaN	AKT3,GNAQ,NOS3	
Post-translational protein phosphorylation	1.01E00	4.67E-02	-2.236	ADAM10,CDH2,FN1,NOTUM,VWA1	
PPAR Signaling	1.01E00	4.67E-02	1.342	FOS,JUN,NCOA1,PDGFB,RRAS2	
Fc epsilon receptor (FCERI) signaling	1.01E00	3.88E-02	-2.646	BTRC,FOS,GAB2,ITPR1,JUN,LYN,PIK3CB,PSMC1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	1E00	6.12E-02	NaN	NEDD4L,SMAD7,SMURF2	
IL-22 Signaling	9.9E-01	8.33E-02	NaN	AKT3,STAT3	
G alpha (q) signalling events	9.89E-01	4.02E-02	-2.646	EDN1,GNAQ,GPR4,KALRN,LPAR6,PIK3R3,PLCB1	
Signaling by EGFR	9.8E-01	6E-02	NaN	ADAM10,HBEGF,TGFA	
Signaling by NOTCH3	9.8E-01	6E-02	NaN	ADAM10,PBX1,WWP2	
Signaling by MET	9.78E-01	5.06E-02	-2.000	FN1,LAMA4,PTK2,STAT3	
Role of JAK family kinases in IL-6-type Cytokine Signaling	9.78E-01	5.06E-02	-2.000	ADAM10,FOS,STAT3,TGFB2	
Tetrapyrrole Biosynthesis II	9.64E-01	2E-01	NaN	ALAS1	
Myo-inositol Biosynthesis	9.64E-01	2E-01	NaN	INPP5F	
2-oxobutanoate Degradation I	9.64E-01	2E-01	NaN	PCCA	
Citrulline-Nitric Oxide Cycle	9.64E-01	2E-01	NaN	NOS3	
Role of BRCA1 in DNA Damage Response	9.63E-01	5E-02	NaN	ARID2,BRD7,POU2F1,UIMC1	
Dopamine Receptor Signaling	9.63E-01	5E-02	NaN	ADCY4,MAOA,MAOB,PPP2R3A	
Cell surface interactions at the vascular wall	9.61E-01	3.79E-02	-2.828	CAV1,FN1,GRB14,LYN,PIK3CB,SLC16A1,TEK,THBD	
Transcriptional regulation of granulopoiesis	9.61E-01	5.88E-02	NaN	FLI1,LEF1,STAT3	
Neuroinflammation Signaling Pathway	9.61E-01	3.47E-02	-2.111	AKT3,BMPR2,FOS,GSK3B,JUN,MAPK6,NFAT5,PIK3C2A,PIK3CB,PIK3R3,TGFB2	
Neddylation	9.6E-01	3.66E-02	-3.000	BTRC,DCAF6,FBXL7,FBXO11,HIF1A,LMO7,PSMC1,SQSTM1,TULP4	
Insulin processing	9.6E-01	8E-02	NaN	EXOC4,EXOC6	
Signaling by Erythropoietin	9.6E-01	8E-02	NaN	LYN,PIK3CB	
Hedgehog 'off' state	9.39E-01	4.42E-02	-2.236	ADCY4,BTRC,GSK3B,NUMB,PSMC1	
Phagosome Formation	9.37E-01	3.02E-02	-4.583	ADGRE5,AKT3,AP1S2,FN1,FZD6,GAB2,GPR155,GPR4,ITGA1,ITPR1,LPAR6,LYN,MAPK6,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PRKCH,PTK2,RAPGEF4,RRAS2	
IL-17A Signaling in Gastric Cells	9.31E-01	7.69E-02	NaN	FOS,JUN	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	9.27E-01	4.39E-02	-2.236	ATP6V1A,BRAF,JUN,RPS6KA3,RRAS2	
Chondroitin Sulfate Biosynthesis (Late Stages)	9.24E-01	5.66E-02	NaN	CHST11,CSGALNACT1,HS3ST1	
Heparan Sulfate Biosynthesis (Late Stages)	9.2E-01	4.82E-02	NaN	ALDH2,CHST11,HS3ST1,NOTUM	
Sleep NREM Signaling Pathway	9.15E-01	4.35E-02	0.447	ADCY4,BRAF,CAMK2D,RRAS2,SIK3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	9.14E-01	3.85E-02	-2.449	INPP5F,PPP1R13B,PPP2R3A,PTPRM,RASA1,SGPP2,SSH2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	9.14E-01	3.85E-02	-2.449	INPP5F,PPP1R13B,PPP2R3A,PTPRM,RASA1,SGPP2,SSH2	
Effects of PIP2 hydrolysis	9.04E-01	7.41E-02	NaN	ITPR1,PRKCH	
Cardiomyocyte Differentiation via BMP Receptors	9.04E-01	7.41E-02	NaN	BMPR2,MEF2C	
Apelin Liver Signaling Pathway	9.04E-01	7.41E-02	NaN	EDN1,GSK3B	
Amyotrophic Lateral Sclerosis Signaling	9.04E-01	4.31E-02	NaN	AKT3,CACNA1A,PIK3C2A,PIK3CB,PIK3R3	
Signaling by ROBO receptors	9.04E-01	4.31E-02	-2.236	EVL,NRP1,PSMC1,SRGAP1,SRGAP2	
Bladder Cancer Signaling	9.04E-01	4.31E-02	NaN	FGF13,HDAC7,HDAC8,MMP28,RRAS2	
Neutrophil Extracellular Trap Signaling Pathway	8.99E-01	3.25E-02	-3.606	AKT3,HIF1A,IFNAR1,ITPR1,LYN,NOTUM,ORAI1,PIK3C2A,PIK3CB,PIK3R3,PLCB1,PRKCB,PRKCH	
Chondroitin and Dermatan Biosynthesis	8.9E-01	1.67E-01	NaN	CSGALNACT1	
NAD Biosynthesis III	8.9E-01	1.67E-01	NaN	NAMPT	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	8.89E-01	5.45E-02	NaN	DCTN4,HSPA1A/HSPA1B,NR3C2	
Deadenylation-dependent mRNA decay	8.89E-01	5.45E-02	NaN	CNOT3,PABPC1,PAN3	
Calcium Signaling	8.87E-01	3.64E-02	-2.449	ATP2B1,CACNA1A,CAMK2D,HDAC7,HDAC8,ITPR1,MEF2C,NFAT5	
Oxidative Stress Induced Senescence	8.79E-01	4.65E-02	-2.000	EZH2,FOS,JUN,SCMH1	
SUMOylation of intracellular receptors	8.78E-01	7.14E-02	NaN	NR3C2,PIAS2	
Folate Signaling Pathway	8.72E-01	5.36E-02	NaN	KLF4,OGT,STAT3	
Regulation of lipid metabolism by PPARalpha	8.7E-01	4.2E-02	-2.000	ACOX1,ALAS1,CLOCK,NCOA1,RGL1	
B Cell Receptor Signaling	8.68E-01	3E-02	-2.828	AKT3,CAMK2D,EBF1,ETS1,GAB2,GSK3B,INPP5F,JUN,LYN,MAP3K3,MAP3K8,MEF2C,NFAT5,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PTK2,RRAS2	
HIPPO signaling	8.66E-01	4.6E-02	NaN	BTRC,PPP2R3A,STK3,TJP2	
Role of IL-17A in Arthritis	8.55E-01	5.26E-02	NaN	PIK3C2A,PIK3CB,PIK3R3	
Iron uptake and transport	8.39E-01	5.17E-02	NaN	ATP6V1A,SLC40A1,TFRC	
MSP-RON Signaling Pathway	8.39E-01	5.17E-02	NaN	PIK3C2A,PIK3CB,PIK3R3	
Th1 Pathway	8.38E-01	4.1E-02	-2.236	IFNAR1,PIK3C2A,PIK3CB,PIK3R3,STAT3	
Mitophagy	8.3E-01	6.67E-02	NaN	ATG12,SQSTM1	
Erythrocytes take up oxygen and release carbon dioxide	8.28E-01	1.43E-01	NaN	CA2	
TYSND1 cleaves peroxisomal proteins	8.28E-01	1.43E-01	NaN	ACOX1	
STAT5 Activation	8.28E-01	1.43E-01	NaN	GAB2	
Glycogen Biosynthesis II (from UDP-D-Glucose)	8.28E-01	1.43E-01	NaN	GBE1	
Heparan Sulfate Biosynthesis	8.28E-01	4.44E-02	NaN	ALDH2,CHST11,HS3ST1,NOTUM	
3-phosphoinositide Degradation	8.2E-01	3.63E-02	-2.449	INPP5F,PPP1R13B,PPP2R3A,PTPRM,RASA1,SGPP2,SSH2	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	8.17E-01	4.03E-02	-2.236	ADAM10,CDH2,FN1,NOTUM,VWA1	
BMP signaling pathway	8.16E-01	4.4E-02	-2.000	BMPR2,JUN,RRAS2,SMAD7	
Apelin Adipocyte Signaling Pathway	8.16E-01	4.4E-02	-1.000	ADCY4,GSTT2/GSTT2B,HIF1A,MAPK6	
EIF2 Signaling	8.11E-01	3.48E-02	-1.890	AKT3,EIF2B4,GSK3B,PABPC1,PIK3C2A,PIK3CB,PIK3R3,RRAS2	
Toll-like Receptor Cascades	8.07E-01	6.45E-02	NaN	DNM3,PTPN4	
RHO GTPases activate IQGAPs	8.07E-01	6.45E-02	NaN	CTNNA1,IQGAP1	
MAPK6/MAPK4 signaling	8.04E-01	4.35E-02	NaN	JUN,KALRN,MAPK6,PSMC1	
MHC class II antigen presentation	7.97E-01	3.97E-02	-2.236	AP1S2,AP2A2,CTSC,DCTN4,DNM3	
Gαs Signaling	7.97E-01	3.97E-02	-2.000	ADCY4,BRAF,GNAQ,RAPGEF2,RAPGEF4	
Semaphorin Signaling in Neurons	7.93E-01	4.92E-02	NaN	NRP1,PTK2,RHOBTB1	
Chondroitin Sulfate Biosynthesis	7.93E-01	4.92E-02	NaN	CHST11,CSGALNACT1,HS3ST1	
G-protein beta:gamma signalling	7.85E-01	6.25E-02	NaN	AKT3,PLCB1	
