© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Actin Nucleation by ARP-WASP Complex	4.77E00	1.83E-01	-3.873	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,HRAS,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
RHOA Signaling	4.65E00	1.61E-01	-4.472	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CDC42EP1,CDC42EP2,CDC42EP3,CFL1,CFL2,LPAR6,MYL12A,MYL12B,MYL6,PFN1,RHOA	
Regulation of Actin-based Motility by Rho	4.6E00	1.65E-01	-4.123	ACTB,ARHGDIA,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,CFL1,MYL12A,MYL12B,MYL6,PFN1,RHOA,RHOB,RHOC,RHOG	
Protein Sorting Signaling Pathway	4.58E00	1.4E-01	-5.000	AP1M1,ARF1,CLTA,CLTB,COPE,COPZ2,GNAS,KDELR1,KDELR2,PRKAG1,PRKAR1A,RAB11A,RER1,SEC13,SERPINH1,SNX17,SNX21,SNX3,TMED10,TMED2,TMED3,TMED4,TMED5,TMED9,VPS29	
Detoxification of Reactive Oxygen Species	4.54E00	2.7E-01	-3.162	ATOX1,CYBA,CYCS,GPX1,GPX7,PRDX1,PRDX2,PRDX6,TXN,TXN2	
Gene and protein expression by JAK-STAT signaling after IL-12 stimulation	4.54E00	2.7E-01	0.632	ANXA2,ARF1,CFL1,CNN2,HNRNPA2B1,HNRNPF,PPIA,RPLP0,TALDO1,TCP1	
Cargo recognition for clathrin-mediated endocytosis	4.5E00	1.68E-01	-4.243	ADRB2,AP2A2,AP2M1,AP2S1,CLTA,CLTB,COPS5,COPS6,COPS8,GPS1,NECAP2,NEDD8,RPS27A,SH3GL1,UBC,VAMP3,VAMP7,VAMP8	
Ephrin Receptor Signaling	4.5E00	1.34E-01	-4.796	AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CFL1,CFL2,CREB3,CXCL12,EFNA1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PDGFA,PDGFB,RAP1A,RASD1,RHOA,RRAS,SH2D3C	
14-3-3-mediated Signaling	4.5E00	1.57E-01	-3.051	AKT1,BAD,BAX,HRAS,JUN,MAPK3,PDIA3,RAP1A,RASD1,RRAS,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VIM,YWHAB,YWHAE,YWHAH,YWHAQ	
Renal Cell Carcinoma Signaling	4.48E00	1.9E-01	-2.449	AKT1,ELOC,FH,HRAS,JUN,MAPK3,PDGFB,RAP1A,RASD1,RPS27A,RRAS,SLC2A1,TGFB1,Ubb,UBC	
NRF2-mediated Oxidative Stress Response	4.47E00	1.27E-01	-4.359	ACTB,ACTG1,AKR1A1,AKT1,CCT7,CLPP,DNAJA1,DNAJA2,DNAJB11,ERP29,FTH1,FTL,GCLM,GSTM2,GSTM5,HERPUD1,HRAS,HSP90AA1,HSP90AB1,JUN,JUND,MAPK3,NFE2L2,PPIB,PRDX1,RAP1A,RASD1,RRAS,SQSTM1,TXN	
RAS processing	4.46E00	3.33E-01	-2.828	ABHD17A,ARL2,FNTA,GOLGA7,HRAS,RCE1,RPS27A,UBC	
Cytoprotection by HMOX1	4.43E00	2.1E-01	-3.606	COX14,COX19,COX4I1,COX5A,COX6B1,COX7A2L,COX7B,COX8A,CYCS,NDUFA4,NFE2L2,STAP2,TXNIP	
Endosomal Sorting Complex Required For Transport (ESCRT)	4.41E00	2.9E-01	-3.000	CHMP2A,CHMP2B,CHMP5,CHMP6,RPS27A,TSG101,UBC,VPS28,VPS4A	
Protein Kinase A Signaling	4.37E00	1.07E-01	-0.507	ANAPC11,ANAPC13,BAD,Calm1 (includes others),CREB3,DUSP1,DUSP11,DUSP7,DUSP8,GDE1,GNAI2,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,KDELR1,KDELR2,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,PDIA3,PGP,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PRKAG1,PRKAR1A,PTPRR,RAP1A,RELA,RHOA,SMPDL3A,Tcf7,TGFB1,TIMM50,VASP,YWHAB,YWHAE,YWHAH,YWHAQ	
Signaling by NTRK1 (TRKA)	4.35E00	1.85E-01	-3.873	AP2A2,AP2M1,AP2S1,CLTA,DNAL4,DUSP7,HRAS,MAPK3,PPP2CA,PPP2CB,RAP1A,RHOA,RIT1,VRK3,YWHAB	
fMLP Signaling in Neutrophils	4.3E00	1.53E-01	-3.638	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,NFKBIA,RAP1A,RASD1,RELA,RRAS	
Hereditary Breast Cancer Signaling	4.27E00	1.48E-01	NaN	ACTB,AKT1,CDKN1A,GADD45B,GADD45G,HRAS,NPM1,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,RAP1A,RASD1,RPS27A,RRAS,SMARCB1,Ubb,UBC	
Signaling by FGFR2	4.27E00	1.92E-01	-3.742	HNRNPF,HRAS,MAPK3,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PPP2CA,PPP2CB,RPS27A,UBC	
Necroptosis Signaling Pathway	4.17E00	1.42E-01	-4.264	CAPNS1,FKBP1A,GLUL,PPID,SLC25A3,SLC25A4,SLC25A5,TIMM10,TIMM13,TIMM17A,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,UBC,VDAC1,VDAC2,VDAC3	
Mechanisms of Viral Exit from Host Cells	4.12E00	2.44E-01	NaN	ACTB,ACTG1,CHMP2A,CHMP2B,CHMP6,SH3GL1,SH3GLB1,TSG101,VPS28,VPS4A	
Iron uptake and transport	4.08E00	2.07E-01	-3.464	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,FTH1,FTL,GLRX3,NEDD8,RPS27A,UBC	
IGF-1 Signaling	4.07E00	1.62E-01	-2.111	AKT1,BAD,CCN2,CSNK2B,HRAS,JUN,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,SOCS2,YWHAB,YWHAE,YWHAH,YWHAQ	
Gap junction trafficking and regulation	4.06E00	2.65E-01	-3.000	ACTB,ACTG1,AP2M1,CLTA,CLTB,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Germ Cell-Sertoli Cell Junction Signaling	4.01E00	1.35E-01	NaN	ACTB,ACTG1,AKT1,Cdc42,CFL1,CFL2,HRAS,ILK,JUP,MAPK3,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TGFB1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B	
TP53 Regulates Transcription of DNA Repair Genes	3.86E00	1.86E-01	-3.606	AP1M1,CDK9,ELOC,JUN,NELFE,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,SUPT4H1	
RHO GTPases Activate WASPs and WAVEs	3.85E00	2.5E-01	-3.000	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,BAIAP2,MAPK3	
Spliceosomal Cycle	3.8E00	2.08E-01	-3.162	BCAS2,DDX39B,EIF4A3,HSPA8,MAGOH,PPIE,RBM8A,SF3B4,SF3B5,SF3B6,YJU2	
UFMylation Signaling Pathway	3.78E00	1.94E-01	-2.887	AKT1,DDRGK1,EIF4A1,EIF4A3,EIF4E,GPX4,H3-3A/H3-3B,RPL26,RPN1,UFC1,UFM1,XBP1	
Ceramide Signaling	3.75E00	1.65E-01	-3.051	AKT1,BAD,CTSD,CYCS,HRAS,JUN,MAPK3,PPP2CA,PPP2CB,RAP1A,RASD1,RELA,RRAS,S1PR1,SMPD2	
PI3K/AKT Signaling	3.74E00	1.25E-01	-2.837	AKT1,BAD,CDC37,CDKN1A,EIF4E,EIF4EBP1,HRAS,HSP90AA1,HSP90AB1,IL10RB,ILK,MAPK3,MCL1,NFKBIA,PPP2CA,PPP2CB,RAP1A,RASD1,RELA,RHEB,RRAS,YWHAB,YWHAE,YWHAH,YWHAQ	
Ephrin B Signaling	3.73E00	1.81E-01	-2.828	CFL1,CFL2,CXCL12,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HNRNPK,HRAS,MAPK3,RHOA	
Cardiac Hypertrophy Signaling	3.7E00	1.15E-01	-4.426	ADRB2,AKT1,Calm1 (includes others),Cdc42,EIF2B4,EIF4E,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,HSPB1,JUN,MAPK3,MYL12A,MYL12B,MYL6,PDIA3,PRKAG1,PRKAR1A,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TGFB1	
CXCR4 Signaling	3.65E00	1.31E-01	-4.243	AKT1,Cdc42,CXCL12,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,MYL12A,MYL12B,MYL6,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Intrinsic Pathway for Apoptosis	3.65E00	2E-01	-3.317	AKT1,BAD,BAX,CYCS,DYNLL1,MAPK3,NMT1,YWHAB,YWHAE,YWHAH,YWHAQ	
Deadenylation-dependent mRNA decay	3.65E00	2E-01	-3.317	CNOT3,EIF4A1,EIF4A3,EIF4E,EXOSC3,EXOSC4,EXOSC5,EXOSC8,LSM2,LSM3,LSM5	
Role of PKR in Interferon Induction and Antiviral Response	3.6E00	1.4E-01	0.728	BAX,CYC1,CYCS,HSP90AA1,HSP90AB1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,JUN,MAPK3,METAP2,NFKBIA,NPM1,PDGFA,PDGFB,RELA	
RHOGDI Signaling	3.48E00	1.18E-01	3.130	ACTB,ACTG1,ARHGDIA,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,Cdc42,CDH5,CFL1,CFL2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,MYL12A,MYL12B,MYL6,RHOA,RHOB,RHOC,RHOG	
RHO GTPases Activate ROCKs	3.32E00	3.16E-01	-2.449	CFL1,MYL12B,MYL6,RHOA,RHOB,RHOC	
ILK Signaling	3.32E00	1.19E-01	-3.710	ACTB,ACTG1,AKT1,Cdc42,CFL1,CFL2,CREB3,FERMT2,ILK,JUN,LIMS2,MAPK3,MYL6,NACA,PPP1R14B,PPP2CA,PPP2CB,RELA,RHOA,RHOB,RHOC,RHOG,TGFB1I1,VIM	
Insulin Secretion Signaling Pathway	3.31E00	1.09E-01	-5.112	CREB3,DLD,EIF2B4,EIF2S2,EIF4A1,EIF4A3,EIF4E,EIF4EBP1,GNA11,GNAS,MAPK3,NAPA,PDIA3,PRKAG1,PRKAR1A,RAP1A,SEC11A,SEC11C,SEC61B,SEC61G,SLC2A1,SPCS1,SPCS2,SRP14,SRP19,SRP9,SSR2,SSR4,VAMP3,VTI1B	
Mitochondrial iron-sulfur cluster biogenesis	3.29E00	3.85E-01	-2.236	FDX1,GLRX5,ISCA1,ISCA2,ISCU	
Synaptogenesis Signaling Pathway	3.27E00	1.05E-01	-4.131	AKT1,AP2A2,AP2M1,AP2S1,APOE,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAD,Calm1 (includes others),CDH5,CFL1,CREB3,EFNA1,EIF4EBP1,HRAS,HSPA8,MAPK3,NAPA,PRKAG1,PRKAR1A,RAB5A,RAP1A,RASD1,RHOA,RRAS,SGTA,SHF,VAMP3,VTI1B	
Cilium Assembly	3.23E00	1.18E-01	-4.690	ARF4,CCT3,CCT4,CCT5,CCT6A,CCT7,CCT8,CETN2,CSNK1E,DCTN2,DCTN3,DYNLL1,DYNLRB1,EXOC7,HSP90AA1,RAB11A,SSNA1,TCP1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,YWHAE	
ISG15 antiviral mechanism	3.21E00	1.69E-01	-3.464	EIF4A1,EIF4A3,EIF4E,EIF4E2,ISG15,MAPK3,PIN1,RAE1,RPS27A,SEC13,UBC,UBE2N	
RHO GTPase cycle	3.2E00	9.56E-02	-6.557	ACTB,ACTG1,ARHGAP10,ARHGDIA,BAIAP2,BCAP31,CAV1,CCT6A,CCT7,CDC37,CDC42EP1,CDC42EP2,CDC42EP3,CKAP4,CKB,CYBA,DDRGK1,DDX39B,DEF6,EMC3,EMD,FERMT2,GPS1,HSP90AA1,HSP90AB1,HSPE1,JUP,MTX1,NDUFA5,NDUFS3,NSFL1C,NUDC,RHOA,RHOB,RHOC,RHOG,SNAP23,TMEM59,TRA2B,TUBA1B,TXNL1,VAMP3,VIM	
COPII-mediated vesicle transport	3.16E00	1.67E-01	-3.464	BET1,CNIH1,CTSC,CTSZ,NAPA,SAR1B,SEC13,TMED10,TMED2,TRAPPC3,TRAPPC4,TRAPPC5	
RAC Signaling	3.11E00	1.31E-01	-4.123	ARFIP2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,JUN,MAPK3,RAP1A,RASD1,RELA,RHOA,RRAS	
RNA polymerase II transcribes snRNA genes	3.11E00	1.57E-01	-3.606	CDK9,GTF2B,NABP2,PHAX,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,SNAPC5,SUPT4H1	
Extra-nuclear estrogen signaling	3.1E00	1.64E-01	-3.464	AKT1,CAV1,CAV2,GNAI2,GNB2,GNG11,GNG5,HRAS,HSP90AA1,HSPB1,MAPK3,PRMT1	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.08E00	1.49E-01	-3.742	ACTB,ACTG1,AKT1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,MAPK3,RAB11A,VAMP3,VASP	
Transcriptional regulation of white adipocyte differentiation	3.06E00	1.55E-01	-2.496	CDK8,KLF4,MED10,MED21,MED28,MED29,MED31,MED4,MED7,MED8,MED9,RELA,TGFB1	
ERK5 Signaling	3.05E00	1.62E-01	-2.714	AKT1,BAD,CREB3,HRAS,RAP1A,RASD1,RRAS,SGK1,YWHAB,YWHAE,YWHAH,YWHAQ	
IL-8 Signaling	3.05E00	1.14E-01	-3.771	AKT1,BAX,Cdc42,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,MYL12B,NFKBIA,RAP1A,RASD1,RELA,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
mRNA Capping	3.01E00	2.41E-01	-2.646	POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K	
RHO GTPases Activate Rhotekin and Rhophilins	2.98E00	4.44E-01	-2.000	RHOA,RHOB,RHOC,TAX1BP3	
Lipophagy	2.98E00	4.44E-01	-2.000	HSPA8,PLIN2,PLIN3,PRKAG1	
NLR signaling pathways	2.96E00	1.79E-01	-3.162	AAMP,HSP90AB1,RELA,RPS27A,SUGT1,TXN,TXNIP,UBC,UBE2N,UBE2V1	
Protein ubiquitination	2.92E00	2.33E-01	-2.646	RPS27A,UBC,UBE2A,UBE2B,UBE2D2,UBE2S,UCHL3	
Toll Like Receptor 3 (TLR3) Cascade	2.74E00	2.19E-01	-2.646	IRF7,RPS27A,UBC,UBE2D2,UBE2D3,UBE2N,UBE2V1	
Assembly of RNA Polymerase II Complex	2.74E00	1.8E-01	-3.000	GTF2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,TAF10	
Mitochondrial Fatty Acid Beta-Oxidation	2.73E00	2.5E-01	-2.449	ACADL,ECHS1,ECI1,HADHB,MCEE,NDUFAB1	
Acute Myeloid Leukemia Signaling	2.73E00	1.43E-01	-2.121	AKT1,BAD,EIF4EBP1,HRAS,IDH3B,IDH3G,JUP,MAPK3,RAP1A,RASD1,RELA,RRAS,Tcf7	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2.7E00	1.32E-01	-3.207	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,HRAS,JUN,MAPK3,NFKBIA,PRDX6,RAP1A,RASD1,RRAS	
Sumoylation Pathway	2.69E00	1.36E-01	0.905	ARHGDIA,Cdc42,CTBP2,JUN,NFKBIA,RAN,RHOA,RHOB,RHOC,RHOG,STUB1,SUMO1,SUMO2,UBE2I	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	2.68E00	1.06E-01	-2.200	ACTB,ACTG1,AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CLDN5,F11R,HRAS,ILK,JUN,JUP,MAPK3,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS,TGFB1	
Amyloid Processing	2.68E00	1.76E-01	0.000	AKT1,APH1A,CAPNS1,CSNK1E,CSNK2B,MAPK3,PRKAG1,PRKAR1A,PSENEN	
Signal amplification	2.66E00	2.12E-01	-2.646	AAMP,GNA11,GNAI2,GNB2,GNG11,GNG5,TBXA2R	
Sleep NREM Signaling Pathway	2.66E00	1.3E-01	3.357	ADRB2,CREB3,GNAI2,GNAS,HRAS,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,YWHAB,YWHAE,YWHAH,YWHAQ	
SUMOylation of immune response proteins	2.61E00	3.64E-01	-2.000	NFKBIA,RELA,SUMO1,UBE2I	
Pexophagy	2.61E00	3.64E-01	-2.000	MAP1LC3B,RPS27A,SQSTM1,UBC	
MSP-RON Signaling in Cancer Cells Pathway	2.6E00	1.21E-01	-3.638	AKT1,CREB3,HRAS,JUN,MAPK3,NFKBIA,PLAUR,RAP1A,RASD1,RELA,RRAS,Tcf7,VIM,YWHAB,YWHAE,YWHAH,YWHAQ	
Signaling by Insulin receptor	2.59E00	1.86E-01	-2.828	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,HRAS,MAPK3	
Glioma Invasiveness Signaling	2.58E00	1.51E-01	-3.000	Cdc42,HRAS,MAPK3,PLAUR,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
G Beta Gamma Signaling	2.57E00	1.24E-01	-3.742	AKT1,CAV1,CAV2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS	
ERK/MAPK Signaling	2.57E00	1.07E-01	-0.471	BAD,CREB3,DUSP1,EIF4E,EIF4EBP1,H3-3A/H3-3B,HRAS,HSPB1,LAMTOR3,MAPK3,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,YWHAB,YWHAH,YWHAQ	
Apelin Endothelial Signaling Pathway	2.57E00	1.21E-01	-3.464	AKT1,Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,KLF2,MAPK3,PRKAG1,RAP1A,RASD1,RELA,RRAS	
Peroxisomal protein import	2.56E00	1.59E-01	-3.162	ACAA1,ECH1,HMGCL,PEX13,PEX2,RPS27A,SCP2,UBC,UBE2D2,UBE2D3	
Virus Entry via Endocytic Pathways	2.55E00	1.27E-01	NaN	ACTB,ACTG1,AP1M1,AP2A2,AP2M1,AP2S1,CAV1,CLTA,CLTB,HLA-A,HLA-E,HRAS,RAP1A,RASD1,RRAS	
TBC/RABGAPs	2.52E00	1.82E-01	-2.828	ARF6,GABARAP,GABARAPL2,MAP1LC3B,RAB11A,RAB4A,RAB5A,TBC1D10A	
Nucleotide Excision Repair Pathway	2.51E00	2E-01	NaN	POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K	
Formaldehyde Oxidation II (Glutathione-dependent)	2.49E00	1E00	NaN	ADH5,ESD	
α-Adrenergic Signaling	2.46E00	1.28E-01	-2.646	Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS	
Coronavirus Replication Pathway	2.46E00	1.78E-01	-1.414	COPE,IFITM2,IFITM3,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B	
RHO GTPases activate CIT	2.46E00	2.63E-01	-2.236	MYL12B,MYL6,RHOA,RHOB,RHOC	
FOXO-mediated transcription	2.46E00	2.63E-01	-2.236	AKT1,TXN,TXNIP,YWHAB,YWHAQ	
Gluconeogenesis I	2.45E00	2.22E-01	-2.449	ALDOA,GAPDH,GPI,MDH1,MDH2,PGAM1	
Metabolism of non-coding RNA	2.45E00	1.64E-01	-3.000	GEMIN7,PHAX,RAE1,SEC13,SNRPB,SNRPD1,SNRPD2,SNRPD3,SNRPF	
Gα12/13 Signaling	2.44E00	1.2E-01	-3.207	AKT1,CDH5,HRAS,JUN,LPAR6,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,RAP1A,RASD1,RELA,RHOA,RRAS,TBXA2R	
P2Y Purigenic Receptor Signaling Pathway	2.44E00	1.2E-01	-3.207	AKT1,CREB3,GNAI2,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,PDIA3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS	
Plasma lipoprotein assembly, remodeling, and clearance	2.44E00	1.45E-01	-3.317	AP2A2,AP2M1,AP2S1,APOE,CLTA,LSR,NPC2,PLTP,RPS27A,SAR1B,UBC	
Interferon Signaling	2.43E00	1.94E-01	-1.890	BAX,IFI35,IFITM2,IFITM3,IFNGR1,ISG15,RELA	
VEGF Signaling	2.4E00	1.31E-01	-2.121	ACTB,ACTG1,AKT1,BAD,EIF1AY,EIF2B4,EIF2S2,HRAS,MAPK3,RAP1A,RASD1,RRAS,YWHAE	
Axonal Guidance Signaling	2.4E00	8.63E-02	NaN	AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,COPS5,CXCL12,EFNA1,EIF3F,EIF3H,EIF4E,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PDGFA,PDGFB,PDIA3,PFN1,PRKAG1,PRKAR1A,RAP1A,RASD1,RHOA,RRAS,RTN4,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VASP	
p75 NTR receptor-mediated signalling	2.37E00	1.3E-01	-3.606	APH1A,ARHGDIA,BAD,NFKBIA,PSENEN,RELA,RHOA,RPS27A,RTN4,SMPD2,SQSTM1,UBC,YWHAE	
MyD88-independent TLR4 cascade	2.37E00	1.89E-01	-2.646	IRF7,RPS27A,UBC,UBE2D2,UBE2D3,UBE2N,UBE2V1	
SUMOylation of transcription factors	2.35E00	2.5E-01	-2.236	FOXL2,HIC1,SUMO1,SUMO2,UBE2I	
Synthesis, secretion, and deacylation of Ghrelin	2.35E00	2.5E-01	-2.236	KLF4,SEC11A,SEC11C,SPCS1,SPCS2	
Immunogenic Cell Death Signaling Pathway	2.31E00	1.33E-01	-3.464	BAX,BCAP31,DAPK3,HSP90AA1,HSP90AB1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,PDIA3	
Dissolution of Fibrin Clot	2.31E00	3.08E-01	-2.000	ANXA2,PLAT,PLAUR,SERPINB6	
Mitochondrial calcium ion transport	2.31E00	3.08E-01	-2.000	SMDT1,VDAC1,VDAC2,VDAC3	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	2.31E00	1.39E-01	-3.317	HSP90AA1,HSP90AB1,IRF7,ISG15,NFKBIA,PIN1,RELA,RPS27A,UBC,UBE2D2,UBE2D3	
Energy dependent regulation of mTOR by LKB1-AMPK	2.29E00	2.07E-01	-2.449	LAMTOR2,LAMTOR3,LAMTOR5,PRKAG1,RHEB,RRAGA	
Apelin Muscle Signaling Pathway	2.28E00	1.67E-01	NaN	AKT1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,PRKAG1	
RHO GTPases Activate Formins	2.25E00	1.15E-01	-4.000	ACTB,ACTG1,BUB3,DYNLL1,NUDC,PFN1,PPP2CA,PPP2CB,RHOA,RHOB,RHOC,SEC13,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Chemokine Signaling	2.22E00	1.36E-01	-2.530	Calm1 (includes others),CFL1,CXCL12,GNAI2,HRAS,JUN,MAPK3,RAP1A,RASD1,RHOA,RRAS	
Gαi Signaling	2.22E00	1.14E-01	-1.732	CAV1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,S1PR1,TBXA2R	
Insulin Receptor Signaling	2.22E00	1.14E-01	-2.138	AKT1,BAD,EIF2B4,EIF4E,EIF4EBP1,HRAS,MAPK3,PPP1CA,PPP1R11,PPP1R14B,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,SGK1	
Apoptosis Signaling	2.22E00	1.25E-01	0.302	BAD,BAX,CAPNS1,CYC1,CYCS,HRAS,MAPK3,MCL1,NFKBIA,RAP1A,RASD1,RELA,RRAS	
Signaling by CSF3 (G-CSF)	2.22E00	2E-01	-2.449	ELOC,RNF7,RPS27A,UBC,UBE2D2,UBE2D3	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	2.21E00	1.05E-01	-1.886	AKT1,APOD,APOE,Cdc42,CYBA,IFNGR1,JUN,MAPK3,NFKBIA,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PPP2CB,RAP1A,RELA,RHOA,RHOB,RHOC,RHOG	
Gap Junction Signaling	2.2E00	9.23E-02	-3.900	ACTB,ACTG1,AKT1,Calm1 (includes others),CAV1,CREB3,CSNK1E,GNAI2,GNAS,HRAS,HSPA8,LPAR6,MAPK3,PDIA3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS,Tcf7,TGFB1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VDAC1,VDAC2,VDAC3	
Colorectal Cancer Metastasis Signaling	2.19E00	9.59E-02	-3.578	AKT1,BAD,BAX,Cdc42,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,IFNGR1,JUN,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RHOA,RHOB,RHOC,RHOG,RRAS,Tcf7,TGFB1	
BEX2 Signaling Pathway	2.18E00	1.34E-01	-0.302	AKT1,BAD,CDKN1A,JUN,LMO2,NFKBIA,PPP2CA,PPP2CB,RELA,SMARCB1,Tcf7	
PAK Signaling	2.18E00	1.2E-01	-2.530	ARHGAP10,CFL1,CFL2,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PAK1IP1,PDGFA,PDGFB,RAP1A,RASD1,RRAS	
Signaling by ERBB2	2.17E00	1.6E-01	-2.828	AKT1,CDC37,HRAS,HSP90AA1,RHOA,RPS27A,STUB1,UBC	
RNA Polymerase I Transcription	2.17E00	1.6E-01	-2.828	MAPK3,MBD3,POLR1D,POLR2E,POLR2F,POLR2K,RBBP4,UBTF	
Melanoma Signaling	2.17E00	1.6E-01	-1.134	AKT1,BAD,CDKN1A,HRAS,MAPK3,RAP1A,RASD1,RRAS	
