© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
GM-CSF Signaling	1.64E00	8.57E-02	1.342	AKT3,CCND1,ETS1,PIK3R3,PPP3CA,STAT3	
UVB-Induced MAPK Signaling	1.63E00	9.62E-02	2.236	PIK3R3,PRKCE,PRKCH,RPS6KA3,RPS6KA5	
IL-9 Signaling	1.63E00	1.14E-01	2.000	IL2RG,NFKB1,PIK3R3,STAT3	
Response to elevated platelet cytosolic Ca2+	1.62E00	6.82E-02	3.000	ABCC4,CD9,ENDOD1,FN1,PECAM1,PHACTR2,SPARC,TLN1,VWF	
DNA Damage Reversal	1.61E00	2.5E-01	NaN	ASCC3,FTO	
Miro GTPase Cycle	1.61E00	2.5E-01	NaN	TRAK1,TRAK2	
Xenobiotic Metabolism Signaling	1.6E00	5.44E-02	NaN	ABCB1,CAMK1D,CHST11,CREBBP,HDAC4,MAOA,MAP2K5,MAP3K1,MAP3K3,NCOR2,NDST1,NFKB1,PIK3R3,PPP2R5E,PRKCE,PRKCH	
Ceramide Signaling	1.6E00	7.69E-02	0.000	AKT3,BCL2,CERK,MAP3K1,NFKB1,PIK3R3,PPP2R5E	
BMP signaling pathway	1.6E00	7.69E-02	2.449	BMPR2,CREBBP,NFKB1,SMAD1,SMAD5,XIAP,ZNF423	
Protein Sorting Signaling Pathway	1.59E00	6.18E-02	3.317	ADCY9,AP3B1,ARFGEF1,CLTC,FYN,GNAQ,GOLGA4,PLPP3,SEC24D,SNX13,SNX29	
Interferon Signaling	1.59E00	1.11E-01	NaN	BCL2,IFITM2,IFITM3,MED14	
ABRA Signaling Pathway	1.58E00	7.61E-02	2.646	EGR1,ITGB1,MEF2C,MYH9,PPP3CA,ROCK2,SVIL	
Degradation of beta-catenin by the destruction complex	1.58E00	7.61E-02	1.342	APC,LEF1,PPP2R5E,PSMD1,PSME4,TCF4,TCF7L1	
MAPK6/MAPK4 signaling	1.58E00	7.61E-02	-0.447	AGO2,AGO3,KALRN,PSMD1,PSME4,TNRC6B,XPO1	
eNOS Signaling	1.58E00	6.41E-02	2.828	ADCY9,AKT3,FLT1,FLT4,GNAQ,ITPR1,ITPR2,PIK3R3,PRKCE,PRKCH	
Senescence-Associated Secretory Phenotype (SASP)	1.56E00	8.22E-02	2.449	ANAPC1,CDK6,IGFBP7,NFKB1,RPS6KA3,STAT3	
TWEAK Signaling	1.55E00	1.08E-01	0.000	BIRC3,NFKB1,TRAF3,XIAP	
Regulation of Actin-based Motility by Rho	1.53E00	6.96E-02	0.378	ITGA6,ITGB1,MPRIP,PI4KA,PIKFYVE,PPP1R12A,Ppp1r12b,RHOJ	
Intrinsic Pathway for Apoptosis	1.53E00	9.09E-02	2.236	AKT3,BCL2,STAT3,UACA,XIAP	
Sensory processing of sound by outer hair cells of the cochlea	1.53E00	9.09E-02	2.236	CASK,MSN,MYH9,SPTAN1,SPTBN1	
Lymphotoxin β Receptor Signaling	1.53E00	9.09E-02	2.000	AKT3,CREBBP,NFKB1,PIK3R3,TRAF3	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.52E00	6.04E-02	2.828	DOT1L,INPP5D,PIKFYVE,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.52E00	6.04E-02	2.828	DOT1L,INPP5D,PIKFYVE,PPP1R12A,PPP2R5E,PPP3CA,PTPN12,PTPRJ,PTPRM,RNGTT,SSH2	
Signaling by ROBO receptors	1.51E00	6.9E-02	2.828	ABL2,CLASP1,CLASP2,NRP1,PSMD1,PSME4,SRGAP1,SRGAP2	
Prolactin Signaling	1.51E00	7.37E-02	2.449	CREBBP,FYN,PIK3R3,PRKCE,PRKCH,SP1,STAT3	
Interleukin-9 signaling	1.51E00	2.22E-01	NaN	IL2RG,STAT3	
Caveolar-mediated Endocytosis Signaling	1.51E00	8E-02	NaN	B2M,FLNB,FYN,INSR,ITGA6,ITGB1	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.51E00	8E-02	0.000	ADCY9,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4	
HEY1 Signaling Pathway	1.5E00	6.21E-02	2.530	AKT3,BMPR2,MEF2C,NCOR2,NOTCH4,PIK3R3,SMAD1,SMAD3,SMAD5,TGFBR2	
Nonsense-Mediated Decay (NMD)	1.5E00	6.84E-02	2.828	EIF4G1,RPL12,RPL31,RPS17,RPS2,SMG1,SMG6,SMG7	
Regulation of eIF4 and p70S6K Signaling	1.49E00	5.98E-02	NaN	AGO2,AGO3,AKT3,EIF4G1,EIF4G3,ITGA6,ITGB1,PIK3R3,PPP2R5E,RPS17,RPS2	
RAR Activation	1.49E00	4.9E-02	3.710	ADCY9,AKT3,BMPR2,CREBBP,GNAQ,GNGT2,LIPE,MAP3K1,NCOR2,NFKB1,PBRM1,PDE7B,PIK3R3,RHOJ,RPS6KA5,SMAD3,SMARCA4,SMARCC1,SP1,TGFBR2,TGM2	
Leptin Signaling in Obesity	1.49E00	7.89E-02	NaN	ADCY9,AKT3,PIK3R3,PLCB1,PLCB4,STAT3	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.48E00	6.78E-02	2.828	ADCY9,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PRKCE,PRKCH	
HIF1α Signaling	1.47E00	5.74E-02	3.464	AKT3,BRAF,CAMK1D,CREBBP,FLT1,FLT4,MAP2K5,PIK3R3,PPP3CA,PRKCE,PRKCH,STAT3	
Formation of paraxial mesoderm	1.46E00	1.3E-01	NaN	CREBBP,LEF1,MAML3	
Vitamin-C Transport	1.46E00	1.3E-01	NaN	LRRC8C,SLC23A2,TXNRD1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	1.46E00	6.38E-02	2.333	CFLAR,EGR1,FN1,IL1R1,ITGB1,NFKB1,PPP3CA,RPTOR,STAT3	
Signaling by PDGF	1.45E00	8.62E-02	2.236	COL4A1,COL4A2,PTPN12,RAPGEF1,STAT3	
Cancer Drug Resistance by Drug Efflux	1.45E00	8.62E-02	2.236	ABCB1,AKT3,BRAF,NFKB1,PIK3R3	
Nitric Oxide Signaling in the Cardiovascular System	1.44E00	6.67E-02	2.828	AKT3,FLT1,FLT4,ITPR1,ITPR2,PIK3R3,PRKCE,PRKCH	
VEGF Signaling	1.43E00	7.07E-02	2.646	AKT3,BCL2,FLT1,FLT4,PIK3R3,PTK2,ROCK2	
Apelin Cardiomyocyte Signaling Pathway	1.43E00	7.07E-02	2.646	AKT3,ITPR1,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH	
ATF6 (ATF6-alpha) activates chaperone genes	1.42E00	2E-01	NaN	ATF6,CALR	
p75 NTR receptor-mediated signalling	1.41E00	7E-02	2.646	ARHGEF12,ARHGEF3,ARHGEF7,GNA13,KALRN,NFKB1,TRIO	
ATM Signaling	1.41E00	7E-02	0.447	CBX5,CREBBP,HERC2,PPP2R5E,SMC1A,TLK2,ZEB1	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.4E00	5.76E-02	2.530	AKT3,CREBBP,MAP3K1,MAP3K3,NFKB1,PIK3R3,PPP1R12A,PPP2R5E,PRKCE,PRKCH,RHOJ	
Endometrial Cancer Signaling	1.39E00	8.33E-02	1.000	AKT3,CCND1,CTNNA1,LEF1,PIK3R3	
GADD45 Signaling	1.39E00	8.33E-02	0.447	CCND1,NFKB1,POU2F1,SMAD3,TGFBR2	
C-type lectin receptors (CLRs)	1.39E00	6.21E-02	3.000	CREBBP,FYN,ITPR1,ITPR2,NFKB1,PPP3CA,PSMD1,PSME4,RPS6KA5	
Role of BRCA1 in DNA Damage Response	1.39E00	7.5E-02	NaN	BABAM2,PBRM1,POU2F1,RB1,SMARCA4,SMARCC1	
April Mediated Signaling	1.37E00	9.52E-02	2.000	MAP3K1,NFAT5,NFKB1,TRAF3	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.37E00	6.45E-02	NaN	AKT3,APC,BMPR2,PIK3R3,SMAD1,SMAD5,STAT3,TCF7L1	
Leukocyte Extravasation Signaling	1.37E00	5.7E-02	3.317	CTNNA1,CTNND1,FER,ITGB1,MSN,PECAM1,PIK3R3,PRKCE,PRKCH,PTK2,ROCK2	
Integration of energy metabolism	1.35E00	6.8E-02	2.000	ADCY9,GNAQ,GNGT2,IQGAP1,ITPR1,ITPR2,PLCB1	
UFMylation Signaling Pathway	1.34E00	8.06E-02	0.447	AKT3,CCND1,EIF4G1,EIF4G3,NFKB1	
Role of JAK2 in Hormone-like Cytokine Signaling	1.34E00	8.06E-02	2.236	BCL2,BIRC3,CCND1,GHR,STAT3	
B Cell Activating Factor Signaling	1.34E00	9.3E-02	2.000	MAP3K1,NFAT5,NFKB1,TRAF3	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	1.33E00	5.33E-02	-1.732	AKT3,APC,BCL2,BMPR2,IGF1R,LEF1,PIK3R3,SMAD1,SMAD5,SMURF2,STAT3,TCF4,TCF7L1	
WNT/SHH Axonal Guidance Signaling Pathway	1.33E00	6.04E-02	0.333	ADCY9,FYN,ITPR1,ITPR2,LEF1,PIK3R3,PLXNA2,TCF4,TCF7L1	
ROBO SLIT Signaling Pathway	1.32E00	6.3E-02	-0.707	AKT3,CTNND1,FLT1,FLT4,FYN,SRGAP1,SRGAP2,TGFBR2	
14-3-3-mediated Signaling	1.32E00	6.3E-02	2.646	AKT3,CBL,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH,YAP1	
Thrombopoietin Signaling	1.32E00	7.94E-02	2.236	GAB2,PIK3R3,PRKCE,PRKCH,STAT3	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.31E00	9.09E-02	2.000	EIF4G1,TNPO1,XPO1,XRN1	
BER (Base Excision Repair) Pathway	1.31E00	9.09E-02	1.000	HUWE1,MAP2K5,NF1,SP1	
Synaptic Long Term Depression	1.3E00	5.56E-02	3.162	GNA13,GNAQ,IGF1R,ITPR1,ITPR2,PLA2G4A,PLCB1,PLCB4,PPP2R5E,PRKCE,PRKCH	
TR/RXR Activation	1.3E00	6.25E-02	1.414	ACACA,AKT3,CCND1,NCOA2,NCOR2,NRF1,PIK3R3,TBL1XR1	
Oxytocin in Brain Signaling Pathway	1.29E00	5.53E-02	2.714	AKT3,CREBBP,GNAQ,ITPR1,ITPR2,MEF2C,NFKB1,PIK3R3,PLA2G4A,PRKCE,PRKCH	
Corticotropin Releasing Hormone Signaling	1.28E00	5.92E-02	2.646	ADCY9,BRAF,CREBBP,GNAQ,ITPR1,ITPR2,MEF2C,PRKCE,PRKCH	
PD-1, PD-L1 cancer immunotherapy pathway	1.28E00	6.54E-02	-0.378	AKT3,B2M,CBLB,IL2RG,PIK3R3,SMAD3,YAP1	
Erythropoietin Signaling Pathway	1.28E00	5.68E-02	3.162	AKT3,BIRC3,CCND1,ITPR1,ITPR2,NFKB1,PIK3R3,PRKCE,PRKCH,XIAP	
GPER1 signaling	1.28E00	8.89E-02	2.000	ADCY9,FN1,GNGT2,ITGB1	
Type II Diabetes Mellitus Signaling	1.27E00	5.88E-02	2.449	AKT3,INSR,ITPR1,ITPR2,MAP3K1,NFKB1,PIK3R3,PRKCE,PRKCH	
Oxidative Stress Induced Senescence	1.26E00	6.98E-02	2.000	AGO3,CDK6,KDM6B,MAP4K4,PHC3,TNRC6B	
Platelet homeostasis	1.26E00	6.98E-02	2.449	GNGT2,ITPR1,ITPR2,PECAM1,PLA2G4A,PPP2R5E	
Cyclins and Cell Cycle Regulation	1.26E00	6.98E-02	NaN	CCND1,CDK6,HDAC4,HDAC9,PPP2R5E,RB1	
Ferroptosis Signaling Pathway	1.25E00	6.11E-02	0.707	ACACA,BRAF,RB1,SP1,STAT3,TXNRD1,WWTR1,YAP1	
SUMOylation of intracellular receptors	1.24E00	1.07E-01	NaN	HDAC4,NR3C2,RORA	
Mitotic Prometaphase	1.24E00	5.42E-02	3.317	CLASP1,CLASP2,DYNC1H1,DYNC1I1,NEK7,PDS5B,PPP2R5E,SMC1A,STAG1,TAOK1,XPO1	
G-Protein Coupled Receptor Signaling	1.23E00	4.27E-02	4.747	ADCY9,ADGRF5,AKT3,BRAF,CALCRL,CCND1,CREBBP,FYN,GNA13,GNAQ,GRK5,MAP2K5,MAP3K1,MAP3K3,MEF2C,NFAT5,NFKB1,PDE7B,PIK3R3,PLCB1,PLCB4,PPP3CA,PREX2,PRKCE,PTK2,RAPGEF1,ROCK2,STAT3,WWTR1,YAP1	
Cilium Assembly	1.23E00	5.39E-02	3.317	ASAP1,BBS9,CLASP1,DYNC1H1,EXOC2,EXOC4,PKD1,PKD2,SCLT1,TNPO1,TRIP11	
Kinetochore Metaphase Signaling Pathway	1.23E00	6.36E-02	-0.816	ANAPC1,DNAH3,PPP1R12A,Ppp2r5c,PPP2R5E,SMC1A,STAG1	
TP53 Regulates Metabolic Genes	1.23E00	6.82E-02	0.000	AGO2,AGO3,AKT3,RPTOR,TNRC6B,TXNRD1	
Gα12/13 Signaling	1.22E00	6.02E-02	2.828	AKT3,GNA13,MAP3K1,MEF2C,NFKB1,PIK3R3,PTK2,ROCK2	
CD40 Signaling	1.22E00	7.46E-02	2.236	MAP2K5,NFKB1,PIK3R3,STAT3,TRAF3	
Mitotic Roles of Polo-Like Kinase	1.22E00	7.46E-02	NaN	ANAPC1,PLK2,PPP2R5E,SLK,SMC1A	
Role of IL-17F in Allergic Inflammatory Airway Diseases	1.22E00	8.51E-02	2.000	CREBBP,NFKB1,RPS6KA3,RPS6KA5	
Ephrin A Signaling	1.22E00	8.51E-02	NaN	FYN,PIK3R3,PTK2,ROCK2	
Cleavage and Polyadenylation of Pre-mRNA	1.21E00	1.54E-01	NaN	CSTF3,PAPOLA	
O-linked glycosylation	1.21E00	6.31E-02	2.646	ADAMTS1,ADAMTS9,GALNT1,GALNT15,GALNT18,LARGE1,ST6GALNAC3	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.21E00	5E-01	NaN	GMDS	
Putrescine Biosynthesis III	1.21E00	5E-01	NaN	ODC1	
G alpha (z) signalling events	1.19E00	8.33E-02	2.000	ADCY9,GNGT2,PRKCE,PRKCH	
Apelin Muscle Signaling Pathway	1.19E00	8.33E-02	NaN	AKT3,GNA13,GNAQ,NRF1	
Clathrin-mediated Endocytosis Signaling	1.18E00	5.29E-02	NaN	AAK1,AP3B1,CBL,CLTC,DNM3,ITGB1,MYO1E,PICALM,PIK3R3,PPP3CA,USP9X	
SNARE Signaling Pathway	1.18E00	5.88E-02	2.828	ADCY9,MYH10,MYH9,MYO10,MYO18A,STXBP5,SYT7,VTI1A	
Sensory processing of sound by inner hair cells of the cochlea	1.18E00	7.25E-02	2.236	CASK,MSN,MYH9,SPTAN1,SPTBN1	
Agrin Interactions at Neuromuscular Junction	1.18E00	7.25E-02	NaN	ARHGEF7,ITGB1,LAMC1,PTK2,UTRN	
Activation of kainate receptors upon glutamate binding	1.17E00	1E-01	NaN	DLG1,GNGT2,PLCB1	
Regulation of TP53 Activity through Acetylation	1.17E00	1E-01	NaN	AKT3,CHD4,KAT6A	
Th2 Pathway	1.16E00	5.84E-02	1.414	BMPR2,CHD4,CRLF2,IL2RG,NFKB1,NOTCH4,PIK3R3,TGFBR2	
Agranulocyte Adhesion and Diapedesis	1.16E00	5.24E-02	NaN	FN1,GLG1,IL1R1,ITGB1,MSN,MYH10,MYH9,MYO10,MYO18A,PECAM1,Podxl	
Cell junction organization	1.15E00	6.52E-02	2.449	CTNNA1,CTNND1,ITGA6,ITGB1,PARD3,PLEC	
CDK5 Signaling	1.14E00	6.09E-02	1.000	ADCY9,EGR1,ITGA6,ITGB1,LAMC1,PPP1R12A,PPP2R5E	
Signaling by EGFR	1.14E00	8E-02	2.000	ARHGEF7,CBL,PTPN12,PTPRK	
Signaling by NOTCH3	1.14E00	8E-02	2.000	CREBBP,MAML3,MIB1,PBX1	
MYC Mediated Apoptosis Signaling	1.14E00	8E-02	-1.000	BCL2,CFLAR,CREBBP,NFKB1	
Toll-like Receptor Cascades	1.14E00	9.68E-02	NaN	DNM3,EEA1,PTPN4	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.13E00	5.52E-02	-0.707	AGO2,AGO3,AKT3,CNOT4,PAPOLA,PPP2R5E,PSMD1,PSME4,XRN1	
IL-13 Signaling Pathway	1.13E00	6.03E-02	2.646	AKT3,FOSL2,FYN,MAOA,PIK3R3,ROCK2,STAT3	
Glucocorticoid Receptor Signaling	1.13E00	4.3E-02	NaN	AKT3,B2M,BCL2,CREBBP,DNAH3,GHR,IL1R1,IL2RG,MAP3K1,MED14,NCOA2,NCOR2,NFAT5,NFKB1,NR3C2,PBRM1,PIK3R3,PLA2G4A,PPP3CA,RPS6KA5,SMAD3,SMARCA4,SMARCC1,STAT3,TGFBR2	
Phagosome Maturation	1.12E00	5.49E-02	NaN	ATP6V0A2,B2M,CALR,CANX,DYNC1H1,DYNC1I1,EEA1,PIKFYVE,VTI1A	
Transcriptional regulation of granulopoiesis	1.12E00	7.84E-02	NaN	FLI1,KMT2A,LEF1,STAT3	
TNFR1 Signaling	1.12E00	7.84E-02	0.000	BIRC3,MAP3K1,NFKB1,XIAP	
Neuregulin Signaling	1.11E00	5.98E-02	2.000	AKT3,ERBIN,ITGA6,ITGB1,PIK3R3,PRKCE,PRKCH	
Phagosome Formation	1.1E00	4.17E-02	5.385	ADGRF5,AKT3,CALCRL,DOCK1,ELMO1,FN1,FYN,GAB2,ITGA6,ITGB1,ITPR1,ITPR2,MAP2K5,MYH10,MYH9,MYO10,MYO18A,PI4KA,PIK3R3,PIKFYVE,PLA2G4A,PRKCE,PRKCH,PTK2,RAPGEF1,ROCK2,TLN1,TLN2,WASF2	
G-protein beta:gamma signalling	1.1E00	9.38E-02	NaN	AKT3,GNGT2,PLCB1	
Thrombin signalling through proteinase activated receptors (PARs)	1.1E00	9.38E-02	NaN	GNA13,GNAQ,GNGT2	
RIPK1-mediated regulated necrosis	1.1E00	9.38E-02	NaN	BIRC3,CFLAR,XIAP	
Fc Epsilon RI Signaling	1.1E00	5.93E-02	1.890	AKT3,FYN,INPP5D,PIK3R3,PLA2G4A,PRKCE,PRKCH	
Apoptotic execution phase	1.09E00	7.69E-02	2.000	APC,PLEC,PTK2,SPTAN1	
HMGB1 Signaling	1.08E00	5.39E-02	2.333	AKT3,IL1R1,KAT6A,Kat6b,MAP2K5,NFKB1,PIK3R3,RHOJ,SP1	
IL-1 Signaling	1.08E00	6.25E-02	NaN	ADCY9,GNA13,GNAQ,IL1R1,MAP3K1,NFKB1	
Xenobiotic Metabolism General Signaling Pathway	1.08E00	5.59E-02	2.828	AKT3,CREBBP,MAP2K5,MAP3K1,MAP3K3,PIK3R3,PRKCE,PRKCH	
MAPK targets/ Nuclear events mediated by MAP kinases	1.07E00	9.09E-02	NaN	MEF2C,RPS6KA3,RPS6KA5	
p38 MAPK Signaling	1.07E00	5.83E-02	2.449	CREBBP,IL1R1,MEF2C,PLA2G4A,RPS6KA3,RPS6KA5,TGFBR2	
SUMOylation of DNA methylation proteins	1.05E00	1.25E-01	NaN	DNMT3A,PHC3	
Melanocyte Development and Pigmentation Signaling	1.05E00	6.12E-02	2.449	ADCY9,BCL2,CREBBP,PIK3R3,RPS6KA3,RPS6KA5	
UVA-Induced MAPK Signaling	1.05E00	6.12E-02	2.236	PIK3R3,PLCB1,PLCB4,RPS6KA3,RPS6KA5,TNKS	
Biotin-carboxyl Carrier Protein Assembly	1.04E00	3.33E-01	NaN	ACACA	
Angiopoietin Signaling	1.04E00	6.58E-02	NaN	AKT3,GRB14,NFKB1,PIK3R3,PTK2	
Macropinocytosis Signaling	1.04E00	6.58E-02	NaN	ITGB1,PIK3R3,PRKCE,PRKCH,USP6NL	
Deadenylation-dependent mRNA decay	1.02E00	7.27E-02	2.000	CNOT4,EIF4G1,PAN3,XRN1	
Th1 and Th2 Activation Pathway	1.02E00	5.23E-02	NaN	BMPR2,CHD4,CRLF2,IL2RG,NFKB1,NOTCH4,PIK3R3,STAT3,TGFBR2	
Germ layer formation at gastrulation	1E00	1.18E-01	NaN	LEF1,SMAD3	
RAN Signaling	1E00	1.18E-01	NaN	TNPO1,XPO1	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	1E00	1.18E-01	NaN	INPP5D,ITPKB	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	1E00	1.18E-01	NaN	INPP5D,ITPKB	
Endocannabinoid Neuronal Synapse Pathway	1E00	5.37E-02	1.633	ADCY9,DNAH3,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PPP3CA	
Costimulation by the CD28 family	1E00	6.41E-02	2.236	AKT3,FYN,PIK3R3,PPP2R5E,RICTOR	
VDR/RXR Activation	1E00	6.41E-02	-2.000	NCOA2,NCOR2,PRKCE,PRKCH,SP1	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	1E00	6.41E-02	NaN	APC,LEF1,NCOA2,TCF4,TCF7L1	
S100 Family Signaling Pathway	9.93E-01	4.02E-02	4.131	ABCB1,ADGRF5,AHNAK,AKT3,BCL2,BRAF,CALCRL,CREBBP,IQGAP1,ITPR1,ITPR2,LEF1,MAP2K5,MYH9,NFKB1,PIK3R3,PLA2G4A,PLCB1,PLCB4,PRKCE,PRKCH,ROCK2,S100A10,SMAD1,SMAD3,SMAD5,SP1,STAT3,TCF4,TCF7L1,TRAF3	
Adrenergic Receptor Signaling Pathway (Enhanced)	9.9E-01	5E-02	3.162	ADCY9,ATP6V0A2,GNAQ,ITPR1,ITPR2,MAOA,PLCB1,PLCB4,PRKCE,PRKCH	
NAFLD Signaling Pathway	9.86E-01	4.87E-02	1.508	ACACA,AKT3,ATF6,INSR,LIPE,NFKB1,PIK3R3,PPP2R5E,PRKCE,RPTOR,STAT3	
RHO GTPases Activate WASPs and WAVEs	9.84E-01	8.33E-02	NaN	NCKAP1,PTK2,WASF2	
MHC class II antigen presentation	9.83E-01	5.56E-02	2.646	CANX,CLTC,DNM3,DYNC1H1,DYNC1I1,KIF5B,SEC24D	
Renal Cell Carcinoma Signaling	9.83E-01	6.33E-02	2.000	AKT3,CREBBP,ETS1,PIK3R3,RAPGEF1	
TNF signaling	9.79E-01	7.02E-02	2.000	BIRC3,CFLAR,OTUD7B,XIAP	
CD27 Signaling in Lymphocytes	9.79E-01	7.02E-02	2.000	MAP2K5,MAP3K1,MAP3K3,NFKB1	
CNTF Signaling	9.79E-01	7.02E-02	2.000	PIK3R3,RPS6KA3,RPS6KA5,STAT3	
RUNX1 regulates megakaryocyte differentiation and platelet function	9.59E-01	6.9E-02	2.000	AGO3,KMT2A,KMT2C,TNRC6B	
Autism Signaling Pathway	9.57E-01	4.55E-02	2.673	AKT3,APC,B2M,BRAF,CREBBP,IGF1R,LEF1,NF1,PCCA,PIK3R3,RPTOR,SHANK3,TCF4,TCF7L1	
G Beta Gamma Signaling	9.44E-01	5.43E-02	2.236	AKT3,GNA13,GNAQ,ITPR1,ITPR2,PRKCE,PRKCH	
IL-6 Signaling	9.44E-01	5.43E-02	2.646	ABCB1,AKT3,IL1R1,MAP4K4,NFKB1,PIK3R3,STAT3	
Tumor Microenvironment Pathway	9.43E-01	5.03E-02	3.000	AKT3,BCL2,BRAF,CCND1,CFLAR,FN1,NFKB1,PIK3R3,STAT3	
IGF-1 Signaling	9.41E-01	5.71E-02	2.236	AKT3,IGF1R,IGFBP7,PIK3R3,PTK2,STAT3	
JAK/STAT Signaling	9.32E-01	6.1E-02	2.236	AKT3,GNAQ,NFKB1,PIK3R3,STAT3	
Cell Cycle Regulation by BTG Family Proteins	9.31E-01	7.89E-02	NaN	CCND1,PPP2R5E,RB1	
Relaxin Signaling	9.29E-01	5.16E-02	2.236	ADCY9,AKT3,BRAF,GNA13,GNAQ,NFKB1,PDE7B,PIK3R3	
Neurovascular Coupling Signaling Pathway	9.29E-01	4.74E-02	1.508	ENTPD1,GNAQ,ITPR1,ITPR2,MPRIP,PLA2G4A,PLCB1,PLCB4,PPP1R12A,Ppp1r12b,ROCK2	
FOXO-mediated transcription	9.23E-01	1.05E-01	NaN	AKT3,CREBBP	
NFE2L2 regulating anti-oxidant/detoxification enzymes	9.23E-01	1.05E-01	NaN	CREBBP,TXNRD1	
Methylmalonyl Pathway	9.2E-01	2.5E-01	NaN	PCCA	
Melatonin Degradation II	9.2E-01	2.5E-01	NaN	MAOA	
PPAR Signaling	9.12E-01	5.61E-02	-1.633	CREBBP,IL1R1,INSR,MAP4K4,NCOR2,NFKB1	
NGF-stimulated transcription	9.06E-01	7.69E-02	NaN	CHD4,EGR1,TCF12	
Antigen Presentation Pathway	9.06E-01	7.69E-02	NaN	B2M,CALR,CANX	
Ion channel transport	9.01E-01	4.92E-02	3.000	ANO6,ATP10A,ATP11A,ATP11C,ATP6V0A2,ATP8A1,ATP9B,NEDD4L,WNK1	
Assembly of collagen fibrils and other multimeric structures	8.99E-01	6.56E-02	2.000	COL4A1,COL4A2,ITGA6,PLEC	
Interleukin-12 family signaling	8.86E-01	1E-01	NaN	CANX,STAT3	
Inflammasome pathway	8.86E-01	1E-01	NaN	NEK7,NFKB1	
Neurotransmitter release cycle	8.82E-01	7.5E-02	NaN	CASK,MAOA,UNC13B	
Pyrimidine Ribonucleotides Interconversion	8.82E-01	7.5E-02	NaN	DDX3X,ENTPD1,NME1	
Acute Phase Response Signaling	8.8E-01	4.86E-02	1.414	AKT3,FN1,IL1R1,MAP3K1,NFKB1,PIK3R3,STAT3,TCF4,VWF	
Neutrophil Extracellular Trap Signaling Pathway	8.78E-01	4.25E-02	3.153	AKT3,COL4A1,COL4A2,DOCK1,FYN,ITGB1,ITPR1,ITPR2,MAP2K5,NFKB1,PIK3R3,PLA2G4A,PLCB1,PLCB4,PPP3CA,PRKCE,PRKCH	
Hedgehog 'on' state	8.69E-01	5.81E-02	2.236	PSMD1,PSME4,SMURF2,SPOP,SPOPL	
RNA Polymerase III Transcription	8.59E-01	7.32E-02	NaN	NFIA,NFIB,POU2F1	
RET signaling	8.59E-01	7.32E-02	NaN	GAB2,PIK3R3,SHANK3	
Mechanisms of Viral Exit from Host Cells	8.59E-01	7.32E-02	NaN	PRKCE,PRKCH,XPO1	
PDGF Signaling	8.53E-01	5.75E-02	2.236	ABL2,INPP5D,MAP3K1,PIK3R3,STAT3	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	8.53E-01	5.75E-02	NaN	APC,LEF1,NFKB1,TCF4,TCF7L1	
Endoplasmic Reticulum Stress Pathway	8.51E-01	9.52E-02	NaN	ATF6,CALR	
Regulation of beta-cell development	8.36E-01	7.14E-02	NaN	AKT3,CREBBP,MAML3	
Iron homeostasis signaling pathway	8.34E-01	5.07E-02	NaN	ATP6V0A2,BMPR2,EPAS1,SMAD1,SMAD3,SMAD5,STAT3	
Macrophage Alternative Activation Signaling Pathway	8.31E-01	4.74E-02	2.333	CREBBP,EPAS1,IL2RG,KDM6B,NFKB1,PIK3R3,RPS6KA5,RPTOR,STAT3	
Reelin signalling pathway	8.3E-01	2E-01	NaN	FYN	
Creatine-phosphate Biosynthesis	8.3E-01	2E-01	NaN	MAP4K4	
2-oxobutanoate Degradation I	8.3E-01	2E-01	NaN	PCCA	
Induction of Apoptosis by HIV1	8.27E-01	6.15E-02	-1.000	BCL2,BIRC3,NFKB1,XIAP	
ERB2-ERBB3 Signaling	8.27E-01	6.15E-02	2.000	CCND1,PIK3R3,SP1,STAT3	
