© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	PPP2R2D	
Signaling by Rho Family GTPases	-0E00	3.75E-03	NaN	CLIP1	
Gap Junction Signaling	-0E00	3.08E-03	NaN	RASD1	
Gαq Signaling	-0E00	5.88E-03	NaN	NFKBIA	
Agranulocyte Adhesion and Diapedesis	-0E00	4.76E-03	NaN	MYO10	
TEC Kinase Signaling	-0E00	1.73E-03	NaN	FAS	
SAPK/JNK Signaling	-0E00	1.99E-03	NaN	RASD1	
NF-κB Signaling	-0E00	3.5E-03	NaN	NFKBIA,RASD1	
Gustation Pathway	-0E00	4.95E-03	NaN	LRRC8A	
Adrenomedullin signaling pathway	-0E00	5.03E-03	NaN	RASD1	
T Cell Exhaustion Signaling Pathway	-0E00	5.29E-03	NaN	HLA-A,PPP2R2D,RASD1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	5.53E-03	1.000	BCL2L1,CCND3,FOXO3,RASD1	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	5.21E-03	NaN	RASD1	
