© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Fc epsilon receptor (FCERI) signaling	-0E00	4.85E-03	NaN	NFKBIA	
Mitotic Metaphase and Anaphase	-0E00	4.26E-03	NaN	CLIP1	
Class A/1 (Rhodopsin-like receptors)	-0E00	3.15E-03	NaN	S1PR1	
Cilium Assembly	-0E00	4.9E-03	NaN	HSP90AA1	
RAF/MAP kinase cascade	-0E00	3.82E-03	NaN	SPTAN1	
Deubiquitination	-0E00	3.8E-03	NaN	NFKBIA	
PTEN Regulation	-0E00	6.67E-03	NaN	TNRC6C	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	CYTH3	
Transcriptional regulation by RUNX1	-0E00	6.58E-03	NaN	SMARCA2	
Signaling by the B Cell Receptor (BCR)	-0E00	5.88E-03	NaN	NFKBIA	
Mitochondrial Dysfunction	-0E00	5.81E-03	NaN	PRKACB,UCP2	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	PRKACB	
Role of NFAT in Regulation of the Immune Response	-0E00	2.9E-03	NaN	HLA-A,NFKBIA,RASD1	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	RASD1	
CCR5 Signaling in Macrophages	-0E00	2E-03	NaN	FAS	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	HLA-A	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	HLA-A	
CD28 Signaling in T Helper Cells	-0E00	3.87E-03	NaN	HLA-A,NFKBIA	
IL-15 Signaling	-0E00	3.8E-03	NaN	BCL2L1,RASD1	
Dendritic Cell Maturation	-0E00	5.03E-03	NaN	B2M,HLA-A,NFKBIA	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.54E-03	NaN	FZD4	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	3.94E-03	NaN	HLA-A,NFKBIA	
Lipid Antigen Presentation by CD1	-0E00	2.41E-03	NaN	B2M	
Corticotropin Releasing Hormone Signaling	-0E00	6.58E-03	NaN	PRKACB	
Type I Diabetes Mellitus Signaling	-0E00	5.89E-03	NaN	FAS,HLA-A,NFKBIA	
Allograft Rejection Signaling	-0E00	6.15E-03	NaN	B2M,FAS,HLA-A	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	FAS,HLA-A	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	FAS,HLA-A	
p70S6K Signaling	-0E00	3.45E-03	NaN	PPP2R2D,RASD1	
Communication between Innate and Adaptive Immune Cells	-0E00	2.15E-03	NaN	B2M,HLA-A	
Systemic Lupus Erythematosus Signaling	-0E00	1.88E-03	NaN	HLA-A,RASD1	
CDC42 Signaling	-0E00	5.21E-03	NaN	B2M,CLIP1,HLA-A	
FAK Signaling	-0E00	4.8E-03	2.236	ADGRF5,ADGRG1,FZD4,RASD1,S1PR1	
Phospholipase C Signaling	-0E00	1.79E-03	NaN	AHNAK,RASD1	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	2.13E-03	NaN	FAS,HLA-A	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	4.33E-03	NaN	NFKBIA,RASD1	
NUR77 Signaling in T Lymphocytes	-0E00	3.9E-03	NaN	B2M,HLA-A	
PI3K Signaling in B Lymphocytes	-0E00	3.4E-03	NaN	NFKBIA,RASD1	
Gap Junction Signaling	-0E00	6.15E-03	NaN	PRKACB,RASD1	
Netrin Signaling	-0E00	5.78E-03	NaN	PRKACB	
Gαq Signaling	-0E00	5.88E-03	NaN	NFKBIA	
Agranulocyte Adhesion and Diapedesis	-0E00	4.76E-03	NaN	MYO10	
TEC Kinase Signaling	-0E00	1.73E-03	NaN	FAS	
SAPK/JNK Signaling	-0E00	1.99E-03	NaN	RASD1	
B Cell Receptor Signaling	-0E00	6.31E-03	NaN	BCL2L1,MAP3K6,NFKBIA,RASD1	
NF-κB Signaling	-0E00	5.25E-03	NaN	NFKBIA,PRKACB,RASD1	
T Cell Receptor Signaling	-0E00	6.49E-03	1.000	B2M,HLA-A,NFKBIA,RASD1	
Th17 Activation Pathway	-0E00	6.2E-03	NaN	HSP90AA1,HSP90AB1,IRAK2	
Endocannabinoid Neuronal Synapse Pathway	-0E00	6.71E-03	NaN	PRKACB	
T Cell Exhaustion Signaling Pathway	-0E00	5.29E-03	NaN	HLA-A,PPP2R2D,RASD1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	2.77E-03	NaN	BCL2L1,RASD1	
Necroptosis Signaling Pathway	-0E00	6.45E-03	NaN	FAS	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	5.21E-03	NaN	RASD1	
