© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Role of PKR in Interferon Induction and Antiviral Response	4.52E00	1.4E-01	0.471	ATF3,BAX,CYCS,FOS,HSP90AA1,HSP90AB1,HSP90B1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,JUN,MAPK3,NFKBIA,NPM1,PDGFA,PDGFB	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	4.51E00	1.83E-01	-3.606	ACTB,ACTG1,PRKAB1,RAB11A,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B,YWHAE,YWHAH,YWHAQ	
MTOR signalling	4.42E00	2.86E-01	-2.828	EIF4E,EIF4EBP1,FKBP1A,LAMTOR2,LAMTOR3,RHEB,RPS6,RRAGA	
RHO GTPases activate PKNs	4.42E00	2.86E-01	-2.828	MYL12B,MYL6,RHOA,RHOB,RHOC,YWHAE,YWHAH,YWHAQ	
Axonal Guidance Signaling	4.41E00	9.02E-02	NaN	ADAMTS1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CFL1,CFL2,COPS5,EIF3F,EIF3H,EIF4E,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MMP15,MYL12A,MYL12B,MYL6,PDGFA,PDGFB,PDIA3,PFN1,PLXND1,PMPCB,PRKAR1A,RASD1,RHOA,RRAS,RTN4,SDCBP,TUBA1A,TUBA1B,TUBA1C,TUBB,TUBB2A,TUBB2B,TUBB4B,VASP	
RHO GTPases Activate WASPs and WAVEs	4.4E00	2.5E-01	-3.000	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,MAPK3	
Signaling by FGFR2	4.37E00	1.78E-01	-3.606	HNRNPF,HNRNPM,HRAS,MAPK3,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,RPS27A,UBC	
Response of EIF2AK1 (HRI) to heme deficiency	4.36E00	4E-01	-2.449	ATF3,ATF4,CEBPG,DDIT3,EIF2S2,PPP1R15A	
Detoxification of Reactive Oxygen Species	4.29E00	2.43E-01	-3.000	ATOX1,CYBA,CYCS,GPX1,PRDX1,PRDX2,PRDX6,TXN,TXN2	
Gene and protein expression by JAK-STAT signaling after IL-12 stimulation	4.29E00	2.43E-01	1.000	ANXA2,ARF1,CFL1,CNN2,HNRNPA2B1,HNRNPF,PPIA,RPLP0,TALDO1	
Protein Sorting Signaling Pathway	4.29E00	1.24E-01	-4.690	AP1S1,AP1S2,ARF1,CLTA,CLTB,COPE,GNAS,KDELR1,PRKAR1A,RAB11A,RER1,SEC13,SERPINH1,SNX15,SNX17,SNX3,TMED10,TMED2,TMED4,TMED5,TMED9,VPS29	
Virus Entry via Endocytic Pathways	4.28E00	1.44E-01	NaN	ACTB,ACTG1,AP1S1,AP1S2,AP2A2,Ap2b1,AP2M1,AP2S1,CAV1,CLTA,CLTB,HLA-A,HLA-E,HLA-G,HRAS,RASD1,RRAS	
ATF6 (ATF6-alpha) activates chaperone genes	4.27E00	5E-01	-2.236	ATF4,DDIT3,HSP90B1,HSPA5,XBP1	
Intrinsic Pathway for Apoptosis	4.27E00	2E-01	-3.317	BAD,BAX,BBC3,C1QBP,CYCS,DYNLL1,MAPK3,NMT1,YWHAE,YWHAH,YWHAQ	
The citric acid (TCA) cycle and respiratory electron transport	4.27E00	2E-01	-3.317	BSG,FH,IDH3G,LDHA,MDH2,MPC1,PDHB,SDHB,SDHD,SUCLG1,VDAC1	
CLEAR Signaling Pathway	4.25E00	1.05E-01	2.043	ATF4,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BLOC1S1,CASTOR1,CREB3,GABARAP,GLMP,HRAS,LAMP1,LAMTOR2,LAMTOR3,MAPK3,PDGFB,PIP4P1,PPP2R2D,PRKAB1,RASD1,RHEB,RRAGA,RRAS,SEC13,STUB1,YWHAE,YWHAH,YWHAQ	
Necroptosis Signaling Pathway	4.22E00	1.29E-01	-4.025	FKBP1A,PPID,SLC25A3,SLC25A4,SLC25A5,TIMM13,TIMM17A,TIMM23,TIMM50,TIMM8B,TOMM20,TOMM22,TOMM40,TOMM6,TOMM7,TSPO,UBC,VDAC1,VDAC2,VDAC3	
Synaptogenesis Signaling Pathway	4.19E00	1.02E-01	-3.780	AP2A2,Ap2b1,AP2M1,AP2S1,APOE,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,ATF4,BAD,Calm1 (includes others),CDH5,CFL1,CREB3,EIF4EBP1,HRAS,HSPA8,MAPK3,NAP1L4,NAPA,PRKAR1A,RAB5A,RASD1,RHOA,RRAS,SGTA,VAMP3,VTI1B	
Androgen Signaling	4.16E00	1.24E-01	-2.236	Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GTF2B,H3-3A/H3-3B,HSP90AA1,JUN,MAPK3,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,PRKAR1A,TGFB1I1	
Epithelial Adherens Junction Signaling	4.1E00	1.27E-01	-2.065	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CFL1,CFL2,HRAS,MYL12A,MYL12B,PPP2R2D,PRKAB1,RASD1,RHOA,RRAS,YWHAE,YWHAH,YWHAQ	
RHO GTPases activate IQGAPs	4.07E00	2.58E-01	-2.828	ACTB,ACTG1,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
Protein Kinase A Signaling	3.97E00	9.25E-02	-0.354	AKAP12,ANAPC11,ATF4,BAD,Calm1 (includes others),CREB3,CREM,DUSP1,DUSP11,DUSP8,GDE1,GNAI2,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,KDELR1,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,PDIA3,PGP,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PRKAR1A,PTPRR,RHOA,SMPDL3A,TIMM50,VASP,YWHAE,YWHAH,YWHAQ	
L1CAM interactions	3.96E00	1.36E-01	-4.123	ACTB,ACTG1,AP2A2,AP2M1,AP2S1,CLTA,CSNK2B,HSPA8,MAPK3,RDX,SDCBP,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
NER (Nucleotide Excision Repair, Enhanced Pathway)	3.94E00	1.54E-01	-2.496	CETN2,COPS5,COPS8,HMGN1,NEDD8,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,TCEA1,UBE2I	
ILK Signaling	3.93E00	1.14E-01	-4.359	ACTB,ACTG1,ATF4,Cdc42,CFL1,CFL2,CREB3,FERMT2,FOS,ILK,JUN,LIMS2,MAPK3,MYL6,NACA,PPP1R14B,PPP2R2D,RHOA,RHOB,RHOC,RHOG,TGFB1I1,VIM	
Sumoylation Pathway	3.9E00	1.46E-01	0.000	ARHGDIA,Cdc42,FOS,JUN,NFKBIA,RAN,RHOA,RHOB,RHOC,RHOG,STUB1,SUMO1,SUMO2,SUMO3,UBE2I	
Signal amplification	3.86E00	2.42E-01	-2.828	AAMP,GNA11,GNAI2,GNB2,GNG11,GNG5,GNGT2,TBXA2R	
Ephrin B Signaling	3.79E00	1.67E-01	-2.646	CFL1,CFL2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HNRNPK,HRAS,MAPK3,RHOA	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.78E00	1.49E-01	-3.742	ACTB,ACTG1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,MAPK3,RAB11A,VAMP3,VASP	
RHO GTPase cycle	3.78E00	8.89E-02	-6.325	ACTB,ACTG1,AKAP12,ARHGDIA,BCAP31,C1QBP,CAV1,CCDC115,CCT2,CCT7,CDC42EP1,CDC42EP2,CDC42EP3,CKB,CYBA,DDRGK1,DDX39B,EMC3,EMD,FERMT2,HSP90AA1,HSP90AB1,HSPE1,JUP,NDUFA5,NDUFS3,NUDC,PLXND1,RHOA,RHOB,RHOC,RHOG,STIP1,SWAP70,TMEM59,TMOD3,TRIP10,TUBA1B,VAMP3,VIM	
Hereditary Breast Cancer Signaling	3.76E00	1.27E-01	NaN	ACTB,CDKN1A,GADD45B,GADD45G,HRAS,NPM1,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,RASD1,RPS27A,RRAS,Ubb,UBC	
CXCR4 Signaling	3.73E00	1.19E-01	-3.873	Cdc42,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,MYL12A,MYL12B,MYL6,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
RHO GTPases Activate ROCKs	3.7E00	3.16E-01	-2.449	CFL1,MYL12B,MYL6,RHOA,RHOB,RHOC	
trans-Golgi Network Vesicle Budding	3.68E00	1.62E-01	-3.464	AP1S1,AP1S2,ARF1,BLOC1S1,CHMP2A,CLTA,CLTB,FTH1,FTL,HSPA8,NAPA,VAMP8	
IL-8 Signaling	3.65E00	1.1E-01	-3.638	BAX,Cdc42,EIF4EBP1,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HBEGF,HRAS,JUN,MAPK3,MYL12B,NFKBIA,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
Dissolution of Fibrin Clot	3.61E00	3.85E-01	-2.236	ANXA2,PLAT,PLAUR,S100A10,SERPINB6	
Mitochondrial calcium ion transport	3.61E00	3.85E-01	-2.236	MCUB,SMDT1,VDAC1,VDAC2,VDAC3	
mRNA Capping	3.43E00	2.41E-01	-2.646	POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K	
Renal Cell Carcinoma Signaling	3.41E00	1.52E-01	-2.236	ELOC,FH,FOS,HRAS,JUN,MAPK3,PDGFB,RASD1,RPS27A,RRAS,Ubb,UBC	
RHO GTPases Activate Formins	3.4E00	1.22E-01	-4.123	ACTB,ACTG1,BUB3,DYNLL1,NDEL1,NUDC,PFN1,RHOA,RHOB,RHOC,SEC13,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
Insulin Secretion Signaling Pathway	3.4E00	9.82E-02	-4.811	ATF4,CREB3,EIF2B4,EIF2S2,EIF4A1,EIF4A3,EIF4E,EIF4EBP1,GNA11,GNAS,MAPK3,NAPA,PDHB,PDIA3,PRKAR1A,SEC11A,SEC11C,SEC61B,SEC61G,SPCS2,SRP14,SRP19,SRP9,SSR2,SSR4,VAMP3,VTI1B	
Cardiac Hypertrophy Signaling	3.39E00	9.96E-02	-3.962	ADRB2,Calm1 (includes others),Cdc42,EIF2B4,EIF4E,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,HSPB1,JUN,MAPK3,MYL12A,MYL12B,MYL6,PDIA3,PRKAR1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
NGF-stimulated transcription	3.33E00	2.05E-01	-2.646	FOS,ID1,ID2,ID3,JUNB,JUND,LYL1,SGK1	
Metabolism of nitric oxide: NOS3 activation and regulation	3.28E00	3.33E-01	-2.236	CAV1,DDAH2,HSP90AA1,NOSTRIN,SPR	
IGF-1 Signaling	3.28E00	1.33E-01	-1.667	BAD,CCN1,CSNK2B,FOS,HRAS,JUN,MAPK3,PRKAR1A,RASD1,RRAS,SOCS2,YWHAE,YWHAH,YWHAQ	
RHO GTPases Activate Rhotekin and Rhophilins	3.25E00	4.44E-01	-2.000	RHOA,RHOB,RHOC,TAX1BP3	
Endosomal Sorting Complex Required For Transport (ESCRT)	3.24E00	2.26E-01	-2.646	CHMP2A,CHMP5,CHMP6,RPS27A,UBC,VPS28,VPS37B	
TCA Cycle II (Eukaryotic)	3.2E00	2.61E-01	-2.449	FH,IDH3G,MDH2,SDHB,SDHD,SUCLG1	
PPAR Signaling	3.19E00	1.31E-01	2.496	FOS,HRAS,HSP90AA1,HSP90AB1,HSP90B1,JUN,MAPK3,NFKBIA,PDGFA,PDGFB,RASD1,RRAS,SNW1,SRA1	
Cytoprotection by HMOX1	3.14E00	1.61E-01	-3.162	COX20,COX4I1,COX5A,COX6B1,COX7A2L,COX8A,CYCS,NDUFA4,NFE2L2,SURF1	
ERK5 Signaling	3.09E00	1.49E-01	-2.530	ATF4,BAD,CREB3,FOS,HRAS,RASD1,RRAS,SGK1,YWHAE,YWHAH,YWHAQ	
Spliceosomal Cycle	3.04E00	1.7E-01	-3.000	BCAS2,CWC15,DDX39B,EIF4A3,HSPA8,PPIE,RBM8A,SF3B4,SF3B6	
Signaling by Insulin receptor	3.03E00	1.86E-01	-2.828	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,HRAS,MAPK3	
Semaphorin interactions	3.03E00	1.56E-01	-3.162	CFL1,HSP90AA1,HSP90AB1,MYL12B,MYL6,PLXND1,RHOA,RHOB,RHOC,RRAS	
Plasma lipoprotein assembly, remodeling, and clearance	2.99E00	1.45E-01	-3.317	AP2A2,AP2M1,AP2S1,APOE,CLTA,LSR,NR1H2,PLTP,RPS27A,SAR1B,UBC	
SUMOylation of transcription cofactors	2.96E00	1.82E-01	-2.828	DDX5,NPM1,PARK7,PHC2,SUMO1,SUMO2,SUMO3,UBE2I	
E3 ubiquitin ligases ubiquitinate target proteins	2.92E00	1.64E-01	-3.000	BCL10,HLA-A,RNF181,RPS27A,RRAGA,UBC,UBE2A,UBE2B,UBE2D3	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2.92E00	1.23E-01	-3.051	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,HRAS,JUN,MAPK3,NFKBIA,PRDX6,RASD1,RRAS	
Nucleotide Excision Repair Pathway	2.91E00	2E-01	NaN	POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K	
Beta-catenin independent WNT signaling	2.9E00	1.27E-01	-3.606	AP2A2,AP2M1,AP2S1,CLTA,CLTB,GNB2,GNG11,GNG5,GNGT2,PFN1,RHOA,RPS27A,UBC	
GPER1 signaling	2.9E00	1.78E-01	-2.828	GNAI2,GNAS,GNB2,GNG11,GNG5,GNGT2,GPER1,PRKAR1A	
Unfolded Protein Response (UPR)	2.88E00	2.78E-01	-2.236	ATF4,CREB3,EIF2S2,HSPA5,XBP1	
Processing and activation of SUMO	2.87E00	3.64E-01	-2.000	SUMO1,SUMO2,SUMO3,UBE2I	
SUMOylation of immune response proteins	2.87E00	3.64E-01	-2.000	NFKBIA,SUMO1,SUMO3,UBE2I	
Pexophagy	2.87E00	3.64E-01	-2.000	MAP1LC3B,RPS27A,SQSTM1,UBC	
RHO GTPases activate CIT	2.76E00	2.63E-01	-2.236	MYL12B,MYL6,RHOA,RHOB,RHOC	
PI3K/AKT Signaling	2.76E00	1E-01	-2.840	BAD,CDKN1A,EIF4E,EIF4EBP1,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IL10RB,ILK,MAPK3,MCL1,NFKBIA,PPP2R2D,RASD1,RHEB,RRAS,YWHAE,YWHAH,YWHAQ	
Aldosterone Signaling in Epithelial Cells	2.76E00	1.05E-01	NaN	DNAJA1,DNAJB11,DNAJB2,DUSP1,HSP90AA1,HSP90AB1,HSP90B1,HSPA14,HSPA1A/HSPA1B,HSPA5,HSPA8,HSPB1,HSPD1,HSPE1,HSPH1,MAPK3,PDIA3,SGK1	
Actin Cytoskeleton Signaling	2.75E00	9.43E-02	-3.578	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CFL1,CFL2,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PDGFA,PDGFB,PFN1,RASD1,RDX,RHOA,RRAS	
Response to elevated platelet cytosolic Ca2+	2.74E00	1.14E-01	-3.873	ALDOA,ANXA5,CD9,CFL1,HSPA5,MANF,PDGFA,PDGFB,PFN1,PPIA,SPARC,TAGLN2,TEX264,VTI1B,WDR1	
Autophagy	2.7E00	9.68E-02	-3.900	ATF4,ATG101,BAD,Calm1 (includes others),CREB3,DAPK3,DDIT3,FOS,GABARAP,GABARAPL2,JUN,LAMP1,MAP1LC3A,MAP1LC3B,MAPK3,PDGFB,PPP2R2D,PRKAB1,PRKAR1A,SQSTM1,VAMP8	
Mitotic Prometaphase	2.69E00	9.85E-02	-4.472	BUB3,CETN2,CSNK1E,CSNK2B,DCTN2,DCTN3,DYNLL1,HSP90AA1,NDEL1,NUDC,SEC13,SSNA1,TUBA1A,TUBA1B,TUBA1C,TUBB,TUBB2A,TUBB2B,TUBB4B,YWHAE	
ISG15 antiviral mechanism	2.68E00	1.41E-01	-3.162	EIF4A1,EIF4A3,EIF4E,EIF4E2,ISG15,MAPK3,PIN1,RPS27A,SEC13,UBC	
Interferon alpha/beta signaling	2.68E00	1.41E-01	-3.162	HLA-A,HLA-E,HLA-G,IFI35,IFITM2,IFITM3,IRF7,ISG15,RSAD2,XAF1	
RNA polymerase II transcribes snRNA genes	2.67E00	1.33E-01	-3.317	CDK9,GTF2B,PHAX,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,SNAPC5	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	2.65E00	1.63E-01	-2.121	CDK8,CDK9,JUNB,MAPK3,RPS27A,SNW1,UBC,YBX1	
Formaldehyde Oxidation II (Glutathione-dependent)	2.63E00	1E00	NaN	ADH5,ESD	
COPII-mediated vesicle transport	2.63E00	1.39E-01	-3.162	CNIH1,NAPA,SAR1B,SEC13,TMED10,TMED2,TRAPPC3,TRAPPC4,TRAPPC5,TRAPPC6B	
Gap Junction Signaling	2.63E00	8.62E-02	-3.780	ACTB,ACTG1,ATF4,Calm1 (includes others),CAV1,CREB3,CSNK1E,GNAI2,GNAS,HRAS,HSPA8,MAPK3,NT5C,PDIA3,PRKAR1A,RASD1,RRAS,TUBA1A,TUBA1B,TUBA1C,TUBB,TUBB2A,TUBB2B,TUBB4B,VDAC1,VDAC2,VDAC3,YBX3	
Antigen Presentation Pathway	2.62E00	1.79E-01	NaN	HLA-A,HLA-E,HLA-G,PDIA3,PSMB5,PSMB6,TAP2	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	2.59E00	9.32E-02	-1.706	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CLDN5,F11R,FOS,HRAS,ILK,JUN,JUP,MAPK3,PPP2R2D,PRKAB1,PRKAR1A,RASD1,RRAS	
Signaling by NOTCH3	2.59E00	1.6E-01	-2.828	HES1,HEY1,PLXND1,PSENEN,RPS27A,SNW1,UBC,YBX1	
Assembly of RNA Polymerase II Complex	2.59E00	1.6E-01	-2.828	GTF2B,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K	
Glioma Invasiveness Signaling	2.58E00	1.37E-01	-2.828	Cdc42,HRAS,MAPK3,PLAUR,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
RAC Signaling	2.58E00	1.09E-01	-3.742	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CFL1,CFL2,HRAS,JUN,MAPK3,RASD1,RHOA,RRAS	
Processing of SMDT1	2.56E00	3.08E-01	-2.000	MCUB,PHB2,PMPCB,SMDT1	
Protein ubiquitination	2.56E00	2E-01	-2.449	RPS27A,UBC,UBE2A,UBE2B,UBE2G2,UBE2S	
Endoplasmic Reticulum Stress Pathway	2.56E00	2.38E-01	-2.236	ATF4,DDIT3,HSP90B1,HSPA5,XBP1	
UFMylation Signaling Pathway	2.55E00	1.45E-01	-3.000	DDRGK1,EIF4A1,EIF4A3,EIF4E,GPX4,H3-3A/H3-3B,RPL26,UFM1,XBP1	
RNA Polymerase III Transcription	2.49E00	1.71E-01	-2.646	GTF3C6,POLR1D,POLR2E,POLR2F,POLR2K,SNAPC5,SSB	
Mechanisms of Viral Exit from Host Cells	2.49E00	1.71E-01	NaN	ACTB,ACTG1,CHMP2A,CHMP6,SH3GL1,SH3GLB1,VPS28	
Insulin Receptor Signaling	2.49E00	1.07E-01	-2.309	BAD,EIF2B4,EIF4E,EIF4EBP1,HRAS,MAPK3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PRKAR1A,RASD1,RRAS,SGK1,TRIP10	
Apelin Endothelial Signaling Pathway	2.46E00	1.06E-01	-3.162	Calm1 (includes others),FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,KLF2,MAPK3,PRKAB1,RASD1,RRAS	
Sleep NREM Signaling Pathway	2.43E00	1.13E-01	3.051	ADRB2,ATF4,CREB3,GNAI2,GNAS,HRAS,MAPK3,PRKAR1A,RASD1,RRAS,YWHAE,YWHAH,YWHAQ	
Thrombin signalling through proteinase activated receptors (PARs)	2.41E00	1.88E-01	-2.449	GNA11,GNB2,GNG11,GNG5,GNGT2,MAPK3	
G Beta Gamma Signaling	2.41E00	1.09E-01	-3.464	CAV1,CAV2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HBEGF,HRAS,MAPK3,PRKAR1A,RASD1,RRAS	
ERK/MAPK Signaling	2.4E00	9.3E-02	-1.000	ATF4,BAD,CREB3,DUSP1,EIF4E,EIF4EBP1,FOS,H3-3A/H3-3B,HRAS,HSPB1,LAMTOR3,MAPK3,PPP1CA,PPP1R11,PPP1R14B,PRKAR1A,RASD1,RRAS,YWHAH,YWHAQ	
Vasopressin regulates renal water homeostasis via Aquaporins	2.37E00	1.63E-01	-2.646	GNAS,GNB2,GNG11,GNG5,GNGT2,PRKAR1A,RAB11A	
Chaperone Mediated Autophagy Signaling Pathway	2.37E00	7.24E-02	0.295	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAG1,BBC3,EEF1A1,EIF4A1,EIF4H,GPX4,HSP90AA1,HSP90AB1,HSP90B1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,MCL1,MMP15,NFE2L2,NFKBIA,PARK7,PLIN3,PRKAB1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSME1,RAB11A,STIP1,STUB1,TPT1	
Ceramide Signaling	2.36E00	1.21E-01	-2.828	BAD,CYCS,FOS,HRAS,JUN,MAPK3,PPP2R2D,RASD1,RRAS,S1PR1,SMPD2	
Synaptic Long Term Potentiation	2.32E00	1.06E-01	-1.387	ATF4,Calm1 (includes others),CREB3,GNA11,HRAS,MAPK3,PDIA3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PRKAR1A,RASD1,RRAS	
GABA Receptor Signaling	2.32E00	1.06E-01	NaN	AP2A2,Ap2b1,AP2M1,AP2S1,GABARAP,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,RPS27A,Ubb,UBC	
Cell junction organization	2.32E00	1.2E-01	-3.317	ACTB,ACTG1,CD151,CDH5,CLDN5,F11R,FERMT2,ILK,JUP,LIMS2,VASP	
TBC/RABGAPs	2.32E00	1.59E-01	-2.646	ARF6,GABARAP,GABARAPL2,MAP1LC3B,RAB11A,RAB5A,TBC1D10A	
Opioid Signaling Pathway	2.31E00	8.57E-02	-2.524	AP2A2,Ap2b1,AP2M1,AP2S1,ATF4,BAD,Calm1 (includes others),CLTA,CLTB,CREB3,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,NFKBIA,OGFR,PRKAR1A,RASD1,RRAS	
P2Y Purigenic Receptor Signaling Pathway	2.29E00	1.05E-01	-2.887	ATF4,CREB3,FOS,GNAI2,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,PDIA3,PRKAR1A,RASD1,RRAS	
RAS processing	2.29E00	2.08E-01	-2.236	ABHD17A,FNTA,HRAS,RPS27A,UBC	
CCR3 Signaling in Eosinophils	2.26E00	1.04E-01	-2.000	Calm1 (includes others),CFL1,CFL2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,RASD1,RHOA,RRAS	
Carboxyterminal post-translational modifications of tubulin	2.26E00	1.56E-01	-2.646	TPGS1,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
Chemokine Signaling	2.25E00	1.23E-01	-2.333	Calm1 (includes others),CFL1,FOS,GNAI2,HRAS,JUN,MAPK3,RASD1,RHOA,RRAS	
α-Adrenergic Signaling	2.19E00	1.1E-01	-2.449	Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAR1A,RASD1,RRAS	
SUMOylation of nuclear envelope proteins	2.17E00	6.67E-01	NaN	SUMO1,UBE2I	
NADH Repair	2.17E00	6.67E-01	NaN	GAPDH,NAXE	
S-adenosyl-L-methionine Biosynthesis	2.17E00	6.67E-01	NaN	MAT2A,MAT2B	
Iron homeostasis signaling pathway	2.15E00	1.01E-01	NaN	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CIAO2B,FTH1,FTL,ISCU,MAPK3,PCBP1,PDGFA,PDGFB	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	2.15E00	1.67E-01	-0.816	APOE,CDKN1A,HSPD1,NPM1,SUMO1,UBE2I	
Interferon Signaling	2.15E00	1.67E-01	-2.449	BAX,IFI35,IFITM2,IFITM3,IFNGR1,ISG15	
Activation of NMDA receptors and postsynaptic events	2.14E00	1.19E-01	-3.162	HRAS,MAPK3,PRKAB1,PRKAR1A,TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
Signaling by ERBB4	2.14E00	1.36E-01	-2.828	APOE,HBEGF,HRAS,PSENEN,RPS27A,SPARC,STMN1,UBC	
Polyamine Regulation in Colon Cancer	2.14E00	1.36E-01	-1.414	CSNK2B,EIF5A,FOS,JUN,MAPK3,OAZ1,RHOA,SAT1	
Sertoli Cell-Sertoli Cell Junction Signaling	2.13E00	8.64E-02	-4.583	ACTB,ACTG1,ATF4,CDH5,CLDN5,CREB3,F11R,HRAS,JUN,JUP,MAPK3,RASD1,RRAS,TUBA1A,TUBA1B,TUBA1C,TUBB,TUBB2A,TUBB2B,TUBB4B,YBX3	
Serotonin Receptor Signaling	2.12E00	7.46E-02	-4.902	ADRB2,ATF4,Calm1 (includes others),CAV1,CAV2,Cdc42,COPS5,CREB3,EDN1,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,HRAS,JUN,MAP1LC3B,MAPK3,NFKBIA,ORAI1,PDIA3,PLAUR,PRDX6,PRKAR1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SPR,SQSTM1	
Lipophagy	2.12E00	3.33E-01	NaN	HSPA8,PLIN3,PRKAB1	
FOXO-mediated transcription of cell cycle genes	2.11E00	2.35E-01	-2.000	BTG1,CAV1,CDKN1A,KLF4	
Apelin Muscle Signaling Pathway	2.1E00	1.46E-01	NaN	GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,PRKAB1	
Gαi Signaling	2.1E00	1E-01	-2.530	CAV1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAR1A,RASD1,RRAS,S1PR1,TBXA2R	
