© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	4.1E-01	1.42E-02	NaN	CXCL12,MMP15	
Superpathway of Inositol Phosphate Compounds	4.09E-01	1.27E-02	NaN	DUSP6,ITPKB,PLPP6	
B-WICH complex positively regulates rRNA expression	4.07E-01	1.92E-02	NaN	POLR2K	
Xenobiotic Metabolism General Signaling Pathway	4.03E-01	1.4E-02	NaN	RAP1A,RRAS	
Regulation of Apoptosis	4E-01	1.89E-02	NaN	SEM1	
Signaling by TGF-beta Receptor Complex	4E-01	1.89E-02	NaN	PMEPA1	
C-type lectin receptors (CLRs)	3.96E-01	1.38E-02	NaN	NFKBIA,SEM1	
Endocannabinoid Cancer Inhibition Pathway	3.88E-01	1.36E-02	NaN	CDKN1A,CDKN1B	
Meiotic synapsis	3.88E-01	1.82E-02	NaN	SYNE1	
Signaling by PTK6	3.88E-01	1.82E-02	NaN	CDKN1B	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	3.87E-01	1.23E-02	NaN	CXCL12,IGF1R,MMP15	
Triacylglycerol Biosynthesis	3.82E-01	1.79E-02	NaN	PLPP6	
Dilated Cardiomyopathy Signaling Pathway	3.78E-01	1.33E-02	NaN	MYL6,PDE2A	
Role of IL-17A in Arthritis	3.76E-01	1.75E-02	NaN	NFKBIA	
FAT10 Signaling Pathway	3.76E-01	1.75E-02	NaN	SEM1	
Transcriptional regulation by RUNX1	3.71E-01	1.32E-02	NaN	SEM1,SMARCA2	
Corticotropin Releasing Hormone Signaling	3.71E-01	1.32E-02	NaN	Calm1 (includes others),RAP1A	
Docosahexaenoic Acid (DHA) Signaling	3.71E-01	1.2E-02	NaN	BCL2L1,MFSD2A,PNPLA2	
Signaling by PDGF	3.71E-01	1.72E-02	NaN	PLAT	
Wound Healing Signaling Pathway	3.66E-01	1.19E-02	NaN	NFKBIA,RAP1A,RRAS	
Signaling by ERBB4	3.65E-01	1.69E-02	NaN	CXCL12	
Metabolism of polyamines	3.65E-01	1.69E-02	NaN	SEM1	
Necroptosis Signaling Pathway	3.61E-01	1.29E-02	NaN	TOMM6,TOMM7	
Visual phototransduction	3.6E-01	1.67E-02	NaN	STRA6	
NIK-->noncanonical NF-kB signaling	3.6E-01	1.67E-02	NaN	SEM1	
GADD45 Signaling	3.6E-01	1.67E-02	NaN	CDKN1A	
Fcgamma receptor (FCGR) dependent phagocytosis	3.55E-01	1.27E-02	NaN	HSP90AA1,HSP90AB1	
Collagen degradation	3.54E-01	1.64E-02	NaN	MMP15	
Kinesins	3.54E-01	1.64E-02	NaN	TUBA1A	
Role of JAK2 in Hormone-like Cytokine Signaling	3.49E-01	1.61E-02	NaN	BCL2L1	
Transcriptional Regulation by MECP2	3.44E-01	1.59E-02	NaN	SGK1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	3.37E-01	1.23E-02	NaN	PPP2R2D,SEM1	
Hedgehog ligand biogenesis	3.34E-01	1.54E-02	NaN	SEM1	
PXR/RXR Activation	3.34E-01	1.54E-02	NaN	HMGCS2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.34E-01	1.54E-02	NaN	NFKBIA	
Pyridoxal 5'-phosphate Salvage Pathway	3.34E-01	1.54E-02	NaN	SGK1	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.29E-01	1.52E-02	NaN	NFKBIA	
CD40 Signaling	3.25E-01	1.49E-02	NaN	NFKBIA	
IL-17A Signaling in Airway Cells	3.25E-01	1.49E-02	NaN	NFKBIA	
TNFR2 non-canonical NF-kB pathway	3.2E-01	1.47E-02	NaN	SEM1	
Phospholipases	3.16E-01	1.45E-02	NaN	PNPLA2	
Ribonucleotide Reductase Signaling Pathway	3.14E-01	1.17E-02	NaN	CDKN1A,SMARCA2	
TP53 Regulates Transcription of DNA Repair Genes	3.11E-01	1.43E-02	NaN	POLR2K	
Th1 and Th2 Activation Pathway	3.11E-01	1.16E-02	NaN	DLL4,S1PR1	
Netrin Signaling	3.08E-01	1.16E-02	NaN	ABLIM1,DPYSL2	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	3.07E-01	1.41E-02	NaN	TUBA1A	
Growth Hormone Signaling	3.07E-01	1.41E-02	NaN	IGF1R	
WNT/β-catenin Signaling	3.06E-01	1.15E-02	NaN	GJA1,PPP2R2D	
Melatonin Signaling	3.03E-01	1.39E-02	NaN	Calm1 (includes others)	
Signaling by FGFR2	2.98E-01	1.37E-02	NaN	POLR2K	
Regulation of RUNX2 expression and activity	2.98E-01	1.37E-02	NaN	SEM1	
Tight Junction Signaling	2.9E-01	1.11E-02	NaN	MYL6,PPP2R2D	
Processing of Capped Intron-Containing Pre-mRNA	2.87E-01	1.05E-02	NaN	POLR2K,SAP18,UBL5	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.85E-01	1.1E-02	NaN	DUSP6,PLPP6	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.85E-01	1.1E-02	NaN	DUSP6,PLPP6	
Toll-like Receptor Signaling	2.79E-01	1.28E-02	NaN	NFKBIA	
IL-7 Signaling Pathway	2.79E-01	1.28E-02	NaN	CDKN1B	
IL-33 Signaling Pathway	2.78E-01	1.08E-02	NaN	BCL2L1,NFKBIA	
Dopamine-DARPP32 Feedback in cAMP Signaling	2.76E-01	1.08E-02	NaN	Calm1 (includes others),PPP2R2D	
Signaling by MET	2.75E-01	1.27E-02	NaN	RAP1A	
FXR/RXR Activation	2.73E-01	1.07E-02	NaN	Mt1,TXNIP	
T Cell Receptor Signaling	2.72E-01	9.74E-03	-0.447	Calm1 (includes others),CDKN1B,DUSP6,NFKBIA,RAP1A,RRAS	
Glycosaminoglycan metabolism	2.71E-01	1.25E-02	NaN	B4GALT4	
Dopamine Receptor Signaling	2.71E-01	1.25E-02	NaN	PPP2R2D	
Granulocyte Adhesion and Diapedesis	2.69E-01	1.06E-02	NaN	CXCL12,MMP15	
Activation of anterior HOX genes in hindbrain during early embryogenesis	2.68E-01	1.23E-02	NaN	POLR2K	
Macrophage Alternative Activation Signaling Pathway	2.66E-01	1.05E-02	NaN	NFKBIA,TSC22D3	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	2.62E-01	1.04E-02	NaN	RAP1A,RRAS	
Transport of bile salts and organic acids, metal ions and amine compounds	2.61E-01	1.2E-02	NaN	BSG	
RNA polymerase II transcribes snRNA genes	2.61E-01	1.2E-02	NaN	POLR2K	
3-phosphoinositide Degradation	2.6E-01	1.04E-02	NaN	DUSP6,PLPP6	
Activation of NMDA receptors and postsynaptic events	2.57E-01	1.19E-02	NaN	TUBA1A	
Regulation of the Epithelial-Mesenchymal Transition Pathway	2.55E-01	1.03E-02	NaN	RAP1A,RRAS	
Oxidative Stress Induced Senescence	2.51E-01	1.16E-02	NaN	CDKN2B	
Hedgehog 'on' state	2.51E-01	1.16E-02	NaN	SEM1	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.51E-01	1.16E-02	NaN	S1PR1	
Autism Signaling Pathway	2.49E-01	9.74E-03	NaN	IGF1R,RAP1A,RRAS	
Natural Killer Cell Signaling	2.49E-01	1.01E-02	NaN	RAP1A,RRAS	
D-myo-inositol-5-phosphate Metabolism	2.49E-01	1.01E-02	NaN	DUSP6,PLPP6	
HIPPO signaling	2.48E-01	1.15E-02	NaN	PPP2R2D	
Adrenergic Receptor Signaling Pathway (Enhanced)	2.45E-01	1E-02	NaN	ATP6V0E1,ATP6V1G1	
Regulation of mitotic cell cycle	2.44E-01	1.14E-02	NaN	SEM1	
Gustation Pathway	2.4E-01	9.9E-03	NaN	LRRC8A,LRRC8C	
Intra-Golgi and retrograde Golgi-to-ER traffic	2.38E-01	9.85E-03	NaN	DYNLL1,TUBA1A	
Degradation of beta-catenin by the destruction complex	2.32E-01	1.09E-02	NaN	SEM1	
Cell junction organization	2.32E-01	1.09E-02	NaN	FERMT2	
3-phosphoinositide Biosynthesis	2.29E-01	9.62E-03	NaN	DUSP6,PLPP6	
Pyroptosis Signaling Pathway	2.26E-01	1.06E-02	NaN	TXNIP	
Salvage Pathways of Pyrimidine Ribonucleotides	2.18E-01	1.03E-02	NaN	SGK1	
DNA Methylation and Transcriptional Repression Signaling	2.15E-01	1.02E-02	NaN	SAP18	
ABC-family proteins mediated transport	2.08E-01	9.9E-03	NaN	SEM1	
DNA Replication Pre-Initiation	2E-01	9.62E-03	NaN	SEM1	
IL-13 Signaling Pathway	-0E00	8.62E-03	NaN	BCL2L1	
Macrophage Classical Activation Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
Multiple Sclerosis Signaling Pathway	-0E00	4.5E-03	NaN	DUSP6	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	2.7E-03	NaN	CXCL12	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	BCL2L1	
Acetylcholine Receptor Signaling Pathway	-0E00	5.15E-03	NaN	Calm1 (includes others)	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	9.23E-03	NaN	Calm1 (includes others),PNPLA2,SLC1A1	
ISGylation Signaling Pathway	-0E00	9.26E-03	NaN	RPS15	
Microautophagy Signaling Pathway	-0E00	6.25E-03	NaN	RETREG1	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	3.89E-03	NaN	HMGCS2	
TCF dependent signaling in response to WNT	-0E00	5.03E-03	NaN	SEM1	
Cell surface interactions at the vascular wall	-0E00	9.48E-03	NaN	BSG,SLC7A5	
Generic Transcription Pathway	-0E00	4.67E-03	NaN	HDAC9,THRA	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	POLR2K	
Class A/1 (Rhodopsin-like receptors)	-0E00	6.31E-03	NaN	CXCL12,S1PR1	
Regulation of lipid metabolism by PPARalpha	-0E00	8.4E-03	NaN	HMGCS2	
O-linked glycosylation	-0E00	9.01E-03	NaN	GALNT15	
Deubiquitination	-0E00	7.6E-03	NaN	NFKBIA,SEM1	
PTEN Regulation	-0E00	6.67E-03	NaN	SEM1	
Response to elevated platelet cytosolic Ca2+	-0E00	7.58E-03	NaN	TIMP3	
Neddylation	-0E00	8.13E-03	NaN	CDKN1A,SEM1	
Class I MHC mediated antigen processing and presentation	-0E00	5.33E-03	NaN	CALR,SEM1	
Hepatic Cholestasis	-0E00	8.97E-03	NaN	Calm1 (includes others),NFKBIA	
NAFLD Signaling Pathway	-0E00	8.85E-03	NaN	PNPLA2,PPP2R2D	
Pancreatic Secretion Signaling Pathway	-0E00	8.1E-03	NaN	RAP1A,RASGRP3	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	SERPINH1	
BBSome Signaling Pathway	-0E00	8.18E-03	2.000	CCT7,CXCL12,IGF1R,S1PR1	
Sleep REM Signaling Pathway	-0E00	9.01E-03	NaN	Mt1	
WNT/SHH Axonal Guidance Signaling Pathway	-0E00	6.71E-03	NaN	PLXNA2	
IL-12 Signaling and Production in Macrophages	-0E00	4.26E-03	NaN	Calm1 (includes others)	
Role of NFAT in Regulation of the Immune Response	-0E00	5.8E-03	NaN	Calm1 (includes others),GNG11,GNG5,NFKBIA,RAP1A,RRAS	
FcγRIIB Signaling in B Lymphocytes	-0E00	3.77E-03	NaN	RAP1A,RRAS	
CCR5 Signaling in Macrophages	-0E00	6.01E-03	NaN	Calm1 (includes others),GNG11,GNG5	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	Calm1 (includes others)	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	6.58E-03	0.000	BCL2L1,PPP2R2D,RAP1A,RRAS	
CD28 Signaling in T Helper Cells	-0E00	3.87E-03	NaN	Calm1 (includes others),NFKBIA	
IL-15 Signaling	-0E00	5.7E-03	NaN	BCL2L1,RAP1A,RRAS	
Dendritic Cell Maturation	-0E00	1.68E-03	NaN	NFKBIA	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	3.94E-03	NaN	Calm1 (includes others),NFKBIA	
Lipid Antigen Presentation by CD1	-0E00	2.41E-03	NaN	CALR	
Type I Diabetes Mellitus Signaling	-0E00	1.96E-03	NaN	NFKBIA	
Type II Diabetes Mellitus Signaling	-0E00	6.54E-03	NaN	NFKBIA	
p70S6K Signaling	-0E00	5.18E-03	NaN	PPP2R2D,RAP1A,RRAS	
G Protein Signaling Mediated by Tubby	-0E00	6.41E-03	NaN	GNG11,GNG5,THRA	
Systemic Lupus Erythematosus Signaling	-0E00	2.81E-03	NaN	RAP1A,RRAS,Snrpg	
CDC42 Signaling	-0E00	6.94E-03	2.000	CLIP1,MYL12A,MYL12B,MYL6	
FAK Signaling	-0E00	4.8E-03	2.236	IGF1R,KDR,RAP1A,RRAS,S1PR1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	8.77E-03	NaN	Calm1 (includes others),NFKBIA	
Phospholipase C Signaling	-0E00	8.93E-03	3.162	Calm1 (includes others),GNG11,GNG5,HDAC9,MYL12A,MYL12B,MYL6,RAP1A,RHOC,RRAS	
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0E00	8.2E-03	NaN	HTRA3	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	8.66E-03	2.000	Calm1 (includes others),NFKBIA,RAP1A,RRAS	
NUR77 Signaling in T Lymphocytes	-0E00	3.9E-03	NaN	Calm1 (includes others),HDAC9	
PKCθ Signaling in T Lymphocytes	-0E00	5.38E-03	NaN	NFKBIA,RAP1A,RRAS	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	CDKN1B	
OX40 Signaling Pathway	-0E00	4.18E-03	NaN	BCL2L1,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	6.79E-03	2.000	Calm1 (includes others),NFKBIA,RAP1A,RRAS	
TEC Kinase Signaling	-0E00	5.19E-03	NaN	GNG11,GNG5,RHOC	
SAPK/JNK Signaling	-0E00	7.97E-03	2.000	GNG11,GNG5,RAP1A,RRAS	
IL-4 Signaling	-0E00	6.93E-03	2.000	BCL2L1,RAP1A,RRAS,TIMP3	
B Cell Receptor Signaling	-0E00	7.89E-03	2.236	BCL2L1,Calm1 (includes others),NFKBIA,RAP1A,RRAS	
p38 MAPK Signaling	-0E00	8.33E-03	NaN	HSPB1	
NF-κB Signaling	-0E00	8.76E-03	1.342	IGF1R,KDR,NFKBIA,RAP1A,RRAS	
Th1 Pathway	-0E00	8.2E-03	NaN	DLL4	
Th2 Pathway	-0E00	7.3E-03	NaN	S1PR1	
Osteoarthritis Pathway	-0E00	8.47E-03	NaN	DDIT4,TIMP3	
Neuroinflammation Signaling Pathway	-0E00	3.15E-03	NaN	CXCL12	
Th17 Activation Pathway	-0E00	6.2E-03	NaN	HSP90AA1,HSP90AB1,HSP90B1	
T Cell Exhaustion Signaling Pathway	-0E00	7.05E-03	NaN	KDR,PPP2R2D,RAP1A,RRAS	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	6.22E-03	NaN	PPP2R2D,RAP1A,RHOC,RRAS	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	8.3E-03	2.449	BCL2L1,Calm1 (includes others),RAP1A,RASGRP2,RASGRP3,RRAS	
Insulin Secretion Signaling Pathway	-0E00	7.27E-03	NaN	RAP1A,SEC61G	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	ARPP19	
