© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Signaling by VEGF	-0E00	9.26E-03	NaN	HSPB1	
Cell surface interactions at the vascular wall	-0E00	4.74E-03	NaN	SLC7A5	
Fcgamma receptor (FCGR) dependent phagocytosis	-0E00	6.37E-03	NaN	HSP90AB1	
Generic Transcription Pathway	-0E00	2.34E-03	NaN	NR4A1	
Mitotic Metaphase and Anaphase	-0E00	8.51E-03	NaN	RPS27,SEM1	
Class A/1 (Rhodopsin-like receptors)	-0E00	3.15E-03	NaN	S1PR1	
L1CAM interactions	-0E00	8E-03	NaN	RANBP9	
Signaling by ROBO receptors	-0E00	8.62E-03	NaN	SEM1	
Regulation of lipid metabolism by PPARalpha	-0E00	8.4E-03	NaN	ANGPTL4	
G alpha (q) signalling events	-0E00	5.75E-03	NaN	GNG5	
Transport of inorganic cations/anions and amino acids/oligopeptides	-0E00	9.62E-03	NaN	SLC7A5	
O-linked glycosylation	-0E00	9.01E-03	NaN	GALNT15	
Hedgehog 'off' state	-0E00	8.85E-03	NaN	SEM1	
Deubiquitination	-0E00	7.6E-03	NaN	NFKBIA,SEM1	
Neutrophil degranulation	-0E00	6.3E-03	NaN	HSP90AB1,NDUFC2,PGLYRP1	
Keratinization	-0E00	4.67E-03	NaN	PKP4	
Mitotic Prometaphase	-0E00	4.93E-03	NaN	RPS27	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	SEM1	
Cargo recognition for clathrin-mediated endocytosis	-0E00	9.35E-03	NaN	FZD4	
Clathrin-mediated endocytosis	-0E00	7.69E-03	NaN	FZD4	
Hepatic Cholestasis	-0E00	8.97E-03	NaN	IRAK2,NFKBIA	
Autism Signaling Pathway	-0E00	6.49E-03	NaN	FZD4,RASD1	
Pancreatic Secretion Signaling Pathway	-0E00	4.05E-03	NaN	CA4	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	SORT1	
ROBO SLIT Signaling Pathway	-0E00	7.87E-03	NaN	CDKN1A	
BBSome Signaling Pathway	-0E00	6.13E-03	NaN	ADGRG1,FZD4,S1PR1	
Sleep NREM Signaling Pathway	-0E00	8.7E-03	NaN	RASD1	
14-3-3-mediated Signaling	-0E00	7.87E-03	NaN	RASD1	
Role of NFAT in Regulation of the Immune Response	-0E00	2.9E-03	NaN	GNG5,NFKBIA,RASD1	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	RASD1	
CCR5 Signaling in Macrophages	-0E00	4.01E-03	NaN	FAS,GNG5	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	NR4A1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	2.35E-03	NaN	FAS	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	BCL2L1,PPP2R2D,RASD1	
CD28 Signaling in T Helper Cells	-0E00	1.93E-03	NaN	NFKBIA	
IL-15 Signaling	-0E00	3.8E-03	NaN	BCL2L1,RASD1	
Virus Entry via Endocytic Pathways	-0E00	8.47E-03	NaN	RASD1	
Dendritic Cell Maturation	-0E00	1.68E-03	NaN	NFKBIA	
Reelin Signaling in Neurons	-0E00	7.25E-03	NaN	DNAH3	
Cellular Effects of Sildenafil (Viagra)	-0E00	6.67E-03	NaN	PDE2A	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.54E-03	NaN	FZD4	
Renin-Angiotensin Signaling	-0E00	8.26E-03	NaN	RASD1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.97E-03	NaN	NFKBIA	
Corticotropin Releasing Hormone Signaling	-0E00	6.58E-03	NaN	NR4A1	
Type I Diabetes Mellitus Signaling	-0E00	3.93E-03	NaN	FAS,NFKBIA	
Allograft Rejection Signaling	-0E00	2.05E-03	NaN	FAS	
Autoimmune Thyroid Disease Signaling	-0E00	2.18E-03	NaN	FAS	
Graft-versus-Host Disease Signaling	-0E00	2.24E-03	NaN	FAS	
p70S6K Signaling	-0E00	3.45E-03	NaN	PPP2R2D,RASD1	
G Protein Signaling Mediated by Tubby	-0E00	2.14E-03	NaN	GNG5	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	EFTUD2,RASD1,SNRPF,Snrpg	
FAK Signaling	-0E00	3.84E-03	2.000	ADGRG1,FZD4,RASD1,S1PR1	
PAK Signaling	-0E00	8.55E-03	NaN	RASD1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	8.77E-03	NaN	FZD4,NFKBIA	
Phospholipase C Signaling	-0E00	3.57E-03	NaN	GNG5,RASD1,RHOB,RHOC	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.07E-03	NaN	FAS	
Atherosclerosis Signaling	-0E00	7.52E-03	NaN	PNPLA2	
Role of NFAT in Cardiac Hypertrophy	-0E00	8.93E-03	NaN	GNG5,RASD1	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	4.33E-03	NaN	NFKBIA,RASD1	
NUR77 Signaling in T Lymphocytes	-0E00	1.95E-03	NaN	NR4A1	
PKCθ Signaling in T Lymphocytes	-0E00	5.38E-03	NaN	MAP3K6,NFKBIA,RASD1	
OX40 Signaling Pathway	-0E00	4.18E-03	NaN	BCL2L1,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	6.79E-03	NaN	ATF3,FOXO3,NFKBIA,RASD1	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	PPP2R2D	
Paxillin Signaling	-0E00	9.35E-03	NaN	RASD1	
Gap Junction Signaling	-0E00	6.15E-03	NaN	GJC1,RASD1	
Gαs Signaling	-0E00	7.94E-03	NaN	GNG5	
Agranulocyte Adhesion and Diapedesis	-0E00	4.76E-03	NaN	MMP15	
Granulocyte Adhesion and Diapedesis	-0E00	5.29E-03	NaN	MMP15	
TEC Kinase Signaling	-0E00	6.92E-03	NaN	FAS,GNG5,RHOB,RHOC	
SAPK/JNK Signaling	-0E00	3.98E-03	NaN	GNG5,RASD1	
GABA Receptor Signaling	-0E00	7.58E-03	NaN	GNG5	
IL-4 Signaling	-0E00	6.93E-03	1.000	BCL2L1,FAS,RASD1,TIMP3	
B Cell Receptor Signaling	-0E00	7.89E-03	2.000	BCL2L1,EGR1,MAP3K6,NFKBIA,RASD1	
NF-κB Signaling	-0E00	5.25E-03	NaN	NFKBIA,RASD1,UBE2N	
T Cell Receptor Signaling	-0E00	6.49E-03	-1.000	DUSP6,FOXO3,NFKBIA,RASD1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	8.47E-03	NaN	GNG5	
Gustation Pathway	-0E00	4.95E-03	NaN	LRRC8A	
Phagosome Formation	-0E00	7.18E-03	2.000	ADGRG1,FZD4,PNPLA2,RASD1,S1PR1	
PD-1, PD-L1 cancer immunotherapy pathway	-0E00	9.35E-03	NaN	BCL2L1	
Th1 and Th2 Activation Pathway	-0E00	5.81E-03	NaN	S1PR1	
Th2 Pathway	-0E00	7.3E-03	NaN	S1PR1	
Neuroinflammation Signaling Pathway	-0E00	6.31E-03	NaN	FAS,IRAK2	
Adrenomedullin signaling pathway	-0E00	5.03E-03	NaN	RASD1	
Th17 Activation Pathway	-0E00	4.13E-03	NaN	HSP90AB1,IRAK2	
T Cell Exhaustion Signaling Pathway	-0E00	3.53E-03	NaN	PPP2R2D,RASD1	
Synaptogenesis Signaling Pathway	-0E00	3.17E-03	NaN	RASD1	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.78E-03	1.000	FAS,PPP2R2D,RASD1,RHOB,RHOC	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	5.53E-03	1.000	BCL2L1,CCND3,FOXO3,RASD1	
Xenobiotic Metabolism PXR Signaling Pathway	-0E00	5.13E-03	NaN	HSP90AB1	
Semaphorin Neuronal Repulsive Signaling Pathway	-0E00	6.67E-03	NaN	PLXNA2	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	DNAH3	
MSP-RON Signaling in Macrophages Pathway	-0E00	8.4E-03	NaN	RASD1	
Calcium Signaling	-0E00	4.55E-03	NaN	Tpm4	
