© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
SNARE Signaling Pathway	-0E00	7.35E-03	NaN	MYL6	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	4.95E-03	NaN	FZD4	
Macrophage Classical Activation Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
Multiple Sclerosis Signaling Pathway	-0E00	9.01E-03	NaN	DUSP6,FAS	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	5.39E-03	NaN	CXCL12,SLC2A1	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	-0E00	6.49E-03	NaN	NFKBIA,RASD1	
Ribonucleotide Reductase Signaling Pathway	-0E00	5.85E-03	NaN	CDKN1A	
Neuregulin Signaling	-0E00	8.55E-03	NaN	RASD1	
Synaptic Long Term Potentiation	-0E00	7.58E-03	NaN	RASD1	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	BCL2L1	
Fc Epsilon RI Signaling	-0E00	8.47E-03	NaN	RASD1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	4.72E-03	NaN	ATP6V0A1,IGF1R,NFKBIA	
NOD1/2 Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
DHCR24 Signaling Pathway	-0E00	7.3E-03	NaN	RASD1	
WNK Renal Signaling Pathway	-0E00	9.43E-03	NaN	LRRC8A	
Adrenergic Receptor Signaling Pathway (Enhanced)	-0E00	5E-03	NaN	ATP6V0A1	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	3.08E-03	NaN	PNPLA2	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	7.78E-03	NaN	GSTP1,HMGCS2	
Signaling by VEGF	-0E00	9.26E-03	NaN	HSPB1	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	ACKR3,CXCL12,S1PR1	
L1CAM interactions	-0E00	8E-03	NaN	RANBP9	
Transport of inorganic cations/anions and amino acids/oligopeptides	-0E00	9.62E-03	NaN	SLC7A5	
O-linked glycosylation	-0E00	9.01E-03	NaN	GALNT15	
Hedgehog 'off' state	-0E00	8.85E-03	NaN	SEM1	
Deubiquitination	-0E00	7.6E-03	NaN	NFKBIA,SEM1	
Keratinization	-0E00	4.67E-03	NaN	PKP4	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	SEM1	
Synthesis of DNA	-0E00	8.4E-03	NaN	SEM1	
Cargo recognition for clathrin-mediated endocytosis	-0E00	9.35E-03	NaN	FZD4	
Clathrin-mediated endocytosis	-0E00	7.69E-03	NaN	FZD4	
Transcriptional regulation by RUNX1	-0E00	6.58E-03	NaN	SEM1	
Hepatic Cholestasis	-0E00	8.97E-03	NaN	IRAK2,NFKBIA	
NAFLD Signaling Pathway	-0E00	8.85E-03	NaN	PNPLA2,PPP2R2D	
Pancreatic Secretion Signaling Pathway	-0E00	4.05E-03	NaN	CA5A	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	SORT1	
HEY1 Signaling Pathway	-0E00	6.21E-03	NaN	CDKN1A	
Sleep NREM Signaling Pathway	-0E00	8.7E-03	NaN	RASD1	
Sleep REM Signaling Pathway	-0E00	9.01E-03	NaN	Mt1	
RAR Activation	-0E00	9.32E-03	1.000	CDKN1A,CDKN2B,STRA6,ZBTB16	
14-3-3-mediated Signaling	-0E00	7.87E-03	NaN	RASD1	
Role of NFAT in Regulation of the Immune Response	-0E00	3.87E-03	NaN	GNG11,GNG5,NFKBIA,RASD1	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	RASD1	
CCR5 Signaling in Macrophages	-0E00	6.01E-03	NaN	FAS,GNG11,GNG5	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	2.35E-03	NaN	FAS	
IL-17 Signaling	-0E00	5.35E-03	NaN	RASD1	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	BCL2L1,PPP2R2D,RASD1	
IL-15 Production	-0E00	8.13E-03	NaN	IGF1R	
CD28 Signaling in T Helper Cells	-0E00	1.93E-03	NaN	NFKBIA	
IL-15 Signaling	-0E00	3.8E-03	NaN	BCL2L1,RASD1	
Virus Entry via Endocytic Pathways	-0E00	8.47E-03	NaN	RASD1	
Dendritic Cell Maturation	-0E00	1.68E-03	NaN	NFKBIA	
Reelin Signaling in Neurons	-0E00	7.25E-03	NaN	LRP8	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.54E-03	NaN	FZD4	
Renin-Angiotensin Signaling	-0E00	8.26E-03	NaN	RASD1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.97E-03	NaN	NFKBIA	
Cholecystokinin/Gastrin-mediated Signaling	-0E00	8.4E-03	NaN	RASD1	
Type I Diabetes Mellitus Signaling	-0E00	3.93E-03	NaN	FAS,NFKBIA	
Allograft Rejection Signaling	-0E00	2.05E-03	NaN	FAS	
Autoimmune Thyroid Disease Signaling	-0E00	2.18E-03	NaN	FAS	
Graft-versus-Host Disease Signaling	-0E00	2.24E-03	NaN	FAS	
p70S6K Signaling	-0E00	3.45E-03	NaN	PPP2R2D,RASD1	
G Protein Signaling Mediated by Tubby	-0E00	4.27E-03	NaN	GNG11,GNG5	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	LSM5,RASD1,SNRPF,Snrpg	
CDC42 Signaling	-0E00	6.94E-03	2.000	CLIP1,MYL12A,MYL12B,MYL6	
FAK Signaling	-0E00	5.76E-03	2.449	ACKR3,ADGRG1,FZD4,IGF1R,RASD1,S1PR1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	8.77E-03	NaN	FZD4,NFKBIA	
Phospholipase C Signaling	-0E00	5.36E-03	2.236	GNG11,GNG5,MYL12A,MYL12B,MYL6,RASD1	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.07E-03	NaN	FAS	
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0E00	8.2E-03	NaN	PRSS23	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	4.33E-03	NaN	NFKBIA,RASD1	
PKCθ Signaling in T Lymphocytes	-0E00	5.38E-03	NaN	MAP3K6,NFKBIA,RASD1	
OX40 Signaling Pathway	-0E00	4.18E-03	NaN	BCL2L1,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	3.4E-03	NaN	NFKBIA,RASD1	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	PPP2R2D	
Paxillin Signaling	-0E00	9.35E-03	NaN	RASD1	
Gap Junction Signaling	-0E00	6.15E-03	NaN	GJA1,RASD1	
D-myo-inositol-5-phosphate Metabolism	-0E00	5.05E-03	NaN	DUSP6	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	-0E00	5.49E-03	NaN	DUSP6	
Superpathway of Inositol Phosphate Compounds	-0E00	4.24E-03	NaN	DUSP6	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	-0E00	5.49E-03	NaN	DUSP6	
3-phosphoinositide Degradation	-0E00	5.18E-03	NaN	DUSP6	
3-phosphoinositide Biosynthesis	-0E00	4.81E-03	NaN	DUSP6	
TEC Kinase Signaling	-0E00	5.19E-03	NaN	FAS,GNG11,GNG5	
SAPK/JNK Signaling	-0E00	5.98E-03	NaN	GNG11,GNG5,RASD1	
IL-4 Signaling	-0E00	5.2E-03	NaN	BCL2L1,FAS,RASD1	
B Cell Receptor Signaling	-0E00	6.31E-03	NaN	BCL2L1,MAP3K6,NFKBIA,RASD1	
Insulin Receptor Signaling	-0E00	7.14E-03	NaN	RASD1	
cAMP-mediated signaling	-0E00	8.47E-03	NaN	DUSP6,S1PR1	
NF-κB Signaling	-0E00	7.01E-03	NaN	IGF1R,NFKBIA,RASD1,UBE2N	
T Cell Receptor Signaling	-0E00	4.87E-03	NaN	DUSP6,NFKBIA,RASD1	
Gustation Pathway	-0E00	4.95E-03	NaN	LRRC8A	
Phagosome Maturation	-0E00	6.1E-03	NaN	ATP6V0A1	
PD-1, PD-L1 cancer immunotherapy pathway	-0E00	9.35E-03	NaN	BCL2L1	
Th1 and Th2 Activation Pathway	-0E00	5.81E-03	NaN	S1PR1	
Th2 Pathway	-0E00	7.3E-03	NaN	S1PR1	
Osteoarthritis Pathway	-0E00	8.47E-03	NaN	DDIT4,FZD4	
GP6 Signaling Pathway	-0E00	7.87E-03	NaN	RASGRP2	
Neuroinflammation Signaling Pathway	-0E00	9.46E-03	NaN	CXCL12,FAS,IRAK2	
Iron homeostasis signaling pathway	-0E00	7.25E-03	NaN	ATP6V0A1	
Th17 Activation Pathway	-0E00	2.07E-03	NaN	IRAK2	
Endocannabinoid Cancer Inhibition Pathway	-0E00	6.8E-03	NaN	CDKN1A	
T Cell Exhaustion Signaling Pathway	-0E00	3.53E-03	NaN	PPP2R2D,RASD1	
Synaptogenesis Signaling Pathway	-0E00	9.52E-03	NaN	LRP8,RASD1,RASGRP2	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	4.67E-03	NaN	FAS,PPP2R2D,RASD1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	4.15E-03	NaN	BCL2L1,RASD1,RASGRP2	
White Adipose Tissue Browning Pathway	-0E00	7.25E-03	NaN	SLC16A1	
Xenobiotic Metabolism PXR Signaling Pathway	-0E00	5.13E-03	NaN	GSTP1	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	5.21E-03	NaN	RASD1	
MSP-RON Signaling in Macrophages Pathway	-0E00	8.4E-03	NaN	RASD1	
Calcium Signaling	-0E00	4.55E-03	NaN	MYL6	
