© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Regulation of mRNA stability by proteins that bind AU-rich elements	6.01E00	3.18E-01	-3.742	AKT1,EXOSC3,EXOSC4,EXOSC7,EXOSC8,HSPA1A/HSPA1B,HSPA8,HSPB1,PABPC1,RPS27A,TNFSF13,UBC,YWHAB,ZFP36	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	5.9E00	2.54E-01	-4.243	ACTB,ACTG1,AKT1,ASPSCR1,PRKAB1,PRKAG1,RAB11A,RAB13,RAB4A,RAB8A,TUBA1A,TUBA1B,TUBB2A,TUBB4B,YWHAB,YWHAE,YWHAH,YWHAQ	
Iron uptake and transport	5.84E00	2.76E-01	-4.000	ABCG2,ALAD,ATP6AP1,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,FTH1,FTL,GLRX3,HMOX2,NEDD8,RPS27A,UBC	
ESR-mediated signaling	5.75E00	2.03E-01	-4.899	CDK9,CTSD,DDX5,FKBP4,FOS,GTF2A2,HSP90AB1,JUN,JUND,MAPK3,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,PPID,PRMT1,PTGES3,USF1,YY1	
mRNA Capping	5.7E00	3.79E-01	-3.317	GTF2H5,NCBP2,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L	
MicroRNA Biogenesis Signaling Pathway	5.67E00	1.71E-01	-5.657	AKT1,DDX5,DNAJA2,EXOSC3,EXOSC4,EXOSC7,EXOSC8,HRAS,HSP90AB1,HSPA8,KRAS,MAPK3,PDGFB,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,PTGES3,RAE1,RAN,RASD1,RRAS,SEC13,SRSF3,ST13,TGFB1,TSN	
Signaling by TGF-beta Receptor Complex	5.67E00	2.83E-01	-3.873	BAMBI,F11R,FKBP1A,LTBP4,NEDD8,PMEPA1,PPP1CA,PPP1R15A,RHOA,RPS27A,STRAP,STUB1,TGFB1,UBC,UBE2M	
Remodeling of Epithelial Adherens Junctions	5.52E00	2.5E-01	-2.828	ACTB,ACTG1,ACTN1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,RAB5A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,ZYX	
RNA polymerase II transcribes snRNA genes	5.47E00	2.29E-01	-4.359	CDK9,GTF2A2,GTF2B,INTS11,NABP2,NCBP2,PHAX,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,SNAPC5,SUPT4H1,TAF11	
Intrinsic Pathway for Apoptosis	5.45E00	2.73E-01	-3.873	AKT1,BAD,BAX,BBC3,C1QBP,CYCS,DIABLO,DYNLL1,GSDMD,MAPK3,NMT1,YWHAB,YWHAE,YWHAH,YWHAQ	
Deadenylation-dependent mRNA decay	5.45E00	2.73E-01	-3.873	CNOT3,EIF4A1,EIF4A3,EXOSC3,EXOSC4,EXOSC7,EXOSC8,LSM1,LSM2,LSM3,LSM5,LSM6,LSM7,NT5C3B,PABPC1	
Cargo recognition for clathrin-mediated endocytosis	5.4E00	2.06E-01	-4.690	AP2A2,Ap2b1,AP2M1,AP2S1,CLTA,CLTB,COPS4,COPS5,COPS6,COPS7A,COPS8,GPS1,NECAP2,NEDD8,RPS27A,SH3GL1,TOR1A,UBC,VAMP3,VAMP7,VAMP8,WNT5A	
Gene and protein expression by JAK-STAT signaling after IL-12 stimulation	5.33E00	3.24E-01	0.000	AIP,ANXA2,ARF1,CFL1,CNN2,HNRNPF,PPIA,PSME2,RPLP0,SOD2,TALDO1,TCP1	
Renal Cell Carcinoma Signaling	5.19E00	2.28E-01	-3.000	AKT1,ELOC,FH,FOS,HRAS,JUN,KRAS,MAP2K2,MAPK3,PAK4,PDGFB,RASD1,RPS27A,RRAS,SLC2A1,TGFB1,Ubb,UBC	
Germ Cell-Sertoli Cell Junction Signaling	5.17E00	1.71E-01	NaN	ACTB,ACTG1,ACTN1,AKT1,Cdc42,CFL1,CFL2,HRAS,ILK,JUP,KRAS,MAP2K2,MAP3K8,MAPK3,PAK4,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TGFB1,TNFRSF1A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,ZYX	
14-3-3-mediated Signaling	5.16E00	1.89E-01	-3.153	AKT1,BAD,BAX,FOS,GSK3A,HRAS,JUN,KRAS,MAP2K2,MAPK3,PDIA3,RASD1,RRAS,TNFRSF1A,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,VIM,YWHAB,YWHAE,YWHAH,YWHAQ	
Clathrin-mediated Endocytosis Signaling	5.09E00	1.59E-01	NaN	ACTB,ACTG1,AP1M1,AP1S1,AP1S2,AP2A2,Ap2b1,AP2M1,AP2S1,APOD,APOE,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CLTA,CLTB,CSNK2B,HSPA8,PDGFA,PDGFB,RAB11A,RAB11B,RAB4A,RAB4B,RAB5A,RPS27A,SH3GL1,Ubb,UBC	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	5.08E00	4.09E-01	-3.000	CAMLG,CYB5A,EMD,PRNP,SEC61B,SEC61G,SGTA,UBL4A,VAPA	
Signaling by FGFR2	5.07E00	2.33E-01	-4.123	HNRNPF,HNRNPM,HRAS,KRAS,MAPK3,NCBP2,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RPS27A,UBC	
Necroptosis Signaling Pathway	5.03E00	1.74E-01	-4.811	CAPNS1,FKBP1A,PAM16,PLA2G4A,PPID,SLC25A3,SLC25A4,SLC25A5,TIMM13,TIMM17A,TIMM17B,TIMM23,TIMM50,TIMM8B,TNFRSF1A,TOMM20,TOMM22,TOMM40,Tomm5,TOMM6,TOMM7,TRADD,TSPO,UBC,VDAC1,VDAC2,VDAC3	
trans-Golgi Network Vesicle Budding	4.98E00	2.3E-01	-4.123	AP1M1,AP1S1,AP1S2,ARF1,BLOC1S1,BLOC1S4,CHMP2A,CLTA,CLTB,CTSZ,FTH1,FTL,HSPA8,NAPA,TPD52L1,VAMP7,VAMP8	
Clathrin-mediated endocytosis	4.98E00	1.85E-01	-4.899	ACTB,ACTG1,AP2A2,Ap2b1,AP2M1,AP2S1,ARF6,ARPC1A,ARPC2,ARPC3,ARPC4,CLTA,CLTB,HSPA8,NECAP2,RAB5A,RPS27A,SH3GL1,TRIP10,UBC,VAMP3,VAMP7,VAMP8,WNT5A	
MTOR signalling	4.96E00	3.57E-01	-3.162	AKT1,EIF4EBP1,FKBP1A,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,RHEB,RRAGA,YWHAB	
Late endosomal microautophagy	4.92E00	3.24E-01	-3.317	CHMP2A,CHMP2B,CHMP6,HSPA8,MVB12A,PARK7,PLIN3,RPS27A,UBC,VIM,VPS28	
Nucleotide Excision Repair Pathway	4.79E00	3.14E-01	NaN	GTF2H5,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RPA3	
Amino acids regulate mTORC1	4.75E00	2.55E-01	-3.742	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CASTOR1,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,RHEB,RRAGA,SEC13	
RAS processing	4.71E00	3.75E-01	-3.000	ABHD17A,ARL2,FNTA,GOLGA7,HRAS,KRAS,RCE1,RPS27A,UBC	
RHO GTPases Activate WASPs and WAVEs	4.66E00	3.06E-01	-3.317	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,BAIAP2,BRK1,MAPK3,NCK1	
Endosomal Sorting Complex Required For Transport (ESCRT)	4.51E00	3.23E-01	-3.162	CHMP2A,CHMP2B,CHMP5,CHMP6,MVB12A,RPS27A,SNF8,UBC,VPS28,VTA1	
Polyamine Regulation in Colon Cancer	4.38E00	2.37E-01	-2.138	AKT1,CSNK2B,DOHH,EIF5A,FOS,JUN,KRAS,MAP2K2,MAPK3,OAZ1,RHOA,SAT1,SLC3A2,SMOX	
Protein Sorting Signaling Pathway	4.35E00	1.57E-01	-5.292	ADCY4,AP1M1,AP1S1,AP1S2,ARF1,CLTA,CLTB,COPE,COPZ2,GNAS,KDELR1,KDELR2,PRKAG1,RAB11A,RAB11B,RER1,SEC13,SERPINH1,SNX15,SNX17,SNX21,SNX3,SURF4,TMED2,TMED3,TMED4,TMED9,VPS29	
Androgen Signaling	4.34E00	1.6E-01	-2.449	Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG5,GTF2A2,GTF2B,GTF2H5,H3-3A/H3-3B,JUN,MAPK3,NCOA4,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,PRKAG1,TAF10,TAF11,TAF7,TGFB1I1	
HER-2 Signaling in Breast Cancer	4.3E00	1.45E-01	1.257	AKT1,ARF1,Arf2,ARF4,ARF5,ARF6,BAD,CDKN1A,COPS6,COX17,COX4I1,COX5A,COX6B1,Cox6c,COX7A2,COX7A2L,COX7B,COX8A,CYB5A,FOS,GSK3A,HRAS,JUN,KRAS,MAP2K2,MAPK3,NFKBIA,RAE1,RASD1,RHEB,RRAS,SEC13,SURF1	
Spliceosomal Cycle	4.27E00	2.45E-01	-3.464	BCAS2,CWC15,DDX39B,EIF4A3,HSPA8,MAGOH,PLRG1,PRPF40B,RBM8A,SF3B4,SF3B5,SF3B6,ZNF830	
HIF1α Signaling	4.25E00	1.48E-01	-1.826	AKT1,CAMK1,CDKN1A,COPS5,EDN1,EGLN2,EIF4EBP1,ELOC,HRAS,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,JUN,KRAS,LDHA,MAP2K2,MAPK3,NAA10,NOS2,PDGFB,PKM,RACK1,RAN,RASD1,RRAS,SAT1,SLC2A1,STUB1,TGFB1,VIM	
Actin Nucleation by ARP-WASP Complex	4.17E00	1.94E-01	-3.873	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,HRAS,KRAS,NCK1,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP	
Ephrin Receptor Signaling	4.14E00	1.49E-01	-5.000	AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,ATF4,CFL1,CFL2,CREB3,EFNA1,EPHB4,GNA11,GNAI2,GNAS,GNB2,GNG5,HRAS,KRAS,MAP2K2,MAPK3,NCK1,PAK4,PDGFA,PDGFB,RASD1,RHOA,RRAS,SH2D3C	
Chaperone Mediated Autophagy	4.13E00	3.64E-01	-2.828	EEF1A1,HSP90AB1,HSPA8,PARK7,PLIN3,RPS27A,UBC,VIM	
RHO GTPases activate PKNs	4.1E00	3.21E-01	-3.000	MYL12B,MYL6,RHOA,RHOB,RHOC,YWHAB,YWHAE,YWHAH,YWHAQ	
The citric acid (TCA) cycle and respiratory electron transport	4.09E00	2.36E-01	-3.606	BSG,FH,GLO1,HAGH,IDH3G,LDHA,MDH2,MPC1,MPC2,SDHB,SDHD,SUCLG1,VDAC1	
E3 ubiquitin ligases ubiquitinate target proteins	4.09E00	2.36E-01	-3.606	BCL10,DERL1,HLA-A,PEX13,RNF181,RPS27A,RRAGA,UBC,UBE2A,UBE2B,UBE2D3,UBE2N,UBE2V2	
Sumoylation Pathway	4.07E00	1.84E-01	1.000	ARHGDIA,ARHGDIB,Cdc42,CTBP2,FOS,JUN,NFKBIA,PIAS4,RAN,RHOA,RHOB,RHOC,RHOG,SERBP1,STUB1,SUMO1,SUMO2,SUMO3,UBE2I	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	3.94E00	1.75E-01	-3.771	ATP6AP1,ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,HRAS,JUN,KRAS,MAP2K2,MAPK3,NFKBIA,PLA2G4A,PLAAT3,PRDX6,RASD1,RRAS	
Mitochondrial iron-sulfur cluster biogenesis	3.89E00	4.62E-01	-2.449	FDX1,FDX2,GLRX5,ISCA1,ISCA2,ISCU	
RNA Polymerase I Transcription	3.89E00	2.4E-01	-3.464	CAVIN1,GTF2H5,MAPK3,MBD3,POLR1D,POLR2E,POLR2F,POLR2K,POLR2L,RBBP4,RBBP7,TAF1D	
Regulation of Actin-based Motility by Rho	3.88E00	1.74E-01	-4.243	ACTB,ARHGDIA,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,CFL1,MYL12A,MYL12B,MYL6,PAK4,PFN1,RHOA,RHOB,RHOC,RHOG	
RHOA Signaling	3.88E00	1.69E-01	-4.472	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CDC42EP1,CDC42EP5,CFL1,CFL2,EZR,MYL12A,MYL12B,MYL6,NRP2,PFN1,RDX,RHOA	
Aggrephagy	3.87E00	2.56E-01	-3.317	DYNLL1,PARK7,RPS27A,TUBA1A,TUBA1B,TUBB2A,TUBB4B,UBC,UBE2N,UBE2V1,VIM	
ERK5 Signaling	3.81E00	2.03E-01	-3.207	AKT1,ATF4,BAD,CREB3,FOS,HRAS,KRAS,MAP3K8,RASD1,RRAS,SGK1,YWHAB,YWHAE,YWHAH,YWHAQ	
VEGF Signaling	3.81E00	1.82E-01	-2.714	ACTB,ACTG1,ACTN1,AKT1,BAD,EIF1AY,EIF2B2,EIF2B4,EIF2S1,EIF2S2,HRAS,KRAS,MAP2K2,MAPK3,NOS3,RASD1,RRAS,YWHAE	
Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced)	3.62E00	1.36E-01	-2.828	ACTB,ACTG1,AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,CLDN5,F11R,FOS,GSK3A,HRAS,ICAM1,IL1R1,ILK,JUN,JUP,KRAS,MAP2K2,MAP3K8,MAPK3,NOS2,PRKAB1,PRKAG1,RASD1,RRAS,TGFB1,TNFRSF1A,UBE2J1,ZYX	
Signaling by Rho Family GTPases	3.61E00	1.31E-01	-4.914	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,Cdc42,CDC42EP1,CDC42EP5,CFL1,CFL2,EZR,FOS,GNA11,GNAI2,GNAS,GNB2,GNG5,JUN,MAP2K2,MAPK3,MYL12A,MYL12B,MYL6,PAK4,RDX,RHOA,RHOB,RHOC,RHOG,STMN1,VIM	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.6E00	1.81E-01	-4.123	ACTB,ACTG1,AKT1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,EZR,MAPK3,NCK1,RAB11A,RAB11B,VAMP3,VASP	
Epithelial Adherens Junction Signaling	3.59E00	1.52E-01	-2.041	AKT1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,KRAS,MYL12A,MYL12B,PAK4,PRKAB1,PRKAG1,RASD1,RHOA,RRAS,YWHAB,YWHAE,YWHAH,YWHAQ	
Apelin Endothelial Signaling Pathway	3.5E00	1.56E-01	-3.771	ADCY4,AKT1,Calm1 (includes others),FOS,GNA11,GNAI2,GNAS,GNB2,GNG5,HRAS,ICAM1,JUN,KLF2,KRAS,MAP2K2,MAPK3,NOS3,PRKAB1,PRKAG1,RASD1,RRAS,VCAM1	
Metabolism of nitric oxide: NOS3 activation and regulation	3.48E00	4E-01	-2.449	AKT1,CAV1,DDAH1,DDAH2,NOS3,SPR	
PI3K/AKT Signaling	3.47E00	1.4E-01	-2.837	AKT1,BAD,CDC37,CDKN1A,EIF4EBP1,GSK3A,HRAS,HSP90AB1,IL10RB,IL11RA,IL1R1,IL2RG,ILK,INPP5K,KRAS,MAP2K2,MAP3K8,MAPK3,MCL1,NFKBIA,NOS3,RASD1,RHEB,RRAS,YWHAB,YWHAE,YWHAH,YWHAQ	
Hereditary Breast Cancer Signaling	3.46E00	1.55E-01	NaN	ACTB,AKT1,CDKN1A,GADD45G,HRAS,KRAS,NPM1,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RASD1,RPS27A,RRAS,SMARCB1,Ubb,UBC	
Gap junction trafficking and regulation	3.39E00	2.65E-01	-3.000	ACTB,ACTG1,AP2M1,CLTA,CLTB,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
Unfolded protein response	3.34E00	1.78E-01	-3.162	ATF4,CEBPD,DNAJA1,DNAJA2,DNAJB11,DNAJB2,DNAJB6,DNAJB9,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,NFE2L2,PDIA6,PPP1R15A,XBP1	
Ceramide Signaling	3.28E00	1.76E-01	-3.207	AKT1,BAD,CTSD,CYCS,DIABLO,FOS,HRAS,JUN,KRAS,MAPK3,RASD1,RRAS,S1PR1,S1PR4,SMPD2,TNFRSF1A	
SUMOylation of immune response proteins	3.27E00	4.55E-01	-2.236	NFKBIA,PIAS4,SUMO1,SUMO3,UBE2I	
Signaling by Insulin receptor	3.21E00	2.33E-01	-3.162	ATP6AP1,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,HRAS,KRAS,MAPK3	
Energy dependent regulation of mTOR by LKB1-AMPK	3.2E00	2.76E-01	-2.828	LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,PRKAB1,PRKAG1,RHEB,RRAGA	
CXCR4 Signaling	3.19E00	1.43E-01	-3.900	ADCY4,AKT1,Cdc42,FOS,GNA11,GNAI2,GNAS,GNB2,GNG5,HRAS,JUN,KRAS,MAP2K2,MAPK3,MYL12A,MYL12B,MYL6,PAK4,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
TCA Cycle II (Eukaryotic)	3.14E00	3.04E-01	-2.646	FH,IDH3G,MDH1,MDH2,SDHB,SDHD,SUCLG1	
TBC/RABGAPs	3.13E00	2.27E-01	-3.162	ARF6,GABARAP,GABARAPL2,MAP1LC3B,RAB11A,RAB11B,RAB4A,RAB5A,RAB8A,TBC1D10A	
RHO GTPase cycle	3.1E00	1.11E-01	-7.071	ACTB,ACTG1,ACTN1,ARFGAP2,ARHGDIA,ARHGDIB,ATP6AP1,BAIAP2,BCAP31,BRK1,C1QBP,CAV1,CAVIN1,CCT2,CCT6A,CCT7,CDC37,CDC42EP1,CDC42EP5,COPS4,CYBA,DDRGK1,DDX39B,EMC3,EMD,GIT1,GPS1,HMOX2,HSP90AB1,HSPE1,JUP,MTX1,NCK1,NDUFA5,NDUFS3,NSFL1C,NUDC,PAK4,RHOA,RHOB,RHOC,RHOG,STIP1,TMEM59,TPM3,TRIP10,TUBA1B,TXNL1,VAMP3,VIM	
Regulation of TP53 Activity through Acetylation	3.09E00	2.67E-01	-2.828	AKT1,ING2,MBD3,MEAF6,PIN1,PIP4P1,RBBP4,RBBP7	
Protein ubiquitination	3.09E00	2.67E-01	-2.828	RPS27A,UBC,UBE2A,UBE2B,UBE2E3,UBE2G2,UBE2S,UCHL3	
ILK Signaling	3.09E00	1.34E-01	-4.264	ACTB,ACTG1,ACTN1,AKT1,ATF4,Cdc42,CFL1,CFL2,CREB3,FOS,GSK3A,ILK,ILKAP,JUN,LIMS2,MAPK3,MYL6,NACA,NOS2,PPP1R14B,RHOA,RHOB,RHOC,RHOG,TGFB1I1,TNFRSF1A,VIM	
Response to elevated platelet cytosolic Ca2+	3.07E00	1.52E-01	-4.472	ACTN1,ALDOA,ANXA5,CD9,CFL1,ECM1,GAS6,HSPA5,MANF,PDGFA,PDGFB,PFN1,PPIA,QSOX1,TAGLN2,TEX264,TGFB1,VTI1B,VWF,WDR1	
Coronavirus Replication Pathway	3.05E00	2.22E-01	-1.897	COPE,GSK3A,IFITM2,IFITM3,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,ZCRB1	
IGF-1 Signaling	3.02E00	1.62E-01	-2.309	AKT1,BAD,CSNK2B,FOS,HRAS,JUN,KRAS,MAP2K2,MAPK3,PRKAG1,RASD1,RRAS,SOCS2,YWHAB,YWHAE,YWHAH,YWHAQ	
Unfolded Protein Response (UPR)	2.99E00	3.33E-01	-2.449	ATF4,CREB3,EIF2S1,EIF2S2,HSPA5,XBP1	
UFMylation Signaling Pathway	2.97E00	1.94E-01	-2.887	AKT1,DDRGK1,EIF4A1,EIF4A3,GPX4,H3-3A/H3-3B,PABPC1,RPL26,RPN1,UFC1,UFM1,XBP1	
PPAR Signaling	2.93E00	1.59E-01	3.000	AIP,FOS,HRAS,HSP90AB1,IL1R1,JUN,KRAS,MAP2K2,MAPK3,NFKBIA,PDGFA,PDGFB,RASD1,RRAS,SNW1,SRA1,TNFRSF1A	
NGF-stimulated transcription	2.92E00	2.31E-01	-2.828	CDK5,FOS,ID1,ID2,ID3,JUNB,JUND,LYL1,SGK1	
Antigen Presentation Pathway	2.92E00	2.31E-01	NaN	HLA-A,HLA-E,PDIA3,PSMB5,PSMB6,PSMB8,PSMB9,TAP1,TAP2	
Role of PKR in Interferon Induction and Antiviral Response	2.91E00	1.47E-01	0.000	BAX,CYC1,CYCS,EIF2S1,FOS,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IFNGR1,IRF1,JUN,MAPK3,METAP2,NFKBIA,NPM1,PDGFA,PDGFB,TNFRSF1A	
Metabolism of non-coding RNA	2.89E00	2E-01	-3.317	GEMIN7,NCBP2,PHAX,RAE1,SEC13,SMN1/SMN2,SNRPB,SNRPD1,SNRPD2,SNRPD3,SNRPF	
COPII-mediated vesicle transport	2.88E00	1.81E-01	-3.606	BET1,CNIH1,CTSC,CTSZ,MCFD2,NAPA,SAR1B,SEC13,TMED2,TRAPPC2,TRAPPC3,TRAPPC4,TRAPPC5	
Mitochondrial calcium ion transport	2.88E00	3.85E-01	-2.236	MCUB,SMDT1,VDAC1,VDAC2,VDAC3	
Processing of SMDT1	2.88E00	3.85E-01	-2.236	MAIP1,MCUB,PHB2,PMPCB,SMDT1	
Synaptogenesis Signaling Pathway	2.87E00	1.17E-01	-4.459	ADCY4,AKT1,AP2A2,Ap2b1,AP2M1,AP2S1,APOE,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,ATF4,BAD,Calm1 (includes others),CDK5,CFL1,CREB3,EFNA1,EIF4EBP1,EPHB4,GPAA1,HRAS,HSPA8,KRAS,MAPK3,NAPA,PRKAG1,RAB5A,RASD1,RHOA,RRAS,SGTA,SHF,VAMP3,VTI1B	
Activation of anterior HOX genes in hindbrain during early embryogenesis	2.87E00	1.73E-01	-3.742	DPY30,JUN,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,RBBP4,RBBP7,YY1	
HMGB1 Signaling	2.86E00	1.38E-01	-3.900	AKT1,Cdc42,FOS,HRAS,ICAM1,IFNGR1,IL1R1,JUN,KRAS,MAP2K2,MAPK3,RASD1,RBBP7,RHOA,RHOB,RHOC,RHOG,RRAS,TGFB1,TNFRSF1A,TNFSF12,TNFSF13,VCAM1	
Virus Entry via Endocytic Pathways	2.86E00	1.53E-01	NaN	ACTB,ACTG1,AP1M1,AP1S1,AP1S2,AP2A2,Ap2b1,AP2M1,AP2S1,CAV1,CLTA,CLTB,HLA-A,HLA-E,HRAS,KRAS,RASD1,RRAS	
RHO GTPases Activate ROCKs	2.85E00	3.16E-01	-2.449	CFL1,MYL12B,MYL6,RHOA,RHOB,RHOC	
Extra-nuclear estrogen signaling	2.82E00	1.78E-01	-3.606	AKT1,CAV1,CAV2,FOS,GNAI2,GNB2,GNG5,HRAS,HSPB1,KRAS,MAPK3,NOS3,PRMT1	
RHOGDI Signaling	2.81E00	1.27E-01	3.128	ACTB,ACTG1,ARHGDIA,ARHGDIB,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,Cdc42,CFL1,CFL2,EZR,GNA11,GNAI2,GNAS,GNB2,GNG5,MYL12A,MYL12B,MYL6,PAK4,RDX,RHOA,RHOB,RHOC,RHOG	
IL-8 Signaling	2.8E00	1.29E-01	-4.146	AKT1,BAX,Cdc42,CSTB,EIF4EBP1,FOS,GNA11,GNAI2,GNAS,GNB2,GNG5,HRAS,ICAM1,JUN,KRAS,MAP2K2,MAPK3,MYL12B,NFKBIA,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,VASP,VCAM1	
Adipogenesis pathway	2.79E00	1.44E-01	2.683	ACVRL1,AKT1,CDK5,CEBPD,CTBP2,GTF2H5,KLF3,NR2F2,RBBP4,RBBP7,RBP1,SAP18,SAP30L,SIN3B,SIRT2,TGFB1,TNFRSF1A,TXNIP,WNT5A,XBP1	
CGAS-STING Signaling Pathway	2.75E00	1.43E-01	-4.025	ATP6AP1,ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,CDKN1A,GSDMD,ICAM1,IRF1,MAP1LC3A,MAP1LC3B,NFKBIA,SURF4,TGFB1,TNFSF12,TNFSF13	
Insulin Receptor Signaling	2.75E00	1.43E-01	-2.183	AKT1,BAD,EIF2B2,EIF2B4,EIF4EBP1,GSK3A,HRAS,INPP5K,KRAS,MAP2K2,MAPK3,NCK1,PPP1CA,PPP1R11,PPP1R14B,PRKAG1,RASD1,RRAS,SGK1,TRIP10	
Actin Cytoskeleton Signaling	2.74E00	1.23E-01	-4.426	ACTB,ACTG1,ACTN1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,BRK1,CFL1,CFL2,EZR,GIT1,HRAS,KRAS,MAP2K2,MAPK3,MYL12A,MYL12B,MYL6,PAK4,PDGFA,PDGFB,PFN1,RASD1,RDX,RHOA,RRAS	
fMLP Signaling in Neutrophils	2.72E00	1.45E-01	-3.500	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,Calm1 (includes others),GNA11,GNAI2,GNAS,GNB2,GNG5,HRAS,KRAS,MAP2K2,MAPK3,NFKBIA,RASD1,RRAS	
SUMOylation of transcription factors	2.72E00	3E-01	-2.449	FOXL2,PIAS4,SUMO1,SUMO2,SUMO3,UBE2I	
NAD Signaling Pathway	2.72E00	1.39E-01	-3.464	AKT1,HSPD1,LDHA,NAMPT,PDGFB,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,POLR2L,PRKAB1,PRKAG1,SIRT2,SIRT7,SLC29A1,SOD2,TGFB1	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	2.71E00	3.57E-01	-2.236	IMPDH2,NT5C,NT5C3B,NT5M,PNP	
Pyroptosis	2.69E00	2.59E-01	-2.646	BAX,CHMP2A,CHMP2B,CHMP6,CYCS,GSDMD,IRF1	
Cilium Assembly	2.66E00	1.27E-01	-4.899	ARF4,BBIP1,CCT2,CCT3,CCT4,CCT5,CCT6A,CCT7,CCT8,CETN2,CSNK1E,DCTN2,DCTN3,DYNLL1,DYNLRB1,IFT20,RAB11A,RAB8A,SSNA1,TCP1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,YWHAE	
RHO GTPases Activate Rhotekin and Rhophilins	2.65E00	4.44E-01	-2.000	RHOA,RHOB,RHOC,TAX1BP3	
