© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Signal amplification	5.11E-01	3.03E-02	NaN	GNG11	
COPI-mediated anterograde transport	5.05E-01	1.96E-02	NaN	SPTAN1,SPTBN1	
Gap junction trafficking and regulation	5.01E-01	2.94E-02	NaN	ACTB	
Triglyceride metabolism	5.01E-01	2.94E-02	NaN	PRKACB	
Potassium Channels	4.99E-01	1.94E-02	NaN	ABCC9,GNG11	
Mitotic Prophase	4.99E-01	1.94E-02	NaN	PPP2R2D,PRKCB	
Response of EIF2AK4 (GCN2) to amino acid deficiency	4.99E-01	1.94E-02	NaN	RPL38,RPS29	
Oxytocin in Spinal Neurons Signaling Pathway	4.9E-01	2.86E-02	NaN	ABCC9	
GPVI-mediated activation cascade	4.9E-01	2.86E-02	NaN	RHOB	
Coagulation System	4.9E-01	2.86E-02	NaN	PLAT	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	4.8E-01	2.78E-02	NaN	CDKN1A	
Interferon Signaling	4.8E-01	2.78E-02	NaN	ISG15	
Selenoamino acid metabolism	4.78E-01	1.87E-02	NaN	RPL38,RPS29	
Regulation of eIF4 and p70S6K Signaling	4.76E-01	1.63E-02	NaN	ITGA6,PPP2R2D,RPS29	
Mitochondrial Dysfunction	4.76E-01	1.45E-02	-1.342	ATP1A2,NDUFA4L2,NDUFA7,PRKACB,UCP2	
MyD88-independent TLR4 cascade	4.71E-01	2.7E-02	NaN	IRF7	
Sleep REM Signaling Pathway	4.57E-01	1.8E-02	NaN	Mt1,PRKACB	
Inhibition of Matrix Metalloproteases	4.52E-01	2.56E-02	NaN	TIMP3	
Hedgehog 'off' state	4.47E-01	1.77E-02	NaN	GNAS,PRKACB	
Signaling by FGFR3	4.44E-01	2.5E-02	NaN	PLCG1	
Pyrimidine Ribonucleotides Interconversion	4.44E-01	2.5E-02	NaN	CMPK2	
Sleep NREM Signaling Pathway	4.38E-01	1.74E-02	NaN	GNAS,PRKACB	
Transport of vitamins, nucleosides, and related molecules	4.35E-01	2.44E-02	NaN	SLCO1C1	
Signaling by FGFR4	4.35E-01	2.44E-02	NaN	PLCG1	
RNA Polymerase III Transcription	4.35E-01	2.44E-02	NaN	NFIB	
Signaling by ROBO receptors	4.33E-01	1.72E-02	NaN	CXCL12,PRKACB	
Nonsense-Mediated Decay (NMD)	4.28E-01	1.71E-02	NaN	RPL38,RPS29	
DAP12 interactions	4.27E-01	2.38E-02	NaN	PLCG1	
Fc Epsilon RI Signaling	4.24E-01	1.69E-02	NaN	PLCG1,PRKCB	
Oxytocin in Brain Signaling Pathway	4.21E-01	1.51E-02	NaN	GNG11,PNPLA2,PRKCB	
TCF dependent signaling in response to WNT	4.21E-01	1.51E-02	NaN	CTNNB1,FZD4,TCF4	
Mitotic G2-G2/M phases	4.21E-01	1.51E-02	NaN	CDKN1A,HSP90AA1,HSP90AB1	
Regulation of lipid metabolism by PPARalpha	4.19E-01	1.68E-02	NaN	ANGPTL4,CDK8	
Signaling by SCF-KIT	4.19E-01	2.33E-02	NaN	KITLG	
Aggrephagy	4.19E-01	2.33E-02	NaN	HSP90AA1	
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.19E-01	2.33E-02	NaN	CMPK2	
NGF Signaling	4.15E-01	1.67E-02	NaN	MAP3K6,PLCG1	
p38 MAPK Signaling	4.15E-01	1.67E-02	NaN	DUSP1,HSPB1	
TAK1-dependent IKK and NF-kappa-B activation	4.11E-01	2.27E-02	NaN	USP18	
TBC/RABGAPs	4.11E-01	2.27E-02	NaN	TBC1D14	
Collagen chain trimerization	4.11E-01	2.27E-02	NaN	COL4A1	
CDX Gastrointestinal Cancer Signaling Pathway	4.1E-01	1.49E-02	NaN	CTNNB1,FZD4,TCF4	
Mitotic Prometaphase	4.07E-01	1.48E-02	NaN	CLIP1,HSP90AA1,RAD21	
Eukaryotic Translation Initiation	4.06E-01	1.64E-02	NaN	RPL38,RPS29	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.06E-01	1.64E-02	NaN	ECE1,PRKACB	
Carboxyterminal post-translational modifications of tubulin	4.04E-01	2.22E-02	NaN	TTLL7	
IL-15 Production	4.02E-01	1.63E-02	NaN	FLT1,IGF1R	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	3.97E-01	1.61E-02	NaN	CTNNB1,FZD4	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.96E-01	2.17E-02	NaN	IRF7	
tRNA Splicing	3.96E-01	2.17E-02	NaN	PDE2A	
Apelin Pancreas Signaling Pathway	3.96E-01	2.17E-02	NaN	PRKACB	
Clathrin-mediated Endocytosis Signaling	3.91E-01	1.44E-02	NaN	ACTB,MYO1E,PDGFB	
nNOS Signaling in Neurons	3.89E-01	2.13E-02	NaN	PRKCB	
DNA Damage Bypass	3.82E-01	2.08E-02	NaN	ISG15	
Retinol Biosynthesis	3.82E-01	2.08E-02	NaN	PNPLA2	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	3.81E-01	1.56E-02	NaN	NDUFA7,UCP2	
Clathrin-mediated endocytosis	3.73E-01	1.54E-02	NaN	ACTB,FZD4	
Mitotic G1 phase and G1/S transition	3.69E-01	1.53E-02	NaN	CDKN1A,CDKN2B	
Signaling by EGFR	3.69E-01	2E-02	NaN	PLCG1	
Signaling by FGFR1	3.69E-01	2E-02	NaN	PLCG1	
NR1H2 and NR1H3-mediated signaling	3.69E-01	2E-02	NaN	TNRC6C	
Melanoma Signaling	3.69E-01	2E-02	NaN	CDKN1A	
FAT10 Cancer Signaling Pathway	3.69E-01	2E-02	NaN	CTNNB1	
GABA Receptor Signaling	3.65E-01	1.52E-02	NaN	GNAS,GNG11	
Transcriptional regulation of granulopoiesis	3.62E-01	1.96E-02	NaN	CDKN1A	
UVC-Induced MAPK Signaling	3.62E-01	1.96E-02	NaN	PRKCB	
Amyloid Processing	3.62E-01	1.96E-02	NaN	PRKACB	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.62E-01	1.96E-02	NaN	CDKN1A	
Gα12/13 Signaling	3.61E-01	1.5E-02	NaN	CTNNB1,MYL9	
B-WICH complex positively regulates rRNA expression	3.56E-01	1.92E-02	NaN	ACTB	
UVB-Induced MAPK Signaling	3.56E-01	1.92E-02	NaN	PRKCB	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	3.51E-01	1.3E-02	2.000	COL4A1,CTNNB1,PLCG1,RHOB	
Signaling by TGF-beta Receptor Complex	3.5E-01	1.89E-02	NaN	LTBP4	
Spliceosomal Cycle	3.5E-01	1.89E-02	NaN	EFTUD2	
Hepatic Cholestasis	3.46E-01	1.35E-02	NaN	PRKACB,PRKCB,SLCO1C1	
Phototransduction Pathway	3.44E-01	1.85E-02	NaN	PRKACB	
Reelin Signaling in Neurons	3.43E-01	1.45E-02	NaN	ARHGEF12,LRP8	
Iron homeostasis signaling pathway	3.43E-01	1.45E-02	NaN	EPAS1,PDGFB	
White Adipose Tissue Browning Pathway	3.43E-01	1.45E-02	NaN	GNAS,PRKACB	
Adipogenesis pathway	3.4E-01	1.44E-02	NaN	CTNNB1,FZD4	
Intrinsic Pathway for Apoptosis	3.38E-01	1.82E-02	NaN	BCL2L1	
Lymphotoxin β Receptor Signaling	3.38E-01	1.82E-02	NaN	BCL2L1	
NAFLD Signaling Pathway	3.38E-01	1.33E-02	NaN	ATP2A2,PNPLA2,PPP2R2D	
TEC Kinase Signaling	3.37E-01	1.21E-02	2.236	ACTB,GNAS,GNG11,ITGA6,PLCG1,PRKCB,RHOB	
HER-2 Signaling in Breast Cancer	3.35E-01	1.32E-02	NaN	CDKN1A,PLCG1,PRKCB	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	3.33E-01	1.32E-02	NaN	CTNNB1,FZD4,TCF4	
CSDE1 Signaling Pathway	3.33E-01	1.79E-02	NaN	CTNNB1	
DNA Damage/Telomere Stress Induced Senescence	3.33E-01	1.79E-02	NaN	CDKN1A	
Cell Cycle Control of Chromosomal Replication	3.33E-01	1.79E-02	NaN	CDK8	
Oxidative Ethanol Degradation III	3.33E-01	1.79E-02	NaN	Cyp2d22	
EGF Signaling	3.33E-01	1.79E-02	NaN	PLCG1	
Neuroinflammation Signaling Pathway	3.3E-01	1.26E-02	2.000	CTNNB1,CXCL12,IRF7,PLCG1	
Xenobiotic Metabolism General Signaling Pathway	3.26E-01	1.4E-02	NaN	MAP3K6,PRKCB	
Iron uptake and transport	3.22E-01	1.72E-02	NaN	ABCG2	
MSP-RON Signaling Pathway	3.22E-01	1.72E-02	NaN	ACTB	
Cancer Drug Resistance by Drug Efflux	3.22E-01	1.72E-02	NaN	ABCG2	
GABA receptor activation	3.11E-01	1.67E-02	NaN	GNG11	
Endometrial Cancer Signaling	3.11E-01	1.67E-02	NaN	CTNNB1	
GADD45 Signaling	3.11E-01	1.67E-02	NaN	CDKN1A	
PCP (Planar Cell Polarity) Pathway	3.11E-01	1.67E-02	NaN	FZD4	
Collagen degradation	3.06E-01	1.64E-02	NaN	COL4A1	
Role of JAK2 in Hormone-like Cytokine Signaling	3.01E-01	1.61E-02	NaN	BCL2L1	
NAD Signaling Pathway	3E-01	1.32E-02	NaN	PDGFB,SLC7A5	
Transcriptional regulation by RUNX1	2.97E-01	1.32E-02	NaN	PRKCB,SMARCA2	
Type II Diabetes Mellitus Signaling	2.94E-01	1.31E-02	NaN	ADIPOR2,PRKCB	
PXR/RXR Activation	2.87E-01	1.54E-02	NaN	PRKACB	
Induction of Apoptosis by HIV1	2.87E-01	1.54E-02	NaN	BCL2L1	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	2.86E-01	1.28E-02	NaN	IRF7,PRKCB	
Collagen biosynthesis and modifying enzymes	2.78E-01	1.49E-02	NaN	COL4A1	
Wound Healing Signaling Pathway	2.75E-01	1.19E-02	NaN	COL4A1,ITGA6,PDGFB	
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.66E-01	1.23E-02	NaN	PPP2R2D,PRKACB	
HMGB1 Signaling	2.56E-01	1.2E-02	NaN	PLAT,RHOB	
Telomere Maintenance	2.54E-01	1.37E-02	NaN	ATRX	
Signaling by FGFR2	2.54E-01	1.37E-02	NaN	PLCG1	
Signaling by the B Cell Receptor (BCR)	2.48E-01	1.18E-02	NaN	PRKCB,RASGRP3	
Cellular response to hypoxia	2.46E-01	1.33E-02	NaN	EPAS1	
SUMOylation of DNA damage response and repair proteins	2.43E-01	1.32E-02	NaN	RAD21	
GDNF Family Ligand-Receptor Interactions	2.43E-01	1.32E-02	NaN	PLCG1	
TREM1 Signaling	2.39E-01	1.3E-02	NaN	PLCG1	
Neurotrophin/TRK Signaling	2.35E-01	1.28E-02	NaN	PLCG1	
IL-7 Signaling Pathway	2.35E-01	1.28E-02	NaN	SLC2A1	
IL-3 Signaling	2.32E-01	1.27E-02	NaN	PRKCB	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	2.32E-01	1.27E-02	NaN	PNPLA2	
Protein Sorting Signaling Pathway	2.3E-01	1.12E-02	NaN	GNAS,PRKACB	
Glucose metabolism	2.29E-01	1.25E-02	NaN	PRKACB	
Estrogen-Dependent Breast Cancer Signaling	2.22E-01	1.22E-02	NaN	IGF1R	
Heparan Sulfate Biosynthesis (Late Stages)	2.19E-01	1.2E-02	NaN	EXTL3	
Activation of NMDA receptors and postsynaptic events	2.16E-01	1.19E-02	NaN	PRKACB	
Role of MAPK Signaling in the Pathogenesis of Influenza	2.16E-01	1.19E-02	NaN	PNPLA2	
LPS-stimulated MAPK Signaling	2.12E-01	1.18E-02	NaN	PRKCB	
FGF Signaling	2.09E-01	1.16E-02	NaN	PLCG1	
Sphingolipid metabolism	2.06E-01	1.15E-02	NaN	SGMS1	
Regulation of mitotic cell cycle	2.04E-01	1.14E-02	NaN	CDC14A	
Heparan Sulfate Biosynthesis	1.98E-01	1.11E-02	NaN	EXTL3	
Pyroptosis Signaling Pathway	-0E00	1.06E-02	NaN	PRKACB	
Multiple Sclerosis Signaling Pathway	-0E00	9.01E-03	NaN	DUSP1,DUSP6	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	1.08E-02	2.000	COL4A1,CXCL12,IRF7,SLC2A1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	-0E00	7.09E-03	NaN	CXCL12	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	BCL2L1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	7.87E-03	1.342	HSP90AA1,HSP90AB1,HSPA1A/HSPA1B,Hspa1b,IGF1R	
IL-33 Signaling Pathway	-0E00	1.08E-02	NaN	BCL2L1,PRKACB	
WNK Renal Signaling Pathway	-0E00	9.43E-03	NaN	PRKCB	
Microautophagy Signaling Pathway	-0E00	6.25E-03	NaN	COL4A1	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	7.78E-03	NaN	Cyp2d22,SCARB1	
Glycerophospholipid biosynthesis	-0E00	1.01E-02	NaN	PNPLA2	
Complement cascade	-0E00	7.41E-03	NaN	VTN	
TCR signaling	-0E00	7.94E-03	NaN	PLCG1	
Generic Transcription Pathway	-0E00	7.01E-03	NaN	CDK8,NOTCH1,NOTCH4	
Fc epsilon receptor (FCERI) signaling	-0E00	9.71E-03	NaN	PLCG1,RASGRP2	
Mitotic Metaphase and Anaphase	-0E00	8.51E-03	NaN	CLIP1,RAD21	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	CXCL12,ECE1,S1PR1	
ABC-family proteins mediated transport	-0E00	9.9E-03	NaN	ABCC9	
O-linked glycosylation	-0E00	9.01E-03	NaN	B3GNT2	
Cilium Assembly	-0E00	4.9E-03	NaN	HSP90AA1	
C-type lectin receptors (CLRs)	-0E00	6.9E-03	NaN	PRKACB	
Deubiquitination	-0E00	7.6E-03	NaN	ACTB,USP18	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	1.08E-02	NaN	RPL38,RPS29	
Keratinization	-0E00	4.67E-03	NaN	JUP	
PTEN Regulation	-0E00	6.67E-03	NaN	TNRC6C	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	CYTH3	
Cell Cycle Checkpoints	-0E00	7.35E-03	NaN	CDKN1A,CLIP1	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	3.48E-03	NaN	EFTUD2	
Interferon gamma signaling	-0E00	1.06E-02	NaN	IRF7	
Cargo recognition for clathrin-mediated endocytosis	-0E00	9.35E-03	NaN	FZD4	
KEAP1-NFE2L2 pathway	-0E00	1.1E-02	NaN	CDKN1A	
Class I MHC mediated antigen processing and presentation	-0E00	8E-03	NaN	KLHL2,SPSB1,ZBTB16	
Acute Phase Response Signaling	-0E00	5.41E-03	NaN	TCF4	
LXR/RXR Activation	-0E00	8.13E-03	NaN	VTN	
CGAS-STING Signaling Pathway	-0E00	7.14E-03	NaN	CDKN1A	
FXR/RXR Activation	-0E00	1.07E-02	NaN	Mt1,SCARB1	
IL-12 Signaling and Production in Macrophages	-0E00	4.26E-03	NaN	PRKCB	
Role of NFAT in Regulation of the Immune Response	-0E00	3.87E-03	NaN	GNAS,GNG11,PLCB1,PLCG1	
CCR5 Signaling in Macrophages	-0E00	8.02E-03	NaN	GNAS,GNG11,PLCG1,PRKCB	
Calcium-induced T Lymphocyte Apoptosis	-0E00	6.52E-03	NaN	ATP2A2,PLCG1,PRKCB	
IL-17 Signaling	-0E00	1.07E-02	NaN	HSP90AA1,HSP90AB1	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	BCL2L1,PLCG1,PPP2R2D	
CD28 Signaling in T Helper Cells	-0E00	1.93E-03	NaN	PLCG1	
IL-15 Signaling	-0E00	1.9E-03	NaN	BCL2L1	
Dendritic Cell Maturation	-0E00	3.36E-03	NaN	PLCB1,PLCG1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.97E-03	NaN	PLCG1	
Bladder Cancer Signaling	-0E00	8.62E-03	NaN	CDKN1A	
Non-Small Cell Lung Cancer Signaling	-0E00	1.06E-02	NaN	PLCG1	
p70S6K Signaling	-0E00	6.91E-03	NaN	PLCB1,PLCG1,PPP2R2D,PRKCB	
G Protein Signaling Mediated by Tubby	-0E00	8.55E-03	2.000	GNAS,GNG11,PLCB1,PLCG1	
Crosstalk between Dendritic Cells and Natural Killer Cells	-0E00	1.1E-02	NaN	ACTB	
Systemic Lupus Erythematosus Signaling	-0E00	1.88E-03	NaN	EFTUD2,PLCG1	
CDC42 Signaling	-0E00	8.68E-03	1.000	BAIAP2,CLIP1,ITGA6,MPRIP,MYL9	
FAK Signaling	-0E00	1.06E-02	3.317	ADGRF5,ADGRL4,CTNNB1,FLT1,FZD4,IGF1R,ITGA6,PLCG1,S1PR1,SPARCL1,TCF4	
Phospholipase C Signaling	-0E00	8.93E-03	2.121	ARHGEF12,GNAS,GNG11,ITGA6,MPRIP,MYL9,PLCB1,PLCG1,PRKCB,RHOB	
RANK Signaling in Osteoclasts	-0E00	1.1E-02	NaN	MAP3K6	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	2.16E-03	NaN	PLCG1	
NUR77 Signaling in T Lymphocytes	-0E00	1.95E-03	NaN	PRKCB	
PKCθ Signaling in T Lymphocytes	-0E00	3.58E-03	NaN	MAP3K6,PLCG1	
OX40 Signaling Pathway	-0E00	2.09E-03	NaN	BCL2L1	
PI3K Signaling in B Lymphocytes	-0E00	5.09E-03	NaN	PLCB1,PLCG1,PRKCB	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.24E-03	NaN	KITLG	
Granulocyte Adhesion and Diapedesis	-0E00	1.06E-02	NaN	CXCL12,SDC3	
Oxidative Phosphorylation	-0E00	8.93E-03	NaN	NDUFA7	
SAPK/JNK Signaling	-0E00	3.98E-03	NaN	GNG11,MAP3K20	
IL-4 Signaling	-0E00	5.2E-03	NaN	BCL2L1,COL4A1,TIMP3	
B Cell Receptor Signaling	-0E00	4.73E-03	NaN	BCL2L1,MAP3K6,PRKCB	
Insulin Receptor Signaling	-0E00	7.14E-03	NaN	PRKACB	
TGF-β Signaling	-0E00	1.04E-02	NaN	IRF7	
NF-κB Signaling	-0E00	7.01E-03	2.000	FLT1,IGF1R,PRKACB,PRKCB	
T Cell Receptor Signaling	-0E00	6.49E-03	1.000	CTNNB1,DUSP6,PLCG1,TCF4	
IL-6 Signaling	-0E00	7.75E-03	NaN	HSPB1	
BMP signaling pathway	-0E00	1.1E-02	NaN	PRKACB	
Gustation Pathway	-0E00	9.9E-03	NaN	ABCC9,PRKACB	
Phagosome Maturation	-0E00	6.1E-03	NaN	Dync1i2	
Sumoylation Pathway	-0E00	9.71E-03	NaN	RHOB	
Th17 Activation Pathway	-0E00	4.13E-03	NaN	HSP90AA1,HSP90AB1	
Apelin Adipocyte Signaling Pathway	-0E00	1.1E-02	NaN	PRKACB	
T Cell Exhaustion Signaling Pathway	-0E00	3.53E-03	NaN	PLCG1,PPP2R2D	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	4.67E-03	NaN	PLCG1,PPP2R2D,RHOB	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	9.68E-03	2.646	BCL2L1,CTNNB1,IRF7,ISG15,PRKCB,RASGRP2,RASGRP3	
Senescence Pathway	-0E00	1E-02	NaN	CDKN1A,CDKN2B,PPP2R2D	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	1.04E-02	NaN	LATS2,PDGFB	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	RAD21	
Coronavirus Pathogenesis Pathway	-0E00	9.8E-03	NaN	IRF7,RPS29	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	-0E00	8.77E-03	NaN	PNPLA2	
