© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
RHOA Signaling	4.24E00	1.37E-01	1.500	ABL2,ARHGAP6,ARHGEF11,ARHGEF12,DLC1,IGF1R,MPRIP,PI4KA,PIKFYVE,PKN1,PPP1R12A,Ppp1r12b,PTK2,RAPGEF2,RAPGEF6,ROCK1,ROCK2	
ERBB4 Signaling	4.22E00	1.76E-01	3.464	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2	
Neuropathic Pain Signaling in Dorsal Horn Neurons	4.21E00	1.49E-01	3.873	ITPR1,ITPR2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
HOTAIR Regulatory Pathway	4.17E00	1.23E-01	3.578	AGO3,AKT3,ATXN1,CREBBP,JARID2,KMT2A,KMT2C,LEF1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RCOR1,ROCK1,ROCK2,STAT3,TCF4,TCF7L2,XIAP	
Cell Cycle: G1/S Checkpoint Regulation	4.16E00	1.74E-01	0.000	ABL1,BTRC,CCND1,FOXO1,HDAC4,HDAC7,HDAC8,HDAC9,RB1,RBL2,SMAD3,TGFB2	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	4.16E00	1.07E-01	-1.043	ACVR2A,AKT3,APC,BCL2,BMPR2,CSNK1G1,CXCL12,FZD6,IGF1R,JAK1,JAK2,LEF1,LRP5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD1,SMAD5,SMAD6,SMURF1,SMURF2,STAT3,TCF4,TCF7L2,TGFB2	
Class I MHC mediated antigen processing and presentation	4.15E00	9.33E-02	5.916	BTRC,CANX,CBLB,CUL3,FBXL7,FBXO11,FBXW11,FBXW7,HECTD1,HERC1,HERC2,HERC4,HERC6,HUWE1,KLHL2,KLHL3,LMO7,LNPEP,NEDD4L,PRKN,PSME4,RNF144B,RNF213,SH3RF1,SMURF1,SMURF2,TRIP12,UBE2H,UBE3A,UBE3C,UBE4A,UBR1,UBR4,ZNRF1,ZNRF2	
14-3-3-mediated Signaling	4.1E00	1.34E-01	3.742	AKT3,CBL,FOXO1,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SRPK2	
Transcriptional regulation by RUNX1	4.1E00	1.25E-01	4.359	ABL1,ARID1A,ARID1B,ARID2,CREBBP,ELF2,HIPK2,KMT2A,MNAT1,PBRM1,PHC3,PRKCB,PSME4,SCMH1,SMARCA2,SMARCA4,SMARCC2,TCF12,TJP1	
Signaling by FGFR1	4.09E00	2E-01	3.162	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,SOS1,SPRED1,SPRED2	
FAT10 Cancer Signaling Pathway	4.09E00	2E-01	3.000	ACVR2A,AKT3,BMPR2,NFKB1,SMAD3,STAT3,TCF7L2,TGFB2,TGFBR2,TGFBR3	
Type II Diabetes Mellitus Signaling	4.06E00	1.24E-01	3.606	ACSL3,AKT3,CACNA1E,INSR,ITPR1,ITPR2,MAP3K1,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOCS7	
Tumor Microenvironment Pathway	4.06E00	1.17E-01	3.710	AKT3,BCL2,BRAF,CCND1,CFLAR,CXCL12,FGF13,FOXO1,FOXO3,JAK2,LEPR,NFKB1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SLC16A1,STAT3,TGFB2,TIAM1	
RAF/MAP kinase cascade	4.04E00	1.03E-01	5.196	BRAF,CUL3,DLG1,FGFR2,FRS2,JAK1,JAK2,KITLG,KSR1,MARK3,NF1,PIK3CA,PIK3R1,PPP2R5E,PSME4,PTK2,PTPRA,RANBP9,RAPGEF2,RASAL2,RASGRP3,RGL1,SOS1,SPRED1,SPRED2,SPTAN1,SPTBN1	
Neuregulin Signaling	4.01E00	1.37E-01	3.464	AKT3,CRKL,ERBIN,ITGA1,ITGA6,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1,SOS1,SOS2	
Biotin-carboxyl Carrier Protein Assembly	4.01E00	1E00	NaN	ACACA,ACACB,HLCS	
Signaling by NTRK2 (TRKB)	3.99E00	2.8E-01	2.646	FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,SOS1,TIAM1	
Formation of WDR5-containing histone-modifying complexes	3.98E00	2.14E-01	3.000	BOD1L1,KANSL1,KAT2B,KDM6A,KMT2A,KMT2C,KMT2D,PHF20,ZZZ3	
Synaptic Long Term Potentiation	3.89E00	1.29E-01	3.638	ATF2,CREBBP,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PLCG1,PPP1R12A,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Circadian Rhythm Signaling	3.88E00	1.01E-01	NaN	ADCY9,ATF2,BRAF,BTRC,CACNA1E,CLOCK,CREBBP,GNAQ,HLF,ITPR1,ITPR2,MAP2K5,MAP2K6,NR1D1,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1,RORA,RPTOR,SMARCC2	
LPS-stimulated MAPK Signaling	3.86E00	1.53E-01	3.051	ATF2,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Mitochondrial biogenesis	3.81E00	1.72E-01	2.111	ATF2,CHD9,CREBBP,MEF2C,NCOA1,NCOA2,NCOR1,NR1D1,NRF1,TBL1X,TBL1XR1	
Semaphorin interactions	3.81E00	1.72E-01	3.317	ARHGEF11,ARHGEF12,ITGA1,MYH10,MYH9,NRP1,PLXNA2,ROCK1,ROCK2,SEMA6A,SEMA6D	
Synaptogenesis Signaling Pathway	3.8E00	9.52E-02	4.747	ADCY9,AFDN,AKT3,ATF2,BRAF,CADM1,CLASP2,CREBBP,CRKL,CTNND1,FARP1,ITPR1,ITSN2,KALRN,LRP8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKACB,PRKCE,RAPGEF1,RPS6KB1,SOS1,SOS2,STXBP5,STXBP6,TIAM1,VTI1A	
STAT3 Pathway	3.77E00	1.26E-01	3.638	BCL2,BMPR2,FGFR2,FLT1,FLT4,GHR,IGF1R,INSR,JAK2,KDR,MAP3K20,MAPK8,SOCS7,STAT3,TGFB2,TGFBR2,TGFBR3	
Effects of PIP2 hydrolysis	3.76E00	2.59E-01	2.646	DGKD,DGKE,DGKH,ITPR1,ITPR2,PRKCE,PRKCH	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	3.76E00	2.59E-01	2.646	CHD9,CLOCK,CREBBP,NCOA1,NCOA2,TBL1X,TBL1XR1	
Cardiomyocyte Differentiation via BMP Receptors	3.76E00	2.59E-01	1.000	ACVR2A,ATF2,BMPR2,MEF2C,SMAD1,SMAD5,SMAD6	
Ephrin Receptor Signaling	3.75E00	1.09E-01	4.243	ABL1,AKT3,ATF2,CREBBP,CRKL,CXCL12,GNAQ,ITGA1,ITGA6,JAK2,KALRN,MAP4K4,PDGFD,PTK2,RAPGEF1,ROCK1,ROCK2,SORBS1,SOS1,SOS2,STAT3,WIPF1	
Protein Ubiquitination Pathway	3.75E00	9.89E-02	NaN	BIRC6,BTRC,CBL,DNAJC1,DNAJC13,FBXW7,NEDD4L,PRKN,SASS6,SMURF1,SMURF2,UBE2H,UBE3A,UBE4A,UBE4B,UBR1,USP24,USP25,USP3,USP32,USP34,USP37,USP47,USP54,USP7,USP9X,XIAP	
GDNF Family Ligand-Receptor Interactions	3.74E00	1.58E-01	3.000	FRS2,GAB1,ITPR1,ITPR2,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,SOS1,SOS2	
Macropinocytosis Signaling	3.74E00	1.58E-01	3.162	PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,USP6NL	
FLT3 Signaling	3.71E00	2.22E-01	2.828	ABL2,AKT3,CBL,FOXO3,GAB2,PIK3CA,PIK3R1,SOS1	
G-Protein Coupled Receptor Signaling	3.71E00	7.68E-02	5.171	ADCY9,ADGRF5,ADGRL3,ADGRL4,AKT3,ATF2,BRAF,CALCRL,CCND1,CREBBP,FOXO1,FOXO3,FZD6,GNAQ,GPR155,GRK5,MAP2K5,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,MEF2A,MEF2C,MEGF6,NFAT5,NFKB1,PDE10A,PDE4B,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PREX2,PRKACB,PRKCB,PRKCE,PTK2,RAPGEF1,RAPGEF4,ROCK1,ROCK2,SOS1,SOS2,STAT3,WWTR1	
Dilated Cardiomyopathy Signaling Pathway	3.69E00	1.2E-01	-0.535	ADCY9,AKT3,BCL2,CACNA1E,GAB1,ITPR1,ITPR2,KDM5A,LAMA4,MAP3K3,MYH10,MYH9,MYO10,MYO18A,PRKACB,PRKCE,RBM20,UTRN	
PTEN Regulation	3.69E00	1.2E-01	3.162	AGO3,AKT3,ATF2,CHD4,HDAC7,MECOM,PHC3,PREX2,PSME4,RCOR1,RPTOR,SCMH1,TNKS,TNKS2,TNRC6A,TNRC6B,USP7,XIAP	
Cellular Effects of Sildenafil (Viagra)	3.69E00	1.2E-01	NaN	ADCY9,CACNA1E,ITPR1,ITPR2,MPRIP,MYH10,MYH9,MYO10,MYO18A,PDE4B,PDE5A,PLCB1,PLCB4,PLCG1,PPP1R12A,Ppp1r12b,PRKACB,PRKG1	
Interleukin-2 family signaling	3.66E00	1.96E-01	3.000	GAB2,INPP5F,JAK1,JAK2,PIK3CA,PIK3R1,PIK3R3,SOS1,STAT3	
IL-23 Signaling Pathway	3.66E00	1.96E-01	3.000	AKT3,JAK2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RORA,STAT3	
Reelin Signaling in Neurons	3.66E00	1.23E-01	4.000	AFDN,AKT3,APP,ARHGEF11,ARHGEF12,ARHGEF3,CRKL,DNAH3,LRP8,MAP2K5,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RAPGEF1	
VDR/RXR Activation	3.63E00	1.54E-01	-2.333	FOXO1,LRP5,NCOA1,NCOA2,NCOR1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SP1,TGFB2	
Corticotropin Releasing Hormone Signaling	3.62E00	1.18E-01	3.357	ADCY9,ATF2,BRAF,CACNA1E,CREBBP,GNAQ,ITPR1,ITPR2,MEF2A,MEF2C,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SMARCC2	
Autism Signaling Pathway	3.61E00	9.42E-02	3.528	AKT3,APC,BRAF,CACNA1E,CHD8,CREBBP,FZD6,IGF1R,LEF1,LRP5,MECP2,NF1,PCCA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1K,PRKACB,RPS6KB1,RPS6KC1,RPTOR,SHANK3,SOS1,SOS2,TCF4,TCF7L2,TGFB2,UBE3A	
CNTF Signaling	3.59E00	1.75E-01	3.162	JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KA3,RPS6KB1,SOS1,STAT3	
GP6 Signaling Pathway	3.59E00	1.26E-01	3.873	AKT3,COL4A2,ITPR1,LAMA4,LAMC1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2	
Endocannabinoid Developing Neuron Pathway	3.59E00	1.26E-01	3.357	ADCY9,AKT3,ATF2,BRAF,CCND1,CREBBP,MAP2K5,MAP2K6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,RPTOR,STAT3	
Signaling by MET	3.58E00	1.52E-01	3.464	CBL,CRKL,GAB1,LAMA4,LAMC1,PIK3CA,PIK3R1,PTK2,RANBP9,RAPGEF1,SOS1,STAT3	
Renal Cell Carcinoma Signaling	3.58E00	1.52E-01	3.162	AKT3,ARNT,CREBBP,ETS1,GAB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,SOS1,SOS2	
Thyroid Cancer Signaling	3.58E00	1.52E-01	2.887	AKT3,BRAF,CCND1,FOXO1,INSR,LEF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TCF4,TCF7L2	
Endothelin-1 Signaling	3.57E00	1.08E-01	4.025	ADCY9,BRAF,ECE1,GAB1,GNAQ,ITPR1,ITPR2,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1	
BMP signaling pathway	3.56E00	1.43E-01	2.309	ACVR2A,ATF2,BMPR2,CREBBP,MAPK8,NFKB1,PRKACB,SMAD1,SMAD5,SMAD6,SMURF1,SOS1,XIAP	
Sumoylation Pathway	3.55E00	1.36E-01	-0.302	CREBBP,DNMT3A,ETS1,MAPK8,NFKB1,PIAS1,RCOR1,RHOBTB1,RHOJ,SENP6,SENP7,SP1,XIAP,ZEB1	
TR/RXR Activation	3.55E00	1.25E-01	3.000	ACACA,AKT3,CCND1,NCOA1,NCOA2,NCOR1,NRF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RCAN2,RPS6KB1,SLC16A2,STRBP,TBL1XR1	
Interleukin-7 signaling	3.54E00	2.86E-01	2.449	BRWD1,JAK1,PIK3R1,PIK3R3,SMARCA4,STAT3	
Interleukin-15 signaling	3.53E00	3.57E-01	2.236	GAB2,JAK1,SOS1,SOS2,STAT3	
G alpha (12/13) signalling events	3.53E00	1.5E-01	3.464	AKAP13,ARHGEF11,ARHGEF12,ARHGEF3,KALRN,MCF2L,ROCK1,ROCK2,SOS1,SOS2,TIAM1,TRIO	
Androgen Signaling	3.49E00	1.12E-01	2.138	CACNA1E,CCND1,CREBBP,GNAQ,ITPR1,ITPR2,KAT2B,MNAT1,NCOA1,NCOA2,NFKB1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SMAD3,TAF3	
Chemokine Signaling	3.47E00	1.48E-01	1.732	CXCL12,GNAQ,MAPK8,MPRIP,PLCB1,PLCB4,PLCG1,PPP1R12A,Ppp1r12b,PRKCB,PTK2,ROCK2	
NAFLD Signaling Pathway	3.46E00	1.02E-01	1.877	ACACA,ACACB,AKT3,ATF6,FOXO1,FOXO3,INSR,JAK1,JAK2,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKCE,RPTOR,SOCS7,STAT3,TBC1D1,TGFB2	
ESR-mediated signaling	3.44E00	1.27E-01	2.324	AGO3,ATF2,BCL2,CCND1,CREBBP,CXCL12,KAT2B,NCOA1,NCOA2,POU2F1,RAD21,SP1,STAG1,TNRC6A,TNRC6B	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	3.44E00	1.27E-01	3.873	ADCY9,CACNA1E,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RAPGEF4	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	3.44E00	1.84E-01	2.828	NCOR1,NEDD4L,SKI,SMAD3,SMURF2,SP1,TRIM33,USP9X,WWTR1	
TCF dependent signaling in response to WNT	3.42E00	1.06E-01	4.583	APC,BTRC,CHD8,CREBBP,CUL3,FZD6,KMT2D,LEF1,LRP5,PPP2R5E,PSME4,SMARCA4,SMURF2,TCF4,TCF7L2,TLE1,TNKS,TNKS2,USP34,XIAP,ZNRF3	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.42E00	1.38E-01	3.051	AKT3,CBL,DOCK1,GAB2,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RPS6KB1	
Endometrial Cancer Signaling	3.4E00	1.67E-01	2.333	AKT3,CCND1,FOXO3,LEF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2	
GADD45 Signaling	3.4E00	1.67E-01	1.897	ACVR2A,CCND1,FOXO3,MAP2K6,MAPK8,NFKB1,POU2F1,SMAD3,TGFB2,TGFBR2	
Neuroinflammation Signaling Pathway	3.4E00	9.15E-02	4.158	ACVR2A,AKT3,APP,ATF2,BCL2,BIRC6,BMPR2,CFLAR,CREBBP,CXCL12,GLS,IDE,JAK1,JAK2,MAPK8,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,TGFB2,TGFBR2,TGFBR3,TRAF3,XIAP	
mTOR Signaling	3.39E00	1.03E-01	3.771	AKT3,EIF4G1,EIF4G3,INSR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,RHOBTB1,RHOJ,RICTOR,RPS6KA3,RPS6KB1,RPS6KC1,RPTOR	
Signaling by FGFR3	3.38E00	2E-01	2.828	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,SOS1	
Transcriptional Regulation by VENTX	3.38E00	2E-01	-0.816	AGO3,CCND1,EHMT1,LEF1,NFKB1,TCF7L2,TNRC6A,TNRC6B	
Signaling by ERBB2	3.37E00	1.8E-01	3.000	AKT3,ERBIN,GAB1,MEMO1,PIK3CA,PIK3R1,PLCG1,PRKCE,SOS1	
YAP1- and WWTR1 (TAZ)-stimulated gene expression	3.37E00	3.33E-01	2.236	HIPK1,HIPK2,KAT2B,TEAD1,WWTR1	
Mitotic Telophase/Cytokinesis	3.37E00	3.33E-01	2.236	NIPBL,PDS5A,PDS5B,RAD21,STAG1	
Sphingosine-1-phosphate Signaling	3.36E00	1.25E-01	3.051	ACER2,ADCY9,AKT3,GNAQ,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PTK2,RHOBTB1,RHOJ	
Signaling by CSF1 (M-CSF) in myeloid cells	3.36E00	2.26E-01	2.646	CBL,GAB2,GAB3,PIK3CA,PIK3R1,SOS1,STAT3	
Transcriptional regulation by RUNX2	3.31E00	1.76E-01	2.333	ABL1,AKT3,CCND1,HDAC4,RB1,SMAD1,SMAD6,WWTR1,ZNF521	
Activation of gene expression by SREBF (SREBP)	3.3E00	1.95E-01	2.828	ACACB,CHD9,CREBBP,NCOA1,NCOA2,SP1,TBL1X,TBL1XR1	
Signaling by FGFR4	3.3E00	1.95E-01	2.828	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,SOS1	
Cyclins and Cell Cycle Regulation	3.23E00	1.4E-01	-1.000	ABL1,BTRC,CCND1,HDAC4,HDAC7,HDAC8,HDAC9,PPM1L,PPP2R5E,RB1,RBL2,TGFB2	
Signaling by Rho Family GTPases	3.16E00	9.36E-02	3.441	ARHGEF11,ARHGEF12,ARHGEF3,CLIP1,GNAQ,ITGA1,ITGA6,MAP3K20,MAPK8,NFKB1,PARD3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PKN1,PPP1R12A,PTK2,RHOBTB1,RHOJ,ROCK1,ROCK2,WIPF1	
ERB2-ERBB3 Signaling	3.12E00	1.54E-01	2.530	CCND1,FOXO1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2,SP1,STAT3	
Pyridoxal 5'-phosphate Salvage Pathway	3.12E00	1.54E-01	3.162	ACVR2A,BRAF,DYRK1A,GRK5,HIPK1,MAP2K6,MAPK8,PKN1,PRKCE,PRKCH	
RAB GEFs exchange GTP for GDP on RABs	3.1E00	1.35E-01	3.464	AKT3,DENND1A,DENND1B,DENND4C,DENND5A,DENND5B,GAPVD1,RAB31,RIC1,RIN2,SBF2,TRAPPC9	
Lymphotoxin β Receptor Signaling	3.06E00	1.64E-01	2.646	AKT3,BCL2L1,CREBBP,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TRAF3	
IL-9 Signaling	3.02E00	2E-01	2.646	JAK1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
CD40 Signaling	3.01E00	1.49E-01	3.162	MAP2K5,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3,TRAF3	
IL-17A Signaling in Airway Cells	3.01E00	1.49E-01	3.162	AKT3,JAK1,JAK2,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
Ceramide Signaling	3.01E00	1.32E-01	-0.302	AKT3,BCL2,KSR1,MAP3K1,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E	
Role of BRCA1 in DNA Damage Response	2.95E00	1.38E-01	2.000	ARID1A,ARID2,BABAM2,FANCC,PBRM1,POU2F1,RB1,RBL2,SMARCA2,SMARCA4,SMARCC2	
Virus Entry via Endocytic Pathways	2.95E00	1.19E-01	NaN	ABL1,AP1G1,AP3B1,FLNB,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	2.93E00	8.77E-02	4.426	AKT3,ATF2,BCL2,BRAF,CBL,CCND1,COL4A2,CREBBP,FOXO1,FOXO3,MAP2K5,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,RHOBTB1,RHOJ,SOS1,SOS2,TAB2,XIAP	
Signaling by PDGF	2.89E00	1.55E-01	3.000	COL4A2,CRKL,PDGFD,PIK3CA,PIK3R1,PLCG1,RAPGEF1,SOS1,STAT3	
Cancer Drug Resistance by Drug Efflux	2.89E00	1.55E-01	3.000	ABCB1,AKT3,BRAF,FOXO1,FOXO3,NFKB1,PIK3CA,PIK3R1,PIK3R3	
Estrogen-Dependent Breast Cancer Signaling	2.87E00	1.34E-01	3.317	AKT3,ATF2,CCND1,CREBBP,IGF1R,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SP1	
BEX2 Signaling Pathway	2.87E00	1.34E-01	2.111	AKT3,BCL2,CCND1,LEF1,MAPK8,NFKB1,PPM1L,PPP2R5E,STAT3,TCF4,TCF7L2	
Calcium Signaling	2.85E00	9.55E-02	3.317	ATF2,CACNA1E,CREBBP,HDAC4,HDAC7,HDAC8,HDAC9,ITPR1,ITPR2,MCU,MEF2A,MEF2C,MYH10,MYH9,MYO10,MYO18A,NFAT5,PPP3CA,PPP3CC,PRKACB,RCAN2	
RHO GTPases Activate ROCKs	2.85E00	2.63E-01	2.236	MYH10,MYH9,PPP1R12A,ROCK1,ROCK2	
FOXO-mediated transcription	2.85E00	2.63E-01	2.236	AKT3,CREBBP,FOXO1,FOXO3,KAT2B	
Osteoarthritis Pathway	2.83E00	9.32E-02	2.065	ATF2,BMPR2,CREBBP,EPAS1,FOXO3,FZD6,HDAC4,ITGA1,ITGA6,LEF1,MEF2C,NFKB1,NOTCH1,SIK3,SMAD1,SMAD3,SMAD5,SMAD6,SP1,TCF4,TCF7L2,TGFBR2	
Clathrin-mediated Endocytosis Signaling	2.78E00	9.62E-02	NaN	AAK1,AP1G1,AP3B1,CBL,DAB2,DNM3,FGF13,HIP1,MYO1E,MYO6,NUMB,PDGFD,PICALM,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,USP9X	
3-phosphoinositide Biosynthesis	2.78E00	9.62E-02	3.873	ATP1A2,INPP5F,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
Signaling by Hippo	2.74E00	2.5E-01	2.236	AMOTL1,STK3,TJP1,TJP2,WWTR1	
Signaling by FGFR2	2.72E00	1.37E-01	3.162	BRAF,CBL,FGFR2,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,RBFOX2,SOS1	
Netrin-1 signaling	2.71E00	1.6E-01	2.828	ABLIM1,DOCK1,MAPK8,MYO10,NEO1,PLCG1,PTK2,TRIO	
NR1H2 and NR1H3-mediated signaling	2.71E00	1.6E-01	0.707	AGO3,KDM3A,NCOA1,NCOR1,TBL1X,TBL1XR1,TNRC6A,TNRC6B	
Melanoma Signaling	2.71E00	1.6E-01	2.121	AKT3,BRAF,CCND1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RB1	
Cachexia Signaling Pathway	2.7E00	8.15E-02	1.461	ACVR2A,ADCY9,AGO3,AKT3,BCL2,BMPR2,FOXO1,FOXO3,IGF1R,INSR,MAPK8,MEF2C,MFN1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PSME4,SMAD3,STAT3,TGFB2,TGFBR2,TGFBR3	
IL-2 Signaling	2.68E00	1.45E-01	2.828	AKT3,JAK1,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2	
PIP3 activates AKT signaling	2.67E00	1.07E-01	3.873	AKT3,FGFR2,FOXO1,FOXO3,FRS2,GAB1,GAB2,INSR,KITLG,PHLPP1,PIK3CA,PIK3R1,PIK3R3,PPP2R5E,RICTOR	
p75 NTR receptor-mediated signalling	2.65E00	1.2E-01	3.464	AKAP13,ARHGEF11,ARHGEF12,ARHGEF3,KALRN,MAPK8,MCF2L,NFKB1,SOS1,SOS2,TIAM1,TRIO	
Relaxin Signaling	2.65E00	1.03E-01	3.000	ADCY9,AKT3,BRAF,GNAQ,NFKB1,PDE10A,PDE4B,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,SMARCC2	
Oxytocin in Brain Signaling Pathway	2.64E00	9.55E-02	3.900	AKT3,ATF2,CACNA1E,CREBBP,GNAQ,ITPR1,ITPR2,MEF2A,MEF2C,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Cleavage and Polyadenylation of Pre-mRNA	2.63E00	3.08E-01	NaN	CPSF6,CSTF3,PAPOLA,WDR33	
DAG and IP3 signaling	2.6E00	1.71E-01	2.236	ADCY9,ITPR1,ITPR2,NBEA,PLCG1,PRKACB,PRKCE	
Angiopoietin Signaling	2.59E00	1.32E-01	2.236	AKT3,FOXO1,GRB14,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS1	
G Beta Gamma Signaling	2.58E00	1.09E-01	3.464	AKT3,CACNA1E,GNAQ,ITPR1,ITPR2,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2	
IL-6 Signaling	2.58E00	1.09E-01	3.742	ABCB1,AKT3,JAK2,MAP2K6,MAP4K4,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2,STAT3	
