© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
G-Protein Coupled Receptor Signaling	5.98E-01	1.71E-02	-2.309	ADGRE5,Calm1 (includes others),GDE1,GNB2,GNG5,MAP3K8,MYL12A,MYL12B,NFKBIA,RASD1,RRAS,SMPDL3A	
Interleukin-1 family signaling	5.9E-01	2.33E-02	NaN	MAP3K8,NFKBIA,RPS27A	
NOD1/2 Signaling Pathway	5.9E-01	2.12E-02	-1.000	HSPA8,MAP3K8,NFKBIA,TNFSF13	
Granulocyte Adhesion and Diapedesis	5.9E-01	2.12E-02	NaN	CLDN5,ICAM1,ICAM2,VCAM1	
Cellular hexose transport	5.84E-01	4.55E-02	NaN	SLC2A1	
RHO GTPases Activate NADPH Oxidases	5.84E-01	4.55E-02	NaN	CYBA	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	5.84E-01	4.55E-02	NaN	SEC61G	
Cardiac conduction	5.84E-01	2.31E-02	NaN	FXYD6,ORAI1,SRI	
Signaling by FGFR2	5.82E-01	2.74E-02	NaN	HNRNPF,RPS27A	
Serotonin Degradation	5.82E-01	2.74E-02	NaN	AKR1A1,ALDH2	
Neuroinflammation Signaling Pathway	5.78E-01	1.89E-02	-1.342	HLA-A,HLA-E,ICAM1,IFNGR1,PTGS2,VCAM1	
Synaptic Long Term Potentiation	5.72E-01	2.27E-02	NaN	Calm1 (includes others),RASD1,RRAS	
Metabolism of porphyrins	5.68E-01	4.35E-02	NaN	ALAS1	
Surfactant metabolism	5.68E-01	4.35E-02	NaN	CTSH	
Vitamin-C Transport	5.68E-01	4.35E-02	NaN	SLC2A1	
PPARα/RXRα Activation	5.65E-01	2.06E-02	NaN	AP2A2,NFKBIA,RASD1,RRAS	
Endothelin-1 Signaling	5.65E-01	2.06E-02	NaN	EDN1,PTGS2,RASD1,RRAS	
SUMOylation of DNA damage response and repair proteins	5.57E-01	2.63E-02	NaN	SUMO1,SUMO2	
GDNF Family Ligand-Receptor Interactions	5.57E-01	2.63E-02	NaN	RASD1,RRAS	
Sulfur amino acid metabolism	5.52E-01	4.17E-02	NaN	FMO1	
Glycogen metabolism	5.52E-01	4.17E-02	NaN	RPS27A	
RAS processing	5.52E-01	4.17E-02	NaN	RPS27A	
Tumoricidal Function of Hepatic Natural Killer Cells	5.52E-01	4.17E-02	NaN	ICAM1	
SNARE Signaling Pathway	5.49E-01	2.21E-02	NaN	Calm1 (includes others),HSPA8,RAB11A	
Signaling by NOTCH1	5.42E-01	2.56E-02	NaN	CDK8,RPS27A	
VDR/RXR Activation	5.42E-01	2.56E-02	NaN	PDGFA,THBD	
Neurotrophin/TRK Signaling	5.42E-01	2.56E-02	NaN	RASD1,RRAS	
Pulmonary Healing Signaling Pathway	5.42E-01	2.01E-02	-2.000	CFL1,NFKBIA,RASD1,RRAS	
Mitotic G2-G2/M phases	5.42E-01	2.01E-02	-2.000	RPS27A,TUBA1A,TUBA1B,TUBB	
Adrenomedullin signaling pathway	5.42E-01	2.01E-02	NaN	Calm1 (includes others),RAMP2,RASD1,RRAS	
MyD88 cascade initiated on plasma membrane	5.37E-01	4E-02	NaN	RPS27A	
Ethanol Degradation IV	5.37E-01	4E-02	NaN	ALDH2	
Breast Cancer Regulation by Stathmin1	5.35E-01	1.68E-02	-1.000	ADGRE5,GNB2,GNG5,RASD1,RHOA,RRAS,STMN1,TUBA1A,TUBA1B,TUBB	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	5.34E-01	2.53E-02	NaN	NFKBIA,RPS27A	
Signaling by MET	5.34E-01	2.53E-02	NaN	ARF6,RPS27A	
IL-3 Signaling	5.34E-01	2.53E-02	NaN	RASD1,RRAS	
Maturity Onset Diabetes of Young (MODY) Signaling	5.34E-01	2.53E-02	NaN	APOD,APOE	
Thyroid Cancer Signaling	5.34E-01	2.53E-02	NaN	RASD1,RRAS	
Role of JAK family kinases in IL-6-type Cytokine Signaling	5.34E-01	2.53E-02	NaN	JUNB,POMC	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	5.34E-01	2.53E-02	NaN	NFKBIA,PTGS2	
ID1 Signaling Pathway	5.33E-01	1.99E-02	-2.000	ID1,RASD1,RRAS,VIM	
GABAergic Receptor Signaling Pathway (Enhanced)	5.32E-01	2.16E-02	NaN	GNB2,GNG5,SLC38A2	
Fertilization	5.23E-01	3.85E-02	NaN	CD9	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	5.23E-01	3.85E-02	NaN	IFNGR1	
Signaling by NTRK1 (TRKA)	5.2E-01	2.47E-02	NaN	AP2A2,RHOA	
Cilium Assembly	5.19E-01	1.96E-02	-2.000	RAB11A,TUBA1A,TUBA1B,TUBB	
PI Metabolism	5.12E-01	2.44E-02	NaN	ARF1,GDE1	
FLT3 Signaling in Hematopoietic Progenitor Cells	5.12E-01	2.44E-02	NaN	RASD1,RRAS	
Estrogen-Dependent Breast Cancer Signaling	5.12E-01	2.44E-02	NaN	RASD1,RRAS	
JAK/STAT Signaling	5.12E-01	2.44E-02	NaN	RASD1,RRAS	
BEX2 Signaling Pathway	5.12E-01	2.44E-02	NaN	LMO2,NFKBIA	
Apelin Liver Signaling Pathway	5.09E-01	3.7E-02	NaN	EDN1	
Role of Tissue Factor in Cancer	5.06E-01	1.93E-02	-2.000	CFL1,PTGS2,RASD1,RRAS	
Transport of bile salts and organic acids, metal ions and amine compounds	5.05E-01	2.41E-02	NaN	BSG,SLC6A6	
Heparan Sulfate Biosynthesis (Late Stages)	5.05E-01	2.41E-02	NaN	ALDH2,HS3ST1	
Activation of NMDA receptors and postsynaptic events	4.99E-01	2.38E-02	NaN	TUBA1A,TUBA1B	
VEGF Family Ligand-Receptor Interactions	4.99E-01	2.38E-02	NaN	RASD1,RRAS	
MTOR signalling	4.96E-01	3.57E-02	NaN	RHEB	
Signaling by ALK	4.96E-01	3.57E-02	NaN	PTN	
Oxidative Stress Induced Senescence	4.85E-01	2.33E-02	NaN	CDKN2D,RPS27A	
Energy dependent regulation of mTOR by LKB1-AMPK	4.84E-01	3.45E-02	NaN	RHEB	
TNFs bind their physiological receptors	4.84E-01	3.45E-02	NaN	TNFSF13	
WNT/SHH Axonal Guidance Signaling Pathway	4.8E-01	2.01E-02	NaN	ARF6,YWHAH,YWHAQ	
Endocannabinoid Neuronal Synapse Pathway	4.8E-01	2.01E-02	NaN	GNB2,GNG5,PTGS2	
Sphingolipid metabolism	4.79E-01	2.3E-02	NaN	DEGS2,SPTSSA	
IL-17A Signaling in Fibroblasts	4.79E-01	2.3E-02	NaN	NFKBIA,VCAM1	
HIPPO signaling	4.79E-01	2.3E-02	NaN	YWHAH,YWHAQ	
Regulation of mitotic cell cycle	4.72E-01	2.27E-02	NaN	RPS27A,UBE2S	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	4.72E-01	3.33E-02	NaN	POMC	
PTEN Signaling	4.7E-01	1.99E-02	NaN	RASD1,RRAS,YWHAH	
Transcriptional regulation by RUNX1	4.66E-01	1.97E-02	NaN	CLDN5,LMO2,RPS27A	
Corticotropin Releasing Hormone Signaling	4.66E-01	1.97E-02	NaN	Calm1 (includes others),POMC,PTGS2	
Activin Inhibin Signaling Pathway	4.62E-01	1.83E-02	-1.000	NFKBIA,PTGS2,RHOA,SOX17	
Signaling by CSF1 (M-CSF) in myeloid cells	4.6E-01	3.23E-02	NaN	RPS27A	
MyD88 dependent cascade initiated on endosome	4.6E-01	3.23E-02	NaN	RPS27A	
Methylglyoxal Degradation III	4.6E-01	3.23E-02	NaN	AKR1A1	
Immunogenic Cell Death Signaling Pathway	4.59E-01	2.22E-02	NaN	HSPA8,IFNGR1	
Heparan Sulfate Biosynthesis	4.59E-01	2.22E-02	NaN	ALDH2,HS3ST1	
Regulation of Cellular Mechanics by Calpain Protease	4.59E-01	2.22E-02	NaN	RASD1,RRAS	
Unfolded protein response	4.59E-01	2.22E-02	NaN	DNAJA1,HSPA8	
Phagosome Formation	4.56E-01	1.58E-02	-2.714	ADGRE5,ARF6,ARPC1A,ARPC4,BCL10,CFL1,MYL12A,MYL12B,RASD1,RHOA,RRAS	
Factors involved in megakaryocyte development and platelet production	4.53E-01	2.2E-02	NaN	ACTB,EHD1	
Ceramide Signaling	4.53E-01	2.2E-02	NaN	RASD1,RRAS	
Acute Myeloid Leukemia Signaling	4.53E-01	2.2E-02	NaN	RASD1,RRAS	
BMP signaling pathway	4.53E-01	2.2E-02	NaN	RASD1,RRAS	
Necroptosis Signaling Pathway	4.52E-01	1.94E-02	NaN	SLC25A3,TOMM7,VDAC3	
Toll Like Receptor 3 (TLR3) Cascade	4.49E-01	3.12E-02	NaN	RPS27A	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	4.49E-01	3.12E-02	NaN	AP2A2	
RIPK1-mediated regulated necrosis	4.49E-01	3.12E-02	NaN	RPS27A	
TNFR2 Signaling	4.49E-01	3.12E-02	NaN	NFKBIA	
Dopamine Degradation	4.49E-01	3.12E-02	NaN	ALDH2	
MAPK6/MAPK4 signaling	4.47E-01	2.17E-02	NaN	HSPB1,RPS27A	
ERBB Signaling	4.41E-01	2.15E-02	NaN	RASD1,RRAS	
Airway Inflammation in Asthma	4.39E-01	3.03E-02	NaN	IFNGR1	
Pyroptosis Signaling Pathway	4.36E-01	2.13E-02	NaN	GAS5,RHOA	
Non-Small Cell Lung Cancer Signaling	4.36E-01	2.13E-02	NaN	RASD1,RRAS	
Aryl Hydrocarbon Receptor Signaling	4.34E-01	1.89E-02	NaN	ALDH2,GSTM1,HSPB1	
Prolactin Signaling	4.3E-01	2.11E-02	NaN	RASD1,RRAS	
Antimicrobial peptides	4.29E-01	2.94E-02	NaN	ATOX1	
Signaling by NOTCH2	4.29E-01	2.94E-02	NaN	RPS27A	
4-1BB Signaling in T Lymphocytes	4.29E-01	2.94E-02	NaN	NFKBIA	
Small Cell Lung Cancer Signaling	4.24E-01	2.08E-02	NaN	NFKBIA,PTGS2	
TGF-β Signaling	4.24E-01	2.08E-02	NaN	RASD1,RRAS	
Metabolism of steroid hormones	4.19E-01	2.86E-02	NaN	POMC	
PRC2 methylates histones and DNA	4.19E-01	2.86E-02	NaN	PHF1	
Coagulation System	4.19E-01	2.86E-02	NaN	THBD	
Salvage Pathways of Pyrimidine Ribonucleotides	4.19E-01	2.06E-02	NaN	CDK8,MAP3K8	
Senescence Pathway	4.14E-01	1.67E-02	-1.342	Calm1 (includes others),GADD45G,PHF1,RASD1,RRAS	
p53 Signaling	4.13E-01	2.04E-02	NaN	GADD45G,ST13	
DNA Methylation and Transcriptional Repression Signaling	4.13E-01	2.04E-02	NaN	CDK8,GADD45G	
UVA-Induced MAPK Signaling	4.13E-01	2.04E-02	NaN	RASD1,RRAS	
Striated Muscle Contraction	4.09E-01	2.78E-02	NaN	VIM	
FLT3 Signaling	4.09E-01	2.78E-02	NaN	RPS27A	
Interferon Signaling	4.09E-01	2.78E-02	NaN	IFNGR1	
Apelin Cardiomyocyte Signaling Pathway	4.08E-01	2.02E-02	NaN	MYL12A,MYL12B	
ATM Signaling	4.02E-01	2E-02	NaN	GADD45G,NFKBIA	
MyD88-independent TLR4 cascade	4E-01	2.7E-02	NaN	RPS27A	
TWEAK Signaling	4E-01	2.7E-02	NaN	NFKBIA	
Phase I - Functionalization of compounds	3.92E-01	1.96E-02	NaN	ALDH2,POMC	
SUMOylation of ubiquitinylation proteins	3.91E-01	2.63E-02	NaN	SUMO1	
Fanconi Anemia Pathway	3.91E-01	2.63E-02	NaN	RPS27A	
Notch Signaling	3.91E-01	2.63E-02	NaN	LFNG	
Orexin Signaling Pathway	3.9E-01	1.68E-02	-2.000	ATP6V0C,Calm1 (includes others),GNB2,GNG5	
Potassium Channels	3.87E-01	1.94E-02	NaN	GNB2,GNG5	
Formation of Fibrin Clot (Clotting Cascade)	3.83E-01	2.56E-02	NaN	THBD	
Regulation of TP53 Expression and Degradation	3.83E-01	2.56E-02	NaN	RPS27A	
DNA Replication Pre-Initiation	3.82E-01	1.92E-02	NaN	RPS27A,UBE2S	
Aldosterone Signaling in Epithelial Cells	3.81E-01	1.74E-02	NaN	DNAJA1,HSPA8,HSPB1	
Th1 and Th2 Activation Pathway	3.81E-01	1.74E-02	NaN	HLA-A,ICAM1,IFNGR1	
Signaling by FGFR3	3.74E-01	2.5E-02	NaN	RPS27A	
Transcriptional Regulation by VENTX	3.74E-01	2.5E-02	NaN	UBE2S	
G alpha (q) signalling events	3.74E-01	1.72E-02	NaN	EDN1,GNB2,GNG5	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	3.71E-01	1.64E-02	-2.000	CTSF,CTSH,PTGS2,TNFSF13	
Cargo recognition for clathrin-mediated endocytosis	3.68E-01	1.87E-02	NaN	AP2A2,RPS27A	
Signaling by FGFR4	3.66E-01	2.44E-02	NaN	RPS27A	
Telomerase Signaling	3.63E-01	1.85E-02	NaN	RASD1,RRAS	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	3.59E-01	2.38E-02	NaN	RPS27A	
DAP12 interactions	3.59E-01	2.38E-02	NaN	HLA-E	
Intrinsic Prothrombin Activation Pathway	3.59E-01	2.38E-02	NaN	THBD	
Signaling by Insulin receptor	3.51E-01	2.33E-02	NaN	ATP6V0C	
B Cell Activating Factor Signaling	3.51E-01	2.33E-02	NaN	NFKBIA	
Sleep REM Signaling Pathway	3.49E-01	1.8E-02	NaN	CFL1,TNFSF13	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	3.45E-01	1.79E-02	NaN	RPS27A,SUMO2	
Elastic fibre formation	3.44E-01	2.27E-02	NaN	LTBP4	
Signaling by Retinoic Acid	3.44E-01	2.27E-02	NaN	RDH14	
BER (Base Excision Repair) Pathway	3.44E-01	2.27E-02	NaN	ARL6IP5	
Antioxidant Action of Vitamin C	3.36E-01	1.75E-02	NaN	NFKBIA,SLC2A1	
T Cell Receptor Signaling	3.35E-01	1.46E-02	-1.890	BCL10,Calm1 (includes others),H2-T22,HLA-A,HLA-E,ICAM1,NFKBIA,RASD1,RRAS	
CDK5 Signaling	3.32E-01	1.74E-02	NaN	RASD1,RRAS	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.3E-01	2.17E-02	NaN	NFKBIA	
IL-23 Signaling Pathway	3.3E-01	2.17E-02	NaN	NFKBIA	
IL-13 Signaling Pathway	3.28E-01	1.72E-02	NaN	PDGFA,RHOA	
Bladder Cancer Signaling	3.28E-01	1.72E-02	NaN	RASD1,RRAS	
Neuregulin Signaling	3.24E-01	1.71E-02	NaN	RASD1,RRAS	
Macrophage Classical Activation Signaling Pathway	3.22E-01	1.59E-02	NaN	IFNGR1,NFKBIA,TNFSF13	
Fc Epsilon RI Signaling	3.2E-01	1.69E-02	NaN	RASD1,RRAS	
Airway Pathology in Chronic Obstructive Pulmonary Disease	3.2E-01	1.69E-02	NaN	APOD,TNFSF13	
RAF/MAP kinase cascade	3.2E-01	1.53E-02	-2.000	ACTB,ACTG1,PDGFA,RPS27A	
Macrophage Alternative Activation Signaling Pathway	3.19E-01	1.58E-02	NaN	H3-3A/H3-3B,NFKBIA,TSC22D3	
DNA Damage Bypass	3.17E-01	2.08E-02	NaN	RPS27A	
nNOS Signaling in Skeletal Muscle Cells	3.17E-01	2.08E-02	NaN	Calm1 (includes others)	
Regulation of lipid metabolism by PPARalpha	3.16E-01	1.68E-02	NaN	ALAS1,CDK8	
Synthesis of DNA	3.16E-01	1.68E-02	NaN	RPS27A,UBE2S	
p38 MAPK Signaling	3.12E-01	1.67E-02	NaN	H3-3A/H3-3B,HSPB1	
Renin-Angiotensin Signaling	3.08E-01	1.65E-02	NaN	RASD1,RRAS	
Signaling by EGFR	3.04E-01	2E-02	NaN	RPS27A	
Signaling by FGFR1	3.04E-01	2E-02	NaN	RPS27A	
Signaling by NOTCH3	3.04E-01	2E-02	NaN	RPS27A	
Dermatan Sulfate Biosynthesis (Late Stages)	3.04E-01	2E-02	NaN	HS3ST1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	3.04E-01	1.54E-02	NaN	RASD1,RHOA,RRAS	
Xenobiotic Metabolism PXR Signaling Pathway	3.04E-01	1.54E-02	NaN	ALDH2,GSTM1,HS3ST1	
Molecular Mechanisms of Cancer	3.01E-01	1.4E-02	-2.887	ADGRE5,CDKN2D,EDN1,GNB2,GNG5,ID1,NFKBIA,RASD1,RHOA,RHOB,RHOG,RRAS	
TNFR1 Signaling	2.98E-01	1.96E-02	NaN	NFKBIA	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.97E-01	1.61E-02	NaN	RASD1,RRAS	
Cell Cycle Checkpoints	2.94E-01	1.47E-02	-2.000	RPS27A,UBE2S,YWHAH,YWHAQ	
B-WICH complex positively regulates rRNA expression	2.92E-01	1.92E-02	NaN	ACTB	
Apoptotic execution phase	2.92E-01	1.92E-02	NaN	VIM	
UVB-Induced MAPK Signaling	2.92E-01	1.92E-02	NaN	H3-3A/H3-3B	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	2.89E-01	1.4E-02	-1.667	H2-T22,HLA-A,HLA-E,ORAI1,RASD1,RHOA,RHOB,RHOG,RRAS	
Gαs Signaling	2.89E-01	1.59E-02	NaN	GNB2,GNG5	
Regulation of Apoptosis	2.87E-01	1.89E-02	NaN	RPS27A	
Chondroitin Sulfate Biosynthesis (Late Stages)	2.87E-01	1.89E-02	NaN	HS3ST1	
GP6 Signaling Pathway	2.86E-01	1.57E-02	NaN	Calm1 (includes others),RHOG	
Mitotic Prometaphase	2.81E-01	1.48E-02	NaN	TUBA1A,TUBA1B,TUBB	
CDC42 Signaling	2.78E-01	1.39E-02	-2.236	ARPC1A,ARPC4,CFL1,H2-T22,HLA-A,HLA-E,MYL12A,MYL12B	
The citric acid (TCA) cycle and respiratory electron transport	2.76E-01	1.82E-02	NaN	BSG	
Deadenylation-dependent mRNA decay	2.76E-01	1.82E-02	NaN	EIF4A1	
Interleukin-3, Interleukin-5 and GM-CSF signaling	2.76E-01	1.82E-02	NaN	RPS27A	
Fc epsilon receptor (FCERI) signaling	2.73E-01	1.46E-02	NaN	BCL10,NFKBIA,RPS27A	
Mitotic G1 phase and G1/S transition	2.72E-01	1.53E-02	NaN	CDKN2D,RPS27A	
NLR signaling pathways	2.71E-01	1.79E-02	NaN	RPS27A	
Cell Cycle Control of Chromosomal Replication	2.71E-01	1.79E-02	NaN	CDK8	
Oxidative Ethanol Degradation III	2.71E-01	1.79E-02	NaN	ALDH2	
Signaling by PDGF	2.61E-01	1.72E-02	NaN	PDGFA	
Triacylglycerol Degradation	2.61E-01	1.72E-02	NaN	ALDH2	
Processing of Capped Intron-Containing Pre-mRNA	2.59E-01	1.39E-02	-2.000	BCAS2,HNRNPF,HSPA8,SRSF3	
STAT3 Pathway	2.59E-01	1.48E-02	NaN	RASD1,RRAS	
Circadian Clock	2.56E-01	1.69E-02	NaN	RPS27A	
Metabolism of polyamines	2.56E-01	1.69E-02	NaN	SAT1	
Th2 Pathway	2.53E-01	1.46E-02	NaN	HLA-A,ICAM1	
Visual phototransduction	2.51E-01	1.67E-02	NaN	RBP1	
NIK-->noncanonical NF-kB signaling	2.51E-01	1.67E-02	NaN	RPS27A	
GADD45 Signaling	2.51E-01	1.67E-02	NaN	GADD45G	
Assembly of collagen fibrils and other multimeric structures	2.46E-01	1.64E-02	NaN	CD151	
Primary Immunodeficiency Signaling	2.46E-01	1.64E-02	NaN	TAP2	
Chondroitin Sulfate Biosynthesis	2.46E-01	1.64E-02	NaN	HS3ST1	
PIP3 activates AKT signaling	2.44E-01	1.43E-02	NaN	PDGFA,RHOG	
Insulin Receptor Signaling	2.44E-01	1.43E-02	NaN	RASD1,RRAS	
Role of JAK2 in Hormone-like Cytokine Signaling	2.42E-01	1.61E-02	NaN	POMC	
Peroxisomal protein import	2.37E-01	1.59E-02	NaN	RPS27A	
Dermatan Sulfate Biosynthesis	2.37E-01	1.59E-02	NaN	HS3ST1	
Mitochondrial biogenesis	2.33E-01	1.56E-02	NaN	ALAS1	
Hedgehog ligand biogenesis	2.29E-01	1.54E-02	NaN	RPS27A	
RAB geranylgeranylation	2.29E-01	1.54E-02	NaN	RAB11A	
Degradation of the extracellular matrix	2.25E-01	1.52E-02	NaN	BSG	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	2.25E-01	1.52E-02	NaN	NFKBIA	
Collagen biosynthesis and modifying enzymes	2.21E-01	1.49E-02	NaN	PPIB	
IL-17A Signaling in Airway Cells	2.21E-01	1.49E-02	NaN	NFKBIA	
TNFR2 non-canonical NF-kB pathway	2.17E-01	1.47E-02	NaN	RPS27A	
Nicotine Degradation II	2.17E-01	1.47E-02	NaN	FMO1	
Melatonin Signaling	2.02E-01	1.39E-02	NaN	Calm1 (includes others)	
Regulation of RUNX2 expression and activity	1.99E-01	1.37E-02	NaN	RPS27A	
Dilated Cardiomyopathy Signaling Pathway	-0E00	1.33E-02	NaN	ACTB,ACTG1	
NAD Signaling Pathway	-0E00	6.62E-03	NaN	SIRT7	
Neurovascular Coupling Signaling Pathway	-0E00	1.29E-02	NaN	Calm1 (includes others),PTGS2,RHOA	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	9.9E-03	NaN	PTGS2,TNFSF13	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	1.35E-02	-2.236	FTH1,FTL,IFNGR1,SLC2A1,TNFSF13	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	-0E00	7.09E-03	NaN	PTGS2	
Ribonucleotide Reductase Signaling Pathway	-0E00	1.17E-02	NaN	ACTB,H3-3A/H3-3B	
S100 Family Signaling Pathway	-0E00	9.07E-03	-2.646	ADGRE5,BSG,Calm1 (includes others),MAP3K8,RHOA,S100A10,VCAM1	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	GPX1	
Synaptic Long Term Depression	-0E00	1.01E-02	NaN	RASD1,RRAS	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	1.26E-02	0.000	ATP6V0C,EEF1A1,EIF4A1,GPX4,HSPA8,NFKBIA,RAB11A,TPT1	
WNK Renal Signaling Pathway	-0E00	9.43E-03	NaN	Calm1 (includes others)	
Acetylcholine Receptor Signaling Pathway	-0E00	5.15E-03	NaN	Calm1 (includes others)	
Adrenergic Receptor Signaling Pathway (Enhanced)	-0E00	1E-02	NaN	ATP6V0C,TNFSF13	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	6.15E-03	NaN	Calm1 (includes others),SLC38A2	
Cachexia Signaling Pathway	-0E00	1.36E-02	-2.236	HSPA8,IFNGR1,MALAT1,POMC,TNFSF13	
ISGylation Signaling Pathway	-0E00	9.26E-03	NaN	CHMP5	
Microautophagy Signaling Pathway	-0E00	1.25E-02	NaN	CHMP5,HSPA8	
NFKBIE Signaling Pathway	-0E00	4.45E-03	NaN	NFKBIA,TNFSF13	
G alpha (i) signalling events	-0E00	1.16E-02	NaN	GNB2,GNG5,POMC	
Cellular response to hypoxia	-0E00	1.33E-02	NaN	RPS27A	
Extracellular matrix organization	-0E00	9.43E-03	NaN	PDGFA	
Glycosaminoglycan metabolism	-0E00	1.25E-02	NaN	HYAL2	
Pre-NOTCH Expression and Processing	-0E00	1.32E-02	NaN	LFNG	
Degradation of beta-catenin by the destruction complex	-0E00	1.09E-02	NaN	RPS27A	
TCF dependent signaling in response to WNT	-0E00	1.01E-02	NaN	RPS27A,SOX17	
Generic Transcription Pathway	-0E00	2.34E-03	NaN	CDK8	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	SRSF3	
Class A/1 (Rhodopsin-like receptors)	-0E00	6.31E-03	NaN	EDN1,POMC	
Transcriptional regulation of white adipocyte differentiation	-0E00	1.19E-02	NaN	CDK8	
ABC-family proteins mediated transport	-0E00	9.9E-03	NaN	RPS27A	
Costimulation by the CD28 family	-0E00	1.28E-02	NaN	MAP3K8	
O-linked glycosylation	-0E00	9.01E-03	NaN	SBSPON	
Mitochondrial translation	-0E00	1.04E-02	NaN	MRPL24	
Hedgehog 'on' state	-0E00	1.16E-02	NaN	RPS27A	
Regulation of TP53 Activity through Phosphorylation	-0E00	1.08E-02	NaN	RPS27A	
PTEN Regulation	-0E00	1.33E-02	NaN	RHEB,RPS27A	
S Phase	-0E00	1E-02	NaN	RPS27A	
RAB GEFs exchange GTP for GDP on RABs	-0E00	1.12E-02	NaN	CCZ1/CCZ1B	
Transcriptional regulation by RUNX3	-0E00	1.04E-02	NaN	RPS27A	
Neddylation	-0E00	8.13E-03	NaN	RNF7,RPS27A	
Signaling by NOTCH4	-0E00	1.2E-02	NaN	RPS27A	
KEAP1-NFE2L2 pathway	-0E00	1.1E-02	NaN	RPS27A	
Hepatic Cholestasis	-0E00	1.35E-02	NaN	Calm1 (includes others),NFKBIA,TNFSF13	
NAFLD Signaling Pathway	-0E00	8.85E-03	NaN	PTGS2,TNFSF13	
BBSome Signaling Pathway	-0E00	8.18E-03	NaN	ADGRE5,PHF1,POMC,RHOA	
Role of BRCA1 in DNA Damage Response	-0E00	1.25E-02	NaN	ACTB	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	-0E00	6.41E-03	NaN	TNFSF13	
TREM1 Signaling	-0E00	1.3E-02	NaN	ICAM1	
Role of NFAT in Regulation of the Immune Response	-0E00	7.74E-03	NaN	Calm1 (includes others),GNB2,GNG5,HLA-A,NFKBIA,ORAI1,RASD1,RRAS	
FcγRIIB Signaling in B Lymphocytes	-0E00	3.77E-03	NaN	RASD1,RRAS	
CCR5 Signaling in Macrophages	-0E00	6.01E-03	NaN	Calm1 (includes others),GNB2,GNG5	
Calcium-induced T Lymphocyte Apoptosis	-0E00	6.52E-03	NaN	Calm1 (includes others),HLA-A,ORAI1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	4.71E-03	NaN	HLA-A,HLA-E	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	1.32E-02	1.414	AP2A2,ARF1,BCL10,H2-T22,HLA-A,HLA-E,RASD1,RRAS	
T Helper Cell Differentiation	-0E00	4.25E-03	NaN	HLA-A,IFNGR1	
CD28 Signaling in T Helper Cells	-0E00	1.16E-02	-2.000	ARPC1A,ARPC4,BCL10,Calm1 (includes others),HLA-A,NFKBIA	
IL-15 Signaling	-0E00	3.8E-03	NaN	RASD1,RRAS	
Dendritic Cell Maturation	-0E00	6.71E-03	-2.000	HLA-A,HLA-E,ICAM1,NFKBIA	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.54E-03	NaN	RHOA	
Docosahexaenoic Acid (DHA) Signaling	-0E00	4E-03	NaN	PTGS2	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	5.92E-03	NaN	Calm1 (includes others),HLA-A,NFKBIA	
Lipid Antigen Presentation by CD1	-0E00	4.82E-03	NaN	AP2A2,ARF6	
CREB Signaling in Neurons	-0E00	9.88E-03	-2.000	ADGRE5,Calm1 (includes others),GNB2,GNG5,RASD1,RRAS	
Type I Diabetes Mellitus Signaling	-0E00	7.86E-03	NaN	HLA-A,HLA-E,IFNGR1,NFKBIA	
Allograft Rejection Signaling	-0E00	6.15E-03	NaN	H2-T22,HLA-A,HLA-E	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	HLA-A,HLA-E	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	HLA-A,HLA-E	
Type II Diabetes Mellitus Signaling	-0E00	6.54E-03	NaN	NFKBIA	
Chronic Myeloid Leukemia Signaling	-0E00	1.08E-02	NaN	Calm1 (includes others),RASD1,RRAS	
