© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Intrinsic Prothrombin Activation Pathway	4.62E-01	2.38E-02	NaN	THBD	
Acetone Degradation I (to Methylglyoxal)	4.62E-01	2.38E-02	NaN	CYP2E1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.61E-01	1.64E-02	NaN	HLA-A,HLA-E	
FAK Signaling	4.55E-01	1.15E-02	-2.887	ACKR1,ADGRG6,CYSLTR1,GPR182,IL17RA,IL1R1,IL6R,IL6ST,PAK1,RALB,SOCS3,TGFB2	
Signaling by SCF-KIT	4.54E-01	2.33E-02	NaN	STAT3	
Smooth Muscle Contraction	4.54E-01	2.33E-02	NaN	PAK1	
Aggrephagy	4.54E-01	2.33E-02	NaN	VIM	
B Cell Activating Factor Signaling	4.54E-01	2.33E-02	NaN	RELB	
Retinoate Biosynthesis I	4.54E-01	2.33E-02	NaN	ADH1C	
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.54E-01	2.33E-02	NaN	ENTPD1	
RHOA Signaling	4.52E-01	1.61E-02	NaN	NRP2,RDX	
Regulation of mRNA stability by proteins that bind AU-rich elements	4.46E-01	2.27E-02	NaN	PABPC1	
Signaling by Retinoic Acid	4.46E-01	2.27E-02	NaN	ADH1C	
TBC/RABGAPs	4.46E-01	2.27E-02	NaN	RAB11A	
Retinoid metabolism and transport	4.46E-01	2.27E-02	NaN	APOE	
TCR signaling	4.43E-01	1.59E-02	NaN	PAK1,PSMC1	
ROBO SLIT Signaling Pathway	4.39E-01	1.57E-02	NaN	PAK1,VEGFC	
Endocannabinoid Developing Neuron Pathway	4.39E-01	1.57E-02	NaN	RALB,STAT3	
GPER1 signaling	4.38E-01	2.22E-02	NaN	GNGT2	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	4.35E-01	1.56E-02	NaN	COX7A2L,NDUFA8	
Interleukin-2 family signaling	4.31E-01	2.17E-02	NaN	STAT3	
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.31E-01	2.17E-02	NaN	RELB	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	4.31E-01	2.17E-02	NaN	NR2F2	
tRNA Splicing	4.31E-01	2.17E-02	NaN	PDE4B	
Estrogen Biosynthesis	4.31E-01	2.17E-02	NaN	CYP2E1	
DNA damage-induced 14-3-3σ Signaling	4.31E-01	2.17E-02	NaN	CASP4	
Apelin Pancreas Signaling Pathway	4.31E-01	2.17E-02	NaN	RELB	
G Beta Gamma Signaling	4.31E-01	1.55E-02	NaN	PAK1,RALB	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	4.3E-01	1.3E-02	-2.000	CSF1,IL1R1,RALB,TNFRSF1A	
Neutrophil Extracellular Trap Signaling Pathway	4.29E-01	1.25E-02	-2.236	CASP4,HIF1A,NDUFA8,ORAI1,PLA2G4A	
fMLP Signaling in Neutrophils	4.22E-01	1.53E-02	NaN	RALB,RELB	
Gα12/13 Signaling	4.14E-01	1.5E-02	NaN	RALB,RELB	
P2Y Purigenic Receptor Signaling Pathway	4.14E-01	1.5E-02	NaN	RALB,RELB	
Thrombin Signaling	4.07E-01	1.33E-02	NaN	CAMK1D,RALB,RELB	
Class A/1 (Rhodopsin-like receptors)	4.07E-01	1.26E-02	-2.000	ACKR1,CCL19,CYSLTR1,EDN1	
Netrin-1 signaling	4.03E-01	2E-02	NaN	PAK1	
Melanoma Signaling	4.03E-01	2E-02	NaN	RALB	
MYC Mediated Apoptosis Signaling	4.03E-01	2E-02	NaN	TNFRSF1A	
Transcriptional regulation by RUNX2	3.96E-01	1.96E-02	NaN	ZNF521	
UVC-Induced MAPK Signaling	3.96E-01	1.96E-02	NaN	RALB	
UVB-Induced MAPK Signaling	3.9E-01	1.92E-02	NaN	RPS6KA5	
CTLA4 Signaling in Cytotoxic T Lymphocytes	3.89E-01	1.15E-02	0.378	AP2A2,Ap2b1,B2M,HLA-A,HLA-E,RALB,TGFB2	
PIP3 activates AKT signaling	3.87E-01	1.43E-02	NaN	IER3,PDGFA	
Gαi Signaling	3.87E-01	1.43E-02	NaN	RALB,STAT3	
Insulin Receptor Signaling	3.87E-01	1.43E-02	NaN	RALB,SOCS3	
Glutaminergic Receptor Signaling Pathway (Enhanced)	3.87E-01	1.23E-02	-2.000	NR3C1,PLA2G4A,SLC38A5,TGFB2	
Gap Junction Signaling	3.87E-01	1.23E-02	NaN	PLA2G4A,RALB,RELB,TNFRSF1A	
Neurovascular Coupling Signaling Pathway	3.86E-01	1.29E-02	NaN	ENTPD1,PLA2G4A,PTGS2	
Regulation of Apoptosis	3.83E-01	1.89E-02	NaN	PSMC1	
Signaling by TGF-beta Receptor Complex	3.83E-01	1.89E-02	NaN	TGFB2	
Phototransduction Pathway	3.77E-01	1.85E-02	NaN	GNGT2	
Xenobiotic Metabolism General Signaling Pathway	3.76E-01	1.4E-02	NaN	MGST1,RALB	
cAMP-mediated signaling	3.75E-01	1.27E-02	NaN	CAMK1D,PDE4B,STAT3	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	3.71E-01	1.82E-02	NaN	NR3C1	
Deadenylation-dependent mRNA decay	3.71E-01	1.82E-02	NaN	PABPC1	
E3 ubiquitin ligases ubiquitinate target proteins	3.71E-01	1.82E-02	NaN	HLA-A	
Sensory processing of sound by outer hair cells of the cochlea	3.71E-01	1.82E-02	NaN	RDX	
G alpha (s) signalling events	3.69E-01	1.38E-02	NaN	GNGT2,GRK5	
Cell Cycle Control of Chromosomal Replication	3.65E-01	1.79E-02	NaN	CDK8	
Oxidative Ethanol Degradation III	3.65E-01	1.79E-02	NaN	CYP2E1	
EGF Signaling	3.65E-01	1.79E-02	NaN	STAT3	
CD27 Signaling in Lymphocytes	3.6E-01	1.75E-02	NaN	RELB	
FAT10 Signaling Pathway	3.6E-01	1.75E-02	NaN	PSMC1	
AMPK Signaling	3.59E-01	1.24E-02	NaN	EEF2,ORAI1,RAB11A	
WNT/SHH Axonal Guidance Signaling Pathway	3.56E-01	1.34E-02	NaN	GLIS2,WNT5A	
MSP-RON Signaling Pathway	3.54E-01	1.72E-02	NaN	CSF1	
Triacylglycerol Degradation	3.54E-01	1.72E-02	NaN	NDST1	
Dilated Cardiomyopathy Signaling Pathway	3.52E-01	1.33E-02	NaN	CAMK1D,LAMA4	
PTEN Signaling	3.49E-01	1.32E-02	NaN	RALB,RELB	
Neddylation	3.49E-01	1.22E-02	NaN	HIF1A,PSMC1,SOCS3	
Signaling by ERBB4	3.49E-01	1.69E-02	NaN	APOE	
Metabolism of water-soluble vitamins and cofactors	3.49E-01	1.69E-02	NaN	GPHN	
Metabolism of polyamines	3.49E-01	1.69E-02	NaN	PSMC1	
Visual phototransduction	3.43E-01	1.67E-02	NaN	NMT1	
GABA receptor activation	3.43E-01	1.67E-02	NaN	GNGT2	
Endometrial Cancer Signaling	3.43E-01	1.67E-02	NaN	RALB	
Retinoic acid Mediated Apoptosis Signaling	3.43E-01	1.67E-02	NaN	TNFSF10	
Nicotine Degradation III	3.43E-01	1.67E-02	NaN	CYP2E1	
SPINK1 Pancreatic Cancer Pathway	3.43E-01	1.67E-02	NaN	CPE	
Factors Promoting Cardiogenesis in Vertebrates	3.43E-01	1.31E-02	NaN	TGFB2,WNT5A	
Assembly of collagen fibrils and other multimeric structures	3.38E-01	1.64E-02	NaN	PLEC	
NCAM signaling for neurite out-growth	3.38E-01	1.64E-02	NaN	RPS6KA5	
Semaphorin Signaling in Neurons	3.38E-01	1.64E-02	NaN	PAK1	
Primary Immunodeficiency Signaling	3.38E-01	1.64E-02	NaN	TAP2	
Relaxin Signaling	3.36E-01	1.29E-02	NaN	PDE4B,RELB	
IL-2 Signaling	3.33E-01	1.61E-02	NaN	RALB	
Mitochondrial biogenesis	3.23E-01	1.56E-02	NaN	ALAS1	
Melatonin Degradation I	3.23E-01	1.56E-02	NaN	CYP2E1	
G alpha (i) signalling events	3.2E-01	1.16E-02	NaN	CCL19,GNGT2,RGS16	
Hedgehog ligand biogenesis	3.18E-01	1.54E-02	NaN	PSMC1	
RAB geranylgeranylation	3.18E-01	1.54E-02	NaN	RAB11A	
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.18E-01	1.54E-02	NaN	RELB	
Degradation of the extracellular matrix	3.14E-01	1.52E-02	NaN	ELN	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	3.14E-01	1.52E-02	NaN	RELB	
Cardiac Hypertrophy Signaling	3.13E-01	1.15E-02	NaN	IL6R,RALB,TGFB2	
RAF/MAP kinase cascade	3.11E-01	1.15E-02	NaN	PDGFA,PSMC1,VWF	
Deubiquitination	3.08E-01	1.14E-02	NaN	HIF1A,PSMC1,TNFAIP3	
TNFR2 non-canonical NF-kB pathway	3.04E-01	1.47E-02	NaN	PSMC1	
ERBB4 Signaling	3.04E-01	1.47E-02	NaN	RALB	
Remodeling of Epithelial Adherens Junctions	3.04E-01	1.47E-02	NaN	DNM3	
Sensory processing of sound by inner hair cells of the cochlea	3E-01	1.45E-02	NaN	RDX	
Phospholipases	3E-01	1.45E-02	NaN	PLA2G4A	
Cell Cycle: G1/S Checkpoint Regulation	3E-01	1.45E-02	NaN	TGFB2	
CXCR4 Signaling	2.98E-01	1.19E-02	NaN	PAK1,RALB	
Androgen Signaling	2.96E-01	1.18E-02	NaN	NCOA4,RELB	
Signaling by the B Cell Receptor (BCR)	2.93E-01	1.18E-02	NaN	ORAI1,PSMC1	
Gαq Signaling	2.93E-01	1.18E-02	NaN	RELB,RGS16	
NF-κB Signaling	2.92E-01	1.05E-02	-0.816	IL1R1,IRAK3,RALB,RELB,TNFAIP3,TNFRSF1A	
T Helper Cell Differentiation	2.92E-01	1.06E-02	NaN	HLA-A,IL6R,IL6ST,STAT3,TNFRSF1A	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.92E-01	1.41E-02	NaN	RAB11A	
Stearate Biosynthesis I (Animals)	2.92E-01	1.41E-02	NaN	CYP2E1	
Ribonucleotide Reductase Signaling Pathway	2.9E-01	1.17E-02	NaN	HIF1A,STAT3	
COPII-mediated vesicle transport	2.87E-01	1.39E-02	NaN	CTSC	
Netrin Signaling	2.85E-01	1.16E-02	NaN	FMO1,PAK1	
IL-4 Signaling	2.84E-01	1.04E-02	-1.633	MAOA,NR3C1,RALB,STAT3,TGFB2,TGM2	
Senescence-Associated Secretory Phenotype (SASP)	2.83E-01	1.37E-02	NaN	STAT3	
Extra-nuclear estrogen signaling	2.83E-01	1.37E-02	NaN	GNGT2	
Glioma Invasiveness Signaling	2.83E-01	1.37E-02	NaN	RALB	
WNT/β-catenin Signaling	2.83E-01	1.15E-02	NaN	TGFB2,WNT5A	
Granzyme A Signaling	2.79E-01	1.35E-02	NaN	NDUFA8	
Protein Sorting Signaling Pathway	2.73E-01	1.12E-02	NaN	CLINT1,RAB11A	
Pre-NOTCH Expression and Processing	2.72E-01	1.32E-02	NaN	ST3GAL6	
GDNF Family Ligand-Receptor Interactions	2.72E-01	1.32E-02	NaN	RALB	
Antiproliferative Role of Somatostatin Receptor 2	2.68E-01	1.3E-02	NaN	RALB	
Costimulation by the CD28 family	2.64E-01	1.28E-02	NaN	PAK1	
Neurotrophin/TRK Signaling	2.64E-01	1.28E-02	NaN	RALB	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.63E-01	1.1E-02	NaN	PPFIA2,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.63E-01	1.1E-02	NaN	PPFIA2,SOCS3	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	2.6E-01	1.27E-02	NaN	TNFAIP3	
Thyroid Cancer Signaling	2.6E-01	1.27E-02	NaN	RALB	
Dendritic Cell Maturation	2.58E-01	1.01E-02	-2.449	B2M,HLA-A,HLA-E,ICAM1,RELB,TNFRSF1A	
G alpha (12/13) signalling events	2.57E-01	1.25E-02	NaN	GNGT2	
Dopamine Receptor Signaling	2.57E-01	1.25E-02	NaN	MAOA	
MicroRNA Biogenesis Signaling Pathway	2.51E-01	1.07E-02	NaN	RALB,TGFB2	
Signaling by NOTCH4	2.47E-01	1.2E-02	NaN	PSMC1	
3-phosphoinositide Degradation	2.38E-01	1.04E-02	NaN	PPFIA2,SOCS3	
Senescence Pathway	2.38E-01	1E-02	NaN	RALB,RPS6KA5,TGFB2	
Hedgehog 'on' state	2.37E-01	1.16E-02	NaN	PSMC1	
Cyclins and Cell Cycle Regulation	2.37E-01	1.16E-02	NaN	TGFB2	
Sphingolipid metabolism	2.34E-01	1.15E-02	NaN	SPTLC2	
Regulation of mitotic cell cycle	2.3E-01	1.14E-02	NaN	PSMC1	
TP53 Regulates Metabolic Genes	2.3E-01	1.14E-02	NaN	COX7A2L	
Synaptic Long Term Depression	2.28E-01	1.01E-02	NaN	PLA2G4A,RALB	
D-myo-inositol-5-phosphate Metabolism	2.28E-01	1.01E-02	NaN	PPFIA2,SOCS3	
TCF dependent signaling in response to WNT	2.26E-01	1.01E-02	NaN	PSMC1,WNT5A	
Immunogenic Cell Death Signaling Pathway	2.24E-01	1.11E-02	NaN	TNFRSF1A	
Unfolded protein response	2.24E-01	1.11E-02	NaN	XBP1	
KEAP1-NFE2L2 pathway	2.21E-01	1.1E-02	NaN	PSMC1	
Factors involved in megakaryocyte development and platelet production	2.21E-01	1.1E-02	NaN	EHD1	
RANK Signaling in Osteoclasts	2.21E-01	1.1E-02	NaN	RELB	
Degradation of beta-catenin by the destruction complex	2.19E-01	1.09E-02	NaN	PSMC1	
Actin Nucleation by ARP-WASP Complex	2.16E-01	1.08E-02	NaN	RALB	
Non-Small Cell Lung Cancer Signaling	2.13E-01	1.06E-02	NaN	RALB	
Transcriptional regulation by RUNX3	2.07E-01	1.04E-02	NaN	PSMC1	
Cellular response to heat stress	2.05E-01	1.03E-02	NaN	EEF1A1	
p53 Signaling	2.02E-01	1.02E-02	NaN	HIF1A	
DNA Methylation and Transcriptional Repression Signaling	2.02E-01	1.02E-02	NaN	CDK8	
Glycerophospholipid biosynthesis	2E-01	1.01E-02	NaN	PLA2G4A	
Apelin Cardiomyocyte Signaling Pathway	2E-01	1.01E-02	NaN	HIF1A	
SNARE Signaling Pathway	-0E00	7.35E-03	NaN	RAB11A	
Synaptic Long Term Potentiation	-0E00	7.58E-03	NaN	RALB	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	6.3E-03	-1.000	EEF1A1,HIF1A,IL17RA,RAB11A	
Acetylcholine Receptor Signaling Pathway	-0E00	5.15E-03	NaN	CASP4	
GABAergic Receptor Signaling Pathway (Enhanced)	-0E00	7.19E-03	NaN	GPHN	
ISGylation Signaling Pathway	-0E00	9.26E-03	NaN	HIF1A	
Microautophagy Signaling Pathway	-0E00	6.25E-03	NaN	PSMC1	
NFKBIE Signaling Pathway	-0E00	6.68E-03	NaN	RELB,TNFRSF1A,TNFSF10	
Orexin Signaling Pathway	-0E00	8.4E-03	NaN	HIF1A,PLA2G4A	
Potassium Channels	-0E00	9.71E-03	NaN	GNGT2	
Integration of energy metabolism	-0E00	9.71E-03	NaN	GNGT2	
Complement cascade	-0E00	7.41E-03	NaN	CFH	
Cell surface interactions at the vascular wall	-0E00	9.48E-03	NaN	ATP1B3,THBD	
Fcgamma receptor (FCGR) dependent phagocytosis	-0E00	6.37E-03	NaN	PAK1	
Generic Transcription Pathway	-0E00	4.67E-03	NaN	CDK8,NR3C1	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	MLLT3	
Fc epsilon receptor (FCERI) signaling	-0E00	9.71E-03	NaN	PAK1,PSMC1	
Mitotic Metaphase and Anaphase	-0E00	4.26E-03	NaN	PSMC1	
ABC-family proteins mediated transport	-0E00	9.9E-03	NaN	PSMC1	
Mitotic G2-G2/M phases	-0E00	5.03E-03	NaN	PSMC1	
Mitotic G1 phase and G1/S transition	-0E00	7.63E-03	NaN	PSMC1	
Hedgehog 'off' state	-0E00	8.85E-03	NaN	PSMC1	
Cilium Assembly	-0E00	4.9E-03	NaN	RAB11A	
RHO GTPases Activate Formins	-0E00	7.19E-03	NaN	FMNL2	
PTEN Regulation	-0E00	6.67E-03	NaN	PSMC1	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	PLA2G4A	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	PSMC1	
Synthesis of DNA	-0E00	8.4E-03	NaN	PSMC1	
S Phase	-0E00	1E-02	NaN	PSMC1	
Cell Cycle Checkpoints	-0E00	3.68E-03	NaN	PSMC1	
Sleep NREM Signaling Pathway	-0E00	8.7E-03	NaN	RALB	
Regulation of Actin-based Motility by Rho	-0E00	8.7E-03	NaN	PAK1	
α-Adrenergic Signaling	-0E00	9.17E-03	NaN	RALB	
Role of NFAT in Regulation of the Immune Response	-0E00	3.87E-03	NaN	HLA-A,ORAI1,RALB,RELB	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	RALB	
Calcium-induced T Lymphocyte Apoptosis	-0E00	4.35E-03	NaN	HLA-A,ORAI1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	7.06E-03	NaN	B2M,HLA-A,HLA-E	
CD28 Signaling in T Helper Cells	-0E00	5.8E-03	NaN	HLA-A,PAK1,RELB	
IL-15 Signaling	-0E00	5.7E-03	NaN	RALB,RELB,STAT3	
Reelin Signaling in Neurons	-0E00	7.25E-03	NaN	APOE	
Cellular Effects of Sildenafil (Viagra)	-0E00	6.67E-03	NaN	PDE4B	
Neuropathic Pain Signaling in Dorsal Horn Neurons	-0E00	9.9E-03	NaN	CAMK1D	
CDK5 Signaling	-0E00	8.7E-03	NaN	RALB	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	3.94E-03	NaN	HLA-A,RELB	
Lipid Antigen Presentation by CD1	-0E00	7.23E-03	NaN	AP2A2,Ap2b1,B2M	
Corticotropin Releasing Hormone Signaling	-0E00	6.58E-03	NaN	PTGS2	
CREB Signaling in Neurons	-0E00	9.88E-03	-2.449	ACKR1,ADGRG6,CYSLTR1,GPR182,RALB,TGFB2	
Allograft Rejection Signaling	-0E00	6.15E-03	NaN	B2M,HLA-A,HLA-E	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	HLA-A,HLA-E	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	HLA-A,HLA-E	
p70S6K Signaling	-0E00	5.18E-03	NaN	EEF2,RALB,RPS6	
G Protein Signaling Mediated by Tubby	-0E00	2.14E-03	NaN	NAMPT	
Communication between Innate and Adaptive Immune Cells	-0E00	3.22E-03	NaN	B2M,HLA-A,HLA-E	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	HLA-A,HLA-E,IL6R,RALB	
CDC42 Signaling	-0E00	6.94E-03	NaN	B2M,HLA-A,HLA-E,PAK1	
Hereditary Breast Cancer Signaling	-0E00	7.04E-03	NaN	RALB	
Phospholipase C Signaling	-0E00	4.46E-03	-1.000	AHNAK,PLA2G4A,RALB,RELB,TGM2	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	3.2E-03	NaN	CSF1,HLA-A,RELB	
Protein Kinase A Signaling	-0E00	9.73E-03	NaN	PDE4B,PTGS2,RELB,TGFB2	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	6.49E-03	NaN	RALB,RELB,TGFB2	
NUR77 Signaling in T Lymphocytes	-0E00	7.8E-03	NaN	B2M,HLA-A,HLA-E,TNFSF10	
PKCθ Signaling in T Lymphocytes	-0E00	5.38E-03	NaN	HLA-A,RALB,RELB	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	4.69E-03	NaN	PABPC1,TGFB2	
OX40 Signaling Pathway	-0E00	8.37E-03	NaN	B2M,HLA-A,HLA-E,RELB	
PI3K Signaling in B Lymphocytes	-0E00	3.4E-03	NaN	RALB,RELB	
RHOGDI Signaling	-0E00	9.09E-03	NaN	PAK1,RDX	
Telomerase Signaling	-0E00	9.26E-03	NaN	RALB	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.24E-03	NaN	CSF1	
eNOS Signaling	-0E00	6.41E-03	NaN	VEGFC	
Superpathway of Inositol Phosphate Compounds	-0E00	8.47E-03	NaN	PPFIA2,SOCS3	
3-phosphoinositide Biosynthesis	-0E00	9.62E-03	NaN	PPFIA2,SOCS3	
TEC Kinase Signaling	-0E00	6.92E-03	NaN	PAK1,RELB,STAT3,TNFSF10	
SAPK/JNK Signaling	-0E00	1.99E-03	NaN	RALB	
Nitric Oxide Signaling in the Cardiovascular System	-0E00	8.33E-03	NaN	VEGFC	
Cardiac β-adrenergic Signaling	-0E00	5.56E-03	NaN	PDE4B	
B Cell Receptor Signaling	-0E00	3.15E-03	NaN	RALB,RELB	
T Cell Receptor Signaling	-0E00	9.74E-03	-2.236	B2M,HLA-A,HLA-E,ICAM1,RALB,RELB	
Gustation Pathway	-0E00	9.9E-03	NaN	LRRC8B,ORAI1	
Sumoylation Pathway	-0E00	9.71E-03	NaN	NR3C1	
GP6 Signaling Pathway	-0E00	7.87E-03	NaN	LAMA4	
Endocannabinoid Neuronal Synapse Pathway	-0E00	6.71E-03	NaN	PTGS2	
T Cell Exhaustion Signaling Pathway	-0E00	8.82E-03	NaN	HLA-A,HLA-E,IL6R,RALB,STAT3	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	9.68E-03	-2.449	IL6R,IL6ST,RALB,RELB,STAT3,TGFB2,TNFSF10	
Calcium Signaling	-0E00	4.55E-03	NaN	CAMK1D	
