© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
HIPPO signaling	3.52E00	1.38E-01	-0.816	BTRC,DLG1,FAT4,NF2,PARD3,PPM1L,PPP1R12A,PPP2R5E,SMAD5,STK3,WWTR1,YAP1	
PDGF Signaling	3.52E00	1.38E-01	3.464	ABL2,INPP5F,MAP2K4,MAP3K1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,SOS2,STAT3	
PIP3 activates AKT signaling	3.52E00	1.14E-01	4.000	AKT3,FOXO1,FOXO3,FRS2,GAB1,GAB2,INSR,MAPKAP1,PHLPP1,PIK3CA,PIK3R1,PIK3R3,PIP4K2A,PPP2R5E,PTEN,RICTOR	
TCF dependent signaling in response to WNT	3.49E00	1.01E-01	4.472	APC,BTRC,CDC73,CREBBP,FZD6,KMT2D,LEF1,LRP5,LRP6,PPP2R5E,PSME4,SMARCA4,SMURF2,TCF4,TCF7L1,TCF7L2,TNKS,USP34,XIAP,ZNRF3	
Formation of WDR5-containing histone-modifying complexes	3.48E00	1.9E-01	2.828	BOD1L1,KANSL1,KAT2B,KDM6A,KMT2C,KMT2D,OGT,ZZZ3	
Leptin Signaling in Obesity	3.46E00	1.45E-01	1.890	ADCY9,AKT3,FOXO1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,STAT3	
Macropinocytosis Signaling	3.46E00	1.45E-01	3.000	PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,USP6NL	
TR/RXR Activation	3.46E00	1.17E-01	3.357	ACACA,AKT3,NCOA1,NCOA2,NCOR1,NRF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RCAN2,SLC16A2,STRBP,VEGFC,VEGFD	
Signaling by TGF-beta Receptor Complex	3.45E00	1.7E-01	3.000	CBL,NEDD4L,PARD3,SMURF1,SMURF2,TGFB2,TGFBR2,USP15,ZFYVE9	
Xenobiotic Metabolism General Signaling Pathway	3.42E00	1.12E-01	4.000	AKT3,ARNT,CREBBP,MAP2K4,MAP2K5,MAP3K1,MAP3K2,MAP3K3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3	
Signaling by SCF-KIT	3.4E00	1.86E-01	2.828	CBL,FER,GAB2,PIK3CA,PIK3R1,PIK3R3,STAT3,YES1	
Opioid Signalling	3.38E00	1.33E-01	3.000	ADCY9,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,NBEA,PLA2G4A,PLCB1,PLCB4,PPP3CA,PPP3CC	
Signaling by NOTCH1	3.36E00	1.41E-01	3.317	CREBBP,FBXW7,HDAC4,HDAC7,HDAC8,KAT2B,MAML3,MIB1,NBEA,NCOR1,TBL1X	
RHOGDI Signaling	3.33E00	9.55E-02	-2.673	ARHGAP35,ARHGAP5,ARHGEF10,ARHGEF11,ARHGEF12,ARHGEF3,ARHGEF9,CDH13,CREBBP,GNAQ,GNG12,ITGA1,MYH10,MYH9,MYO10,MYO18A,PI4KA,PIKFYVE,PIP4K2A,PPP1R12A,ROCK1	
Oncogene Induced Senescence	3.32E00	2.06E-01	-1.134	AGO1,AGO3,CDK6,ETS1,RB1,TNRC6B,TNRC6C	
Virus Entry via Endocytic Pathways	3.32E00	1.19E-01	NaN	AP1G1,AP3B1,CLTC,FLNB,HLA-A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	3.32E00	1.19E-01	3.742	ADCY9,CACNA1A,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,PLCB1,PLCB4,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3	
Osteoarthritis Pathway	3.32E00	9.32E-02	2.524	ANKH,BMPR2,CREB3L2,CREBBP,CTNNA1,EPAS1,FN1,FOXO3,FZD6,HDAC4,ITGA1,LEF1,MEF2C,SIK3,SIRT1,SMAD5,TCF4,TCF7L1,TCF7L2,TGFBR2,VEGFC,VEGFD	
Renal Cell Carcinoma Signaling	3.31E00	1.39E-01	3.000	AKT3,ARNT,CREBBP,ETS1,GAB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,SOS2	
CSDE1 Signaling Pathway	3.27E00	1.61E-01	1.134	AGO1,AGO3,AKT3,CSDE1,DDX6,FN1,HNRNPC,PTEN,TRIO	
ERBB Signaling	3.25E00	1.29E-01	2.887	FOXO1,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,SOS2	
Cell Cycle: G1/S Checkpoint Regulation	3.2E00	1.45E-01	-0.378	BTRC,CDK6,FOXO1,HDAC4,HDAC7,HDAC8,RB1,RBL2,SIN3A,TGFB2	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	3.2E00	2.31E-01	2.449	PI4KA,PIKFYVE,PIP4K2A,PLCB1,PLCB4,PLCG1	
Dilated Cardiomyopathy Signaling Pathway	3.19E00	1.07E-01	-0.905	ADCY9,AKT3,CACNA1A,GAB1,ITPR1,ITPR2,ITPR3,KDM5A,LAMA4,MAP3K3,MYH10,MYH9,MYO10,MYO18A,PRKCE,UTRN	
PTEN Regulation	3.19E00	1.07E-01	2.828	AGO1,AGO3,AKT3,CHD4,HDAC7,MECOM,PHC3,PREX2,PSME4,PTEN,RPTOR,SCMH1,TNKS,TNRC6B,TNRC6C,XIAP	
JAK/STAT Signaling	3.17E00	1.34E-01	2.111	AKT3,BCL2L1,GNAQ,PIAS1,PIAS2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS2,STAT3	
Prolactin Signaling	3.17E00	1.26E-01	3.317	CREBBP,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,SOS2,STAT3	
Cancer Drug Resistance by Drug Efflux	3.15E00	1.55E-01	2.828	ABCB1,AKT3,BRAF,FOXO1,FOXO3,PIK3CA,PIK3R1,PIK3R3,PTEN	
Autism Signaling Pathway	3.15E00	8.44E-02	3.400	AKT3,APC,BRAF,CACNA1A,CREBBP,FZD6,HLA-A,IGF1R,LEF1,LRP5,LRP6,NF1,PCCA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,RPTOR,SHANK3,SOS2,TCF4,TCF7L1,TCF7L2,TGFB2,UBE3A	
Ephrin A Signaling	3.13E00	1.7E-01	NaN	EPHA3,EPHA4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,ROCK1	
TGF-β Signaling	3.13E00	1.25E-01	1.265	ACVR1,BMPR2,CREBBP,MAP2K4,SKI,SMAD5,SMURF1,SMURF2,SOS2,TGFB2,TGFBR2,ZFYVE9	
Corticotropin Releasing Hormone Signaling	3.12E00	1.05E-01	2.714	ADCY9,BRAF,CACNA1A,CREB3L2,CREBBP,GNAQ,ITPR1,ITPR2,ITPR3,MEF2C,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,SMARCC2	
BMAL1:CLOCK,NPAS2 activates circadian gene expression	3.1E00	2.22E-01	2.449	CHD9,CREBBP,DBP,NCOA1,NCOA2,TBL1X	
Cardiac Hypertrophy Signaling	3.1E00	8.81E-02	4.583	ADCY9,CACNA1A,CREBBP,GNAQ,GNG12,IGF1R,MAP2K4,MAP3K1,MAP3K2,MAP3K3,MEF2C,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,ROCK1,TGFB2,TGFBR2	
Polyamine Regulation in Colon Cancer	3.1E00	1.53E-01	2.333	AKT3,APC,BRAF,MAP2K4,MAP2K5,RPTOR,STIM1,TCF4,TCF7L2	
D-myo-inositol-5-phosphate Metabolism	3.1E00	9.6E-02	3.873	INPP5F,PIKFYVE,PIP4K2A,PLCB1,PLCB4,PLCG1,PPM1H,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTEN,PTPRJ,PTPRM,RNGTT,SGPP2,SSH2	
Oxytocin in Brain Signaling Pathway	3.07E00	9.55E-02	4.243	AKT3,CACNA1A,CREB3L2,CREBBP,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,MEF2C,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLA2G4A,PRKCE,PRKCH,PRKCI,PRKD3	
Deubiquitination	3.06E00	8.75E-02	4.796	APC,ASXL2,ATXN7,BABAM2,IDE,INO80D,KAT2B,MBD5,OGT,OTUD7B,PRKN,PSME4,PTEN,SMURF2,TGFBR2,TNKS,TRIM25,USP15,USP24,USP25,USP34,USP47,USP9X	
Signaling by ALK	3.01E00	2.14E-01	1.633	FRS2,PIK3CA,PIK3R1,PLCG1,SIN3A,STAT3	
Endocannabinoid Developing Neuron Pathway	3E00	1.1E-01	2.887	ADCY9,AKT3,BRAF,CREB3L2,CREBBP,GNG12,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPTOR,STAT3	
Platelet homeostasis	3E00	1.28E-01	3.317	ATP2B4,GNG12,ITPR1,ITPR2,ITPR3,LRP8,PDE5A,PLA2G4A,PPP2R5E,PRKG1,STIM1	
Cyclins and Cell Cycle Regulation	3E00	1.28E-01	-1.000	BTRC,CDK6,HDAC4,HDAC7,HDAC8,PPM1L,PPP2R5E,RB1,RBL2,SIN3A,TGFB2	
Fcgamma receptor (FCGR) dependent phagocytosis	2.97E00	1.02E-01	3.606	DOCK1,ELMO1,ITPR1,ITPR2,ITPR3,MYH9,MYO10,NCKAP1,NF2,PIK3CA,PIK3R1,PLCG1,PRKCE,PTK2,WIPF1,YES1	
p75 NTR receptor-mediated signalling	2.97E00	1.2E-01	3.464	AKAP13,ARHGEF10,ARHGEF11,ARHGEF12,ARHGEF3,ARHGEF9,KALRN,MCF2L,PRKCI,RASGRF2,SOS2,TRIO	
Mitotic Prometaphase	2.97E00	9.36E-02	4.359	CENPC,CKAP5,CLASP1,CLASP2,DYNC1H1,EML4,HDAC8,MAD1L1,NEK7,NEK9,PCM1,PDS5A,PDS5B,PPP2R5E,RAD21,SDCCAG8,SMC1A,STAG1,TAOK1	
Cachexia Signaling Pathway	2.96E00	7.88E-02	1.300	ACVR1,ADCY9,AGO1,AGO3,AKT3,BMPR2,FOXO1,FOXO3,IGF1R,INSR,LIFR,LIPE,MAP2K4,MEF2C,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3,PSME4,PTEN,SIRT1,STAT3,TGFB2,TGFBR2,TGFBR3	
trans-Golgi Network Vesicle Budding	2.96E00	1.35E-01	3.162	AP1G1,AP3B1,APP,CLTC,CPD,GAK,GOLGB1,PICALM,PIK3C2A,SORT1	
Signaling by ERBB2	2.95E00	1.6E-01	2.828	AKT3,ERBIN,GAB1,PIK3CA,PIK3R1,PLCG1,PRKCE,YES1	
NR1H2 and NR1H3-mediated signaling	2.95E00	1.6E-01	0.000	AGO1,AGO3,KDM3A,NCOA1,NCOR1,TBL1X,TNRC6B,TNRC6C	
Melanoma Signaling	2.95E00	1.6E-01	1.890	AKT3,BRAF,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,RB1	
FAT10 Cancer Signaling Pathway	2.95E00	1.6E-01	2.646	ACVR1,AKT3,BMPR2,STAT3,TCF7L2,TGFB2,TGFBR2,TGFBR3	
Signaling by Hippo	2.91E00	2.5E-01	2.236	AMOTL1,STK3,TJP1,WWTR1,YAP1	
Signaling by FGFR3	2.88E00	1.75E-01	2.646	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	2.87E00	9.42E-02	3.153	AKT3,CREBBP,MAP2K4,MAP3K1,MAP3K2,MAP3K3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP1R12A,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3	
SUMOylation of DNA damage response and repair proteins	2.87E00	1.32E-01	3.162	HDAC7,HERC2,NSMCE2,PHC3,PIAS1,PIAS2,RAD21,SCMH1,SMC1A,STAG1	
Mitochondrial biogenesis	2.84E00	1.41E-01	1.667	CHD9,CREBBP,MEF2C,NCOA1,NCOA2,NCOR1,NR1D1,NRF1,TBL1X	
Leukocyte Extravasation Signaling	2.82E00	9.33E-02	2.828	AFDN,ARHGAP35,ARHGAP5,CTNNA1,FER,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,PTK2,ROCK1,WIPF1	
RAR Activation	2.82E00	7.46E-02	4.243	ACVR1,ADCY9,AKT3,ARID1A,ARID2,BMPR2,CREB3L2,CREBBP,GNAQ,KAT2B,LIPE,MAP2K4,MAP3K1,NCOA1,NCOR1,PBRM1,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,RAB11FIP3,RPS6KA5,SMARCA2,SMARCA4,SMARCC2,TGFB2,TGFBR2,TGFBR3	
DAG and IP3 signaling	2.81E00	1.71E-01	2.000	ADCY9,ITPR1,ITPR2,ITPR3,NBEA,PLCG1,PRKCE	
Signaling by FGFR4	2.81E00	1.71E-01	2.646	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1	
Interleukin-7 signaling	2.8E00	2.38E-01	2.236	BRWD1,PIK3R1,PIK3R3,SMARCA4,STAT3	
NAFLD Signaling Pathway	2.79E00	8.85E-02	1.342	ACACA,ACACB,AKT3,ATF6,CPT1A,FOXO1,FOXO3,INSR,LIPE,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKCE,RPTOR,STAT3,TGFB2	
Pyridoxal 5'-phosphate Salvage Pathway	2.79E00	1.38E-01	3.000	BRAF,CDK6,DYRK1A,GRK5,HIPK1,MAP2K4,PDXK,PRKCE,PRKCH	
IGF-1 Signaling	2.78E00	1.14E-01	3.162	AKT3,FOXO1,FOXO3,IGF1R,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCI,PTK2,SOS2,STAT3	
VDR/RXR Activation	2.78E00	1.28E-01	-1.890	FOXO1,LRP5,NCOA1,NCOA2,NCOR1,PRKCE,PRKCH,PRKCI,PRKD3,TGFB2	
NF-κB Activation by Viruses	2.78E00	1.28E-01	3.162	AKT3,MAP3K1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3	
IL-7 Signaling Pathway	2.78E00	1.28E-01	2.828	AKT3,EBF1,FOXO1,FOXO3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS2	
Signaling by CSF1 (M-CSF) in myeloid cells	2.77E00	1.94E-01	2.449	CBL,GAB2,PIK3CA,PIK3R1,STAT3,YES1	
Sphingosine-1-phosphate Signaling	2.75E00	1.08E-01	2.887	ACER2,ADCY9,AKT3,GNAQ,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PTK2	
Paxillin Signaling	2.71E00	1.12E-01	3.317	DOCK1,GIT2,ITGA1,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS2,TLN1,TLN2	
PD-1, PD-L1 cancer immunotherapy pathway	2.71E00	1.12E-01	-1.508	AKT3,BCL2L1,CBLB,HLA-A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PTEN,TGFB2,YAP1	
Synaptic Long Term Depression	2.7E00	9.09E-02	3.500	CACNA1A,GNAQ,IGF1R,ITPR1,ITPR2,ITPR3,PLA2G4A,PLCB1,PLCB4,PLCG1,PPM1L,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3,PRKG1,SMARCC2	
Role of BRCA1 in DNA Damage Response	2.7E00	1.25E-01	NaN	ARID1A,ARID2,BABAM2,PBRM1,POU2F1,RB1,RBL2,SMARCA2,SMARCA4,SMARCC2	
EPH-Ephrin signaling	2.68E00	1.17E-01	3.317	ARHGEF28,CLTC,EFNB2,EPHA3,EPHA4,KALRN,MYH10,MYH9,PTK2,ROCK1,YES1	
Interleukin-3, Interleukin-5 and GM-CSF signaling	2.68E00	1.45E-01	2.828	CBL,GAB2,INPP5F,PIK3CA,PIK3R1,PIK3R3,RAPGEF1,YES1	
α-Adrenergic Signaling	2.64E00	1.1E-01	3.162	ADCY9,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,PHKB,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3	
Germ Cell-Sertoli Cell Junction Signaling	2.61E00	9.41E-02	NaN	AFDN,CTNNA1,FER,MAP2K4,MAP3K1,MAP3K2,MAP3K3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SORBS1,TGFB2,TGFBR2,TJP1	
CNTF Signaling	2.57E00	1.4E-01	2.828	LIFR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KA3,RPS6KA5,STAT3	
Calcium Signaling	2.56E00	8.64E-02	3.162	ATP2B4,CACNA1A,CREB3L2,CREBBP,HDAC4,HDAC7,HDAC8,ITPR1,ITPR2,ITPR3,MEF2C,MYH10,MYH9,MYO10,MYO18A,NFAT5,PPP3CA,PPP3CC,RCAN2	
Melanocyte Development and Pigmentation Signaling	2.53E00	1.12E-01	3.162	ADCY9,CREB3L2,CREBBP,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,RPS6KA3,RPS6KA5,SOS2	
Regulation of RUNX1 Expression and Activity	2.53E00	2.08E-01	NaN	AGO1,AGO3,CDK6,TNRC6B,TNRC6C	
RUNX1 regulates megakaryocyte differentiation and platelet function	2.53E00	1.38E-01	2.646	AGO1,AGO3,KAT2B,KMT2C,KMT2D,SIN3A,TNRC6B,TNRC6C	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.52E00	1.27E-01	3.000	EXOC2,EXOC4,EXOC6,LNPEP,MYH9,RAB10,RALGAPA2,RALGAPB,TBC1D4	
IL-23 Signaling Pathway	2.52E00	1.52E-01	2.646	AKT3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RORA,STAT3	
Transcriptional Regulation by NPAS4	2.49E00	1.71E-01	-0.816	AGO1,AGO3,ARNT,CREBBP,TNRC6B,TNRC6C	
G Beta Gamma Signaling	2.48E00	1.01E-01	3.162	AKT3,CACNA1A,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,SOS2	
ATM Signaling	2.47E00	1.1E-01	0.000	CBX5,CREB3L2,CREBBP,HERC2,MAP2K4,PPM1L,PPP2R5E,SMC1A,TLK1,TLK2,ZEB1	
Signaling by NTRK2 (TRKB)	2.45E00	2E-01	2.236	FRS2,GAB1,PIK3CA,PIK3R1,PLCG1	
Signaling by Erythropoietin	2.45E00	2E-01	2.236	GAB1,PIK3CA,PIK3R1,PLCG1,RAPGEF1	
Xenobiotic Metabolism Signaling	2.43E00	7.82E-02	NaN	ABCB1,ARNT,CHST11,CREBBP,HDAC4,MAOA,MAP2K4,MAP2K5,MAP3K1,MAP3K2,MAP3K3,NCOA1,NDST1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3	
IL-13 Signaling Pathway	2.42E00	1.03E-01	3.464	AKT3,BCL2L1,FAM120A,MAOA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,STAT3,TGFB2,YES1	
Tumor Microenvironment Pathway	2.39E00	8.94E-02	2.500	AKT3,BRAF,FN1,FOXO1,FOXO3,HLA-A,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SLC16A1,STAT3,TGFB2,VEGFC,VEGFD	
Neuregulin Signaling	2.39E00	1.03E-01	2.530	AKT3,ERBIN,ITGA1,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,PTEN,SOS2	
RAF/MAP kinase cascade	2.39E00	8.02E-02	4.583	BRAF,DLG1,FN1,FRS2,IL17RD,KSR1,NF1,PIK3CA,PIK3R1,PPP2R5E,PSME4,PTK2,RANBP9,RAPGEF2,RASAL2,RASGRF2,SPTAN1,SPTBN1,TEK,TLN1,VWF	
Signaling by BMP	2.37E00	1.92E-01	2.236	BMPR2,SKI,SMAD5,SMURF1,SMURF2	
ESR-mediated signaling	2.36E00	1.02E-01	1.155	AGO1,AGO3,CREBBP,KAT2B,NCOA1,NCOA2,POU2F1,RAD21,SMC1A,STAG1,TNRC6B,TNRC6C	
PFKFB4 Signaling Pathway	2.36E00	1.43E-01	2.449	CREB3L2,CREBBP,MAP2K4,MAP2K5,RPS6KA5,TGFB2,XDH	
RAB GEFs exchange GTP for GDP on RABs	2.35E00	1.12E-01	3.162	AKT3,DENND1A,DENND1B,DENND4C,GAPVD1,RAB10,RIC1,RIN2,SBF2,TRAPPC9	
Cytoprotection by HMOX1	2.34E00	1.29E-01	2.828	CHD9,CREBBP,NCOA1,NCOA2,NCOR1,SIN3A,STAT3,TBL1X	
Neuroinflammation Signaling Pathway	2.33E00	7.57E-02	2.985	ACVR1,AKT3,APP,BIRC6,BMPR2,CREB3L2,CREBBP,HLA-A,IDE,IRAK3,MAP2K4,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLA2G4A,PLCG1,PPP3CA,PPP3CC,TGFB2,TGFBR2,TGFBR3,XIAP	
Pre-NOTCH Expression and Processing	2.32E00	1.18E-01	2.236	AGO1,AGO3,CREBBP,KAT2B,MAML3,NOTCH4,PRKCI,TNRC6B,TNRC6C	
Angiopoietin Signaling	2.32E00	1.18E-01	2.000	AKT3,FOXO1,GRB14,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,TEK	
Signaling by FGFR1	2.31E00	1.4E-01	2.646	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1	
STAT3 Pathway	2.31E00	9.63E-02	3.464	BMPR2,FLT1,FLT4,GHR,IGF1R,IL17RD,INSR,MAP2K4,MAP3K20,STAT3,TGFB2,TGFBR2,TGFBR3	
Ceramide Signaling	2.29E00	1.1E-01	-0.333	AKT3,KSR1,MAP2K4,MAP3K1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E	
PI3K/AKT Signaling	2.28E00	8.5E-02	-0.333	AKT3,BCL2L1,FOXO1,FOXO3,GAB1,GAB2,GHR,IL17RD,INPP5F,ITGA1,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PTEN,SOS2	
Biotin-carboxyl Carrier Protein Assembly	2.28E00	6.67E-01	NaN	ACACA,ACACB	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	2.25E00	1.15E-01	NaN	APC,CSNK1G1,FZD6,LEF1,NCOA1,NCOA2,TCF4,TCF7L1,TCF7L2	
White Adipose Tissue Browning Pathway	2.23E00	9.42E-02	2.121	ADCY9,CACNA1A,CREB3L2,CREBBP,ITPR1,ITPR2,ITPR3,LIPE,NRF1,PRKG1,RUNX1T1,SIRT1,SLC16A1	
SUMOylation of intracellular receptors	2.23E00	1.79E-01	2.236	HDAC4,NR3C2,PIAS1,PIAS2,RORA	
Intra-Golgi and retrograde Golgi-to-ER traffic	2.22E00	8.37E-02	4.123	COG5,CYTH3,DYNC1H1,GOLGA4,GOLIM4,KIF13B,KIF16B,KIF1B,KIF1C,MAN1A1,NBAS,PLA2G4A,RIC1,TRIP11,USP6NL,VPS54,VTI1A	
ERB2-ERBB3 Signaling	2.22E00	1.23E-01	1.414	FOXO1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,SOS2,STAT3	
Role of JAK family kinases in IL-6-type Cytokine Signaling	2.21E00	1.14E-01	2.333	BCL2L1,LIFR,MAP2K4,OSMR,PIAS1,STAT3,TGFB2,VEGFC,VEGFD	
Cilium Assembly	2.2E00	8.33E-02	4.123	ASAP1,BBS9,C2CD3,CEP83,CKAP5,CLASP1,DYNC1H1,EXOC2,EXOC4,EXOC6,PCM1,PKD1,PKD2,RAB11FIP3,SDCCAG8,TRIP11,TTBK2	
WNT/Ca+ pathway	2.18E00	1.21E-01	2.646	CREB3L2,CREBBP,FZD6,NFAT5,PLCB1,PLCB4,PLCG1,PPP3CA	
Activation of gene expression by SREBF (SREBP)	2.14E00	1.46E-01	2.449	ACACB,CHD9,CREBBP,NCOA1,NCOA2,TBL1X	
IL-17A Signaling in Airway Cells	2.14E00	1.19E-01	2.121	AKT3,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,STAT3	
RHO GTPases Activate ROCKs	2.13E00	2.11E-01	2.000	MYH10,MYH9,PPP1R12A,ROCK1	
Role of p14/p19ARF in Tumor Suppression	2.1E00	1.67E-01	-1.342	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RB1	
3-phosphoinositide Degradation	2.08E00	8.29E-02	3.464	INPP5F,MTMR3,PIKFYVE,PPM1H,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTEN,PTPRJ,PTPRM,RNGTT,SGPP2,SSH2	
Deadenylation-dependent mRNA decay	2.08E00	1.27E-01	2.646	CNOT1,CNOT4,CNOT6L,DDX6,EIF4G1,PAN3,XRN1	
Lymphotoxin β Receptor Signaling	2.08E00	1.27E-01	2.236	AKT3,BCL2L1,CREBBP,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
LPS-stimulated MAPK Signaling	2.01E00	1.06E-01	3.000	MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3	
S Phase	2E00	1E-01	1.897	AKT3,LIN52,PDS5A,PDS5B,PSME4,RAD21,RB1,RBL2,SMC1A,STAG1	
NR1D1 (REV-ERBA) represses gene expression	1.99E00	5E-01	NaN	NCOR1,NR1D1	
Neurovascular Coupling Signaling Pathway	1.99E00	7.76E-02	1.886	APP,CACNA1A,ENTPD1,GNAQ,ITPR1,ITPR2,ITPR3,MPRIP,PLA2G4A,PLCB1,PLCB4,PPP1R12A,Ppp1r12b,PRKG1,ROCK1,SLC16A1,SMARCC2,STIM1	
Amyotrophic Lateral Sclerosis Signaling	1.99E00	9.48E-02	1.000	AKT3,BCL2L1,CACNA1A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,VEGFC,VEGFD,XIAP	
RIPK1-mediated regulated necrosis	1.98E00	1.56E-01	2.236	OGT,PDCD6IP,PELI1,PRKN,XIAP	
Oxidative Stress Induced Senescence	1.97E00	1.05E-01	2.236	AGO1,AGO3,CDK6,MAP2K4,MAP4K4,PHC3,SCMH1,TNRC6B,TNRC6C	
RHO GTPases activate PAKs	1.97E00	1.9E-01	2.000	MYH10,MYH9,NF2,PPP1R12A	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.96E00	8.24E-02	3.317	INPP5F,PIKFYVE,PPM1H,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTEN,PTPRJ,PTPRM,RNGTT,SGPP2,SSH2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.96E00	8.24E-02	3.317	INPP5F,PIKFYVE,PPM1H,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTEN,PTPRJ,PTPRM,RNGTT,SGPP2,SSH2	
