© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Nucleotide catabolism	5.43E-01	3.33E-02	NaN	XDH	
TGF-β Signaling	5.36E-01	2.08E-02	NaN	BCL2,SOS1	
Signaling by CSF1 (M-CSF) in myeloid cells	5.31E-01	3.23E-02	NaN	SOS1	
Neddylation	5.29E-01	1.63E-02	2.000	CDKN1A,KLHL2,SPSB1,ZBTB16	
Ribonucleotide Reductase Signaling Pathway	5.25E-01	1.75E-02	NaN	BCL2,CDKN1A,SMARCA2	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	5.2E-01	3.12E-02	NaN	PRKCB	
RIPK1-mediated regulated necrosis	5.2E-01	3.12E-02	NaN	FAS	
TNFR2 Signaling	5.2E-01	3.12E-02	NaN	NFKBIA	
Dopamine Degradation	5.2E-01	3.12E-02	NaN	SMOX	
Glycerophospholipid biosynthesis	5.18E-01	2.02E-02	NaN	CHKA,PNPLA2	
4-1BB Signaling in T Lymphocytes	4.98E-01	2.94E-02	NaN	NFKBIA	
TEC Kinase Signaling	4.95E-01	1.38E-02	2.236	FAS,GNAS,GNG11,GNG5,ITGA6,PLCG1,PRKCB,RHOB	
Potassium Channels	4.95E-01	1.94E-02	NaN	GNG11,GNG5	
CCR5 Signaling in Macrophages	4.89E-01	1.4E-02	2.000	Calm1 (includes others),FAS,GNAS,GNG11,GNG5,PLCG1,PRKCB	
GPVI-mediated activation cascade	4.88E-01	2.86E-02	NaN	RHOB	
Coagulation System	4.88E-01	2.86E-02	NaN	PLAT	
Tight Junction Signaling	4.86E-01	1.67E-02	NaN	MYO10,PPP2R2D,TIAM1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	4.78E-01	1.65E-02	NaN	DUSP1,DUSP6,PPM1H	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	4.78E-01	1.65E-02	NaN	DUSP1,DUSP6,PPM1H	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	4.78E-01	2.78E-02	NaN	CDKN1A	
MIF-mediated Glucocorticoid Regulation	4.78E-01	2.78E-02	NaN	NFKBIA	
Post-translational protein phosphorylation	4.73E-01	1.87E-02	NaN	PNPLA2,SPARCL1	
Paxillin Signaling	4.73E-01	1.87E-02	NaN	ITGA6,SOS1	
Regulation of eIF4 and p70S6K Signaling	4.7E-01	1.63E-02	NaN	ITGA6,PPP2R2D,SOS1	
Mitochondrial Dysfunction	4.68E-01	1.45E-02	-1.342	BCL2,Calm1 (includes others),COX6A1,NDUFA7,UCP2	
TWEAK Signaling	4.68E-01	2.7E-02	NaN	NFKBIA	
Noradrenaline and Adrenaline Degradation	4.68E-01	2.7E-02	NaN	SMOX	
Acute Phase Response Signaling	4.67E-01	1.62E-02	NaN	NFKBIA,SOS1,TCF4	
Glutathione-mediated Detoxification	4.59E-01	2.63E-02	NaN	GSTM5	
O-linked glycosylation	4.53E-01	1.8E-02	NaN	B3GNT2,ST6GALNAC2	
Granulocyte Adhesion and Diapedesis	4.51E-01	1.59E-02	NaN	ACKR3,CXCL12,SDC3	
Regulation of TP53 Expression and Degradation	4.5E-01	2.56E-02	NaN	SGK1	
NGF-stimulated transcription	4.5E-01	2.56E-02	NaN	SGK1	
Oxidative Phosphorylation	4.48E-01	1.79E-02	NaN	COX6A1,NDUFA7	
Hedgehog 'off' state	4.43E-01	1.77E-02	NaN	GNAS,TUBB2A	
Neurotransmitter release cycle	4.41E-01	2.5E-02	NaN	SLC1A1	
Transcriptional Regulation by VENTX	4.41E-01	2.5E-02	NaN	TNRC6C	
Pyrimidine Ribonucleotides Interconversion	4.41E-01	2.5E-02	NaN	CMPK2	
3-phosphoinositide Degradation	4.37E-01	1.55E-02	NaN	DUSP1,DUSP6,PPM1H	
SRP-dependent cotranslational protein targeting to membrane	4.33E-01	1.74E-02	NaN	RPL35,SRPRA	
Xenobiotic Metabolism CAR Signaling Pathway	4.33E-01	1.55E-02	NaN	GSTM5,PPP2R2D,PRKCB	
DAG and IP3 signaling	4.33E-01	2.44E-02	NaN	PLCG1	
Activation of gene expression by SREBF (SREBP)	4.33E-01	2.44E-02	NaN	ACACB	
RNA Polymerase III Transcription	4.33E-01	2.44E-02	NaN	NFIB	
Mechanisms of Viral Exit from Host Cells	4.33E-01	2.44E-02	NaN	PRKCB	
Xenobiotic Metabolism PXR Signaling Pathway	4.29E-01	1.54E-02	NaN	GSTM5,PRKCB,SMOX	
IL-13 Signaling Pathway	4.29E-01	1.72E-02	NaN	BCL2L1,DUSP1	
Signaling by ROBO receptors	4.29E-01	1.72E-02	NaN	CXCL12,SOS1	
Bladder Cancer Signaling	4.29E-01	1.72E-02	NaN	CDKN1A,DAPK1	
April Mediated Signaling	4.24E-01	2.38E-02	NaN	NFKBIA	
PAK Signaling	4.24E-01	1.71E-02	NaN	ITGA6,SOS1	
Virus Entry via Endocytic Pathways	4.2E-01	1.69E-02	NaN	PLCG1,PRKCB	
Natural Killer Cell Signaling	4.19E-01	1.52E-02	NaN	MAP3K6,PLCG1,SOS1	
Signaling by SCF-KIT	4.16E-01	2.33E-02	NaN	SOS1	
Smooth Muscle Contraction	4.16E-01	2.33E-02	NaN	SORBS1	
Assembly and cell surface presentation of NMDA receptors	4.16E-01	2.33E-02	NaN	TUBB2A	
Aggrephagy	4.16E-01	2.33E-02	NaN	TUBB2A	
B Cell Activating Factor Signaling	4.16E-01	2.33E-02	NaN	NFKBIA	
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.16E-01	2.33E-02	NaN	CMPK2	
Regulation of lipid metabolism by PPARalpha	4.15E-01	1.68E-02	NaN	ANGPTL4,HMGCS2	
Elastic fibre formation	4.09E-01	2.27E-02	NaN	LTBP4	
TAK1-dependent IKK and NF-kappa-B activation	4.09E-01	2.27E-02	NaN	NFKBIA	
Regulation of mRNA stability by proteins that bind AU-rich elements	4.09E-01	2.27E-02	NaN	HSPB1	
TBC/RABGAPs	4.09E-01	2.27E-02	NaN	TBC1D14	
MIF Regulation of Innate Immunity	4.09E-01	2.27E-02	NaN	NFKBIA	
Intra-Golgi and retrograde Golgi-to-ER traffic	4.02E-01	1.48E-02	NaN	CYTH1,CYTH3,TUBB2A	
Arachidonic acid metabolism	4.01E-01	2.22E-02	NaN	PON2	
Coronavirus Replication Pathway	4.01E-01	2.22E-02	NaN	TUBB2A	
Cytosolic sensors of pathogen-associated DNA	3.94E-01	2.17E-02	NaN	NFKBIA	
Interleukin-2 family signaling	3.94E-01	2.17E-02	NaN	SOS1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.94E-01	2.17E-02	NaN	NFKBIA	
tRNA Splicing	3.94E-01	2.17E-02	NaN	PDE2A	
IL-23 Signaling Pathway	3.94E-01	2.17E-02	NaN	NFKBIA	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	3.93E-01	1.61E-02	NaN	PNPLA2,SPARCL1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	3.93E-01	1.61E-02	NaN	FZD4,SOS1	
3-phosphoinositide Biosynthesis	3.86E-01	1.44E-02	NaN	DUSP1,DUSP6,PPM1H	
TCR signaling	3.85E-01	1.59E-02	NaN	NFKBIA,PLCG1	
Agranulocyte Adhesion and Diapedesis	3.8E-01	1.43E-02	NaN	ACKR3,CXCL12,MYO10	
nNOS Signaling in Skeletal Muscle Cells	3.8E-01	2.08E-02	NaN	Calm1 (includes others)	
Retinol Biosynthesis	3.8E-01	2.08E-02	NaN	PNPLA2	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	3.73E-01	2.04E-02	NaN	CDKN2B	
G Protein Signaling Mediated by Tubby	3.72E-01	1.28E-02	2.449	GNAS,GNG11,GNG5,INSR,PLCB1,PLCG1	
Cardiac conduction	3.69E-01	1.54E-02	NaN	ATP2A2,HIPK1	
NR1H2 and NR1H3-mediated signaling	3.66E-01	2E-02	NaN	TNRC6C	
Melanoma Signaling	3.66E-01	2E-02	NaN	CDKN1A	
Transcriptional regulation of granulopoiesis	3.6E-01	1.96E-02	NaN	CDKN1A	
TNFR1 Signaling	3.6E-01	1.96E-02	NaN	NFKBIA	
UVC-Induced MAPK Signaling	3.6E-01	1.96E-02	NaN	PRKCB	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.6E-01	1.96E-02	NaN	CDKN1A	
Atherosclerosis Signaling	3.58E-01	1.5E-02	NaN	CXCL12,PNPLA2	
UVB-Induced MAPK Signaling	3.54E-01	1.92E-02	NaN	PRKCB	
Signaling by TGF-beta Receptor Complex	3.48E-01	1.89E-02	NaN	LTBP4	
SNARE Signaling Pathway	3.47E-01	1.47E-02	NaN	Calm1 (includes others),MYO10	
Role of PKR in Interferon Induction and Antiviral Response	3.47E-01	1.47E-02	NaN	FAS,NFKBIA	
Autism Signaling Pathway	3.45E-01	1.3E-02	2.000	FZD4,IGF1R,SOS1,TCF4	
Multiple Sclerosis Signaling Pathway	3.45E-01	1.35E-02	NaN	DUSP1,DUSP6,FAS	
DHCR24 Signaling Pathway	3.43E-01	1.46E-02	NaN	PRKCB,SCARB1	
Adipogenesis pathway	3.36E-01	1.44E-02	NaN	FZD4,TXNIP	
Interleukin-3, Interleukin-5 and GM-CSF signaling	3.36E-01	1.82E-02	NaN	SOS1	
CSDE1 Signaling Pathway	3.3E-01	1.79E-02	NaN	CCND3	
Oxidative Ethanol Degradation III	3.3E-01	1.79E-02	NaN	Cyp2d22	
CNTF Signaling	3.25E-01	1.75E-02	NaN	SOS1	
Role of IL-17A in Arthritis	3.25E-01	1.75E-02	NaN	NFKBIA	
RUNX1 regulates megakaryocyte differentiation and platelet function	3.19E-01	1.72E-02	NaN	TNRC6C	
Iron uptake and transport	3.19E-01	1.72E-02	NaN	ABCG2	
Triacylglycerol Degradation	3.19E-01	1.72E-02	NaN	PNPLA2	
Cancer Drug Resistance by Drug Efflux	3.19E-01	1.72E-02	NaN	ABCG2	
Metabolism of polyamines	3.14E-01	1.69E-02	NaN	SMOX	
Mitotic Metaphase and Anaphase	3.1E-01	1.28E-02	NaN	CLIP1,RAD21,TUBB2A	
Endometrial Cancer Signaling	3.09E-01	1.67E-02	NaN	SOS1	
PCP (Planar Cell Polarity) Pathway	3.09E-01	1.67E-02	NaN	FZD4	
Assembly of collagen fibrils and other multimeric structures	3.04E-01	1.64E-02	NaN	ITGA6	
NCAM signaling for neurite out-growth	3.04E-01	1.64E-02	NaN	SOS1	
Kinesins	3.04E-01	1.64E-02	NaN	TUBB2A	
IL-2 Signaling	2.99E-01	1.61E-02	NaN	SOS1	
Transcriptional regulation by RUNX1	2.94E-01	1.32E-02	NaN	PRKCB,SMARCA2	
Mitochondrial protein import	2.9E-01	1.56E-02	NaN	TOMM6	
Activation of IRF by Cytosolic Pattern Recognition Receptors	2.85E-01	1.54E-02	NaN	NFKBIA	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	2.81E-01	1.52E-02	NaN	NFKBIA	
CD40 Signaling	2.76E-01	1.49E-02	NaN	NFKBIA	
IL-17A Signaling in Airway Cells	2.76E-01	1.49E-02	NaN	NFKBIA	
T Cell Receptor Signaling	2.72E-01	1.14E-02	0.000	Calm1 (includes others),CDKN1B,DUSP6,NFKBIA,PLCG1,SOS1,TCF4	
Wound Healing Signaling Pathway	2.71E-01	1.19E-02	NaN	ITGA6,NFKBIA,SOS1	
Superpathway of Melatonin Degradation	2.68E-01	1.45E-02	NaN	SMOX	
Transcriptional Regulatory Network in Embryonic Stem Cells	2.61E-01	1.22E-02	NaN	FZD4,IGF1R	
ISG15 antiviral mechanism	2.6E-01	1.41E-02	NaN	PLCG1	
HMGB1 Signaling	2.53E-01	1.2E-02	NaN	PLAT,RHOB	
Serotonin Degradation	2.52E-01	1.37E-02	NaN	SMOX	
ERK5 Signaling	2.48E-01	1.35E-02	NaN	SGK1	
Granzyme A Signaling	2.48E-01	1.35E-02	NaN	NDUFA7	
SUMOylation of DNA damage response and repair proteins	2.4E-01	1.32E-02	NaN	RAD21	
Hypoxia Signaling in the Cardiovascular System	2.4E-01	1.32E-02	NaN	NFKBIA	
TREM1 Signaling	2.37E-01	1.3E-02	NaN	PLCG1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	2.3E-01	1.27E-02	NaN	NFKBIA	
Role of JAK family kinases in IL-6-type Cytokine Signaling	2.3E-01	1.27E-02	NaN	BCL2L1	
FLT3 Signaling in Hematopoietic Progenitor Cells	2.2E-01	1.22E-02	NaN	SOS1	
Estrogen-Dependent Breast Cancer Signaling	2.2E-01	1.22E-02	NaN	IGF1R	
Heparan Sulfate Biosynthesis (Late Stages)	2.17E-01	1.2E-02	NaN	EXTL3	
Activation of NMDA receptors and postsynaptic events	2.14E-01	1.19E-02	NaN	TUBB2A	
Integrin cell surface interactions	2.11E-01	1.18E-02	NaN	ITGA6	
BAG2 Signaling Pathway	2.11E-01	1.18E-02	NaN	CDKN1A	
Sphingolipid metabolism	2.05E-01	1.15E-02	NaN	SGMS1	
HIPPO signaling	2.05E-01	1.15E-02	NaN	PPP2R2D	
Regulation of mitotic cell cycle	2.02E-01	1.14E-02	NaN	CDC14A	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	9.9E-03	NaN	FZD4,TCF4	
Macrophage Classical Activation Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	5.39E-03	NaN	CXCL12,SLC2A1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	-0E00	7.09E-03	NaN	CXCL12	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	3.15E-03	NaN	IGF1R,NFKBIA	
IL-33 Signaling Pathway	-0E00	1.08E-02	NaN	BCL2L1,NFKBIA	
NOD1/2 Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
Extracellular matrix organization	-0E00	9.43E-03	NaN	ITGA6	
Eukaryotic Translation Elongation	-0E00	1.05E-02	NaN	RPL35	
Degradation of beta-catenin by the destruction complex	-0E00	1.09E-02	NaN	TCF4	
TCF dependent signaling in response to WNT	-0E00	1.01E-02	NaN	FZD4,TCF4	
Generic Transcription Pathway	-0E00	4.67E-03	NaN	NOTCH1,NOTCH4	
Gene Silencing by RNA	-0E00	1.05E-02	NaN	TNRC6C	
Phase I - Functionalization of compounds	-0E00	9.8E-03	NaN	SMOX	
MHC class II antigen presentation	-0E00	7.94E-03	NaN	TUBB2A	
Binding and Uptake of Ligands by Scavenger Receptors	-0E00	8.93E-03	NaN	SCARB1	
Selenoamino acid metabolism	-0E00	9.35E-03	NaN	RPL35	
EPH-Ephrin signaling	-0E00	1.06E-02	NaN	TIAM1	
Cellular response to heat stress	-0E00	1.03E-02	NaN	HSPB1	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	ACKR3,CXCL12,S1PR1	
Interleukin-1 family signaling	-0E00	7.75E-03	NaN	NFKBIA	
Mitotic G2-G2/M phases	-0E00	1.01E-02	NaN	CDKN1A,TUBB2A	
Cilium Assembly	-0E00	4.9E-03	NaN	TUBB2A	
C-type lectin receptors (CLRs)	-0E00	6.9E-03	NaN	NFKBIA	
Deubiquitination	-0E00	3.8E-03	NaN	NFKBIA	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	5.38E-03	NaN	RPL35	
Neutrophil degranulation	-0E00	4.2E-03	NaN	PDXK,PGLYRP1	
PTEN Regulation	-0E00	6.67E-03	NaN	TNRC6C	
COPI-mediated anterograde transport	-0E00	9.8E-03	NaN	TUBB2A	
Cell Cycle Checkpoints	-0E00	1.1E-02	NaN	CDKN1A,CDKN1B,CLIP1	
Eukaryotic Translation Initiation	-0E00	8.2E-03	NaN	RPL35	
Eukaryotic Translation Termination	-0E00	1.06E-02	NaN	RPL35	
Cargo recognition for clathrin-mediated endocytosis	-0E00	9.35E-03	NaN	FZD4	
Clathrin-mediated endocytosis	-0E00	7.69E-03	NaN	FZD4	
Nonsense-Mediated Decay (NMD)	-0E00	8.55E-03	NaN	RPL35	
Response of EIF2AK4 (GCN2) to amino acid deficiency	-0E00	9.71E-03	NaN	RPL35	
Class I MHC mediated antigen processing and presentation	-0E00	1.07E-02	2.000	KLHL2,RNF144B,SPSB1,ZBTB16	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	GNAS	
Sleep NREM Signaling Pathway	-0E00	8.7E-03	NaN	GNAS	
Sleep REM Signaling Pathway	-0E00	9.01E-03	NaN	Mt1	
Clathrin-mediated Endocytosis Signaling	-0E00	4.81E-03	NaN	Ubb	
IL-12 Signaling and Production in Macrophages	-0E00	8.51E-03	NaN	Calm1 (includes others),PRKCB	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	-0E00	6.41E-03	NaN	PRKCB	
Role of NFAT in Regulation of the Immune Response	-0E00	7.74E-03	2.236	Calm1 (includes others),GNAS,GNG11,GNG5,NFKBIA,PLCB1,PLCG1,SOS1	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	SOS1	
Calcium-induced T Lymphocyte Apoptosis	-0E00	8.7E-03	2.000	ATP2A2,Calm1 (includes others),PLCG1,PRKCB	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	4.71E-03	NaN	BCL2,FAS	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	BCL2L1,PLCG1,PPP2R2D	
CD28 Signaling in T Helper Cells	-0E00	5.8E-03	NaN	Calm1 (includes others),NFKBIA,PLCG1	
IL-15 Signaling	-0E00	1.9E-03	NaN	BCL2L1	
Dendritic Cell Maturation	-0E00	5.03E-03	NaN	NFKBIA,PLCB1,PLCG1	
Reelin Signaling in Neurons	-0E00	7.25E-03	NaN	LRP8	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	5.92E-03	NaN	Calm1 (includes others),NFKBIA,PLCG1	
DNA Methylation and Transcriptional Repression Signaling	-0E00	1.02E-02	NaN	TCF4	
Type I Diabetes Mellitus Signaling	-0E00	5.89E-03	NaN	BCL2,FAS,NFKBIA	
Allograft Rejection Signaling	-0E00	2.05E-03	NaN	FAS	
Autoimmune Thyroid Disease Signaling	-0E00	2.18E-03	NaN	FAS	
Graft-versus-Host Disease Signaling	-0E00	2.24E-03	NaN	FAS	
Gα12/13 Signaling	-0E00	7.52E-03	NaN	NFKBIA	
p70S6K Signaling	-0E00	8.64E-03	2.000	PLCB1,PLCG1,PPP2R2D,PRKCB,SOS1	
Crosstalk between Dendritic Cells and Natural Killer Cells	-0E00	1.1E-02	NaN	FAS	
Systemic Lupus Erythematosus Signaling	-0E00	1.88E-03	NaN	PLCG1,SOS1	
CDC42 Signaling	-0E00	5.21E-03	NaN	BAIAP2,CLIP1,ITGA6	
Phospholipase C Signaling	-0E00	8.93E-03	2.828	Calm1 (includes others),GNAS,GNG11,GNG5,ITGA6,PLCB1,PLCG1,PRKCB,RHOB,SOS1	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.07E-03	NaN	FAS	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	8.66E-03	2.000	Calm1 (includes others),NFKBIA,PLCG1,SOS1	
NUR77 Signaling in T Lymphocytes	-0E00	5.85E-03	NaN	BCL2,Calm1 (includes others),PRKCB	
PKCθ Signaling in T Lymphocytes	-0E00	7.17E-03	2.000	MAP3K6,NFKBIA,PLCG1,SOS1	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	CDKN1B	
OX40 Signaling Pathway	-0E00	6.28E-03	NaN	BCL2,BCL2L1,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	8.49E-03	2.236	Calm1 (includes others),NFKBIA,PLCB1,PLCG1,PRKCB	
Heparan Sulfate Biosynthesis	-0E00	1.11E-02	NaN	EXTL3	
Unfolded protein response	-0E00	1.11E-02	NaN	BCL2	
SAPK/JNK Signaling	-0E00	5.98E-03	NaN	GNG11,GNG5,SOS1	
Protein Ubiquitination Pathway	-0E00	7.33E-03	NaN	HSPB1,Ubb	
IL-4 Signaling	-0E00	6.93E-03	1.000	BCL2L1,FAS,SOS1,TIMP3	
B Cell Receptor Signaling	-0E00	9.46E-03	2.449	BCL2L1,Calm1 (includes others),MAP3K6,NFKBIA,PRKCB,SOS1	
NF-κB Signaling	-0E00	8.76E-03	1.342	FLT1,IGF1R,INSR,NFKBIA,PRKCB	
BMP signaling pathway	-0E00	1.1E-02	NaN	SOS1	
Phagosome Maturation	-0E00	6.1E-03	NaN	TUBB2A	
T Cell Exhaustion Signaling Pathway	-0E00	3.53E-03	NaN	PLCG1,PPP2R2D	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.78E-03	1.000	FAS,PLCG1,PPP2R2D,RHOB,SOS1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	1.11E-02	2.828	BCL2,BCL2L1,Calm1 (includes others),CCND3,PRKCB,RASGRP2,RASGRP3,SOS1	
White Adipose Tissue Browning Pathway	-0E00	7.25E-03	NaN	GNAS	
Inhibition of ARE-Mediated mRNA Degradation Pathway	-0E00	6.13E-03	NaN	PPP2R2D	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	5.21E-03	NaN	SOS1	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	RAD21	
Coronavirus Pathogenesis Pathway	-0E00	9.8E-03	NaN	BCL2,NFKBIA	
MSP-RON Signaling in Macrophages Pathway	-0E00	8.4E-03	NaN	SOS1	
