© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Chondroitin Sulfate Biosynthesis (Late Stages)	4.51E-01	1.89E-02	NaN	CSGALNACT1	
Factors Promoting Cardiogenesis in Vertebrates	4.47E-01	1.31E-02	NaN	MEF2C,TGFB2	
Phototransduction Pathway	4.45E-01	1.85E-02	NaN	GNGT2	
Meiotic synapsis	4.39E-01	1.82E-02	NaN	LMNA	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	4.39E-01	1.82E-02	NaN	HSPA1A/HSPA1B	
Interleukin-3, Interleukin-5 and GM-CSF signaling	4.39E-01	1.82E-02	NaN	PIK3R3	
Signaling by PTK6	4.39E-01	1.82E-02	NaN	HBEGF	
Sensory processing of sound by outer hair cells of the cochlea	4.39E-01	1.82E-02	NaN	RDX	
Fcgamma receptor (FCGR) dependent phagocytosis	4.33E-01	1.27E-02	NaN	ITPR1,MAPK3	
Folate Signaling Pathway	4.32E-01	1.79E-02	NaN	MAPK3	
Triacylglycerol Biosynthesis	4.32E-01	1.79E-02	NaN	Plpp1	
Neurexins and neuroligins	4.26E-01	1.75E-02	NaN	APBA1	
Signaling by PDGF	4.2E-01	1.72E-02	NaN	PDGFB	
MSP-RON Signaling Pathway	4.2E-01	1.72E-02	NaN	PIK3R3	
Signaling by ERBB4	4.15E-01	1.69E-02	NaN	HBEGF	
Circadian Clock	4.15E-01	1.69E-02	NaN	MEF2C	
Inhibition of ARE-Mediated mRNA Degradation Pathway	4.13E-01	1.23E-02	NaN	CNOT3,MAPK3	
Visual phototransduction	4.09E-01	1.67E-02	NaN	NMT1	
GABA receptor activation	4.09E-01	1.67E-02	NaN	GNGT2	
Retinoic acid Mediated Apoptosis Signaling	4.09E-01	1.67E-02	NaN	IFNAR1	
Nicotine Degradation III	4.09E-01	1.67E-02	NaN	CSGALNACT1	
Assembly of collagen fibrils and other multimeric structures	4.03E-01	1.64E-02	NaN	PLEC	
NCAM signaling for neurite out-growth	4.03E-01	1.64E-02	NaN	MAPK3	
Semaphorin Signaling in Neurons	4.03E-01	1.64E-02	NaN	MAPK3	
Chondroitin Sulfate Biosynthesis	4.03E-01	1.64E-02	NaN	CSGALNACT1	
UFMylation Signaling Pathway	3.98E-01	1.61E-02	NaN	PABPC1	
Transcriptional Regulation by MECP2	3.93E-01	1.59E-02	NaN	MEF2C	
Dermatan Sulfate Biosynthesis	3.93E-01	1.59E-02	NaN	CSGALNACT1	
Melatonin Degradation I	3.87E-01	1.56E-02	NaN	CSGALNACT1	
Macroautophagy	3.82E-01	1.54E-02	NaN	WDR45B	
PXR/RXR Activation	3.82E-01	1.54E-02	NaN	ALAS1	
CD28 Signaling in T Helper Cells	3.79E-01	9.67E-03	-2.236	FOS,ITPR1,JUN,NFAT5,PIK3R3	
WNT/Ca+ pathway	3.77E-01	1.52E-02	NaN	NFAT5	
Nicotine Degradation II	3.68E-01	1.47E-02	NaN	CSGALNACT1	
Remodeling of Epithelial Adherens Junctions	3.68E-01	1.47E-02	NaN	TUBB	
Protein Sorting Signaling Pathway	3.67E-01	1.12E-02	NaN	AP1S2,GNAQ	
Sensory processing of sound by inner hair cells of the cochlea	3.63E-01	1.45E-02	NaN	RDX	
Superpathway of Melatonin Degradation	3.63E-01	1.45E-02	NaN	CSGALNACT1	
Xenobiotic Metabolism Signaling	3.63E-01	1.02E-02	NaN	CAMK1D,MAPK3,PIK3R3	
ISG15 antiviral mechanism	3.54E-01	1.41E-02	NaN	MAPK3	
Amyloid fiber formation	3.45E-01	1.37E-02	NaN	TSPAN5	
Serotonin Degradation	3.45E-01	1.37E-02	NaN	CSGALNACT1	
trans-Golgi Network Vesicle Budding	3.41E-01	1.35E-02	NaN	AP1S2	
Granzyme A Signaling	3.41E-01	1.35E-02	NaN	FN1	
Macrophage Classical Activation Signaling Pathway	3.38E-01	1.06E-02	NaN	IFNAR1,TGFB2	
Plasma lipoprotein assembly, remodeling, and clearance	3.32E-01	1.32E-02	NaN	AP2A2	
Pre-NOTCH Expression and Processing	3.32E-01	1.32E-02	NaN	JUN	
SUMOylation of DNA damage response and repair proteins	3.32E-01	1.32E-02	NaN	HDAC7	
Generic Transcription Pathway	3.31E-01	9.35E-03	-2.000	CDK8,HDAC7,NR4A1,NR4A2	
TREM1 Signaling	3.28E-01	1.3E-02	NaN	MAPK3	
Costimulation by the CD28 family	3.24E-01	1.28E-02	NaN	PIK3R3	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	3.24E-01	1.28E-02	NaN	IFNAR1	
Role of NFAT in Regulation of the Immune Response	3.24E-01	8.7E-03	-2.646	FOS,GNAQ,ITPR1,JUN,MAPK3,MEF2C,NFAT5,ORAI1,PIK3R3	
Glycosaminoglycan metabolism	3.16E-01	1.25E-02	NaN	CSGALNACT1	
Activation of anterior HOX genes in hindbrain during early embryogenesis	3.12E-01	1.23E-02	NaN	JUN	
Transport of bile salts and organic acids, metal ions and amine compounds	3.05E-01	1.2E-02	NaN	SLC6A6	
Signaling by NOTCH4	3.05E-01	1.2E-02	NaN	HES1	
Role of MAPK Signaling in the Pathogenesis of Influenza	3.01E-01	1.19E-02	NaN	MAPK3	
Hedgehog 'on' state	2.94E-01	1.16E-02	NaN	NUMB	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.94E-01	1.16E-02	NaN	IFNAR1	
3-phosphoinositide Biosynthesis	2.93E-01	9.62E-03	NaN	PIK3R3,PTPRM	
Sphingolipid metabolism	2.91E-01	1.15E-02	NaN	ESYT1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	2.91E-01	1.15E-02	NaN	JAG2	
TEC Kinase Signaling	2.89E-01	8.65E-03	NaN	BMX,FOS,GNAQ,ITGA1,PIK3R3	
RAB GEFs exchange GTP for GDP on RABs	2.84E-01	1.12E-02	NaN	DENND5B	
Unfolded protein response	2.81E-01	1.11E-02	NaN	HSPA1A/HSPA1B	
Factors involved in megakaryocyte development and platelet production	2.78E-01	1.1E-02	NaN	EHD2	
Apelin Adipocyte Signaling Pathway	2.78E-01	1.1E-02	NaN	MAPK3	
MAPK6/MAPK4 signaling	2.74E-01	1.09E-02	NaN	JUN	
Regulation of TP53 Activity through Phosphorylation	2.71E-01	1.08E-02	NaN	NUAK1	
Actin Nucleation by ARP-WASP Complex	2.71E-01	1.08E-02	NaN	ITGA1	
Mitochondrial Dysfunction	2.7E-01	8.72E-03	NaN	ITPR1,NOS1,PIK3R3	
Class B/2 (Secretin family receptors)	2.62E-01	1.04E-02	NaN	GNGT2	
Death Receptor Signaling	2.62E-01	1.04E-02	NaN	LMNA	
p75 NTR receptor-mediated signalling	2.51E-01	1E-02	NaN	RASGRF2	
Potassium Channels	2.42E-01	9.71E-03	NaN	GNGT2	
Response of EIF2AK4 (GCN2) to amino acid deficiency	2.42E-01	9.71E-03	NaN	ATF3	
Mitotic Metaphase and Anaphase	2.4E-01	8.51E-03	NaN	IST1,LMNA	
WNK Renal Signaling Pathway	2.35E-01	9.43E-03	NaN	PIK3R3	
Hedgehog 'off' state	2.17E-01	8.85E-03	NaN	NUMB	
Antioxidant Action of Vitamin C	2.15E-01	8.77E-03	NaN	MAPK3	
Sleep NREM Signaling Pathway	2.13E-01	8.7E-03	NaN	MAPK3	
Regulation of Actin-based Motility by Rho	2.13E-01	8.7E-03	NaN	ITGA1	
Nonsense-Mediated Decay (NMD)	2.08E-01	8.55E-03	NaN	PABPC1	
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.06E-01	8.47E-03	NaN	TGFB2	
Eukaryotic Translation Initiation	1.98E-01	8.2E-03	NaN	PABPC1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	4.72E-03	NaN	HSPA1A/HSPA1B,NOS3,PIK3R3	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	7.78E-03	NaN	ALAS1,JUN	
G alpha (i) signalling events	-0E00	7.75E-03	NaN	GNGT2,GPER1	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	MLLT3	
G alpha (s) signalling events	-0E00	6.9E-03	NaN	GNGT2	
Mitotic G2-G2/M phases	-0E00	5.03E-03	NaN	TUBB	
Mitotic G1 phase and G1/S transition	-0E00	7.63E-03	NaN	CCND2	
Cilium Assembly	-0E00	4.9E-03	NaN	TUBB	
C-type lectin receptors (CLRs)	-0E00	6.9E-03	NaN	ITPR1	
Deubiquitination	-0E00	3.8E-03	NaN	INO80B	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	5.38E-03	NaN	DDX21	
Mitotic Prometaphase	-0E00	4.93E-03	NaN	TUBB	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	6.97E-03	NaN	FAM32A,HNRNPM	
Transcriptional regulation by RUNX1	-0E00	6.58E-03	NaN	LMO2	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
Class I MHC mediated antigen processing and presentation	-0E00	5.33E-03	NaN	RBBP6,SH3RF1	
CGAS-STING Signaling Pathway	-0E00	7.14E-03	NaN	TGFB2	
FXR/RXR Activation	-0E00	5.35E-03	NaN	TGFB2	
BBSome Signaling Pathway	-0E00	6.13E-03	NaN	GPER1,LPAR6,P2RY2	
FcγRIIB Signaling in B Lymphocytes	-0E00	3.77E-03	NaN	ITPR1,PIK3R3	
CCR5 Signaling in Macrophages	-0E00	8.02E-03	NaN	FOS,GNAQ,ITPR1,JUN	
Calcium-induced T Lymphocyte Apoptosis	-0E00	6.52E-03	NaN	ITPR1,NR4A1,ORAI1	
IL-15 Signaling	-0E00	3.8E-03	NaN	MAPK3,PIK3R3	
Dendritic Cell Maturation	-0E00	5.03E-03	NaN	IFNAR1,MAPK3,PIK3R3	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	5.92E-03	NaN	ITPR1,NFAT5,PIK3R3	
Lipid Antigen Presentation by CD1	-0E00	4.82E-03	NaN	AP2A2,Ap2b1	
p70S6K Signaling	-0E00	5.18E-03	NaN	GNAQ,MAPK3,PIK3R3	
G Protein Signaling Mediated by Tubby	-0E00	2.14E-03	NaN	GNAQ	
Systemic Lupus Erythematosus Signaling	-0E00	4.69E-03	NaN	FOS,JUN,MAPK3,NFAT5,PIK3R3	
CDC42 Signaling	-0E00	5.21E-03	NaN	FOS,ITGA1,JUN	
Phospholipase C Signaling	-0E00	7.14E-03	-2.449	AHNAK,GNAQ,HDAC7,ITGA1,ITPR1,MAPK3,MEF2C,NFAT5	
Atherosclerosis Signaling	-0E00	7.52E-03	NaN	PDGFB	
NUR77 Signaling in T Lymphocytes	-0E00	5.85E-03	NaN	HDAC7,MAPK3,NR4A1	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	7.04E-03	NaN	PABPC1,PABPC4,TGFB2	
OX40 Signaling Pathway	-0E00	2.09E-03	NaN	JUN	
D-myo-inositol-5-phosphate Metabolism	-0E00	5.05E-03	NaN	PTPRM	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	-0E00	5.49E-03	NaN	PTPRM	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	-0E00	5.49E-03	NaN	PTPRM	
3-phosphoinositide Degradation	-0E00	5.18E-03	NaN	PTPRM	
Epithelial Adherens Junction Signaling	-0E00	6.33E-03	NaN	TGFB2	
Granulocyte Adhesion and Diapedesis	-0E00	5.29E-03	NaN	RDX	
SAPK/JNK Signaling	-0E00	5.98E-03	NaN	JUN,MAP4K3,PIK3R3	
Cardiac β-adrenergic Signaling	-0E00	5.56E-03	NaN	GNAQ	
Protein Ubiquitination Pathway	-0E00	7.33E-03	NaN	HSPA1A/HSPA1B,USP53	
IL-4 Signaling	-0E00	5.2E-03	NaN	MAPK3,PIK3R3,TGFB2	
NF-κB Signaling	-0E00	1.75E-03	NaN	PIK3R3	
T Cell Receptor Signaling	-0E00	8.12E-03	-2.236	FOS,JUN,MAPK3,NFAT5,PIK3R3	
Th17 Activation Pathway	-0E00	2.07E-03	NaN	NFAT5	
White Adipose Tissue Browning Pathway	-0E00	7.25E-03	NaN	ITPR1	
Necroptosis Signaling Pathway	-0E00	6.45E-03	NaN	IFNAR1	
Xenobiotic Metabolism CAR Signaling Pathway	-0E00	5.15E-03	NaN	MAPK3	
