© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
DNA damage-induced 14-3-3σ Signaling	4.04E-01	2.17E-02	NaN	CASP4	
MHC class II antigen presentation	4.01E-01	1.59E-02	NaN	CTSC,DNM3	
ROBO SLIT Signaling Pathway	3.97E-01	1.57E-02	NaN	PAK1,VEGFC	
14-3-3-mediated Signaling	3.97E-01	1.57E-02	NaN	TNFRSF1A,VIM	
Endocannabinoid Developing Neuron Pathway	3.97E-01	1.57E-02	NaN	ADCY4,STAT3	
T Helper Cell Differentiation	3.95E-01	1.27E-02	NaN	HLA-A,IFNGR1,IL6R,IL6ST,STAT3,TNFRSF1A	
Integrin Signaling	3.93E-01	1.42E-02	NaN	PAK1,TLN2,TSPAN4	
Retinol Biosynthesis	3.9E-01	2.08E-02	NaN	RBP1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	3.83E-01	2.04E-02	NaN	JUNB	
PFKFB4 Signaling Pathway	3.83E-01	2.04E-02	NaN	RPS6KA5	
Autophagy	3.78E-01	1.38E-02	NaN	GABARAP,HIF1A,TNFRSF1A	
Synaptic Long Term Potentiation	3.77E-01	1.52E-02	NaN	CAMK2G,PPP1R14B	
GABA Receptor Signaling	3.77E-01	1.52E-02	NaN	ADCY4,GABARAP	
Netrin-1 signaling	3.76E-01	2E-02	NaN	PAK1	
MYC Mediated Apoptosis Signaling	3.76E-01	2E-02	NaN	TNFRSF1A	
Transcriptional regulation by RUNX2	3.7E-01	1.96E-02	NaN	ZNF521	
CCR3 Signaling in Eosinophils	3.69E-01	1.49E-02	NaN	PAK1,PLA2G4A	
Th17 Activation Pathway	3.69E-01	1.24E-02	-2.449	HIF1A,IL1R1,IL6R,IRAK3,SOCS3,STAT3	
UVB-Induced MAPK Signaling	3.64E-01	1.92E-02	NaN	RPS6KA5	
Neutrophil Extracellular Trap Signaling Pathway	3.59E-01	1.25E-02	-2.236	CASP4,HIF1A,NDUFA8,ORAI1,PLA2G4A	
Reelin Signaling in Neurons	3.54E-01	1.45E-02	NaN	APOE,CAMK2G	
White Adipose Tissue Browning Pathway	3.54E-01	1.45E-02	NaN	ADCY4,PRKG1	
Phototransduction Pathway	3.51E-01	1.85E-02	NaN	GNGT2	
PIP3 activates AKT signaling	3.47E-01	1.43E-02	NaN	IER3,PDGFA	
CGAS-STING Signaling Pathway	3.47E-01	1.43E-02	NaN	ICAM1,TNFSF10	
Gαi Signaling	3.47E-01	1.43E-02	NaN	ADCY4,STAT3	
Insulin Receptor Signaling	3.47E-01	1.43E-02	NaN	PPP1R14B,SOCS3	
Intrinsic Pathway for Apoptosis	3.46E-01	1.82E-02	NaN	STAT3	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	3.46E-01	1.82E-02	NaN	NR3C1	
E3 ubiquitin ligases ubiquitinate target proteins	3.46E-01	1.82E-02	NaN	HLA-A	
Lymphotoxin β Receptor Signaling	3.46E-01	1.82E-02	NaN	VCAM1	
NLR signaling pathways	3.4E-01	1.79E-02	NaN	CASP4	
Cell Cycle Control of Chromosomal Replication	3.4E-01	1.79E-02	NaN	CDK14	
Oxidative Ethanol Degradation III	3.4E-01	1.79E-02	NaN	CYP2E1	
EGF Signaling	3.4E-01	1.79E-02	NaN	STAT3	
Xenobiotic Metabolism General Signaling Pathway	3.37E-01	1.4E-02	NaN	FTL,MGST1	
G alpha (s) signalling events	3.3E-01	1.38E-02	NaN	ADCY4,GNGT2	
C-type lectin receptors (CLRs)	3.3E-01	1.38E-02	NaN	PAK1,RPS6KA5	
MSP-RON Signaling Pathway	3.29E-01	1.72E-02	NaN	CSF1	
Triacylglycerol Degradation	3.29E-01	1.72E-02	NaN	NDST1	
Cancer Drug Resistance by Drug Efflux	3.29E-01	1.72E-02	NaN	PTGS2	
Gap Junction Signaling	3.28E-01	1.23E-02	-2.000	ADCY4,PLA2G4A,PRKG1,TNFRSF1A	
Superpathway of Inositol Phosphate Compounds	3.26E-01	1.27E-02	NaN	PPFIA2,PPP1R14B,SOCS3	
Signaling by ERBB4	3.24E-01	1.69E-02	NaN	APOE	
Orexin Signaling Pathway	3.21E-01	1.26E-02	NaN	ADCY4,HIF1A,PLA2G4A	
Visual phototransduction	3.18E-01	1.67E-02	NaN	RBP1	
Retinoic acid Mediated Apoptosis Signaling	3.18E-01	1.67E-02	NaN	TNFSF10	
Nicotine Degradation III	3.18E-01	1.67E-02	NaN	CYP2E1	
SPINK1 Pancreatic Cancer Pathway	3.18E-01	1.67E-02	NaN	CPE	
Endocannabinoid Neuronal Synapse Pathway	3.17E-01	1.34E-02	NaN	ADCY4,PTGS2	
Assembly of collagen fibrils and other multimeric structures	3.13E-01	1.64E-02	NaN	PLEC	
NCAM signaling for neurite out-growth	3.13E-01	1.64E-02	NaN	RPS6KA5	
Semaphorin Signaling in Neurons	3.13E-01	1.64E-02	NaN	PAK1	
CREB Signaling in Neurons	3.12E-01	1.15E-02	-2.646	ACKR1,ADCY4,ADGRG6,CAMK2G,CYSLTR1,GPR182,SMO	
Type II Diabetes Mellitus Signaling	3.05E-01	1.31E-02	NaN	SOCS3,TNFRSF1A	
Transcriptional Regulation by MECP2	3.03E-01	1.59E-02	NaN	CAMK2G	
Thrombopoietin Signaling	3.03E-01	1.59E-02	NaN	STAT3	
Neddylation	3.01E-01	1.22E-02	NaN	HIF1A,NEURL2,SOCS3	
Relaxin Signaling	2.99E-01	1.29E-02	NaN	ADCY4,PDE4B	
Mitochondrial protein import	2.99E-01	1.56E-02	NaN	TIMM10B	
Mitochondrial biogenesis	2.99E-01	1.56E-02	NaN	ALAS1	
Melatonin Degradation I	2.99E-01	1.56E-02	NaN	CYP2E1	
Macroautophagy	2.94E-01	1.54E-02	NaN	GABARAP	
RAB geranylgeranylation	2.94E-01	1.54E-02	NaN	RAB11A	
Activation of IRF by Cytosolic Pattern Recognition Receptors	2.94E-01	1.54E-02	NaN	PPIB	
Induction of Apoptosis by HIV1	2.94E-01	1.54E-02	NaN	TNFRSF1A	
ERB2-ERBB3 Signaling	2.94E-01	1.54E-02	NaN	STAT3	
Pyridoxal 5'-phosphate Salvage Pathway	2.94E-01	1.54E-02	NaN	PAK1	
Epithelial Adherens Junction Signaling	2.9E-01	1.27E-02	NaN	NECTIN2,PAK1	
Degradation of the extracellular matrix	2.9E-01	1.52E-02	NaN	ELN	
Aryl Hydrocarbon Receptor Signaling	2.87E-01	1.26E-02	NaN	MGST1,TGM2	
Collagen biosynthesis and modifying enzymes	2.85E-01	1.49E-02	NaN	PPIB	
Remodeling of Epithelial Adherens Junctions	2.81E-01	1.47E-02	NaN	DNM3	
Agrin Interactions at Neuromuscular Junction	2.76E-01	1.45E-02	NaN	PAK1	
Phospholipases	2.76E-01	1.45E-02	NaN	PLA2G4A	
Cell Cycle: G1/S Checkpoint Regulation	2.76E-01	1.45E-02	NaN	RPL11	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.68E-01	1.41E-02	NaN	RAB11A	
Stearate Biosynthesis I (Animals)	2.68E-01	1.41E-02	NaN	CYP2E1	
Cardiac Hypertrophy Signaling	2.68E-01	1.15E-02	NaN	ADCY4,IL6R,MAPKAPK3	
RAF/MAP kinase cascade	2.66E-01	1.15E-02	NaN	CAMK2G,PDGFA,VWF	
Melatonin Signaling	2.64E-01	1.39E-02	NaN	CAMK2G	
Ephrin B Signaling	2.64E-01	1.39E-02	NaN	PAK1	
CXCR4 Signaling	2.63E-01	1.19E-02	NaN	ADCY4,PAK1	
Senescence-Associated Secretory Phenotype (SASP)	2.6E-01	1.37E-02	NaN	STAT3	
Regulation of RUNX2 expression and activity	2.6E-01	1.37E-02	NaN	NR3C1	
Extra-nuclear estrogen signaling	2.6E-01	1.37E-02	NaN	GNGT2	
Granzyme A Signaling	2.56E-01	1.35E-02	NaN	NDUFA8	
Ribonucleotide Reductase Signaling Pathway	2.56E-01	1.17E-02	NaN	HIF1A,STAT3	
Cellular response to hypoxia	2.53E-01	1.33E-02	NaN	HIF1A	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	2.53E-01	1.33E-02	NaN	ADCY4	
Pre-NOTCH Expression and Processing	2.49E-01	1.32E-02	NaN	ST3GAL6	
Angiopoietin Signaling	2.49E-01	1.32E-02	NaN	PAK1	
WNT/β-catenin Signaling	2.48E-01	1.15E-02	NaN	SMO,WNT5A	
Erythropoietin Signaling Pathway	2.43E-01	1.14E-02	NaN	HIF1A,TNFSF10	
Signaling by NOTCH1	2.42E-01	1.28E-02	NaN	HIF1A	
Costimulation by the CD28 family	2.42E-01	1.28E-02	NaN	PAK1	
G alpha (12/13) signalling events	2.35E-01	1.25E-02	NaN	GNGT2	
Chemokine Signaling	2.31E-01	1.23E-02	NaN	CAMK2G	
Transcriptional regulation of white adipocyte differentiation	2.22E-01	1.19E-02	NaN	NR2F2	
Activation of NMDA receptors and postsynaptic events	2.22E-01	1.19E-02	NaN	CAMK2G	
Oxidative Stress Induced Senescence	2.15E-01	1.16E-02	NaN	MAPKAPK3	
Hedgehog 'on' state	2.15E-01	1.16E-02	NaN	SMO	
HIPPO signaling	2.12E-01	1.15E-02	NaN	PPP1R14B	
Xenobiotic Metabolism AHR Signaling Pathway	2.12E-01	1.15E-02	NaN	MGST1	
Regulation of Cellular Mechanics by Calpain Protease	2.04E-01	1.11E-02	NaN	TLN2	
Unfolded protein response	2.04E-01	1.11E-02	NaN	XBP1	
Factors involved in megakaryocyte development and platelet production	2.01E-01	1.1E-02	NaN	EHD1	
Ceramide Signaling	2.01E-01	1.1E-02	NaN	TNFRSF1A	
Acute Myeloid Leukemia Signaling	2.01E-01	1.1E-02	NaN	STAT3	
MAPK6/MAPK4 signaling	1.98E-01	1.09E-02	NaN	PAK1	
Oxytocin in Brain Signaling Pathway	-0E00	1.01E-02	NaN	PLA2G4A,PTGS2	
Oxytocin Signaling Pathway	-0E00	1.06E-02	NaN	PLA2G4A,PRKG1,PTGS2	
CLEAR Signaling Pathway	-0E00	1.05E-02	NaN	GABARAP,HIF1A,TNFRSF1A	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	-0E00	9.74E-03	NaN	CSF1,IL1R1,TNFRSF1A	
Neuregulin Signaling	-0E00	8.55E-03	NaN	RPS6	
Fc Epsilon RI Signaling	-0E00	8.47E-03	NaN	PLA2G4A	
Synaptic Long Term Depression	-0E00	1.01E-02	NaN	PLA2G4A,PRKG1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	6.3E-03	-1.000	EEF1A1,HIF1A,IL17RA,RAB11A	
NOD1/2 Signaling Pathway	-0E00	5.29E-03	NaN	TNFSF10	
GABAergic Receptor Signaling Pathway (Enhanced)	-0E00	7.19E-03	NaN	ADCY4	
ISGylation Signaling Pathway	-0E00	9.26E-03	NaN	HIF1A	
NFKBIE Signaling Pathway	-0E00	4.45E-03	NaN	TNFRSF1A,TNFSF10	
p53 Signaling	-0E00	1.02E-02	NaN	HIF1A	
Potassium Channels	-0E00	9.71E-03	NaN	GNGT2	
Glycerophospholipid biosynthesis	-0E00	1.01E-02	NaN	PLA2G4A	
Complement cascade	-0E00	7.41E-03	NaN	CFH	
TCF dependent signaling in response to WNT	-0E00	5.03E-03	NaN	WNT5A	
TCR signaling	-0E00	7.94E-03	NaN	PAK1	
Cell surface interactions at the vascular wall	-0E00	9.48E-03	NaN	ATP1B3,THBD	
Fcgamma receptor (FCGR) dependent phagocytosis	-0E00	6.37E-03	NaN	PAK1	
Generic Transcription Pathway	-0E00	2.34E-03	NaN	NR3C1	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	MLLT3	
Fc epsilon receptor (FCERI) signaling	-0E00	4.85E-03	NaN	PAK1	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	ACKR1,CCL19,CYSLTR1	
Signaling by ROBO receptors	-0E00	8.62E-03	NaN	PAK1	
O-linked glycosylation	-0E00	9.01E-03	NaN	SBSPON	
Mitochondrial translation	-0E00	1.04E-02	NaN	MRPL58	
Cilium Assembly	-0E00	9.8E-03	NaN	RAB11A,SMO	
RHO GTPases Activate Formins	-0E00	7.19E-03	NaN	FMNL2	
Deubiquitination	-0E00	3.8E-03	NaN	HIF1A	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	PLA2G4A	
ESR-mediated signaling	-0E00	8.47E-03	NaN	FOSB	
Class I MHC mediated antigen processing and presentation	-0E00	1.07E-02	-2.000	HLA-A,HLA-E,SOCS3,UBE2E2	
Signaling by the B Cell Receptor (BCR)	-0E00	5.88E-03	NaN	ORAI1	
Regulation of Actin-based Motility by Rho	-0E00	8.7E-03	NaN	PAK1	
α-Adrenergic Signaling	-0E00	9.17E-03	NaN	ADCY4	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	-0E00	6.41E-03	NaN	TNFSF10	
Role of NFAT in Regulation of the Immune Response	-0E00	1.93E-03	NaN	HLA-A,ORAI1	
Calcium-induced T Lymphocyte Apoptosis	-0E00	4.35E-03	NaN	HLA-A,ORAI1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	4.71E-03	NaN	HLA-A,HLA-E	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	CLTB,HLA-A,HLA-E	
IL-15 Production	-0E00	8.13E-03	NaN	EPHA4	
CD28 Signaling in T Helper Cells	-0E00	3.87E-03	NaN	HLA-A,PAK1	
IL-15 Signaling	-0E00	1.9E-03	NaN	STAT3	
Dendritic Cell Maturation	-0E00	6.71E-03	-2.000	HLA-A,HLA-E,ICAM1,TNFRSF1A	
Neuropathic Pain Signaling in Dorsal Horn Neurons	-0E00	9.9E-03	NaN	CAMK2G	
Thrombin Signaling	-0E00	8.89E-03	NaN	ADCY4,CAMK2G	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	3.94E-03	NaN	CAMK2G,HLA-A	
DNA Methylation and Transcriptional Repression Signaling	-0E00	1.02E-02	NaN	CDK14	
Androgen Signaling	-0E00	5.92E-03	NaN	NCOA4	
Aldosterone Signaling in Epithelial Cells	-0E00	5.81E-03	NaN	SMO	
Small Cell Lung Cancer Signaling	-0E00	1.04E-02	NaN	PTGS2	
Allograft Rejection Signaling	-0E00	4.1E-03	NaN	HLA-A,HLA-E	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	HLA-A,HLA-E	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	HLA-A,HLA-E	
p70S6K Signaling	-0E00	1.73E-03	NaN	RPS6	
G Beta Gamma Signaling	-0E00	7.75E-03	NaN	PAK1	
G Protein Signaling Mediated by Tubby	-0E00	2.14E-03	NaN	NAMPT	
Communication between Innate and Adaptive Immune Cells	-0E00	2.15E-03	NaN	HLA-A,HLA-E	
Systemic Lupus Erythematosus Signaling	-0E00	2.81E-03	NaN	HLA-A,HLA-E,IL6R	
CDC42 Signaling	-0E00	5.21E-03	NaN	HLA-A,HLA-E,PAK1	
FAK Signaling	-0E00	1.06E-02	-2.714	ACKR1,ADGRG6,CYSLTR1,GPR182,IL17RA,IL1R1,IL6R,IL6ST,PAK1,SMO,SOCS3	
AMPK Signaling	-0E00	8.26E-03	NaN	ORAI1,RAB11A	
RAC Signaling	-0E00	7.3E-03	NaN	PAK1	
RHOA Signaling	-0E00	8.06E-03	NaN	NRP2	
Phospholipase C Signaling	-0E00	2.68E-03	NaN	ADCY4,PLA2G4A,TGM2	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	2.13E-03	NaN	CSF1,HLA-A	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
NUR77 Signaling in T Lymphocytes	-0E00	5.85E-03	NaN	HLA-A,HLA-E,TNFSF10	
PKCθ Signaling in T Lymphocytes	-0E00	3.58E-03	NaN	CAMK2G,HLA-A	
OX40 Signaling Pathway	-0E00	4.18E-03	NaN	HLA-A,HLA-E	
PI3K Signaling in B Lymphocytes	-0E00	1.7E-03	NaN	CAMK2G	
P2Y Purigenic Receptor Signaling Pathway	-0E00	7.52E-03	NaN	ADCY4	
NGF Signaling	-0E00	8.33E-03	NaN	RPS6KA5	
Signaling by Rho Family GTPases	-0E00	7.49E-03	NaN	PAK1,VIM	
RHOGDI Signaling	-0E00	4.55E-03	NaN	PAK1	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.24E-03	NaN	CSF1	
ERBB Signaling	-0E00	1.08E-02	NaN	PAK1	
Antioxidant Action of Vitamin C	-0E00	8.77E-03	NaN	PLA2G4A	
Gαq Signaling	-0E00	5.88E-03	NaN	RGS16	
Gαs Signaling	-0E00	7.94E-03	NaN	ADCY4	
TEC Kinase Signaling	-0E00	5.19E-03	NaN	PAK1,STAT3,TNFSF10	
UVA-Induced MAPK Signaling	-0E00	1.02E-02	NaN	RPS6KA5	
IL-4 Signaling	-0E00	6.93E-03	-1.000	MAOA,NR3C1,STAT3,TGM2	
B Cell Receptor Signaling	-0E00	1.58E-03	NaN	CAMK2G	
Apoptosis Signaling	-0E00	9.62E-03	NaN	TNFRSF1A	
NF-κB Signaling	-0E00	5.25E-03	NaN	IL1R1,IRAK3,TNFRSF1A	
T Cell Receptor Signaling	-0E00	4.87E-03	NaN	HLA-A,HLA-E,ICAM1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	8.47E-03	NaN	ADCY4	
Sumoylation Pathway	-0E00	9.71E-03	NaN	NR3C1	
GP6 Signaling Pathway	-0E00	7.87E-03	NaN	LAMA4	
Apelin Cardiomyocyte Signaling Pathway	-0E00	1.01E-02	NaN	HIF1A	
T Cell Exhaustion Signaling Pathway	-0E00	7.05E-03	NaN	HLA-A,HLA-E,IL6R,STAT3	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.78E-03	-1.342	CASP4,HLA-A,HLA-E,ORAI1,STAT3	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	6.92E-03	-2.236	IFNGR1,IL6R,IL6ST,STAT3,TNFSF10	
Senescence Pathway	-0E00	6.69E-03	NaN	MAPKAPK3,RPS6KA5	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	PPP1R14B	
Calcium Signaling	-0E00	4.55E-03	NaN	CAMK2G	
