© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Toll-like Receptor Signaling	9.09E-01	3.85E-02	NaN	FOS,JUN,RELB	
Neurotrophin/TRK Signaling	9.09E-01	3.85E-02	NaN	FOS,JUN,RRAS2	
Superpathway of Methionine Degradation	9.06E-01	5.13E-02	NaN	MAT2A,PCCA	
Germ Cell-Sertoli Cell Junction Signaling	8.9E-01	2.94E-02	NaN	ACTN1,ITGA3,MAP3K3,RRAS2,TNFRSF1A	
Gαq Signaling	8.9E-01	2.94E-02	-2.000	GNAQ,PLCB1,PLCB4,PRKCH,RELB	
Pyrimidine Ribonucleotides Interconversion	8.88E-01	5E-02	NaN	DDX3X,ENTPD1	
Glycosaminoglycan metabolism	8.85E-01	3.75E-02	NaN	B4GALT1,B4GALT5,CSGALNACT1	
Interleukin-9 signaling	8.78E-01	1.11E-01	NaN	STAT3	
Lipophagy	8.78E-01	1.11E-01	NaN	PRKAG2	
Sphingosine and Sphingosine-1-phosphate Metabolism	8.78E-01	1.11E-01	NaN	SGPP2	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	8.78E-01	1.11E-01	NaN	APOBEC3B	
Activation of anterior HOX genes in hindbrain during early embryogenesis	8.74E-01	3.7E-02	NaN	JUN,KDM6A,PIAS2	
DAG and IP3 signaling	8.71E-01	4.88E-02	NaN	ADCY4,CAMK2D	
Transport of vitamins, nucleosides, and related molecules	8.71E-01	4.88E-02	NaN	APOD,SLC16A2	
Gαs Signaling	8.67E-01	3.17E-02	NaN	ADCY4,GNAQ,PRKAG2,RAPGEF4	
Multiple Sclerosis Signaling Pathway	8.66E-01	2.7E-02	-2.449	HLA-A,HLA-E,IRF1,STK38,TNFRSF1A,TNFSF10	
FLT3 Signaling in Hematopoietic Progenitor Cells	8.62E-01	3.66E-02	NaN	RPS6KA5,RRAS2,STAT3	
ROBO SLIT Signaling Pathway	8.59E-01	3.15E-02	0.000	FOS,JUN,PRKAG2,SRGAP1	
Endocannabinoid Developing Neuron Pathway	8.59E-01	3.15E-02	NaN	ADCY4,PRKAG2,RRAS2,STAT3	
Formation of WDR5-containing histone-modifying complexes	8.54E-01	4.76E-02	NaN	KDM6A,OGT	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	8.54E-01	4.76E-02	NaN	CSGALNACT1,LARGE1	
Signaling by NOTCH4	8.51E-01	3.61E-02	NaN	ADAM10,PSEN2,PSMB8	
TR/RXR Activation	8.5E-01	3.12E-02	-2.000	BCL3,NCOA1,NCOA4,SLC16A2	
Activation of NMDA receptors and postsynaptic events	8.4E-01	3.57E-02	NaN	CAMK2D,PRKAG2,RASGRF2	
Pyrimidine Ribonucleotides De Novo Biosynthesis	8.38E-01	4.65E-02	NaN	DDX3X,ENTPD1	
Neurotransmitter clearance	8.36E-01	1E-01	NaN	MAOA	
mRNA Editing	8.36E-01	1E-01	NaN	APOBEC3B	
Cardiac conduction	8.33E-01	3.08E-02	-2.000	ATP1B3,CAMK2D,NPR1,ORAI1	
BAG2 Signaling Pathway	8.29E-01	3.53E-02	NaN	HSPA1A/HSPA1B,PSMB8,RELB	
Cyclins and Cell Cycle Regulation	8.18E-01	3.49E-02	NaN	CDK6,HDAC7,PPP2R3A	
Cardiac β-adrenergic Signaling	8.17E-01	2.78E-02	-1.000	ADCY4,CACNA1A,GNAQ,PPP2R3A,PRKAG2	
Sphingolipid metabolism	8.08E-01	3.45E-02	NaN	CERS4,SGPP2,SPTLC2	
GPER1 signaling	8.06E-01	4.44E-02	NaN	ADCY4,FN1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	8.03E-01	2.75E-02	-2.236	DUSP23,PPP2R3A,PTPRJ,PTPRM,SGPP2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	8.03E-01	2.75E-02	-2.236	DUSP23,PPP2R3A,PTPRJ,PTPRM,SGPP2	
Signaling by Leptin	7.98E-01	9.09E-02	NaN	STAT3	
Apelin Pancreas Signaling Pathway	7.91E-01	4.35E-02	NaN	PRKAG2,RELB	
IL-23 Signaling Pathway	7.91E-01	4.35E-02	NaN	RELB,STAT3	
Role of IL-17F in Allergic Inflammatory Airway Diseases	7.77E-01	4.26E-02	NaN	RELB,RPS6KA5	
Ephrin A Signaling	7.77E-01	4.26E-02	NaN	ADAM10,EPHA4	
Th2 Pathway	7.75E-01	2.92E-02	NaN	HLA-A,ICAM1,JUN,PSEN2	
Presynaptic depolarization and calcium channel opening	7.63E-01	8.33E-02	NaN	CACNA1A	
Reversible hydration of carbon dioxide	7.63E-01	8.33E-02	NaN	CA14	
GP1b-IX-V activation signalling	7.63E-01	8.33E-02	NaN	VWF	
Tryptophan catabolism	7.63E-01	8.33E-02	NaN	SLC3A2	
Hematopoiesis from Multipotent Stem Cells	7.63E-01	8.33E-02	NaN	CSF1	
G alpha (z) signalling events	7.62E-01	4.17E-02	NaN	ADCY4,PRKCH	
Mitochondrial Dysfunction	7.62E-01	2.33E-02	-0.707	ATP1B3,CACNA1A,CAMK2D,MAOA,MAOB,NDUFA8,PRKAG2,PSEN2	
GABAergic Receptor Signaling Pathway (Enhanced)	7.6E-01	2.88E-02	1.000	ADCY4,CACNA1A,PRKAG2,SLC38A2	
Degradation of beta-catenin by the destruction complex	7.58E-01	3.26E-02	NaN	CSNK1A1,PSMB8,TCF7L1	
MAPK6/MAPK4 signaling	7.58E-01	3.26E-02	NaN	JUN,KALRN,PSMB8	
Macrophage Classical Activation Signaling Pathway	7.56E-01	2.65E-02	0.000	IRF1,MERTK,STAT3,STK38,TNFSF10	
NOD1/2 Signaling Pathway	7.56E-01	2.65E-02	-2.236	FOS,HSPA1A/HSPA1B,JUN,NOD1,TNFSF10	
Granulocyte Adhesion and Diapedesis	7.56E-01	2.65E-02	NaN	ICAM1,IL1R1,RDX,TNFRSF1A,VCAM1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	7.49E-01	4.08E-02	NaN	CDK8,JUNB	
PFKFB4 Signaling Pathway	7.49E-01	4.08E-02	NaN	PRKAG2,RPS6KA5	
Actin Nucleation by ARP-WASP Complex	7.48E-01	3.23E-02	NaN	ITGA1,ITGA3,RRAS2	
Non-Small Cell Lung Cancer Signaling	7.39E-01	3.19E-02	NaN	CDK6,HDAC7,RRAS2	
Hereditary Breast Cancer Signaling	7.37E-01	2.82E-02	NaN	CDK6,GADD45G,HDAC7,RRAS2	
Signaling by NOTCH3	7.35E-01	4E-02	NaN	ADAM10,PSEN2	
MYC Mediated Apoptosis Signaling	7.35E-01	4E-02	NaN	PRKAG2,TNFRSF1A	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	7.32E-01	7.69E-02	NaN	STAT3	
Platelet Aggregation (Plug Formation)	7.32E-01	7.69E-02	NaN	VWF	
Dissolution of Fibrin Clot	7.32E-01	7.69E-02	NaN	S100A10	
Mitochondrial calcium ion transport	7.32E-01	7.69E-02	NaN	MCUB	
Processing of SMDT1	7.32E-01	7.69E-02	NaN	MCUB	
3-phosphoinositide Degradation	7.31E-01	2.59E-02	-2.236	DUSP23,PPP2R3A,PTPRJ,PTPRM,SGPP2	
Small Cell Lung Cancer Signaling	7.21E-01	3.12E-02	NaN	CDK6,HDAC7,RELB	
Death Receptor Signaling	7.21E-01	3.12E-02	NaN	RELB,TNFRSF1A,TNFSF10	
TGF-β Signaling	7.21E-01	3.12E-02	NaN	FOS,JUN,RRAS2	
Cellular response to heat stress	7.12E-01	3.09E-02	NaN	CAMK2D,HSPA1A/HSPA1B,HSPB8	
Carnitine metabolism	7.03E-01	7.14E-02	NaN	PRKAG2	
Interleukin-15 signaling	7.03E-01	7.14E-02	NaN	STAT3	
Colanic Acid Building Blocks Biosynthesis	7.03E-01	7.14E-02	NaN	GMDS	
Chondroitin Sulfate Biosynthesis (Late Stages)	6.97E-01	3.77E-02	NaN	CSGALNACT1,HS3ST1	
Oxytocin in Brain Signaling Pathway	6.94E-01	2.51E-02	-2.236	CACNA1A,GNAQ,PLA2G4A,PRKCH,RRAS2	
VEGF Signaling	6.94E-01	3.03E-02	NaN	ACTN1,NOS3,RRAS2	
p75 NTR receptor-mediated signalling	6.86E-01	3E-02	NaN	KALRN,PSEN2,RASGRF2	
ATM Signaling	6.86E-01	3E-02	NaN	GADD45G,JUN,PPP2R3A	
Phototransduction Pathway	6.84E-01	3.7E-02	NaN	NPR1,PRKAG2	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	6.79E-01	2.27E-02	-2.449	ADAM10,CSF1,FOS,IL1R1,JUN,RRAS2,TNFRSF1A	
Response of EIF2AK1 (HRI) to heme deficiency	6.76E-01	6.67E-02	NaN	ATF3	
NAD Signaling Pathway	6.74E-01	2.65E-02	-2.000	CD38,NAMPT,PDGFB,PRKAG2	
Intrinsic Pathway for Apoptosis	6.73E-01	3.64E-02	NaN	NMT1,STAT3	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	6.73E-01	3.64E-02	NaN	HSPA1A/HSPA1B,NR3C2	
Deadenylation-dependent mRNA decay	6.73E-01	3.64E-02	NaN	CNOT3,PABPC1	
Lymphotoxin β Receptor Signaling	6.73E-01	3.64E-02	NaN	RELB,VCAM1	
Phase I - Functionalization of compounds	6.69E-01	2.94E-02	NaN	MAOA,MAOB,NCOA1	
Transcriptional regulation by RUNX1	6.67E-01	2.63E-02	-2.000	AUTS2,PSMB8,SCMH1,TCF12	
Coronavirus Pathogenesis Pathway	6.66E-01	2.45E-02	-0.447	FOS,HDAC7,JUN,RELB,STAT3	
SUMOylation of chromatin organization proteins	6.61E-01	3.57E-02	NaN	PIAS2,SCMH1	
Apoptosis Signaling	6.53E-01	2.88E-02	NaN	RELB,RRAS2,TNFRSF1A	
Prolactin receptor signaling	6.52E-01	6.25E-02	NaN	GHR	
Caspase activation via Death Receptors in the presence of ligand	6.52E-01	6.25E-02	NaN	TNFSF10	
SUMOylation of DNA methylation proteins	6.52E-01	6.25E-02	NaN	SCMH1	
Extrinsic Prothrombin Activation Pathway	6.52E-01	6.25E-02	NaN	THBD	
Superpathway of Citrulline Metabolism	6.52E-01	6.25E-02	NaN	NOS3	
3-phosphoinositide Biosynthesis	6.43E-01	2.4E-02	-2.236	DUSP23,PPP2R3A,PTPRJ,PTPRM,SGPP2	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	6.41E-01	2.56E-02	NaN	NOD1,PRKCH,RELB,TNFSF10	
PD-1, PD-L1 cancer immunotherapy pathway	6.29E-01	2.8E-02	NaN	HLA-A,HLA-E,TNFRSF1A	
Transcriptional regulation of pluripotent stem cells	6.29E-01	5.88E-02	NaN	STAT3	
Metabolism of water-soluble vitamins and cofactors	6.28E-01	3.39E-02	NaN	PCCA,TCN2	
Metabolism of polyamines	6.28E-01	3.39E-02	NaN	PSMB8,SAT1	
Signaling by VEGF	6.21E-01	2.78E-02	NaN	CAV1,NOS3,NRP2	
Telomerase Signaling	6.21E-01	2.78E-02	NaN	HDAC7,PPP2R3A,RRAS2	
NIK-->noncanonical NF-kB signaling	6.17E-01	3.33E-02	NaN	PSMB8,RELB	
Retinoic acid Mediated Apoptosis Signaling	6.17E-01	3.33E-02	NaN	IRF1,TNFSF10	
GADD45 Signaling	6.17E-01	3.33E-02	NaN	GADD45G,RELB	
Nicotine Degradation III	6.17E-01	3.33E-02	NaN	CSGALNACT1,LARGE1	
SPINK1 Pancreatic Cancer Pathway	6.17E-01	3.33E-02	NaN	CPD,CPQ	
RORA activates gene expression	6.07E-01	5.56E-02	NaN	NCOA1	
Nicotinate metabolism	6.07E-01	5.56E-02	NaN	CD38	
Formation of definitive endoderm	6.07E-01	5.56E-02	NaN	SOX17	
Chondroitin Sulfate Biosynthesis	6.07E-01	3.28E-02	NaN	CSGALNACT1,HS3ST1	
Cytoprotection by HMOX1	5.97E-01	3.23E-02	NaN	NCOA1,STAT3	
Phagosome Maturation	5.93E-01	2.44E-02	NaN	CTSC,Dync1i2,HLA-A,HLA-E	
Dermatan Sulfate Biosynthesis	5.87E-01	3.17E-02	NaN	CSGALNACT1,HS3ST1	
Metabolism of cofactors	5.87E-01	5.26E-02	NaN	NOS3	
Hedgehog 'off' state	5.85E-01	2.65E-02	NaN	ADCY4,CSNK1A1,PSMB8	
Calcium Signaling	5.82E-01	2.27E-02	-2.000	CACNA1A,CAMK2D,HDAC7,NFAT5,PRKAG2	
Prostate Cancer Signaling	5.78E-01	2.63E-02	NaN	HDAC7,RELB,RRAS2	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	5.78E-01	2.63E-02	NaN	JUN,PLA2G4A,RRAS2	
Mitochondrial biogenesis	5.77E-01	3.12E-02	NaN	NCOA1,PRKAG2	
Semaphorin interactions	5.77E-01	3.12E-02	NaN	ITGA1,SEMA6A	
Melatonin Degradation I	5.77E-01	3.12E-02	NaN	CSGALNACT1,LARGE1	
PXR/RXR Activation	5.68E-01	3.08E-02	NaN	NCOA1,PRKAG2	
Activation of IRF by Cytosolic Pattern Recognition Receptors	5.68E-01	3.08E-02	NaN	JUN,RELB	
Induction of Apoptosis by HIV1	5.68E-01	3.08E-02	NaN	RELB,TNFRSF1A	
SUMOylation of transcription factors	5.68E-01	5E-02	NaN	PIAS2	
Bladder Cancer Signaling	5.64E-01	2.59E-02	NaN	HDAC7,RPS6KA5,RRAS2	
Degradation of the extracellular matrix	5.59E-01	3.03E-02	NaN	ADAM10,FN1	
Ribonucleotide Reductase Signaling Pathway	5.54E-01	2.34E-02	-2.000	CDK6,FOS,JUN,STAT3	
Fc Epsilon RI Signaling	5.51E-01	2.54E-02	NaN	PLA2G4A,PRKCH,RRAS2	
Digestion	5.5E-01	4.76E-02	NaN	PIR	
Nucleotide salvage	5.5E-01	4.76E-02	NaN	ADK	
IL-17A Signaling in Airway Cells	5.5E-01	2.99E-02	NaN	RELB,STAT3	
Regulation of lipid metabolism by PPARalpha	5.45E-01	2.52E-02	NaN	ABCA1,CDK8,NCOA1	
Remodeling of Epithelial Adherens Junctions	5.41E-01	2.94E-02	NaN	ACTN1,DNM3	
Chaperone Mediated Autophagy	5.33E-01	4.55E-02	NaN	VIM	
Agrin Interactions at Neuromuscular Junction	5.32E-01	2.9E-02	NaN	JUN,RRAS2	
Role of JAK1 and JAK3 in γc Cytokine Signaling	5.32E-01	2.9E-02	NaN	RRAS2,STAT3	
Cell Cycle: G1/S Checkpoint Regulation	5.32E-01	2.9E-02	NaN	CDK6,HDAC7	
Eukaryotic Translation Initiation	5.25E-01	2.46E-02	NaN	CP,EIF3E,PABPC1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	5.25E-01	2.46E-02	NaN	HLA-A,HLA-E,PRKAG2	
TP53 Regulates Transcription of DNA Repair Genes	5.24E-01	2.86E-02	NaN	FOS,JUN	
Vitamin-C Transport	5.17E-01	4.35E-02	NaN	LRRC8B	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	5.15E-01	2.82E-02	NaN	EXOC4,PRKAG2	
Basal Cell Carcinoma Signaling	5.07E-01	2.78E-02	NaN	TCF7L1,WNT5A	
Sulfur amino acid metabolism	5.02E-01	4.17E-02	NaN	FMO1	
Other interleukin signaling	5.02E-01	4.17E-02	NaN	CSF1	
Mitochondrial Fatty Acid Beta-Oxidation	5.02E-01	4.17E-02	NaN	PCCA	
Regulation of RUNX1 Expression and Activity	5.02E-01	4.17E-02	NaN	CDK6	
IL-22 Signaling	5.02E-01	4.17E-02	NaN	STAT3	
Tumoricidal Function of Hepatic Natural Killer Cells	5.02E-01	4.17E-02	NaN	ICAM1	
The Visual Cycle	5.02E-01	4.17E-02	NaN	RBP1	
Methionine Degradation I (to Homocysteine)	5.02E-01	4.17E-02	NaN	MAT2A	
MHC class II antigen presentation	5.01E-01	2.38E-02	NaN	AP2A2,CTSC,DNM3	
Pancreatic Adenocarcinoma Signaling	5.01E-01	2.38E-02	NaN	HDAC7,RELB,STAT3	
Amyloid fiber formation	4.99E-01	2.74E-02	NaN	ADAM10,TSPAN5	
GP6 Signaling Pathway	4.95E-01	2.36E-02	NaN	ADAM10,LAMA4,PRKCH	
Granzyme A Signaling	4.92E-01	2.7E-02	NaN	FN1,NDUFA8	
Insulin processing	4.87E-01	4E-02	NaN	EXOC4	
AMPK Signaling	4.83E-01	2.07E-02	NaN	GNAQ,NOS3,ORAI1,PPP2R3A,PRKAG2	
Pre-NOTCH Expression and Processing	4.76E-01	2.63E-02	NaN	B4GALT1,JUN	
IL-17 Signaling	4.74E-01	2.14E-02	-2.000	FOS,JUN,RRAS2,TNFSF10	
Miscellaneous transport and binding events	4.73E-01	3.85E-02	NaN	LRRC8B	
Interleukin-20 family signaling	4.73E-01	3.85E-02	NaN	STAT3	
Cysteine Biosynthesis III (mammalia)	4.73E-01	3.85E-02	NaN	MAT2A	
Antiproliferative Role of Somatostatin Receptor 2	4.69E-01	2.6E-02	NaN	NPR1,RRAS2	
Gα12/13 Signaling	4.62E-01	2.26E-02	NaN	JUN,RELB,RRAS2	
IL-7 Signaling Pathway	4.62E-01	2.56E-02	NaN	EBF1,JUN	
Effects of PIP2 hydrolysis	4.6E-01	3.7E-02	NaN	PRKCH	
ATF4 activates genes in response to endoplasmic reticulum stress	4.6E-01	3.7E-02	NaN	ATF3	
Pyroptosis	4.6E-01	3.7E-02	NaN	IRF1	
Apelin Liver Signaling Pathway	4.6E-01	3.7E-02	NaN	EDN1	
Maturity Onset Diabetes of Young (MODY) Signaling	4.55E-01	2.53E-02	NaN	APOD,CACNA1A	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	4.55E-01	2.53E-02	NaN	JUN,PLA2G4A	
G alpha (12/13) signalling events	4.48E-01	2.5E-02	NaN	KALRN,RASGRF2	
SNARE Signaling Pathway	4.46E-01	2.21E-02	NaN	ADCY4,CAMK2D,PRKAG2	
Energy dependent regulation of mTOR by LKB1-AMPK	4.35E-01	3.45E-02	NaN	PRKAG2	
Myogenesis	4.35E-01	3.45E-02	NaN	TCF12	
TNFs bind their physiological receptors	4.35E-01	3.45E-02	NaN	TNFRSF1A	
Class I MHC mediated antigen processing and presentation	4.3E-01	1.87E-02	-2.646	HLA-A,HLA-E,MYLIP,PSMB8,RBBP6,SH3RF1,UBE2E2	
PIP3 activates AKT signaling	4.26E-01	2.14E-02	NaN	IER3,PDGFA,PDGFB	
CGAS-STING Signaling Pathway	4.26E-01	2.14E-02	NaN	ICAM1,IRF1,TNFSF10	
Activation of kainate receptors upon glutamate binding	4.24E-01	3.33E-02	NaN	PLCB1	
Nucleotide catabolism	4.24E-01	3.33E-02	NaN	ENTPD1	
Signaling by CSF3 (G-CSF)	4.24E-01	3.33E-02	NaN	STAT3	
Role of MAPK Signaling in the Pathogenesis of Influenza	4.21E-01	2.38E-02	NaN	PLA2G4A,RRAS2	
Toll-like Receptor Cascades	4.13E-01	3.23E-02	NaN	DNM3	
Bile acid and bile salt metabolism	4.13E-01	3.23E-02	NaN	NCOA1	
Asparagine N-linked glycosylation	4.13E-01	3.23E-02	NaN	FUT8	
Sonic Hedgehog Signaling	4.13E-01	3.23E-02	NaN	PRKAG2	
Xenobiotic Metabolism General Signaling Pathway	4.11E-01	2.1E-02	NaN	MAP3K3,PRKCH,RRAS2	
Hedgehog 'on' state	4.09E-01	2.33E-02	NaN	CSNK1A1,PSMB8	
FGF Signaling	4.09E-01	2.33E-02	NaN	RPS6KA5,STAT3	
Xenobiotic Metabolism AHR Signaling Pathway	4.03E-01	2.3E-02	NaN	NCOA1,RELB	
C-type lectin receptors (CLRs)	4.02E-01	2.07E-02	NaN	PSMB8,RELB,RPS6KA5	
G-protein beta:gamma signalling	4.02E-01	3.12E-02	NaN	PLCB1	
Thrombin signalling through proteinase activated receptors (PARs)	4.02E-01	3.12E-02	NaN	GNAQ	
Immunogenic Cell Death Signaling Pathway	3.85E-01	2.22E-02	NaN	HSPA1A/HSPA1B,TNFRSF1A	
Oncogene Induced Senescence	3.82E-01	2.94E-02	NaN	CDK6	
Cargo concentration in the ER	3.82E-01	2.94E-02	NaN	CTSC	
Late endosomal microautophagy	3.82E-01	2.94E-02	NaN	VIM	
Factors involved in megakaryocyte development and platelet production	3.79E-01	2.2E-02	NaN	EHD2,IRF1	
Apelin Adipocyte Signaling Pathway	3.79E-01	2.2E-02	NaN	ADCY4,PRKAG2	
Striated Muscle Contraction	3.63E-01	2.78E-02	NaN	VIM	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	3.63E-01	2.78E-02	NaN	WWOX	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	3.63E-01	2.13E-02	NaN	PRKCH,TLN2	
Neutrophil Extracellular Trap Signaling Pathway	3.61E-01	1.75E-02	-2.646	ITGA3,NDUFA8,ORAI1,PLA2G4A,PLCB1,PLCB4,PRKCH	
PI3K Signaling in B Lymphocytes	3.55E-01	1.7E-02	-3.000	ATF3,ATF7,CAMK2D,FOS,JUN,NFAT5,PLCB1,PLCB4,RELB,RRAS2	
TWEAK Signaling	3.54E-01	2.7E-02	NaN	RELB	
Complement System	3.54E-01	2.7E-02	NaN	CFH	
Class B/2 (Secretin family receptors)	3.52E-01	2.08E-02	NaN	CALCRL,WNT5A	
Transcriptional regulation by RUNX3	3.52E-01	2.08E-02	NaN	PSMB8,TCF7L1	
SUMOylation of ubiquitinylation proteins	3.46E-01	2.63E-02	NaN	PIAS2	
Glutathione-mediated Detoxification	3.46E-01	2.63E-02	NaN	Gsta4	
Notch Signaling	3.46E-01	2.63E-02	NaN	PSEN2	
RHOGDI Signaling	3.45E-01	1.82E-02	NaN	GNAQ,ITGA1,ITGA3,RDX	
p53 Signaling	3.42E-01	2.04E-02	NaN	GADD45G,JUN	
Protein folding	3.42E-01	2.04E-02	NaN	GNAQ,STAT3	
MAP kinase activation	3.38E-01	2.56E-02	NaN	NOD1	
tRNA Charging	3.38E-01	2.56E-02	NaN	LARS2	
Inhibition of Matrix Metalloproteases	3.38E-01	2.56E-02	NaN	ADAM10	
HEY1 Signaling Pathway	3.35E-01	1.86E-02	NaN	NR2F2,PRKAG2,PSEN2	
Activation of gene expression by SREBF (SREBP)	3.22E-01	2.44E-02	NaN	NCOA1	
RNA Polymerase III Transcription	3.22E-01	2.44E-02	NaN	NFIA	
Mechanisms of Viral Exit from Host Cells	3.22E-01	2.44E-02	NaN	PRKCH	
Sumoylation Pathway	3.18E-01	1.94E-02	NaN	FOS,JUN	
CTLA4 Signaling in Cytotoxic T Lymphocytes	3.18E-01	1.64E-02	0.632	AP2A2,Ap2b1,FOS,HLA-A,HLA-E,ITGA3,JUN,NFAT5,PPP2R3A,RRAS2	
DAP12 interactions	3.15E-01	2.38E-02	NaN	HLA-E	
Intrinsic Prothrombin Activation Pathway	3.15E-01	2.38E-02	NaN	THBD	
EIF2 Signaling	3.14E-01	1.74E-02	NaN	ATF3,EIF3E,PABPC1,RRAS2	
Signaling by SCF-KIT	3.08E-01	2.33E-02	NaN	STAT3	
Vasopressin regulates renal water homeostasis via Aquaporins	3.08E-01	2.33E-02	NaN	ADCY4	
Smooth Muscle Contraction	3.08E-01	2.33E-02	NaN	ITGA1	
Assembly and cell surface presentation of NMDA receptors	3.08E-01	2.33E-02	NaN	CAMK2D	
Aggrephagy	3.08E-01	2.33E-02	NaN	VIM	
Retinoate Biosynthesis I	3.08E-01	2.33E-02	NaN	RBP1	
T Cell Receptor Signaling	3.03E-01	1.62E-02	-3.000	FOS,HLA-A,HLA-E,ICAM1,ITGA3,JUN,NFAT5,RELB,RRAS2,TCF7L1	
Elastic fibre formation	3.01E-01	2.27E-02	NaN	FN1	
TAK1-dependent IKK and NF-kappa-B activation	3.01E-01	2.27E-02	NaN	NOD1	
Retinoid metabolism and transport	3.01E-01	2.27E-02	NaN	RBP1	
cAMP-mediated signaling	2.96E-01	1.69E-02	-2.000	ADCY4,CAMK2D,RAPGEF4,STAT3	
Arachidonic acid metabolism	2.94E-01	2.22E-02	NaN	PLA2G4A	
Carboxyterminal post-translational modifications of tubulin	2.94E-01	2.22E-02	NaN	LRRC49	
Coronavirus Replication Pathway	2.94E-01	2.22E-02	NaN	IFITM3	
PKCθ Signaling in T Lymphocytes	2.93E-01	1.61E-02	-2.646	CACNA1A,CAMK2D,FOS,HLA-A,JUN,MAP3K3,NFAT5,RELB,RRAS2	
Interleukin-2 family signaling	2.87E-01	2.17E-02	NaN	STAT3	
SUMOylation of RNA binding proteins	2.87E-01	2.17E-02	NaN	SCMH1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	2.87E-01	2.17E-02	NaN	RELB	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	2.87E-01	2.17E-02	NaN	NR2F2	
Heme signaling	2.81E-01	2.13E-02	NaN	NCOA1	
nNOS Signaling in Neurons	2.81E-01	2.13E-02	NaN	PRKCH	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	2.8E-01	1.79E-02	NaN	POLK,UIMC1	
Phagosome Formation	2.77E-01	1.58E-02	-3.317	ADGRL3,CALCRL,FN1,ITGA1,ITGA3,P2RY1,PLA2G4A,PRKCH,RAPGEF4,RRAS2,TLN2	
Protein Sorting Signaling Pathway	2.77E-01	1.69E-02	NaN	ADCY4,GNAQ,PRKAG2	
T Cell Exhaustion Signaling Pathway	2.76E-01	1.59E-02	-1.342	FOS,HLA-A,HLA-E,IL6R,JUN,NFAT5,PPP2R3A,RRAS2,STAT3	
DNA Damage Bypass	2.75E-01	2.08E-02	NaN	POLK	
nNOS Signaling in Skeletal Muscle Cells	2.75E-01	2.08E-02	NaN	CACNA1A	
Retinol Biosynthesis	2.75E-01	2.08E-02	NaN	RBP1	
Nonhomologous End-Joining (NHEJ)	2.69E-01	2.04E-02	NaN	UIMC1	
TP53 Regulates Transcription of Cell Cycle Genes	2.69E-01	2.04E-02	NaN	CNOT3	
Regulation of Actin-based Motility by Rho	2.68E-01	1.74E-02	NaN	ITGA1,ITGA3	
Signaling by ROBO receptors	2.65E-01	1.72E-02	NaN	PSMB8,SRGAP1	
Signaling by EGFR	2.63E-01	2E-02	NaN	ADAM10	
Signaling by FGFR1	2.63E-01	2E-02	NaN	FLRT2	
Melanoma Signaling	2.63E-01	2E-02	NaN	RRAS2	
Dermatan Sulfate Biosynthesis (Late Stages)	2.63E-01	2E-02	NaN	HS3ST1	
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.57E-01	1.69E-02	NaN	APOD,TNFSF10	
FXR/RXR Activation	2.5E-01	1.6E-02	NaN	ICAM1,PRKAG2,TNFSF10	
Regulation of Apoptosis	2.47E-01	1.89E-02	NaN	PSMB8	
Signaling by TGF-beta Receptor Complex	2.47E-01	1.89E-02	NaN	PARD3	
Spliceosomal Cycle	2.47E-01	1.89E-02	NaN	PRPF40B	
RHOA Signaling	2.37E-01	1.61E-02	NaN	NRP2,RDX	
Signaling by PTK6	2.36E-01	1.82E-02	NaN	STAT3	
E3 ubiquitin ligases ubiquitinate target proteins	2.36E-01	1.82E-02	NaN	HLA-A	
NLR signaling pathways	2.32E-01	1.79E-02	NaN	NOD1	
TCR signaling	2.3E-01	1.59E-02	NaN	PSMB8,PTPRJ	
TNF signaling	2.27E-01	1.75E-02	NaN	TNFRSF1A	
Role of IL-17A in Arthritis	2.27E-01	1.75E-02	NaN	RELB	
FAT10 Signaling Pathway	2.27E-01	1.75E-02	NaN	PSMB8	
Role of CHK Proteins in Cell Cycle Checkpoint Control	2.22E-01	1.72E-02	NaN	PPP2R3A	
MSP-RON Signaling Pathway	2.22E-01	1.72E-02	NaN	CSF1	
Cancer Drug Resistance by Drug Efflux	2.22E-01	1.72E-02	NaN	RRAS2	
