© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Fanconi Anemia Pathway	4.03E-01	2.63E-02	NaN	RPS27A	
Resolution of Abasic Sites (AP sites)	4.03E-01	2.63E-02	NaN	POLE4	
Notch Signaling	4.03E-01	2.63E-02	NaN	DLL4	
Sertoli Cell-Sertoli Cell Junction Signaling	4.01E-01	1.65E-02	2.000	GJA1,MAP3K6,RASD1,TUBB2A	
Actin Cytoskeleton Signaling	3.98E-01	1.64E-02	NaN	MYL12B,MYL6,RASD1,WASF2	
IGF-1 Signaling	3.95E-01	1.9E-02	NaN	CCN2,RASD1	
Inhibition of Matrix Metalloproteases	3.94E-01	2.56E-02	NaN	TIMP3	
CREB Signaling in Neurons	3.92E-01	1.48E-02	2.236	ACKR3,ADGRG1,FZD4,GNG11,GNG5,POLR2K,POLR2L,RASD1,S1PR1	
WNK Renal Signaling Pathway	3.9E-01	1.89E-02	NaN	LRRC8A,SGK1	
Erythropoietin Signaling Pathway	3.88E-01	1.7E-02	NaN	BCL2L1,NFKBIA,RASD1	
Signaling by FGFR3	3.86E-01	2.5E-02	NaN	RPS27A	
Transcriptional Regulation by VENTX	3.86E-01	2.5E-02	NaN	UBE2S	
Pyrimidine Ribonucleotides Interconversion	3.86E-01	2.5E-02	NaN	CMPK2	
Cargo recognition for clathrin-mediated endocytosis	3.85E-01	1.87E-02	NaN	FZD4,RPS27A	
Post-translational protein phosphorylation	3.85E-01	1.87E-02	NaN	PNPLA2,PRSS23	
PPAR Signaling	3.85E-01	1.87E-02	NaN	NFKBIA,RASD1	
PD-1, PD-L1 cancer immunotherapy pathway	3.85E-01	1.87E-02	NaN	BCL2L1,CDKN1B	
ISGylation Signaling Pathway	3.8E-01	1.85E-02	NaN	RPS15,STAT1	
Activation of gene expression by SREBF (SREBP)	3.77E-01	2.44E-02	NaN	ACACB	
Signaling by FGFR4	3.77E-01	2.44E-02	NaN	RPS27A	
Mechanisms of Viral Exit from Host Cells	3.77E-01	2.44E-02	NaN	CHMP4B	
Tumor Microenvironment Pathway	3.77E-01	1.68E-02	NaN	FAS,RASD1,SLC2A1	
Gap Junction Signaling	3.71E-01	1.54E-02	2.236	CDKN1B,GJA1,RASD1,SMAD1,TUBB2A	
Kinetochore Metaphase Signaling Pathway	3.71E-01	1.82E-02	NaN	ARPP19,PTTG1	
April Mediated Signaling	3.7E-01	2.38E-02	NaN	NFKBIA	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	3.7E-01	2.38E-02	NaN	Sult1a1	
Pulmonary Fibrosis Idiopathic Signaling Pathway	3.68E-01	1.53E-02	2.236	CCN2,EGR1,EIF4EBP1,FZD4,RASD1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	3.67E-01	1.65E-02	NaN	DUSP1,DUSP6,PLPP6	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	3.67E-01	1.65E-02	NaN	DUSP1,DUSP6,PLPP6	
Sleep REM Signaling Pathway	3.66E-01	1.8E-02	NaN	EGR1,Mt1	
Phagosome Formation	3.63E-01	1.44E-02	3.000	ACKR3,ADGRG1,CLIP1,FZD4,MYL12B,MYL6,PNPLA2,RASD1,S1PR1,WASF2	
Signaling by Insulin receptor	3.62E-01	2.33E-02	NaN	ATP6V1G1	
Signaling by SCF-KIT	3.62E-01	2.33E-02	NaN	STAT1	
Assembly and cell surface presentation of NMDA receptors	3.62E-01	2.33E-02	NaN	TUBB2A	
B Cell Activating Factor Signaling	3.62E-01	2.33E-02	NaN	NFKBIA	
Pyrimidine Ribonucleotides De Novo Biosynthesis	3.62E-01	2.33E-02	NaN	CMPK2	
S100 Family Signaling Pathway	3.59E-01	1.42E-02	2.714	ACKR3,ADGRG1,CDKN1A,FZD4,IRAK2,PLAT,S100A13,S100A16,S1PR1,SMAD1,Tpm4	
Sperm Motility	3.58E-01	1.56E-02	NaN	GNG11,GNG5,PDE2A,PNPLA2	
TBC/RABGAPs	3.55E-01	2.27E-02	NaN	GABARAPL2	
MIF Regulation of Innate Immunity	3.55E-01	2.27E-02	NaN	NFKBIA	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	3.5E-01	1.5E-02	NaN	CEBPD,FZD4,IRAK2,NFKBIA,RASD1	
Interleukin-2 family signaling	3.4E-01	2.17E-02	NaN	STAT1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	3.4E-01	2.17E-02	NaN	NFKBIA	
tRNA Splicing	3.4E-01	2.17E-02	NaN	PDE2A	
IL-23 Signaling Pathway	3.4E-01	2.17E-02	NaN	NFKBIA	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	3.36E-01	1.69E-02	NaN	GNG11,GNG5	
nNOS Signaling in Neurons	3.34E-01	2.13E-02	NaN	RASD1	
Regulation of lipid metabolism by PPARalpha	3.32E-01	1.68E-02	NaN	ANGPTL4,HMGCS2	
MSP-RON Signaling in Macrophages Pathway	3.32E-01	1.68E-02	NaN	RASD1,STAT1	
Leukocyte Extravasation Signaling	3.3E-01	1.55E-02	NaN	CYBA,MYL6,TIMP3	
3-phosphoinositide Degradation	3.3E-01	1.55E-02	NaN	DUSP1,DUSP6,PLPP6	
NGF Signaling	3.28E-01	1.67E-02	NaN	MAP3K6,RASD1	
Retinol Biosynthesis	3.27E-01	2.08E-02	NaN	PNPLA2	
PPARα/RXRα Activation	3.27E-01	1.55E-02	NaN	ADIPOR2,NFKBIA,RASD1	
Renin-Angiotensin Signaling	3.24E-01	1.65E-02	NaN	RASD1,STAT1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	3.24E-01	1.54E-02	NaN	EGR1,FZD4,RASD1	
PFKFB4 Signaling Pathway	3.21E-01	2.04E-02	NaN	XDH	
Th1 Pathway	3.2E-01	1.64E-02	NaN	DLL4,STAT1	
Synaptic Long Term Depression	3.15E-01	1.52E-02	NaN	PNPLA2,PPP2R2D,RASD1	
D-myo-inositol-5-phosphate Metabolism	3.15E-01	1.52E-02	NaN	DUSP1,DUSP6,PLPP6	
Signaling by ERBB2	3.15E-01	2E-02	NaN	RPS27A	
Signaling by FGFR1	3.15E-01	2E-02	NaN	RPS27A	
Dermatan Sulfate Biosynthesis (Late Stages)	3.15E-01	2E-02	NaN	CHST2	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	3.12E-01	1.61E-02	NaN	PNPLA2,PRSS23	
Insulin Secretion Signaling Pathway	3.1E-01	1.45E-02	1.000	EIF4EBP1,SEC61G,SLC2A1,STAT1	
L1CAM interactions	3.09E-01	1.6E-02	NaN	RANBP9,TUBB2A	
Transcriptional regulation of granulopoiesis	3.09E-01	1.96E-02	NaN	CDKN1A	
TNFR1 Signaling	3.09E-01	1.96E-02	NaN	NFKBIA	
UVC-Induced MAPK Signaling	3.09E-01	1.96E-02	NaN	RASD1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.09E-01	1.96E-02	NaN	CDKN1A	
Gαs Signaling	3.05E-01	1.59E-02	NaN	GNG11,GNG5	
Ephrin Receptor Signaling	3.03E-01	1.49E-02	NaN	GNG11,GNG5,RASD1	
Apoptotic execution phase	3.03E-01	1.92E-02	NaN	HMGB2	
UVB-Induced MAPK Signaling	3.03E-01	1.92E-02	NaN	EIF4EBP1	
ROBO SLIT Signaling Pathway	3.01E-01	1.57E-02	NaN	CDKN1A,MYL12B	
Mitotic Prometaphase	3E-01	1.48E-02	NaN	CLIP1,NEK7,TUBB2A	
Signaling by TGF-beta Receptor Complex	2.97E-01	1.89E-02	NaN	RPS27A	
Chondroitin Sulfate Biosynthesis (Late Stages)	2.97E-01	1.89E-02	NaN	CHST2	
Clathrin-mediated endocytosis	2.91E-01	1.54E-02	NaN	FZD4,RPS27A	
3-phosphoinositide Biosynthesis	2.86E-01	1.44E-02	NaN	DUSP1,DUSP6,PLPP6	
Intrinsic Pathway for Apoptosis	2.86E-01	1.82E-02	NaN	BCL2L1	
Metabolism of non-coding RNA	2.86E-01	1.82E-02	NaN	SNRPF	
Interleukin-3, Interleukin-5 and GM-CSF signaling	2.86E-01	1.82E-02	NaN	RPS27A	
E3 ubiquitin ligases ubiquitinate target proteins	2.86E-01	1.82E-02	NaN	RPS27A	
Response to elevated platelet cytosolic Ca2+	2.84E-01	1.52E-02	NaN	SELENOP,TIMP3	
EGF Signaling	2.81E-01	1.79E-02	NaN	STAT1	
Atherosclerosis Signaling	2.8E-01	1.5E-02	NaN	PNPLA2,TNFRSF12A	
TNF signaling	2.75E-01	1.75E-02	NaN	RPS27A	
Role of IL-17A in Arthritis	2.75E-01	1.75E-02	NaN	NFKBIA	
STAT3 Pathway	2.74E-01	1.48E-02	NaN	CDKN1A,RASD1	
Triacylglycerol Degradation	2.7E-01	1.72E-02	NaN	PNPLA2	
Cancer Drug Resistance by Drug Efflux	2.7E-01	1.72E-02	NaN	RASD1	
RAC Signaling	2.67E-01	1.46E-02	NaN	MCF2L,RASD1	
Xenobiotic Metabolism Signaling	2.65E-01	1.36E-02	NaN	CHST2,MAP3K6,PPP2R2D,RASD1	
DNA Double Strand Break Response	2.65E-01	1.69E-02	NaN	RPS27A	
Iron homeostasis signaling pathway	2.64E-01	1.45E-02	NaN	ATP6V1G1,SMAD1	
GABAergic Receptor Signaling Pathway (Enhanced)	2.61E-01	1.44E-02	NaN	GNG11,GNG5	
Visual phototransduction	2.61E-01	1.67E-02	NaN	STRA6	
Endometrial Cancer Signaling	2.61E-01	1.67E-02	NaN	RASD1	
Retinoic acid Mediated Apoptosis Signaling	2.61E-01	1.67E-02	NaN	TIPARP	
PCP (Planar Cell Polarity) Pathway	2.61E-01	1.67E-02	NaN	FZD4	
MSP-RON Signaling in Cancer Cells Pathway	2.58E-01	1.43E-02	NaN	NFKBIA,RASD1	
Kinesins	2.56E-01	1.64E-02	NaN	TUBB2A	
Chondroitin Sulfate Biosynthesis	2.56E-01	1.64E-02	NaN	CHST2	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	2.55E-01	1.42E-02	NaN	CEBPD,EGR1	
UFMylation Signaling Pathway	2.51E-01	1.61E-02	NaN	RPL26	
IL-2 Signaling	2.51E-01	1.61E-02	NaN	RASD1	
Xenobiotic Metabolism General Signaling Pathway	2.49E-01	1.4E-02	NaN	MAP3K6,RASD1	
Hepatic Cholestasis	2.48E-01	1.35E-02	NaN	IRAK2,NFKBIA,TNFRSF12A	
Dermatan Sulfate Biosynthesis	2.47E-01	1.59E-02	NaN	CHST2	
Role of NFAT in Cardiac Hypertrophy	2.46E-01	1.34E-02	NaN	GNG11,GNG5,RASD1	
Melatonin Degradation I	2.43E-01	1.56E-02	NaN	Sult1a1	
NAFLD Signaling Pathway	2.42E-01	1.33E-02	NaN	ACACB,PNPLA2,PPP2R2D	
PXR/RXR Activation	2.38E-01	1.54E-02	NaN	HMGCS2	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	2.34E-01	1.52E-02	NaN	NFKBIA	
WNT/Ca+ pathway	2.34E-01	1.52E-02	NaN	FZD4	
WNT/SHH Axonal Guidance Signaling Pathway	2.32E-01	1.34E-02	NaN	FZD4,PLXNA2	
Endocannabinoid Neuronal Synapse Pathway	2.32E-01	1.34E-02	NaN	GNG11,GNG5	
CD40 Signaling	2.3E-01	1.49E-02	NaN	NFKBIA	
IL-17A Signaling in Airway Cells	2.3E-01	1.49E-02	NaN	NFKBIA	
Dilated Cardiomyopathy Signaling Pathway	2.3E-01	1.33E-02	NaN	MYL6,PDE2A	
ERBB4 Signaling	2.26E-01	1.47E-02	NaN	RASD1	
Agrin Interactions at Neuromuscular Junction	2.22E-01	1.45E-02	NaN	RASD1	
Phospholipases	2.22E-01	1.45E-02	NaN	PNPLA2	
Superpathway of Melatonin Degradation	2.22E-01	1.45E-02	NaN	Sult1a1	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.15E-01	1.41E-02	NaN	TUBB2A	
Growth Hormone Signaling	2.15E-01	1.41E-02	NaN	STAT1	
Basal Cell Carcinoma Signaling	2.11E-01	1.39E-02	NaN	FZD4	
Amyloid fiber formation	2.07E-01	1.37E-02	NaN	RPS27A	
Serotonin Degradation	2.07E-01	1.37E-02	NaN	Sult1a1	
trans-Golgi Network Vesicle Budding	2.04E-01	1.35E-02	NaN	SORT1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.89E-01	1.32E-02	NaN	FZD4,NFKBIA,SMAD1	
GDNF Family Ligand-Receptor Interactions	1.33E-01	1.32E-02	NaN	RASD1	
Macropinocytosis Signaling	1.33E-01	1.32E-02	NaN	RASD1	
Neurovascular Coupling Signaling Pathway	-0E00	8.62E-03	NaN	GJA1,PNPLA2	
Wound Healing Signaling Pathway	-0E00	1.19E-02	NaN	NFKBIA,RASD1,STAT1	
SNARE Signaling Pathway	-0E00	7.35E-03	NaN	MYL6	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	4.95E-03	NaN	FZD4	
Immunogenic Cell Death Signaling Pathway	-0E00	1.11E-02	NaN	DAPK1	
Macrophage Classical Activation Signaling Pathway	-0E00	1.06E-02	NaN	NFKBIA,STAT1	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	5.39E-03	NaN	SLC2A1,STAT1	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	-0E00	1.23E-02	NaN	FZD4,SMAD1,STAT1	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	-0E00	1.3E-02	2.000	NFKBIA,RASD1,RHOB,RHOC	
Natural Killer Cell Signaling	-0E00	1.01E-02	NaN	MAP3K6,RASD1	
Synaptic Long Term Potentiation	-0E00	7.58E-03	NaN	RASD1	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	BCL2L1	
Fc Epsilon RI Signaling	-0E00	8.47E-03	NaN	RASD1	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	7.87E-03	-1.342	ATP6V1G1,NFKBIA,PSMA6,PSME1,TPT1	
IL-33 Signaling Pathway	-0E00	1.08E-02	NaN	BCL2L1,NFKBIA	
NOD1/2 Signaling Pathway	-0E00	5.29E-03	NaN	NFKBIA	
DHCR24 Signaling Pathway	-0E00	7.3E-03	NaN	RASD1	
Adrenergic Receptor Signaling Pathway (Enhanced)	-0E00	5E-03	NaN	ATP6V1G1	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	3.08E-03	NaN	PNPLA2	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	7.78E-03	NaN	CHST2,HMGCS2	
G alpha (i) signalling events	-0E00	1.16E-02	NaN	ACKR3,GNG11,GNG5	
Glycosaminoglycan metabolism	-0E00	1.25E-02	NaN	B4GALT4	
Signaling by NTRK1 (TRKA)	-0E00	1.23E-02	NaN	DUSP6	
Fcgamma receptor (FCGR) dependent phagocytosis	-0E00	6.37E-03	NaN	WASF2	
MHC class II antigen presentation	-0E00	7.94E-03	NaN	TUBB2A	
Oxidative Stress Induced Senescence	-0E00	1.16E-02	NaN	RPS27A	
Class A/1 (Rhodopsin-like receptors)	-0E00	6.31E-03	NaN	ACKR3,S1PR1	
G alpha (q) signalling events	-0E00	1.15E-02	NaN	GNG11,GNG5	
Transport of bile salts and organic acids, metal ions and amine compounds	-0E00	1.2E-02	NaN	SLC30A1	
Sphingolipid metabolism	-0E00	1.15E-02	NaN	GLTP	
Activation of NMDA receptors and postsynaptic events	-0E00	1.19E-02	NaN	TUBB2A	
O-linked glycosylation	-0E00	9.01E-03	NaN	GALNT15	
Mitochondrial translation	-0E00	1.04E-02	NaN	MRPS21	
Cardiac conduction	-0E00	7.69E-03	NaN	HIPK1	
Cilium Assembly	-0E00	4.9E-03	NaN	TUBB2A	
Neutrophil degranulation	-0E00	8.4E-03	2.000	CSTB,CYBA,NDUFC2,PGLYRP1	
COPI-mediated anterograde transport	-0E00	9.8E-03	NaN	TUBB2A	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	9.85E-03	NaN	NAA38,TUBB2A	
Interferon gamma signaling	-0E00	1.06E-02	NaN	STAT1	
Factors involved in megakaryocyte development and platelet production	-0E00	1.1E-02	NaN	MAFF	
Acute Phase Response Signaling	-0E00	1.08E-02	NaN	NFKBIA,RASD1	
Autism Signaling Pathway	-0E00	1.3E-02	1.000	EIF4EBP1,FZD4,RASD1,RPS6	
Pancreatic Secretion Signaling Pathway	-0E00	8.1E-03	NaN	CA5A,EIF4EBP1	
Protein Sorting Signaling Pathway	-0E00	5.62E-03	NaN	SORT1	
FXR/RXR Activation	-0E00	1.07E-02	NaN	Mt1,TXNIP	
BBSome Signaling Pathway	-0E00	8.18E-03	2.000	ACKR3,ADGRG1,FZD4,S1PR1	
IL-27 Signaling Pathway	-0E00	7.81E-03	NaN	STAT1	
Sleep NREM Signaling Pathway	-0E00	8.7E-03	NaN	RASD1	
Tight Junction Signaling	-0E00	1.11E-02	NaN	MYL6,PPP2R2D	
Clathrin-mediated Endocytosis Signaling	-0E00	9.62E-03	NaN	RPS27A,Ubb	
IL-12 Signaling and Production in Macrophages	-0E00	4.26E-03	NaN	STAT1	
Role of NFAT in Regulation of the Immune Response	-0E00	3.87E-03	NaN	GNG11,GNG5,NFKBIA,RASD1	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.88E-03	NaN	RASD1	
CCR5 Signaling in Macrophages	-0E00	6.01E-03	NaN	FAS,GNG11,GNG5	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	2.35E-03	NaN	FAS	
IL-17 Signaling	-0E00	5.35E-03	NaN	RASD1	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	4.93E-03	NaN	BCL2L1,PPP2R2D,RASD1	
IL-15 Production	-0E00	8.13E-03	NaN	STAT1	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	STAT1	
CD28 Signaling in T Helper Cells	-0E00	1.93E-03	NaN	NFKBIA	
IL-15 Signaling	-0E00	3.8E-03	NaN	BCL2L1,RASD1	
Virus Entry via Endocytic Pathways	-0E00	8.47E-03	NaN	RASD1	
Dendritic Cell Maturation	-0E00	3.36E-03	NaN	NFKBIA,STAT1	
Endothelin-1 Signaling	-0E00	1.03E-02	NaN	PNPLA2,RASD1	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	1.31E-02	NaN	FZD4,SMAD1	
Docosahexaenoic Acid (DHA) Signaling	-0E00	1.2E-02	NaN	BCL2L1,FAS,PNPLA2	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.97E-03	NaN	NFKBIA	
Maturity Onset Diabetes of Young (MODY) Signaling	-0E00	1.27E-02	NaN	UCP2	
Melanocyte Development and Pigmentation Signaling	-0E00	1.02E-02	NaN	RASD1	
Type I Diabetes Mellitus Signaling	-0E00	5.89E-03	NaN	FAS,NFKBIA,STAT1	
Allograft Rejection Signaling	-0E00	2.05E-03	NaN	FAS	
Autoimmune Thyroid Disease Signaling	-0E00	2.18E-03	NaN	FAS	
Thyroid Cancer Signaling	-0E00	1.27E-02	NaN	RASD1	
Graft-versus-Host Disease Signaling	-0E00	2.24E-03	NaN	FAS	
Type II Diabetes Mellitus Signaling	-0E00	1.31E-02	NaN	ADIPOR2,NFKBIA	
p70S6K Signaling	-0E00	5.18E-03	NaN	PPP2R2D,RASD1,RPS6	
G Protein Signaling Mediated by Tubby	-0E00	4.27E-03	NaN	GNG11,GNG5	
Crosstalk between Dendritic Cells and Natural Killer Cells	-0E00	1.1E-02	NaN	FAS	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	RASD1,Snrpe,SNRPF,Snrpg	
CDC42 Signaling	-0E00	5.21E-03	NaN	CLIP1,MYL12B,MYL6	
FAK Signaling	-0E00	4.8E-03	2.236	ACKR3,ADGRG1,FZD4,RASD1,S1PR1	
Phospholipase C Signaling	-0E00	6.25E-03	2.449	GNG11,GNG5,MYL12B,MYL6,RASD1,RHOB,RHOC	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.07E-03	NaN	FAS	
Estrogen-Dependent Breast Cancer Signaling	-0E00	1.22E-02	NaN	RASD1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0E00	8.2E-03	NaN	PRSS23	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	4.33E-03	NaN	NFKBIA,RASD1	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	-0E00	1.28E-02	NaN	FZD4	
PKCθ Signaling in T Lymphocytes	-0E00	5.38E-03	NaN	MAP3K6,NFKBIA,RASD1	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	CDKN1B	
OX40 Signaling Pathway	-0E00	4.18E-03	NaN	BCL2L1,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	3.4E-03	NaN	NFKBIA,RASD1	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	PPP2R2D	
Paxillin Signaling	-0E00	9.35E-03	NaN	RASD1	
eNOS Signaling	-0E00	1.28E-02	NaN	AQP11,NOSTRIN	
VEGF Family Ligand-Receptor Interactions	-0E00	1.19E-02	NaN	RASD1	
ERBB Signaling	-0E00	1.08E-02	NaN	RASD1	
Heparan Sulfate Biosynthesis	-0E00	1.11E-02	NaN	CHST2	
Heparan Sulfate Biosynthesis (Late Stages)	-0E00	1.2E-02	NaN	CHST2	
Superpathway of Inositol Phosphate Compounds	-0E00	1.27E-02	NaN	DUSP1,DUSP6,PLPP6	
Agranulocyte Adhesion and Diapedesis	-0E00	9.52E-03	NaN	ACKR3,MYL6	
Granulocyte Adhesion and Diapedesis	-0E00	5.29E-03	NaN	ACKR3	
TEC Kinase Signaling	-0E00	1.04E-02	2.000	FAS,GNG11,GNG5,RHOB,RHOC,STAT1	
Unfolded protein response	-0E00	1.11E-02	NaN	CEBPD	
SAPK/JNK Signaling	-0E00	5.98E-03	NaN	GNG11,GNG5,RASD1	
Nitric Oxide Signaling in the Cardiovascular System	-0E00	8.33E-03	NaN	PDE2A	
IL-4 Signaling	-0E00	8.67E-03	0.447	BCL2L1,EIF4EBP1,FAS,RASD1,TIMP3	
B Cell Receptor Signaling	-0E00	7.89E-03	2.000	BCL2L1,EGR1,MAP3K6,NFKBIA,RASD1	
Chemokine Signaling	-0E00	1.23E-02	NaN	RASD1	
NF-κB Signaling	-0E00	3.5E-03	NaN	NFKBIA,RASD1	
T Cell Receptor Signaling	-0E00	6.49E-03	-1.000	CDKN1B,DUSP6,NFKBIA,RASD1	
Gustation Pathway	-0E00	4.95E-03	NaN	LRRC8A	
Phagosome Maturation	-0E00	1.22E-02	NaN	ATP6V1G1,TUBB2A	
Th2 Pathway	-0E00	7.3E-03	NaN	S1PR1	
GP6 Signaling Pathway	-0E00	7.87E-03	NaN	RASGRP2	
Neuroinflammation Signaling Pathway	-0E00	9.46E-03	NaN	FAS,IRAK2,STAT1	
Adrenomedullin signaling pathway	-0E00	5.03E-03	NaN	RASD1	
Th17 Activation Pathway	-0E00	2.07E-03	NaN	IRAK2	
T Cell Exhaustion Signaling Pathway	-0E00	5.29E-03	NaN	PPP2R2D,RASD1,STAT1	
Synaptogenesis Signaling Pathway	-0E00	9.52E-03	NaN	EIF4EBP1,RASD1,RASGRP2	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.78E-03	1.000	FAS,PPP2R2D,RASD1,RHOB,RHOC	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	8.3E-03	2.449	BCL2L1,CCND3,IFIT3,RASD1,RASGRP2,STAT1	
Xenobiotic Metabolism CAR Signaling Pathway	-0E00	1.03E-02	NaN	CHST2,PPP2R2D	
Xenobiotic Metabolism PXR Signaling Pathway	-0E00	5.13E-03	NaN	CHST2	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	1.04E-02	NaN	EGR1,RASD1	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	-0E00	1.15E-02	NaN	FZD4	
Calcium Signaling	-0E00	9.09E-03	NaN	MYL6,Tpm4	
