© 2000-2023 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
IL-15 Production	2.09E-01	8.13E-03	NaN	IGF1R	
TCR signaling	2.03E-01	7.94E-03	NaN	NFKBIA	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	2.03E-01	7.94E-03	NaN	FZD4	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	1.99E-01	7.81E-03	NaN	UCP2	
Wound Healing Signaling Pathway	-0E00	3.97E-03	NaN	NFKBIA	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	2.7E-03	NaN	SLC2A1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	-0E00	7.09E-03	NaN	PRKAG2	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	-0E00	6.45E-03	NaN	NFKBIA,RHOB	
Ribonucleotide Reductase Signaling Pathway	-0E00	5.81E-03	NaN	CDKN1A	
Neutrophil Extracellular Trap Signaling Pathway	-0E00	4.99E-03	NaN	PNPLA2,SLC2A1	
Actin Cytoskeleton Signaling	-0E00	4.08E-03	NaN	WASF2	
Microautophagy Signaling Pathway	-0E00	6.25E-03	NaN	PRKAG2	
NFKBIE Signaling Pathway	-0E00	2.23E-03	NaN	NFKBIA	
PIP3 activates AKT signaling	-0E00	7.14E-03	NaN	CDKN1A	
TCF dependent signaling in response to WNT	-0E00	5.03E-03	NaN	FZD4	
Generic Transcription Pathway	-0E00	4.67E-03	NaN	CDK8,NOTCH4	
Class A/1 (Rhodopsin-like receptors)	-0E00	3.14E-03	NaN	S1PR1	
G alpha (s) signalling events	-0E00	6.9E-03	NaN	PDE2A	
Cardiac conduction	-0E00	7.69E-03	NaN	HIPK1	
Cilium Assembly	-0E00	4.98E-03	NaN	HSP90AA1	
Deubiquitination	-0E00	3.8E-03	NaN	NFKBIA	
PTEN Regulation	-0E00	6.67E-03	NaN	TNRC6C	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	CYTH3	
Cell Cycle Checkpoints	-0E00	7.35E-03	NaN	CDKN1A,CLIP1	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	3.48E-03	NaN	EFTUD2	
Clathrin-mediated endocytosis	-0E00	7.69E-03	NaN	FZD4	
Signaling by the B Cell Receptor (BCR)	-0E00	5.88E-03	NaN	NFKBIA	
Acute Phase Response Signaling	-0E00	5.41E-03	NaN	NFKBIA	
IL-12 Signaling and Production in Macrophages	-0E00	4.22E-03	NaN	PRKAG2	
Role of NFAT in Regulation of the Immune Response	-0E00	1.93E-03	NaN	HLA-A,NFKBIA	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.87E-03	NaN	CACNA1E	
CCR5 Signaling in Macrophages	-0E00	4.01E-03	NaN	CACNA1E,FAS	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.17E-03	NaN	HLA-A	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	7.06E-03	NaN	B2M,FAS,HLA-A	
fMLP Signaling in Neutrophils	-0E00	7.52E-03	NaN	NFKBIA	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	6.56E-03	-1.000	B2M,BCL2L1,HLA-A,PPP2R2D	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	HLA-A	
CD28 Signaling in T Helper Cells	-0E00	3.85E-03	NaN	HLA-A,NFKBIA	
IL-15 Signaling	-0E00	1.89E-03	NaN	BCL2L1	
Dendritic Cell Maturation	-0E00	5.03E-03	NaN	B2M,HLA-A,NFKBIA	
Endothelin-1 Signaling	-0E00	5.1E-03	NaN	PNPLA2	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	6.54E-03	NaN	FZD4	
Thrombin Signaling	-0E00	4.41E-03	NaN	RHOB	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	3.93E-03	NaN	HLA-A,NFKBIA	
Lipid Antigen Presentation by CD1	-0E00	2.41E-03	NaN	B2M	
Type I Diabetes Mellitus Signaling	-0E00	5.89E-03	NaN	FAS,HLA-A,NFKBIA	
Allograft Rejection Signaling	-0E00	6.16E-03	NaN	B2M,FAS,HLA-A	
Autoimmune Thyroid Disease Signaling	-0E00	4.37E-03	NaN	FAS,HLA-A	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	FAS,HLA-A	
Gα12/13 Signaling	-0E00	7.41E-03	NaN	NFKBIA	
p70S6K Signaling	-0E00	1.72E-03	NaN	PPP2R2D	
Communication between Innate and Adaptive Immune Cells	-0E00	2.14E-03	NaN	B2M,HLA-A	
Systemic Lupus Erythematosus Signaling	-0E00	1.87E-03	NaN	EFTUD2,HLA-A	
CDC42 Signaling	-0E00	5.21E-03	NaN	B2M,CLIP1,HLA-A	
FAK Signaling	-0E00	5.75E-03	2.449	ADGRF5,ADGRG1,EFNB1,FZD4,IGF1R,S1PR1	
RAC Signaling	-0E00	7.19E-03	NaN	MCF2L	
Phospholipase C Signaling	-0E00	1.78E-03	NaN	AHNAK,RHOB	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	2.13E-03	NaN	FAS,HLA-A	
Atherosclerosis Signaling	-0E00	7.52E-03	NaN	PNPLA2	
B Cell Development	-0E00	2.04E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	2.16E-03	NaN	NFKBIA	
NUR77 Signaling in T Lymphocytes	-0E00	3.9E-03	NaN	B2M,HLA-A	
PKCθ Signaling in T Lymphocytes	-0E00	7.14E-03	NaN	CACNA1E,HLA-A,MAP3K6,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	1.69E-03	NaN	NFKBIA	
Granulocyte Adhesion and Diapedesis	-0E00	5.29E-03	NaN	SDC3	
TEC Kinase Signaling	-0E00	3.45E-03	NaN	FAS,RHOB	
GABA Receptor Signaling	-0E00	7.58E-03	NaN	CACNA1E	
IL-4 Signaling	-0E00	5.19E-03	NaN	BCL2L1,FAS,TIMP3	
B Cell Receptor Signaling	-0E00	4.71E-03	NaN	BCL2L1,MAP3K6,NFKBIA	
NF-κB Signaling	-0E00	5.24E-03	NaN	IGF1R,NFKBIA,PRKACB	
T Cell Receptor Signaling	-0E00	6.47E-03	0.000	B2M,DUSP6,HLA-A,NFKBIA	
GP6 Signaling Pathway	-0E00	7.75E-03	NaN	RASGRP2	
Iron homeostasis signaling pathway	-0E00	7.3E-03	NaN	EPAS1	
Th17 Activation Pathway	-0E00	6.2E-03	NaN	HSP90AA1,HSP90AB1,IRAK2	
Apelin Endothelial Signaling Pathway	-0E00	6.99E-03	NaN	PRKAG2	
T Cell Exhaustion Signaling Pathway	-0E00	3.51E-03	NaN	HLA-A,PPP2R2D	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.75E-03	2.000	B2M,FAS,HLA-A,PPP2R2D,RHOB	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	5.5E-03	2.000	BCL2L1,CCND3,ISG15,RASGRP2	
Xenobiotic Metabolism General Signaling Pathway	-0E00	6.9E-03	NaN	MAP3K6	
MSP-RON Signaling in Cancer Cells Pathway	-0E00	7.04E-03	NaN	NFKBIA	
